fpr,tpr,threshold
0.0,0.0,inf
0.004374917141720801,0.26973684210526316,0.3483489881880122
0.052101285960493175,0.4144736842105263,0.32716864917329797
0.1341641256794379,0.5657894736842105,0.30651936661019075
0.14583057139069336,0.5921052631578947,0.1744394546537879
0.1744663926819568,0.6118421052631579,0.16527861519000456
0.1812276282646162,0.618421052631579,0.14519398732442299
0.18281850722524196,0.618421052631579,0.12996973027624
0.20336736046665782,0.6381578947368421,0.12385726886411905
0.2479119713641787,0.6907894736842105,0.11697640732288585
0.2565292324009015,0.6907894736842105,0.11094717739171214
0.264616200450749,0.6907894736842105,0.10721157556933501
0.2813204295373194,0.7302631578947368,0.10230584719205767
0.3188386583587432,0.7631578947368421,0.09649041181297573
0.3240090149807769,0.7828947368421053,0.09221229510340327
0.3261301869282779,0.7828947368421053,0.09086318304965883
0.3376640593928145,0.7894736842105263,0.08691506275672471
0.39573114145565425,0.8223684210526315,0.08136115898110552
0.402227230544876,0.8223684210526315,0.0810739477886372
0.40514384197268993,0.8223684210526315,0.07456420904979405
0.4071324406734721,0.8223684210526315,0.061978998870530704
0.4343099562508286,0.8486842105263158,0.060356738589679985
0.4823014715630386,0.8552631578947368,0.05892615322062729
0.48972557337929207,0.8552631578947368,0.05043609626918746
0.4926421848071059,0.8552631578947368,0.04233470990835972
0.5333421715497813,0.8618421052631579,0.04120404019759134
0.5480578019355694,0.868421052631579,0.04010565689341566
0.5554819037518229,0.868421052631579,0.03997407074685508
0.5662203367360467,0.875,0.03755775081230074
0.5697998143974546,0.875,0.034411250933918835
0.6046665782845022,0.8881578947368421,0.03348480064028789
0.6114278138671616,0.8947368421052632,0.03249530051772178
0.6376773167174864,0.9013157894736842,0.03238784135645995
0.6476203102213973,0.9144736842105263,0.02995460273373382
0.6671085774890627,0.9210526315789473,0.027193159110605526
0.6759909850192232,0.9210526315789473,0.027102742501663224
0.7343232135755005,0.9473684210526315,0.02694908909378524
0.7422776083786292,0.9473684210526315,0.02408177702891125
0.7654779265544214,0.9539473684210527,0.024001450449209257
0.7839056078483362,0.9605263157894737,0.022038410500553326
0.7922577223916214,0.9605263157894737,0.021964746322130153
0.7971629325202174,0.9671052631578947,0.019690385014051272
0.8515179636749304,0.9802631578947368,0.01721150304236137
1.0,1.0,0.01715368997909905
