fpr,tpr,threshold
0.0,0.0,inf
0.004374917141720801,0.2631578947368421,1.0
0.004374917141720801,0.26973684210526316,0.9999999953344358
0.004640063635158425,0.26973684210526316,0.9999999180197588
0.004640063635158425,0.27631578947368424,0.99999983518477
0.01060585973750497,0.27631578947368424,0.999991431642652
0.01060585973750497,0.28289473684210525,0.9999899616805193
0.010738432984223783,0.28289473684210525,0.9999896355986969
0.010738432984223783,0.2894736842105263,0.9999892750129168
0.013124751425162402,0.2894736842105263,0.999972144548206
0.013124751425162402,0.29605263157894735,0.9999715961496695
0.016306509346413894,0.29605263157894735,0.9999403215156757
0.016306509346413894,0.3026315789473684,0.9999358226129211
0.016969375580007953,0.3026315789473684,0.9999290892201524
0.016969375580007953,0.3092105263157895,0.9999284846464048
0.018427681293914887,0.3092105263157895,0.9999030095039747
0.018427681293914887,0.3157894736842105,0.9999020807001132
0.019488267267665386,0.3157894736842105,0.9998937272627708
0.019488267267665386,0.3223684210526316,0.9998915017125911
0.020283706747978258,0.3223684210526316,0.9998852001390647
0.020283706747978258,0.32894736842105265,0.9998828089170942
0.02174201246188519,0.32894736842105265,0.999863933948589
0.02174201246188519,0.3355263157894737,0.9998591232526053
0.02213973220204163,0.3355263157894737,0.9998559527307987
0.02213973220204163,0.34210526315789475,0.9998550270879355
0.022537451942198066,0.34210526315789475,0.9998427098349608
0.022537451942198066,0.34868421052631576,0.9998420664639845
0.022670025188916875,0.34868421052631576,0.9998258062312285
0.022670025188916875,0.35526315789473684,0.9998256189252606
0.025719209863449555,0.35526315789473684,0.9997319904617384
0.025719209863449555,0.3618421052631579,0.9997284612860394
0.026249502850324805,0.3618421052631579,0.9997155009337064
0.026249502850324805,0.3684210526315789,0.9997037841158908
0.02956383401829511,0.3684210526315789,0.9995577682275645
0.02956383401829511,0.375,0.9995552314071051
0.03539705687392284,0.375,0.9992408606601857
0.03539705687392284,0.3815789473684211,0.9992314251480218
0.035529630120641656,0.3815789473684211,0.9992286473614549
0.035529630120641656,0.3881578947368421,0.999225866515223
0.03977197401564364,0.3881578947368421,0.9989221900816267
0.03977197401564364,0.39473684210526316,0.9989132218784977
0.040567413495956516,0.39473684210526316,0.9988433321886909
0.040567413495956516,0.40131578947368424,0.9988045635098461
0.05077555349330505,0.40131578947368424,0.9978403372903059
0.05077555349330505,0.40789473684210525,0.9978299664711661
0.05090812674002387,0.40789473684210525,0.9977478853283187
0.05090812674002387,0.4144736842105263,0.9976761251589648
0.0589950947898714,0.4144736842105263,0.9958481241550267
0.0589950947898714,0.42105263157894735,0.9958128843098794
0.06058597375049715,0.42105263157894735,0.9956166120810731
0.06058597375049715,0.4276315789473684,0.9956114955667474
0.07039639400768925,0.4276315789473684,0.9935087206910221
0.07039639400768925,0.4342105263157895,0.9934975153316171
0.07251756595519024,0.4342105263157895,0.9926743662936276
