fpr,zebra_tpr,hybrid_tpr,winner
0.0665,0.4642857142857143,0.517535169623405,Hybrid
0.067,0.4642857142857143,0.5185088702147526,Hybrid
0.0675,0.4642857142857143,0.5194825708061003,Hybrid
0.068,0.4642857142857143,0.5204685714285715,Hybrid
0.0685,0.4642857142857143,0.5214617460317461,Hybrid
0.069,0.4642857142857143,0.5224549206349207,Hybrid
0.0695,0.4642857142857143,0.5234480952380953,Hybrid
0.07,0.46825396825396826,0.5244412698412699,Hybrid
0.07050000000000001,0.46825396825396826,0.5254344444444444,Hybrid
0.07100000000000001,0.46825396825396826,0.526427619047619,Hybrid
0.07150000000000001,0.46825396825396826,0.5274207936507936,Hybrid
0.07200000000000001,0.46828571428571486,0.5285007215007216,Hybrid
0.0725,0.4722222222222222,0.529629329004329,Hybrid
0.073,0.4722222222222222,0.5307579365079365,Hybrid
0.0735,0.4722222222222222,0.531886544011544,Hybrid
0.074,0.47236507936507927,0.5330151515151516,Hybrid
0.0745,0.47619047619047616,0.534143759018759,Hybrid
0.075,0.47619047619047616,0.5352723665223665,Hybrid
0.0755,0.47619047619047616,0.5357142857142857,Hybrid
0.076,0.47619047619047616,0.5357142857142857,Hybrid
0.0765,0.47619047619047616,0.5393984126984127,Hybrid
0.077,0.47619047619047616,0.5447429792429792,Hybrid
0.0775,0.4834722222222222,0.5466529304029304,Hybrid
0.078,0.48412698412698413,0.5485628815628816,Hybrid
0.0785,0.48412698412698413,0.5504728327228328,Hybrid
0.079,0.48412698412698413,0.5523827838827838,Hybrid
0.0795,0.4880952380952381,0.554292735042735,Hybrid
0.08,0.4880952380952381,0.5562026862026862,Hybrid
0.0805,0.4880952380952381,0.5581126373626374,Hybrid
0.081,0.49206349206349204,0.5596038604742308,Hybrid
0.0815,0.49206349206349204,0.559910395845581,Hybrid
0.082,0.4926507936507936,0.5602169312169313,Hybrid
0.0825,0.49603174603174605,0.5605234665882814,Hybrid
0.083,0.49603174603174605,0.5608300019596316,Hybrid
0.0835,0.5,0.5611365373309818,Hybrid
0.084,0.5,0.561443072702332,Hybrid
0.0845,0.5,0.5617496080736821,Hybrid
0.085,0.5,0.5620561434450323,Hybrid
0.0855,0.5,0.5623626788163826,Hybrid
0.08600000000000001,0.5,0.5626692141877327,Hybrid
0.08650000000000001,0.503968253968254,0.5629757495590829,Hybrid
0.08700000000000001,0.503968253968254,0.5632822849304331,Hybrid
0.08750000000000001,0.503968253968254,0.5636145213293651,Hybrid
0.088,0.503968253968254,0.5640024801587301,Hybrid
0.0885,0.503968253968254,0.5643904389880953,Hybrid
0.089,0.503968253968254,0.5647783978174603,Hybrid
0.0895,0.503968253968254,0.5651663566468254,Hybrid
0.09,0.5079365079365079,0.5655543154761905,Hybrid
0.0905,0.5079365079365079,0.5659422743055555,Hybrid
0.091,0.5079365079365079,0.5663302331349206,Hybrid
0.0915,0.5079365079365079,0.5667181919642857,Hybrid
0.092,0.5079365079365079,0.5671061507936508,Hybrid
0.0925,0.5079365079365079,0.5674951996927803,Hybrid
0.093,0.5158730158730159,0.5678956733230927,Hybrid
0.0935,0.5198412698412699,0.568296146953405,Hybrid
0.094,0.5238095238095238,0.5686966205837173,Hybrid
0.0945,0.5238095238095238,0.5690970942140297,Hybrid
0.095,0.5238095238095238,0.569497567844342,Hybrid
0.0955,0.5241547619047621,0.5698980414746544,Hybrid
0.096,0.5277777777777778,0.5702985151049667,Hybrid
0.0965,0.5277777777777778,0.570698988735279,Hybrid
0.097,0.5317460317460317,0.5710994623655914,Hybrid
0.0975,0.5317460317460317,0.5714737204405571,Hybrid
0.098,0.5317460317460317,0.571727081308714,Hybrid
0.0985,0.5317460317460317,0.5719804421768707,Hybrid
0.099,0.5396825396825397,0.5722338030450275,Hybrid
0.0995,0.5436507936507936,0.5724871639131843,Hybrid
0.1,0.5476190476190477,0.5727405247813411,Hybrid
0.1005,0.5476190476190477,0.5729938856494978,Hybrid
0.101,0.5515873015873016,0.5732472465176547,Hybrid
0.1015,0.5515873015873016,0.5735006073858114,Hybrid
0.10200000000000001,0.5515873015873016,0.5737539682539683,Hybrid
0.10250000000000001,0.5515873015873016,0.574007329122125,Hybrid
0.10300000000000001,0.5555555555555556,0.5742606899902818,Hybrid
0.10350000000000001,0.5555555555555556,0.5745140508584387,Hybrid
0.10400000000000001,0.5595238095238095,0.5747674117265954,Hybrid
0.1045,0.5595238095238095,0.5750207725947521,Hybrid
0.105,0.5595238095238095,0.575274133462909,Hybrid
0.1055,0.5595238095238095,0.5755274943310658,Hybrid
0.106,0.5595238095238095,0.5757808551992225,Hybrid
0.1065,0.5595238095238095,0.5760342160673794,Hybrid
0.107,0.5595238095238095,0.5762875769355361,Hybrid
0.1075,0.5595238095238095,0.576540937803693,Hybrid
0.108,0.5634920634920635,0.5767942986718497,Hybrid
0.1085,0.5634920634920635,0.5770476595400065,Hybrid
0.109,0.5634920634920635,0.5773010204081633,Hybrid
0.1095,0.5634920634920635,0.5775543812763201,Hybrid
0.11,0.5634920634920635,0.5778077421444768,Hybrid
0.1105,0.5634920634920635,0.5780611030126337,Hybrid
0.111,0.5634920634920635,0.5783144638807904,Hybrid
0.1115,0.5634920634920635,0.5785678247489472,Hybrid
0.112,0.5714285714285714,0.578821185617104,Hybrid
0.1125,0.5714285714285714,0.5790745464852608,Hybrid
0.113,0.5714285714285714,0.5793279073534177,Hybrid
0.1135,0.5714285714285714,0.5796910256410257,Hybrid
0.114,0.5714285714285714,0.580073015873016,Hybrid
0.1145,0.5714285714285714,0.5804550061050061,Hybrid
0.115,0.5753968253968254,0.5808369963369964,Hybrid
0.1155,0.5753968253968254,0.5812189865689866,Hybrid
0.116,0.5753968253968254,0.5816009768009769,Hybrid
0.1165,0.5788928571428574,0.581982967032967,Hybrid
0.117,0.5793650793650794,0.5823649572649573,Hybrid
0.11750000000000001,0.58093253968254,0.5827469474969476,Hybrid
0.11800000000000001,0.5833333333333334,0.5831289377289378,ZeBRA
0.11850000000000001,0.5833333333333334,0.583510927960928,Hybrid
0.11900000000000001,0.5833333333333334,0.5838929181929182,Hybrid
0.11950000000000001,0.5833333333333334,0.5842749084249085,Hybrid
0.12,0.5833333333333334,0.5846568986568987,Hybrid
0.1205,0.5833333333333334,0.5850388888888889,Hybrid
0.121,0.5833333333333334,0.5854208791208791,Hybrid
0.1215,0.5833333333333334,0.5858028693528694,Hybrid
0.122,0.5833333333333334,0.5861848595848597,Hybrid
0.1225,0.5833333333333334,0.5865668498168498,Hybrid
0.123,0.5833333333333334,0.5869488400488401,Hybrid
0.1235,0.5873015873015873,0.5873308302808303,Hybrid
0.124,0.5873015873015873,0.5877128205128206,Hybrid
0.1245,0.5912420634920632,0.5880948107448107,ZeBRA
0.125,0.5952380952380952,0.588476800976801,ZeBRA
0.1255,0.5952380952380952,0.5888587912087913,ZeBRA
0.126,0.5952380952380952,0.5892407814407814,ZeBRA
0.1265,0.5952380952380952,0.5896227716727717,ZeBRA
0.127,0.5952380952380952,0.5900047619047619,ZeBRA
0.1275,0.5952380952380952,0.5903867521367522,ZeBRA
0.128,0.5952380952380952,0.5907687423687423,ZeBRA
0.1285,0.5952380952380952,0.5911507326007326,ZeBRA
0.129,0.5952380952380952,0.5916672203765228,ZeBRA
0.1295,0.5952380952380952,0.5922446474713917,ZeBRA
0.13,0.5952380952380952,0.5928220745662607,ZeBRA
0.1305,0.5952380952380952,0.5933995016611295,ZeBRA
0.131,0.5952380952380952,0.5939769287559985,ZeBRA
0.1315,0.5952380952380952,0.5945543558508675,ZeBRA
0.132,0.5992063492063492,0.5951317829457364,ZeBRA
0.1325,0.5992063492063492,0.5957092100406054,ZeBRA
0.133,0.5992063492063492,0.5962866371354744,ZeBRA
0.1335,0.5992063492063492,0.5968640642303433,ZeBRA
0.134,0.5992063492063492,0.5974414913252123,ZeBRA
0.1345,0.5992063492063492,0.5980189184200813,ZeBRA
0.135,0.5992063492063492,0.5985963455149502,ZeBRA
0.1355,0.5992063492063492,0.5991737726098192,ZeBRA
0.136,0.5992063492063492,0.5997511997046882,Hybrid
0.1365,0.5992063492063492,0.6003286267995571,Hybrid
0.137,0.5992063492063492,0.600906053894426,Hybrid
0.1375,0.5992063492063492,0.6014834809892949,Hybrid
0.138,0.5992063492063492,0.6020609080841639,Hybrid
0.1385,0.5992063492063492,0.6026383351790329,Hybrid
0.139,0.5992063492063492,0.6032157622739018,Hybrid
0.1395,0.5992063492063492,0.6037931893687708,Hybrid
0.14,0.5992063492063492,0.6043706164636398,Hybrid
0.1405,0.5992063492063492,0.6049480435585087,Hybrid
0.14100000000000001,0.6031746031746031,0.6055254706533777,Hybrid
0.14150000000000001,0.6031746031746031,0.6061028977482467,Hybrid
0.14200000000000002,0.6031746031746031,0.6066803248431156,Hybrid
0.14250000000000002,0.6031746031746031,0.6072577519379846,Hybrid
0.14300000000000002,0.6031746031746031,0.6078351790328536,Hybrid
0.14350000000000002,0.6071428571428571,0.6084126061277224,Hybrid
0.14400000000000002,0.6071428571428571,0.6089900332225914,Hybrid
0.1445,0.6071428571428571,0.6095674603174603,Hybrid
0.145,0.6071428571428571,0.6101448874123293,Hybrid
0.1455,0.6111111111111112,0.6107223145071983,ZeBRA
0.146,0.6150793650793651,0.6115306513409962,ZeBRA
0.1465,0.6150793650793651,0.6128149288451012,ZeBRA
0.147,0.6150793650793651,0.6140992063492063,ZeBRA
0.1475,0.6150793650793651,0.6153834838533114,Hybrid
0.148,0.6150793650793651,0.6166677613574165,Hybrid
0.1485,0.6150793650793651,0.6179520388615216,Hybrid
0.149,0.6150793650793651,0.6192363163656267,Hybrid
0.1495,0.6150793650793651,0.6205205938697318,Hybrid
0.15,0.6150793650793651,0.6218048713738369,Hybrid
0.1505,0.6150793650793651,0.6230894660894661,Hybrid
0.151,0.6150793650793651,0.6243793032364461,Hybrid
0.1515,0.6150793650793651,0.6256691403834261,Hybrid
0.152,0.6150793650793651,0.6269589775304061,Hybrid
0.1525,0.6150793650793651,0.6282488146773861,Hybrid
0.153,0.6150793650793651,0.6295386518243661,Hybrid
0.1535,0.6150793650793651,0.6308284889713461,Hybrid
0.154,0.6150793650793651,0.6321183261183261,Hybrid
0.1545,0.6150793650793651,0.6334081632653061,Hybrid
0.155,0.6150793650793651,0.6346980004122861,Hybrid
0.1555,0.6150793650793651,0.6359878375592661,Hybrid
0.156,0.6150793650793651,0.6372776747062461,Hybrid
0.1565,0.6150793650793651,0.6385675118532261,Hybrid
0.157,0.6150793650793651,0.6394190175280222,Hybrid
0.1575,0.6150793650793651,0.6401250658241179,Hybrid
0.158,0.6150793650793651,0.6408311141202137,Hybrid
0.1585,0.6150793650793651,0.6415371624163093,Hybrid
0.159,0.6179603174603174,0.642243210712405,Hybrid
0.1595,0.623015873015873,0.6429492590085006,Hybrid
0.16,0.623015873015873,0.6436553073045964,Hybrid
0.1605,0.623015873015873,0.6443613556006921,Hybrid
0.161,0.626984126984127,0.6450674038967877,Hybrid
0.1615,0.626984126984127,0.6457734521928834,Hybrid
0.162,0.626984126984127,0.6464795004889792,Hybrid
0.1625,0.626984126984127,0.6471855487850748,Hybrid
0.163,0.6300873015873015,0.6478915970811705,Hybrid
0.1635,0.6309523809523809,0.6485976453772662,Hybrid
0.164,0.6309523809523809,0.6493036936733619,Hybrid
0.1645,0.6349206349206349,0.6500097419694576,Hybrid
0.165,0.6349206349206349,0.6507157902655533,Hybrid
0.1655,0.6349206349206349,0.6514218385616489,Hybrid
0.166,0.6349206349206349,0.6521278868577447,Hybrid
0.1665,0.6388888888888888,0.6528339351538404,Hybrid
0.167,0.6428571428571429,0.653539983449936,Hybrid
0.1675,0.6428571428571429,0.6542460317460317,Hybrid
0.168,0.6428571428571429,0.6549520800421275,Hybrid
0.1685,0.6452738095238095,0.6556581283382231,Hybrid
0.169,0.6468253968253969,0.6563641766343188,Hybrid
0.1695,0.6468253968253969,0.6570702249304146,Hybrid
0.17,0.6468253968253969,0.6577762732265102,Hybrid
0.1705,0.6468253968253969,0.6584823215226059,Hybrid
0.171,0.6468253968253969,0.6591883698187015,Hybrid
0.1715,0.6468253968253969,0.6598944181147973,Hybrid
0.17200000000000001,0.6468253968253969,0.660600466410893,Hybrid
0.17250000000000001,0.6468253968253969,0.6613065147069886,Hybrid
0.17300000000000001,0.6468253968253969,0.6620125630030843,Hybrid
0.17350000000000002,0.6468253968253969,0.6626984126984127,Hybrid
0.17400000000000002,0.6468253968253969,0.6626984126984127,Hybrid
0.17450000000000002,0.6468253968253969,0.6626984126984127,Hybrid
0.17500000000000002,0.6468253968253969,0.6626984126984127,Hybrid
0.17550000000000002,0.6468253968253969,0.6626984126984127,Hybrid
0.176,0.6468253968253969,0.6626984126984127,Hybrid
0.1765,0.6468253968253969,0.6626984126984127,Hybrid
0.177,0.6468253968253969,0.6626984126984127,Hybrid
0.1775,0.6468253968253969,0.6626984126984127,Hybrid
0.178,0.6468253968253969,0.6626984126984127,Hybrid
0.1785,0.6468253968253969,0.6626984126984127,Hybrid
0.179,0.6468253968253969,0.6626984126984127,Hybrid
0.1795,0.6468253968253969,0.6626984126984127,Hybrid
0.18,0.6468253968253969,0.6626984126984127,Hybrid
0.1805,0.6468253968253969,0.6626984126984127,Hybrid
0.181,0.6468253968253969,0.6626984126984127,Hybrid
0.1815,0.6468253968253969,0.6626984126984127,Hybrid
0.182,0.6468253968253969,0.6626984126984127,Hybrid
0.1825,0.6468253968253969,0.6626984126984127,Hybrid
0.183,0.6468253968253969,0.6626984126984127,Hybrid
0.1835,0.6468253968253969,0.6626984126984127,Hybrid
0.184,0.6468253968253969,0.6626984126984127,Hybrid
0.1845,0.6507936507936508,0.6626984126984127,Hybrid
0.185,0.6507936507936508,0.6626984126984127,Hybrid
0.1855,0.6507936507936508,0.6626984126984127,Hybrid
0.186,0.6547619047619048,0.6626984126984127,Hybrid
0.1865,0.6547619047619048,0.6626984126984127,Hybrid
0.187,0.6547619047619048,0.6628005456349206,Hybrid
0.1875,0.6547619047619048,0.6629557291666667,Hybrid
0.188,0.6547619047619048,0.6631109126984127,Hybrid
0.1885,0.6587301587301587,0.6632660962301588,Hybrid
0.189,0.6587301587301587,0.6634212797619048,Hybrid
0.1895,0.6587301587301587,0.6635764632936507,Hybrid
0.19,0.6587301587301587,0.6637316468253968,Hybrid
0.1905,0.6587301587301587,0.6638868303571428,Hybrid
0.191,0.6587301587301587,0.6640420138888888,Hybrid
0.1915,0.6587301587301587,0.6641971974206349,Hybrid
0.192,0.6587301587301587,0.6643523809523809,Hybrid
0.1925,0.6587301587301587,0.664507564484127,Hybrid
0.193,0.6587301587301587,0.664662748015873,Hybrid
0.1935,0.6587301587301587,0.664817931547619,Hybrid
0.194,0.6587301587301587,0.6649731150793651,Hybrid
0.1945,0.6587301587301587,0.6651282986111111,Hybrid
0.195,0.6587301587301587,0.6652834821428572,Hybrid
0.1955,0.6626984126984127,0.6654386656746032,Hybrid
0.196,0.6626984126984127,0.6655938492063491,Hybrid
0.1965,0.6626984126984127,0.6657490327380952,Hybrid
0.197,0.6626984126984127,0.6659042162698412,Hybrid
0.1975,0.6666666666666666,0.6660593998015872,ZeBRA
0.198,0.6666666666666666,0.6662145833333333,ZeBRA
0.1985,0.6666666666666666,0.6663697668650793,ZeBRA
0.199,0.6666666666666666,0.6665249503968254,ZeBRA
0.1995,0.6666666666666666,0.6667369306418219,Hybrid
0.2,0.6666666666666666,0.6675465838509317,Hybrid
0.2005,0.6666666666666666,0.6683562370600413,Hybrid
0.201,0.6666666666666666,0.6691658902691511,Hybrid
0.2015,0.6666666666666666,0.6699755434782608,Hybrid
0.202,0.6666666666666666,0.6707851966873706,Hybrid
0.2025,0.6666666666666666,0.6715948498964803,Hybrid
0.203,0.6666666666666666,0.6724045031055901,Hybrid
0.20350000000000001,0.6706349206349206,0.6732141563146998,Hybrid
0.20400000000000001,0.6706349206349206,0.6740238095238095,Hybrid
0.20450000000000002,0.6706349206349206,0.6748334627329192,Hybrid
0.20500000000000002,0.6706349206349206,0.675643115942029,Hybrid
0.20550000000000002,0.6706349206349206,0.6764527691511387,Hybrid
0.20600000000000002,0.6706349206349206,0.6772624223602485,Hybrid
0.20650000000000002,0.6706349206349206,0.6780720755693582,Hybrid
0.20700000000000002,0.6706349206349206,0.6788817287784679,Hybrid
0.20750000000000002,0.6706349206349206,0.6796913819875776,Hybrid
0.20800000000000002,0.6706349206349206,0.6805010351966874,Hybrid
0.2085,0.6706349206349206,0.681310688405797,Hybrid
0.209,0.6706349206349206,0.6821203416149068,Hybrid
0.2095,0.6706349206349206,0.6829299948240165,Hybrid
0.21,0.6706349206349206,0.6837396480331263,Hybrid
0.2105,0.6706349206349206,0.684549301242236,Hybrid
0.211,0.6706349206349206,0.6853589544513458,Hybrid
0.2115,0.6706349206349206,0.6861686076604554,Hybrid
0.212,0.6706349206349206,0.6869782608695651,Hybrid
0.2125,0.6706349206349206,0.6877879140786749,Hybrid
0.213,0.6746031746031746,0.6885975672877847,Hybrid
0.2135,0.6746031746031746,0.6894072204968944,Hybrid
0.214,0.6746031746031746,0.6902168737060042,Hybrid
0.2145,0.6746031746031746,0.6906501800032727,Hybrid
0.215,0.6746031746031746,0.6909061528391425,Hybrid
0.2155,0.6746031746031746,0.6911621256750122,Hybrid
0.216,0.6746031746031746,0.691418098510882,Hybrid
0.2165,0.6746031746031746,0.6916740713467517,Hybrid
0.217,0.6746031746031746,0.6919300441826215,Hybrid
0.2175,0.6746031746031746,0.6921860170184913,Hybrid
0.218,0.6746031746031746,0.692441989854361,Hybrid
0.2185,0.6746031746031746,0.6926979626902308,Hybrid
0.219,0.6746031746031746,0.6929539355261004,Hybrid
0.2195,0.6746031746031746,0.6932099083619702,Hybrid
0.22,0.6746031746031746,0.6934658811978399,Hybrid
0.2205,0.6785714285714286,0.6937218540337097,Hybrid
0.221,0.6785714285714286,0.6939778268695794,Hybrid
0.2215,0.6785714285714286,0.6942337997054492,Hybrid
0.222,0.6785714285714286,0.6944897725413189,Hybrid
0.2225,0.6785714285714286,0.6947457453771887,Hybrid
0.223,0.6785714285714286,0.6950017182130585,Hybrid
0.2235,0.6825396825396826,0.6952576910489281,Hybrid
0.224,0.6825396825396826,0.6955136638847979,Hybrid
0.2245,0.6825396825396826,0.6957696367206676,Hybrid
0.225,0.6825396825396826,0.6960256095565374,Hybrid
0.2255,0.6825396825396826,0.6962815823924071,Hybrid
0.226,0.6831904761904767,0.6965375552282769,Hybrid
0.2265,0.6865079365079365,0.6967935280641466,Hybrid
0.227,0.6865079365079365,0.6970495009000164,Hybrid
0.2275,0.6865079365079365,0.697305473735886,Hybrid
0.228,0.6865079365079365,0.6975614465717558,Hybrid
0.2285,0.6865079365079365,0.6978174194076255,Hybrid
0.229,0.6865079365079365,0.6980733922434953,Hybrid
0.2295,0.6865079365079365,0.698329365079365,Hybrid
0.23,0.6904761904761905,0.6984126984126984,Hybrid
0.2305,0.6944444444444444,0.6984126984126984,Hybrid
0.231,0.6944444444444444,0.6984126984126984,Hybrid
0.2315,0.6944444444444444,0.6984126984126984,Hybrid
0.232,0.6944444444444444,0.6986750700280112,Hybrid
0.2325,0.6944444444444444,0.6994053454715219,Hybrid
0.233,0.6944444444444444,0.7001356209150327,Hybrid
0.2335,0.6944444444444444,0.7008658963585433,Hybrid
0.234,0.6944444444444444,0.7015961718020541,Hybrid
0.23450000000000001,0.6944444444444444,0.7023264472455649,Hybrid
0.23500000000000001,0.6944444444444444,0.7030567226890756,Hybrid
0.23550000000000001,0.6944444444444444,0.7037869981325864,Hybrid
0.23600000000000002,0.6944444444444444,0.7045172735760971,Hybrid
0.23650000000000002,0.6944444444444444,0.7052475490196078,Hybrid
0.23700000000000002,0.6944444444444444,0.7059778244631186,Hybrid
0.23750000000000002,0.6944444444444444,0.7067080999066293,Hybrid
0.23800000000000002,0.6944444444444444,0.7074383753501401,Hybrid
0.23850000000000002,0.6944444444444444,0.7081686507936508,Hybrid
0.23900000000000002,0.6944444444444444,0.7088989262371616,Hybrid
