fpr,tpr
0.046,0.4365079365079365
0.0465,0.4373278985507246
0.047,0.4400267425810904
0.0475,0.44272558661145617
0.048,0.44542443064182197
0.0485,0.4481232746721877
0.049,0.4508221187025535
0.0495,0.45352096273291925
0.05,0.45621980676328505
0.0505,0.45845044091710757
0.051000000000000004,0.4606574955908289
0.051500000000000004,0.46286455026455026
0.052000000000000005,0.4650716049382716
0.0525,0.46727865961199294
0.053,0.4694857142857143
0.0535,0.4716927689594356
0.054,0.47399156746031745
0.0545,0.47631932043650793
0.055,0.4786470734126984
0.0555,0.4809748263888889
0.056,0.48330257936507937
0.0565,0.4860577777777778
0.057,0.49003047619047624
0.0575,0.4940031746031746
0.058,0.49797587301587304
0.0585,0.5012631257631258
0.059000000000000004,0.5050830280830281
0.059500000000000004,0.5080550314465409
0.06,0.5085235100329439
0.0605,0.508991988619347
0.061,0.5094604672057502
0.0615,0.5099289457921533
0.062,0.5103974243785564
0.0625,0.5108659029649595
0.063,0.5113343815513627
0.0635,0.5118028601377658
0.064,0.5126666666666666
0.0645,0.5136403672580143
0.065,0.5146140678493619
0.0655,0.5155877684407096
0.066,0.5165614690320572
0.0665,0.517535169623405
0.067,0.5185088702147526
0.0675,0.5194825708061003
0.068,0.5204685714285715
0.0685,0.5214617460317461
0.069,0.5224549206349207
0.0695,0.5234480952380953
0.07,0.5244412698412699
0.07050000000000001,0.5254344444444444
0.07100000000000001,0.526427619047619
0.07150000000000001,0.5274207936507936
0.07200000000000001,0.5285007215007216
0.0725,0.529629329004329
0.073,0.5307579365079365
0.0735,0.531886544011544
0.074,0.5330151515151516
0.0745,0.534143759018759
0.075,0.5352723665223665
0.0755,0.5357142857142857
0.076,0.5357142857142857
0.0765,0.5393984126984127
0.077,0.5447429792429792
0.0775,0.5466529304029304
0.078,0.5485628815628816
0.0785,0.5504728327228328
0.079,0.5523827838827838
0.0795,0.554292735042735
0.08,0.5562026862026862
0.0805,0.5581126373626374
0.081,0.5596038604742308
0.0815,0.559910395845581
0.082,0.5602169312169313
0.0825,0.5605234665882814
0.083,0.5608300019596316
0.0835,0.5611365373309818
0.084,0.561443072702332
0.0845,0.5617496080736821
0.085,0.5620561434450323
0.0855,0.5623626788163826
0.08600000000000001,0.5626692141877327
0.08650000000000001,0.5629757495590829
0.08700000000000001,0.5632822849304331
0.08750000000000001,0.5636145213293651
0.088,0.5640024801587301
0.0885,0.5643904389880953
0.089,0.5647783978174603
0.0895,0.5651663566468254
0.09,0.5655543154761905
0.0905,0.5659422743055555
0.091,0.5663302331349206
0.0915,0.5667181919642857
0.092,0.5671061507936508
0.0925,0.5674951996927803
0.093,0.5678956733230927
0.0935,0.568296146953405
0.094,0.5686966205837173
0.0945,0.5690970942140297
0.095,0.569497567844342
0.0955,0.5698980414746544
0.096,0.5702985151049667
0.0965,0.570698988735279
0.097,0.5710994623655914
0.0975,0.5714737204405571
0.098,0.571727081308714
0.0985,0.5719804421768707
0.099,0.5722338030450275
0.0995,0.5724871639131843
0.1,0.5727405247813411
0.1005,0.5729938856494978
0.101,0.5732472465176547
0.1015,0.5735006073858114
0.10200000000000001,0.5737539682539683
0.10250000000000001,0.574007329122125
0.10300000000000001,0.5742606899902818
0.10350000000000001,0.5745140508584387
0.10400000000000001,0.5747674117265954
0.1045,0.5750207725947521
0.105,0.575274133462909
0.1055,0.5755274943310658
0.106,0.5757808551992225
0.1065,0.5760342160673794
0.107,0.5762875769355361
0.1075,0.576540937803693
0.108,0.5767942986718497
0.1085,0.5770476595400065
0.109,0.5773010204081633
0.1095,0.5775543812763201
0.11,0.5778077421444768
0.1105,0.5780611030126337
0.111,0.5783144638807904
0.1115,0.5785678247489472
0.112,0.578821185617104
0.1125,0.5790745464852608
0.113,0.5793279073534177
0.1135,0.5796910256410257
0.114,0.580073015873016
0.1145,0.5804550061050061
0.115,0.5808369963369964
0.1155,0.5812189865689866
0.116,0.5816009768009769
0.1165,0.581982967032967
0.117,0.5823649572649573
0.11750000000000001,0.5827469474969476
0.11800000000000001,0.5833333333333334
0.11850000000000001,0.583510927960928
0.11900000000000001,0.5838929181929182
0.11950000000000001,0.5842749084249085
0.12,0.5846568986568987
0.1205,0.5850388888888889
0.121,0.5854208791208791
0.1215,0.5858028693528694
0.122,0.5861848595848597
0.1225,0.5865668498168498
0.123,0.5869488400488401
0.1235,0.5873308302808303
0.124,0.5877128205128206
0.1245,0.5912420634920632
0.125,0.5952380952380952
0.1255,0.5952380952380952
0.126,0.5952380952380952
0.1265,0.5952380952380952
0.127,0.5952380952380952
0.1275,0.5952380952380952
0.128,0.5952380952380952
0.1285,0.5952380952380952
0.129,0.5952380952380952
0.1295,0.5952380952380952
0.13,0.5952380952380952
0.1305,0.5952380952380952
0.131,0.5952380952380952
0.1315,0.5952380952380952
0.132,0.5992063492063492
0.1325,0.5992063492063492
0.133,0.5992063492063492
0.1335,0.5992063492063492
0.134,0.5992063492063492
0.1345,0.5992063492063492
0.135,0.5992063492063492
0.1355,0.5992063492063492
0.136,0.5997511997046882
0.1365,0.6003286267995571
0.137,0.600906053894426
0.1375,0.6014834809892949
0.138,0.6020609080841639
0.1385,0.6026383351790329
0.139,0.6032157622739018
0.1395,0.6037931893687708
0.14,0.6043706164636398
0.1405,0.6049480435585087
0.14100000000000001,0.6055254706533777
0.14150000000000001,0.6061028977482467
0.14200000000000002,0.6066803248431156
0.14250000000000002,0.6072577519379846
0.14300000000000002,0.6078351790328536
0.14350000000000002,0.6084126061277224
0.14400000000000002,0.6089900332225914
0.1445,0.6095674603174603
0.145,0.6101448874123293
0.1455,0.6111111111111112
0.146,0.6150793650793651
0.1465,0.6150793650793651
0.147,0.6150793650793651
0.1475,0.6153834838533114
0.148,0.6166677613574165
0.1485,0.6179520388615216
0.149,0.6192363163656267
0.1495,0.6205205938697318
0.15,0.6218048713738369
0.1505,0.6230894660894661
0.151,0.6243793032364461
0.1515,0.6256691403834261
0.152,0.6269589775304061
0.1525,0.6282488146773861
0.153,0.6295386518243661
0.1535,0.6308284889713461
0.154,0.6321183261183261
0.1545,0.6334081632653061
0.155,0.6346980004122861
0.1555,0.6359878375592661
0.156,0.6372776747062461
0.1565,0.6385675118532261
0.157,0.6394190175280222
0.1575,0.6401250658241179
0.158,0.6408311141202137
0.1585,0.6415371624163093
0.159,0.642243210712405
0.1595,0.6429492590085006
0.16,0.6436553073045964
0.1605,0.6443613556006921
0.161,0.6450674038967877
0.1615,0.6457734521928834
0.162,0.6464795004889792
0.1625,0.6471855487850748
0.163,0.6478915970811705
0.1635,0.6485976453772662
0.164,0.6493036936733619
0.1645,0.6500097419694576
0.165,0.6507157902655533
0.1655,0.6514218385616489
0.166,0.6521278868577447
0.1665,0.6528339351538404
0.167,0.653539983449936
0.1675,0.6542460317460317
0.168,0.6549520800421275
0.1685,0.6556581283382231
0.169,0.6563641766343188
0.1695,0.6570702249304146
0.17,0.6577762732265102
0.1705,0.6584823215226059
0.171,0.6591883698187015
0.1715,0.6598944181147973
0.17200000000000001,0.660600466410893
0.17250000000000001,0.6613065147069886
0.17300000000000001,0.6620125630030843
0.17350000000000002,0.6626984126984127
0.17400000000000002,0.6626984126984127
0.17450000000000002,0.6626984126984127
0.17500000000000002,0.6626984126984127
0.17550000000000002,0.6626984126984127
0.176,0.6626984126984127
0.1765,0.6626984126984127
0.177,0.6626984126984127
0.1775,0.6626984126984127
0.178,0.6626984126984127
0.1785,0.6626984126984127
0.179,0.6626984126984127
0.1795,0.6626984126984127
0.18,0.6626984126984127
0.1805,0.6626984126984127
0.181,0.6626984126984127
0.1815,0.6626984126984127
0.182,0.6626984126984127
0.1825,0.6626984126984127
0.183,0.6626984126984127
0.1835,0.6626984126984127
0.184,0.6626984126984127
0.1845,0.6626984126984127
0.185,0.6626984126984127
0.1855,0.6626984126984127
0.186,0.6626984126984127
0.1865,0.6626984126984127
0.187,0.6628005456349206
0.1875,0.6629557291666667
0.188,0.6631109126984127
0.1885,0.6632660962301588
0.189,0.6634212797619048
0.1895,0.6635764632936507
0.19,0.6637316468253968
0.1905,0.6638868303571428
0.191,0.6640420138888888
0.1915,0.6641971974206349
0.192,0.6643523809523809
0.1925,0.664507564484127
0.193,0.664662748015873
0.1935,0.664817931547619
0.194,0.6649731150793651
0.1945,0.6651282986111111
0.195,0.6652834821428572
0.1955,0.6654386656746032
0.196,0.6655938492063491
0.1965,0.6657490327380952
0.197,0.6659042162698412
0.1975,0.6666666666666666
0.198,0.6666666666666666
0.1985,0.6666666666666666
0.199,0.6666666666666666
0.1995,0.6667369306418219
0.2,0.6675465838509317
0.2005,0.6683562370600413
0.201,0.6691658902691511
0.2015,0.6699755434782608
0.202,0.6707851966873706
0.2025,0.6715948498964803
0.203,0.6724045031055901
0.20350000000000001,0.6732141563146998
0.20400000000000001,0.6740238095238095
0.20450000000000002,0.6748334627329192
0.20500000000000002,0.675643115942029
0.20550000000000002,0.6764527691511387
0.20600000000000002,0.6772624223602485
0.20650000000000002,0.6780720755693582
0.20700000000000002,0.6788817287784679
0.20750000000000002,0.6796913819875776
0.20800000000000002,0.6805010351966874
0.2085,0.681310688405797
0.209,0.6821203416149068
0.2095,0.6829299948240165
0.21,0.6837396480331263
0.2105,0.684549301242236
0.211,0.6853589544513458
0.2115,0.6861686076604554
0.212,0.6869782608695651
0.2125,0.6877879140786749
0.213,0.6885975672877847
0.2135,0.6894072204968944
0.214,0.6902168737060042
0.2145,0.6906501800032727
0.215,0.6909061528391425
0.2155,0.6911621256750122
0.216,0.691418098510882
0.2165,0.6916740713467517
0.217,0.6919300441826215
0.2175,0.6921860170184913
0.218,0.692441989854361
0.2185,0.6926979626902308
0.219,0.6929539355261004
0.2195,0.6932099083619702
0.22,0.6934658811978399
0.2205,0.6937218540337097
0.221,0.6939778268695794
0.2215,0.6942337997054492
0.222,0.6944897725413189
0.2225,0.6947457453771887
0.223,0.6950017182130585
0.2235,0.6952576910489281
0.224,0.6955136638847979
0.2245,0.6957696367206676
0.225,0.6960256095565374
0.2255,0.6962815823924071
0.226,0.6965375552282769
0.2265,0.6967935280641466
0.227,0.6970495009000164
0.2275,0.697305473735886
0.228,0.6975614465717558
0.2285,0.6978174194076255
0.229,0.6980733922434953
0.2295,0.698329365079365
0.23,0.6984126984126984
0.2305,0.6984126984126984
0.231,0.6984126984126984
0.2315,0.6984126984126984
0.232,0.6986750700280112
0.2325,0.6994053454715219
0.233,0.7001356209150327
0.2335,0.7008658963585433
0.234,0.7015961718020541
0.23450000000000001,0.7023264472455649
0.23500000000000001,0.7030567226890756
0.23550000000000001,0.7037869981325864
0.23600000000000002,0.7045172735760971
0.23650000000000002,0.7052475490196078
0.23700000000000002,0.7059778244631186
0.23750000000000002,0.7067080999066293
0.23800000000000002,0.7074383753501401
0.23850000000000002,0.7081686507936508
0.23900000000000002,0.7088989262371616
0.23950000000000002,0.7096292016806722
0.24,0.710359477124183
0.2405,0.7110897525676937
0.241,0.7118200280112045
0.2415,0.7125503034547153
0.242,0.7132805788982259
0.2425,0.7140108543417367
0.243,0.7147411297852474
0.2435,0.7154714052287582
0.244,0.7162016806722689
0.2445,0.7169319561157796
0.245,0.7176622315592904
0.2455,0.7182539682539683
0.246,0.7182539682539683
0.2465,0.7182539682539683
0.247,0.7182539682539683
0.2475,0.7182539682539683
0.248,0.7182539682539683
0.2485,0.7182539682539683
0.249,0.7182539682539683
0.2495,0.7182539682539683
0.25,0.7182539682539683
0.2505,0.7183782918470418
0.251,0.7186604437229437
0.2515,0.7189425955988455
0.252,0.7192247474747475
0.2525,0.7195068993506494
0.253,0.7197890512265512
0.2535,0.7200712031024531
0.254,0.720353354978355
0.2545,0.7206355068542568
0.255,0.7209176587301587
0.2555,0.7211998106060606
0.256,0.7214819624819625
0.2565,0.7217641143578644
0.257,0.7220462662337662
0.2575,0.7223573806244261
0.258,0.7227164830119376
0.2585,0.723075585399449
0.259,0.7234346877869605
0.2595,0.723793790174472
0.26,0.7241528925619835
0.2605,0.7245119949494949
0.261,0.7248710973370064
0.2615,0.7252301997245179
0.262,0.7255893021120294
0.2625,0.7259484044995409
0.263,0.7263075068870524
0.2635,0.7266666092745638
0.264,0.7270257116620753
0.2645,0.7273848140495868
0.265,0.7277439164370982
0.2655,0.7281030188246097
0.266,0.7284621212121212
0.2665,0.7288212235996326
0.267,0.7291803259871442
0.2675,0.7295394283746557
0.268,0.7298985307621672
0.2685,0.7302576331496786
0.269,0.7306167355371901
0.2695,0.7309758379247016
0.27,0.731334940312213
0.2705,0.7316940426997245
0.271,0.732053145087236
0.2715,0.7324122474747475
0.272,0.732771349862259
0.2725,0.7331304522497705
0.273,0.7334895546372819
0.2735,0.7338486570247934
0.274,0.7342077594123049
0.2745,0.7345668617998163
0.275,0.7349259641873278
0.2755,0.7352850665748393
0.276,0.7356441689623507
0.2765,0.7360032713498623
0.277,0.7363623737373738
0.2775,0.7367214761248853
0.278,0.7370805785123967
0.2785,0.7374396808999082
0.279,0.7377987832874197
0.2795,0.7381578856749311
0.28,0.7385169880624426
0.2805,0.7388760904499541
0.281,0.7392351928374656
0.28150000000000003,0.7395942952249771
0.28200000000000003,0.7399533976124886
0.28250000000000003,0.7403125
0.28300000000000003,0.7406716023875115
0.28350000000000003,0.741030704775023
0.28400000000000003,0.7413898071625344
0.28450000000000003,0.7417489095500459
0.28500000000000003,0.7421080119375574
0.28550000000000003,0.7424671143250688
0.28600000000000003,0.7428262167125804
0.28650000000000003,0.7431853191000919
0.28700000000000003,0.7435444214876034
0.28750000000000003,0.7439035238751148
0.28800000000000003,0.7442626262626263
0.2885,0.7446217286501378
0.289,0.7449808310376492
0.2895,0.7453399334251607
0.29,0.7456990358126722
0.2905,0.7460581382001836
0.291,0.7464172405876951
0.2915,0.7467763429752066
0.292,0.747135445362718
0.2925,0.7474945477502296
0.293,0.7478536501377411
0.2935,0.7482127525252525
0.294,0.748571854912764
0.2945,0.7489309573002755
0.295,0.749290059687787
0.2955,0.7496491620752984
0.296,0.7500042016806723
0.2965,0.7501867705415499
0.297,0.7503693394024277
0.2975,0.7505519082633053
0.298,0.750734477124183
0.2985,0.7509170459850607
0.299,0.7510996148459383
0.2995,0.7512821837068161
0.3,0.7514647525676937
0.3005,0.7516473214285714
0.301,0.7518298902894491
0.3015,0.7520124591503268
0.302,0.7521950280112045
0.3025,0.7523775968720822
0.303,0.7525601657329598
0.3035,0.753968253968254
0.304,0.753968253968254
0.3045,0.753968253968254
0.305,0.7570238095238082
0.3055,0.7579365079365079
0.306,0.7579365079365079
0.3065,0.7579365079365079
0.307,0.7579365079365079
0.3075,0.7579365079365079
0.308,0.7619047619047619
0.3085,0.7619047619047619
0.309,0.7619047619047619
0.3095,0.7619047619047619
0.31,0.7619047619047619
0.3105,0.7619047619047619
0.311,0.7619047619047619
0.3115,0.7619047619047619
0.312,0.7658730158730159
0.3125,0.7658730158730159
0.313,0.7658730158730159
0.3135,0.7658730158730159
0.314,0.7658730158730159
0.3145,0.7658730158730159
0.315,0.7658730158730159
0.3155,0.7698412698412699
0.316,0.7698412698412699
0.3165,0.7698412698412699
0.317,0.7698412698412699
0.3175,0.7698412698412699
0.318,0.7698412698412699
0.3185,0.7698412698412699
0.319,0.7698412698412699
0.3195,0.7698412698412699
0.32,0.7698412698412699
0.3205,0.7698412698412699
0.321,0.7698412698412699
0.3215,0.7698412698412699
0.322,0.7698412698412699
0.3225,0.7698412698412699
0.323,0.7698412698412699
0.3235,0.7698412698412699
0.324,0.7698412698412699
0.3245,0.7698412698412699
0.325,0.7698412698412699
0.3255,0.7698412698412699
0.326,0.7698412698412699
0.3265,0.7698412698412699
0.327,0.7698412698412699
0.3275,0.7698412698412699
0.328,0.7698412698412699
0.3285,0.7698412698412699
0.329,0.7698412698412699
0.3295,0.7698412698412699
0.33,0.7698412698412699
0.3305,0.7698412698412699
0.331,0.7698412698412699
0.3315,0.7738095238095238
0.332,0.7738095238095238
0.3325,0.7738095238095238
0.333,0.7738095238095238
0.3335,0.7738095238095238
0.334,0.7738095238095238
0.3345,0.7738095238095238
0.335,0.7738095238095238
0.3355,0.7738095238095238
0.336,0.7738095238095238
0.3365,0.7738095238095238
0.337,0.7738095238095238
0.3375,0.7738095238095238
0.338,0.7738095238095238
0.3385,0.7738095238095238
0.339,0.7738095238095238
0.3395,0.7777777777777778
0.34,0.7777777777777778
0.3405,0.7777777777777778
0.341,0.7777777777777778
0.3415,0.7777777777777778
0.342,0.7777777777777778
0.3425,0.7777777777777778
0.343,0.7777777777777778
0.3435,0.7777777777777778
0.34400000000000003,0.7777777777777778
0.34450000000000003,0.7777777777777778
0.34500000000000003,0.7777777777777778
0.34550000000000003,0.7777777777777778
0.34600000000000003,0.7777777777777778
0.34650000000000003,0.7817460317460317
0.34700000000000003,0.7817460317460317
0.34750000000000003,0.7817460317460317
0.34800000000000003,0.7817460317460317
0.34850000000000003,0.7817460317460317
0.34900000000000003,0.7817460317460317
0.34950000000000003,0.7817460317460317
0.35000000000000003,0.7817460317460317
0.35050000000000003,0.7817460317460317
0.35100000000000003,0.7817460317460317
0.35150000000000003,0.7817460317460317
0.352,0.7817460317460317
0.3525,0.7817460317460317
0.353,0.7857142857142857
0.3535,0.7857142857142857
0.354,0.7857142857142857
0.3545,0.7857142857142857
0.355,0.7857142857142857
0.3555,0.7857142857142857
0.356,0.7857142857142857
0.3565,0.7857142857142857
0.357,0.7857142857142857
0.3575,0.7857142857142857
0.358,0.7857142857142857
0.3585,0.7857142857142857
0.359,0.7857142857142857
0.3595,0.7857142857142857
0.36,0.7857142857142857
0.3605,0.7857142857142857
0.361,0.7857142857142857
0.3615,0.7857142857142857
0.362,0.7857142857142857
0.3625,0.7896825396825397
0.363,0.7896825396825397
0.3635,0.7936507936507936
0.364,0.7936507936507936
0.3645,0.7936507936507936
0.365,0.7936507936507936
0.3655,0.7936507936507936
0.366,0.7936507936507936
0.3665,0.7936507936507936
0.367,0.7936507936507936
0.3675,0.7976190476190477
0.368,0.7976190476190477
0.3685,0.7976190476190477
0.369,0.7976190476190477
0.3695,0.8015873015873016
0.37,0.8015873015873016
0.3705,0.8015873015873016
0.371,0.8015873015873016
0.3715,0.8015873015873016
0.372,0.8015873015873016
0.3725,0.8015873015873016
0.373,0.8015873015873016
0.3735,0.8015873015873016
0.374,0.8015873015873016
0.3745,0.8015873015873016
0.375,0.8015873015873016
0.3755,0.8015873015873016
0.376,0.8015873015873016
0.3765,0.8055555555555556
0.377,0.8055555555555556
0.3775,0.8055555555555556
0.378,0.8055555555555556
0.3785,0.8055555555555556
0.379,0.8055555555555556
0.3795,0.8055555555555556
0.38,0.8055555555555556
0.3805,0.8055555555555556
0.381,0.8055555555555556
0.3815,0.8055555555555556
0.382,0.8055555555555556
0.3825,0.8055555555555556
0.383,0.8055555555555556
0.3835,0.8055555555555556
0.384,0.8055555555555556
0.3845,0.8055555555555556
0.385,0.8055555555555556
0.3855,0.8055555555555556
0.386,0.8055555555555556
0.3865,0.8055555555555556
0.387,0.8055555555555556
0.3875,0.8055555555555556
0.388,0.8055555555555556
0.3885,0.8095238095238095
0.389,0.8095238095238095
0.3895,0.8095238095238095
0.39,0.8095238095238095
0.3905,0.8095238095238095
0.391,0.8095238095238095
0.3915,0.8134920634920635
0.392,0.8134920634920635
0.3925,0.8134920634920635
0.393,0.8134920634920635
0.3935,0.8134920634920635
0.394,0.8134920634920635
0.3945,0.8134920634920635
0.395,0.8134920634920635
0.3955,0.8134920634920635
0.396,0.8134920634920635
0.3965,0.8134920634920635
0.397,0.8134920634920635
0.3975,0.8134920634920635
0.398,0.8134920634920635
0.3985,0.8134920634920635
0.399,0.8134920634920635
0.3995,0.8134920634920635
0.4,0.8134920634920635
0.4005,0.8134920634920635
0.401,0.8134920634920635
0.4015,0.8134920634920635
0.402,0.8134920634920635
0.4025,0.8134920634920635
0.403,0.8134920634920635
0.4035,0.8174603174603174
0.404,0.8174603174603174
0.4045,0.8174603174603174
0.405,0.8174603174603174
0.4055,0.8174603174603174
0.406,0.8174603174603174
0.40650000000000003,0.8253968253968254
0.40700000000000003,0.8253968253968254
0.40750000000000003,0.8253968253968254
0.40800000000000003,0.8253968253968254
0.40850000000000003,0.8253968253968254
0.40900000000000003,0.8253968253968254
0.40950000000000003,0.8253968253968254
0.41000000000000003,0.8253968253968254
0.41050000000000003,0.8253968253968254
0.41100000000000003,0.8253968253968254
0.41150000000000003,0.8253968253968254
0.41200000000000003,0.8293650793650794
0.41250000000000003,0.8293650793650794
0.41300000000000003,0.8293650793650794
0.41350000000000003,0.8293650793650794
0.41400000000000003,0.8293650793650794
0.41450000000000004,0.8293650793650794
0.41500000000000004,0.8293650793650794
0.41550000000000004,0.8293650793650794
0.41600000000000004,0.8293650793650794
0.4165,0.8293650793650794
0.417,0.8293650793650794
0.4175,0.8293650793650794
0.418,0.8293650793650794
0.4185,0.8293650793650794
0.419,0.8293650793650794
0.4195,0.8293650793650794
0.42,0.8293650793650794
0.4205,0.8293650793650794
0.421,0.8293650793650794
0.4215,0.8293650793650794
0.422,0.8293650793650794
0.4225,0.8293650793650794
0.423,0.8293650793650794
0.4235,0.8293650793650794
0.424,0.8293650793650794
0.4245,0.8293650793650794
0.425,0.8293650793650794
0.4255,0.8293650793650794
0.426,0.8333333333333334
0.4265,0.8333333333333334
0.427,0.8333333333333334
0.4275,0.8333333333333334
0.428,0.8333333333333334
0.4285,0.8333333333333334
0.429,0.8333333333333334
0.4295,0.8333333333333334
0.43,0.8333333333333334
0.4305,0.8333333333333334
0.431,0.8333333333333334
0.4315,0.8333333333333334
0.432,0.8333333333333334
0.4325,0.8333333333333334
0.433,0.8333333333333334
0.4335,0.8333333333333334
0.434,0.8333333333333334
0.4345,0.8333333333333334
0.435,0.8333333333333334
0.4355,0.8373015873015873
0.436,0.8373015873015873
0.4365,0.8373015873015873
0.437,0.8373015873015873
0.4375,0.8373015873015873
0.438,0.8373015873015873
0.4385,0.8373015873015873
0.439,0.8373015873015873
0.4395,0.8408849206349203
0.44,0.8412698412698413
0.4405,0.8412698412698413
0.441,0.8412698412698413
0.4415,0.8412698412698413
0.442,0.8412698412698413
0.4425,0.8412698412698413
0.443,0.8412698412698413
0.4435,0.8412698412698413
0.444,0.8452380952380952
0.4445,0.8452380952380952
0.445,0.8452380952380952
0.4455,0.8492063492063492
0.446,0.8531746031746031
0.4465,0.8531746031746031
0.447,0.8531746031746031
0.4475,0.8531746031746031
0.448,0.8531746031746031
0.4485,0.8531746031746031
0.449,0.8531746031746031
0.4495,0.8531746031746031
0.45,0.8531746031746031
0.4505,0.8531746031746031
0.451,0.8531746031746031
0.4515,0.8531746031746031
0.452,0.8531746031746031
0.4525,0.8571428571428571
0.453,0.8571428571428571
0.4535,0.8571428571428571
0.454,0.8571428571428571
0.4545,0.8571428571428571
0.455,0.8571428571428571
0.4555,0.8571428571428571
0.456,0.8571428571428571
0.4565,0.8571428571428571
0.457,0.8571428571428571
0.4575,0.8571428571428571
0.458,0.8571428571428571
0.4585,0.8571428571428571
0.459,0.8571428571428571
0.4595,0.8571428571428571
0.46,0.8571428571428571
0.4605,0.8571428571428571
0.461,0.8571428571428571
0.4615,0.8571428571428571
0.462,0.8571428571428571
0.4625,0.8571428571428571
0.463,0.8571428571428571
0.4635,0.8571428571428571
0.464,0.8571428571428571
0.4645,0.8571428571428571
0.465,0.8571428571428571
0.4655,0.8571428571428571
0.466,0.8571428571428571
0.4665,0.8571428571428571
0.467,0.8571428571428571
0.4675,0.8571428571428571
0.468,0.8571428571428571
0.4685,0.8571428571428571
0.46900000000000003,0.8571428571428571
0.46950000000000003,0.8571428571428571
0.47000000000000003,0.8571428571428571
0.47050000000000003,0.8571428571428571
0.47100000000000003,0.8571428571428571
0.47150000000000003,0.8571428571428571
0.47200000000000003,0.8571428571428571
0.47250000000000003,0.8571428571428571
0.47300000000000003,0.8571428571428571
0.47350000000000003,0.8571428571428571
0.47400000000000003,0.8571428571428571
0.47450000000000003,0.8571428571428571
0.47500000000000003,0.8571428571428571
0.47550000000000003,0.8571428571428571
0.47600000000000003,0.8571428571428571
0.47650000000000003,0.8571428571428571
0.47700000000000004,0.8571428571428571
0.47750000000000004,0.8611111111111112
0.47800000000000004,0.8611111111111112
0.47850000000000004,0.8650793650793651
0.47900000000000004,0.8650793650793651
0.47950000000000004,0.8650793650793651
0.48,0.8650793650793651
0.4805,0.8650793650793651
0.481,0.8650793650793651
0.4815,0.8650793650793651
0.482,0.8650793650793651
0.4825,0.8650793650793651
0.483,0.8650793650793651
0.4835,0.8690476190476191
0.484,0.8690476190476191
0.4845,0.8690476190476191
0.485,0.8690476190476191
0.4855,0.8690476190476191
0.486,0.8690476190476191
0.4865,0.8690476190476191
0.487,0.8690476190476191
0.4875,0.8690476190476191
0.488,0.8690476190476191
0.4885,0.8690476190476191
0.489,0.8690476190476191
0.4895,0.8690476190476191
0.49,0.8690476190476191
0.4905,0.8690476190476191
0.491,0.8690476190476191
0.4915,0.8690476190476191
0.492,0.8690476190476191
0.4925,0.873015873015873
0.493,0.873015873015873
0.4935,0.873015873015873
0.494,0.873015873015873
0.4945,0.873015873015873
0.495,0.873015873015873
0.4955,0.873015873015873
0.496,0.873015873015873
