target_name,repeat,split_seed,model,n_test,n_positive,n_negative,observed_prevalence,performance_prevalence,zedstat_auc,zedstat_auc_ci_low,zedstat_auc_ci_high,brier_score,calibration_intercept,calibration_slope,expected_calibration_error,max_calibration_error,mean_predicted_risk,observed_to_expected_ratio,sklearn_auc_check,auc_zedstat_minus_sklearn
NON FIBROTIC ILA ADJUDICATED,1,2006639513,zebra,7695,44,7651,0.005717998700454841,0.005717998700454841,0.8298676270236612,0.755026681728301,0.9047085723190215,0.4128214339765718,-5.585597725263648,0.13080811528244266,0.58265624764506,0.9680130813052803,0.5883742463455149,0.009718302145225137,0.8298425042478108,2.5122775850427992e-05
NON FIBROTIC ILA ADJUDICATED,1,2006639513,genomic,7695,44,7651,0.005717998700454841,0.005717998700454841,0.5190294318181818,0.4324925637983154,0.6055662998380482,0.021735528875952693,-5.001366067245686,0.006686313232617354,0.02331494917360091,0.18105026406891378,0.018636630640060846,0.3068150467157712,0.5190260334359145,3.398382267372213e-06
NON FIBROTIC ILA ADJUDICATED,1,2006639513,combined,7695,44,7651,0.005717998700454841,0.005717998700454841,0.7325196136363636,0.6473480112864358,0.8176912159862915,0.007129212117272396,-2.7489653748009863,0.5983365927483129,0.01664175858072225,0.1043403396296551,0.02235975728117709,0.2557272258616319,0.7323968346383717,0.0001227789979919569
NON FIBROTIC ILA ADJUDICATED,2,1103116732,zebra,7695,44,7651,0.005717998700454841,0.005717998700454841,0.8161457636363636,0.7393376663790906,0.8929538608936366,0.41497337896992587,-5.532506408950088,0.12312390732633949,0.5839611273054097,0.9691815902242576,0.5896791260058647,0.009696796865076707,0.8160697947980655,7.596883829807943e-05
NON FIBROTIC ILA ADJUDICATED,2,1103116732,genomic,7695,44,7651,0.005717998700454841,0.005717998700454841,0.39474675000000004,0.3176116002547106,0.4718818997452895,0.016725619294357782,-6.655241342168842,-0.28933518866787555,0.03428551290623195,0.2853315316042753,0.03469692577456514,0.16479842443697032,0.39465726405342144,8.948594657859354e-05
NON FIBROTIC ILA ADJUDICATED,2,1103116732,combined,7695,44,7651,0.005717998700454841,0.005717998700454841,0.7457449545454545,0.661533186643905,0.829956722447004,0.021821873882755232,-3.6116325891015983,0.5241818567704836,0.06332840747572606,0.3422558116684135,0.06904640617618091,0.08281384965735396,0.7456511923575053,9.376218794920899e-05
NON FIBROTIC ILA ADJUDICATED,3,1578659597,zebra,7695,44,7651,0.005717998700454841,0.005717998700454841,0.8329033155391119,0.7585246012837477,0.9072820297944761,0.414081554698495,-5.560662783132336,0.12337054913186146,0.5836974536940395,0.9709099236179607,0.5894154523944943,0.009701134704265944,0.8327936930407196,0.00010962249839230331
NON FIBROTIC ILA ADJUDICATED,3,1578659597,genomic,7695,44,7651,0.005717998700454841,0.005717998700454841,0.46970129545454553,0.3860700462951842,0.5533325446139068,0.008574361609532994,-5.410199588682517,-0.03242491265235339,0.01293659738507679,0.08520926113685877,0.009834326871032698,0.581432646630587,0.4696118154489609,8.9480005584619e-05
NON FIBROTIC ILA ADJUDICATED,3,1578659597,combined,7695,44,7651,0.005717998700454841,0.005717998700454841,0.7226821363636364,0.6368746347025205,0.8084896380247524,0.037489307477340014,-3.99515127417052,0.5270640526006497,0.10872557566483046,0.45922756135386167,0.11444357436528531,0.049963475294855064,0.7226179584368055,6.417792683088841e-05
NON FIBROTIC ILA ADJUDICATED,4,470871586,zebra,7695,44,7651,0.005717998700454841,0.005717998700454841,0.8295463832772166,0.7546571133804303,0.904435653174003,0.4141988645655424,-5.584232496820974,0.12753455131772226,0.583498648430434,0.9681965033914113,0.5892166471308887,0.009704407925841653,0.8295365430543838,9.840222832790957e-06
