target_name,repeat,split_seed,model,n_test,n_pos_test,auc,partial_auc_fpr_0_05_raw,average_precision
NON FIBROTIC ILA ADJUDICATED,1,1341832748,zebra,247,30,0.5567588325652842,0.0009618794326241135,0.13166449094763727
NON FIBROTIC ILA ADJUDICATED,1,1341832748,genomic,247,30,0.4205837173579109,0.00271889400921659,0.12400535350813907
NON FIBROTIC ILA ADJUDICATED,1,1341832748,combined,247,30,0.43041474654377887,0.004078341013824885,0.18397317160181337
NON FIBROTIC ILA ADJUDICATED,2,1129790150,zebra,247,30,0.5668970814132105,0.0017105855855855858,0.1464307036225303
NON FIBROTIC ILA ADJUDICATED,2,1129790150,genomic,247,30,0.5,0.0012500000000000002,0.1214574898785425
NON FIBROTIC ILA ADJUDICATED,2,1129790150,combined,247,30,0.5,0.0012500000000000002,0.1214574898785425
NON FIBROTIC ILA ADJUDICATED,3,2128360693,zebra,247,30,0.5291858678955452,0.0005896739130434784,0.12411920111390043
NON FIBROTIC ILA ADJUDICATED,3,2128360693,genomic,247,30,0.45007680491551455,0.0,0.10682668646119739
NON FIBROTIC ILA ADJUDICATED,3,2128360693,combined,247,30,0.4168970814132104,0.0,0.10143390011380929
NON FIBROTIC ILA ADJUDICATED,4,125340810,zebra,247,30,0.48725038402457765,0.00041098484848484844,0.11150047762657408
NON FIBROTIC ILA ADJUDICATED,4,125340810,genomic,247,30,0.5095238095238096,0.0,0.14195373647267553
NON FIBROTIC ILA ADJUDICATED,4,125340810,combined,247,30,0.5,0.0012500000000000002,0.1214574898785425
NON FIBROTIC ILA ADJUDICATED,5,996038011,zebra,247,30,0.4167434715821813,0.0004636752136752138,0.0987210549305935
NON FIBROTIC ILA ADJUDICATED,5,996038011,genomic,247,30,0.4880184331797235,0.0002841781874039939,0.11732214505882999
NON FIBROTIC ILA ADJUDICATED,5,996038011,combined,247,30,0.4639016897081413,0.0,0.11049085914603586
NON FIBROTIC ILA ADJUDICATED,6,1843509897,zebra,247,30,0.4704301075268817,0.0006308139534883722,0.10991275458734522
NON FIBROTIC ILA ADJUDICATED,6,1843509897,genomic,247,30,0.4254992319508449,0.0010522273425499233,0.10796386230170973
NON FIBROTIC ILA ADJUDICATED,6,1843509897,combined,247,30,0.510752688172043,0.001513056835637481,0.1380963510899829
NON FIBROTIC ILA ADJUDICATED,7,1436947303,zebra,247,30,0.506221198156682,0.0011591880341880344,0.12387933327501491
NON FIBROTIC ILA ADJUDICATED,7,1436947303,genomic,247,30,0.35806451612903223,0.002872503840245776,0.12643966374383991
NON FIBROTIC ILA ADJUDICATED,7,1436947303,combined,247,30,0.4319508448540707,0.0,0.1058724337598383
NON FIBROTIC ILA ADJUDICATED,8,707104975,zebra,247,30,0.5102918586789554,0.0010274621212121213,0.12134324105102771
NON FIBROTIC ILA ADJUDICATED,8,707104975,genomic,247,30,0.44408602150537635,0.0,0.12054948600711013
NON FIBROTIC ILA ADJUDICATED,8,707104975,combined,247,30,0.4211981566820276,0.0,0.10997138401994866
NON FIBROTIC ILA ADJUDICATED,9,1488859076,zebra,247,30,0.4809523809523809,0.0007534722222222222,0.112251643150847
NON FIBROTIC ILA ADJUDICATED,9,1488859076,genomic,247,30,0.5,0.0012500000000000002,0.1214574898785425
NON FIBROTIC ILA ADJUDICATED,9,1488859076,combined,247,30,0.45084485407066044,0.0006989247311827958,0.1277530238081346
NON FIBROTIC ILA ADJUDICATED,10,1867627275,zebra,247,30,0.5584485407066052,0.0014583333333333336,0.13679703406888793
NON FIBROTIC ILA ADJUDICATED,10,1867627275,genomic,247,30,0.49208909370199694,0.0011982931726907632,0.11983087834151662
NON FIBROTIC ILA ADJUDICATED,10,1867627275,combined,247,30,0.46190476190476193,0.0016436251920122888,0.13130308681993122
NON FIBROTIC ILA ADJUDICATED,11,1345092144,zebra,247,30,0.47035330261136715,0.0008219696969696969,0.11058841576339905
