target_name,repeat,split_seed,model,n_test,n_pos_test,auc,partial_auc_fpr_0_05_raw,average_precision
FILD or FILA ADJUDICATED,12,936866816,genomic,246,102,0.5673338779956427,0.0021650326797385626,0.484701880778185
FILD or FILA ADJUDICATED,12,936866816,combined,246,102,0.5989923747276689,0.005528322440087146,0.5421571697676196
FILD or FILA ADJUDICATED,13,1729438033,zebra,246,102,0.5598447712418302,0.004033613445378152,0.5296519084841678
FILD or FILA ADJUDICATED,13,1729438033,genomic,246,102,0.5572576252723311,0.002124183006535948,0.4964569653843641
FILD or FILA ADJUDICATED,13,1729438033,combined,246,102,0.5874863834422659,0.003608387799564271,0.522212484958849
FILD or FILA ADJUDICATED,14,1459525191,zebra,246,102,0.5892565359477124,0.0026890756302521013,0.5160079692404482
FILD or FILA ADJUDICATED,14,1459525191,genomic,246,102,0.5668572984749456,0.002546296296296297,0.47576101394214887
FILD or FILA ADJUDICATED,14,1459525191,combined,246,102,0.6099537037037037,0.003799019607843138,0.5351906624239033
FILD or FILA ADJUDICATED,15,769901576,zebra,246,102,0.559708605664488,0.003088235294117648,0.5078060153597587
FILD or FILA ADJUDICATED,15,769901576,genomic,246,102,0.4791666666666667,0.003050108932461874,0.43915486527737535
FILD or FILA ADJUDICATED,15,769901576,combined,246,102,0.5497004357298475,0.004575163398692811,0.5053523585925588
FILD or FILA ADJUDICATED,16,1540226769,zebra,246,102,0.5632489106753812,0.002843137254901961,0.49878262446574984
FILD or FILA ADJUDICATED,16,1540226769,genomic,246,102,0.5369008714596949,0.0036628540305010896,0.49496096067684053
FILD or FILA ADJUDICATED,16,1540226769,combined,246,102,0.5955882352941176,0.0030773420479302837,0.5336096613277543
FILD or FILA ADJUDICATED,17,837236420,zebra,246,102,0.5733932461873638,0.002906574394463668,0.5060203340198764
FILD or FILA ADJUDICATED,17,837236420,genomic,246,102,0.5373093681917211,0.002546296296296297,0.46938835572257825
FILD or FILA ADJUDICATED,17,837236420,combined,246,102,0.5668572984749455,0.0016748366013071897,0.4765067052495019
FILD or FILA ADJUDICATED,18,1044250199,zebra,246,102,0.49244281045751637,0.0024509803921568627,0.4567279468501946
FILD or FILA ADJUDICATED,18,1044250199,genomic,246,102,0.5621595860566448,0.0032407407407407415,0.49916518627341966
FILD or FILA ADJUDICATED,18,1044250199,combined,246,102,0.6023284313725491,0.0027913943355119828,0.5184476157603863
FILD or FILA ADJUDICATED,19,1533415066,zebra,246,102,0.5685934095860566,0.0022250639386189263,0.48738319388871504
FILD or FILA ADJUDICATED,19,1533415066,genomic,246,102,0.5185866013071895,0.0008578431372549022,0.4203955138236287
FILD or FILA ADJUDICATED,19,1533415066,combined,246,102,0.5940223311546841,0.0019063180827886715,0.4959927419541946
FILD or FILA ADJUDICATED,20,2070246698,zebra,246,102,0.582516339869281,0.00365546218487395,0.5306660557604135
FILD or FILA ADJUDICATED,20,2070246698,genomic,246,102,0.5552832244008715,0.0013752723311546843,0.46016445881757806
FILD or FILA ADJUDICATED,20,2070246698,combined,246,102,0.5719635076252723,0.0027233115468409588,0.4861325544536259
FILD or FILA ADJUDICATED,21,156367647,zebra,246,102,0.5338711873638344,0.002436974789915966,0.48143204854730215
FILD or FILA ADJUDICATED,21,156367647,genomic,246,102,0.5247821350762528,0.002614379084967321,0.478361968303314
FILD or FILA ADJUDICATED,21,156367647,combined,246,102,0.5934776688453158,0.0013752723311546843,0.4952582919645994
FILD or FILA ADJUDICATED,22,1647944486,zebra,246,102,0.5824482570806101,0.0031985294117647064,0.5230427937975444
FILD or FILA ADJUDICATED,22,1647944486,genomic,246,102,0.48842592592592593,0.00099400871459695,0.4085780297665599
FILD or FILA ADJUDICATED,22,1647944486,combined,246,102,0.6131535947712419,0.0030092592592592597,0.5362835393220615
FILD or FILA ADJUDICATED,23,218834429,zebra,246,102,0.5554193899782135,0.00232620320855615,0.4891256398996948
FILD or FILA ADJUDICATED,23,218834429,genomic,246,102,0.5430964052287582,0.0018927015250544666,0.46621687104553217
FILD or FILA ADJUDICATED,23,218834429,combined,246,102,0.5580746187363834,0.0034313725490196082,0.4884188541443598
FILD or FILA ADJUDICATED,24,723718916,zebra,246,102,0.5572576252723312,0.0022941176470588232,0.48471562557851255
FILD or FILA ADJUDICATED,24,723718916,genomic,246,102,0.5239651416122005,0.0017293028322440092,0.45131082376840803
FILD or FILA ADJUDICATED,24,723718916,combined,246,102,0.6149918300653595,0.0038398692810457527,0.5194002797250288
FILD or FILA ADJUDICATED,25,529934880,zebra,246,102,0.5664488017429194,0.0024148606811145515,0.48969838549948974
FILD or FILA ADJUDICATED,25,529934880,genomic,246,102,0.5749591503267973,0.0035130718954248376,0.5063691606497143
FILD or FILA ADJUDICATED,25,529934880,combined,246,102,0.6222086056644881,0.0028050108932461877,0.5468744694183341
FILD or FILA ADJUDICATED,26,2090963264,zebra,246,102,0.5862268518518519,0.0027731092436974795,0.5144661000068284
FILD or FILA ADJUDICATED,26,2090963264,genomic,246,102,0.5629084967320261,0.0020697167755991293,0.4922167526323358
FILD or FILA ADJUDICATED,26,2090963264,combined,246,102,0.6101579520697167,0.005378540305010894,0.5591890046182088
FILD or FILA ADJUDICATED,27,526982026,zebra,246,102,0.6176470588235294,0.0038009049773755662,0.5532196841680783
FILD or FILA ADJUDICATED,27,526982026,genomic,246,102,0.5115740740740741,0.005160675381263618,0.48053610036881733
FILD or FILA ADJUDICATED,27,526982026,combined,246,102,0.5663807189542484,0.003839869281045752,0.5077589356264556
FILD or FILA ADJUDICATED,28,341158529,zebra,246,102,0.5393858932461874,0.002436974789915966,0.48605243411878707
FILD or FILA ADJUDICATED,28,341158529,genomic,246,102,0.5986519607843137,0.003485838779956427,0.5142012186298142
FILD or FILA ADJUDICATED,28,341158529,combined,246,102,0.5917075163398693,0.005010893246187364,0.5354868726418767
FILD or FILA ADJUDICATED,29,2055504992,zebra,246,102,0.5523216230936819,0.0028027681660899658,0.49464078845186643
FILD or FILA ADJUDICATED,29,2055504992,genomic,246,102,0.5358796296296297,0.002205882352941177,0.4735822319777553
FILD or FILA ADJUDICATED,29,2055504992,combined,246,102,0.5979030501089325,0.006045751633986929,0.5598834760462206
FILD or FILA ADJUDICATED,30,1938344408,zebra,246,102,0.502723311546841,0.0021176470588235297,0.45547493133860373
FILD or FILA ADJUDICATED,30,1938344408,genomic,246,102,0.5299564270152505,0.001470588235294118,0.4515795258407379
FILD or FILA ADJUDICATED,30,1938344408,combined,246,102,0.5667892156862745,0.0031590413943355126,0.5006026103679788
