target_name,repeat,split_seed,model,n_test,n_pos_test,auc,partial_auc_fpr_0_05_raw,average_precision
NONFIBROTIC ILD ADJUDICATED,1,1167394839,zebra,251,11,0.531060606060606,0.0015584415584415584,0.05343151448218521
NONFIBROTIC ILD ADJUDICATED,1,1167394839,genomic,251,11,0.6075757575757575,0.006060606060606061,0.11564457917219678
NONFIBROTIC ILD ADJUDICATED,1,1167394839,combined,251,11,0.6545454545454547,0.005681818181818183,0.10881899827401523
NONFIBROTIC ILD ADJUDICATED,2,966574530,zebra,251,11,0.5174242424242425,0.0005681818181818183,0.0458740164591233
NONFIBROTIC ILD ADJUDICATED,2,966574530,genomic,251,11,0.562121212121212,0.002272727272727273,0.0621703104256748
NONFIBROTIC ILD ADJUDICATED,2,966574530,combined,251,11,0.5693181818181818,0.0,0.05227215160464153
NONFIBROTIC ILD ADJUDICATED,3,91127804,zebra,251,11,0.5831439393939394,0.0016042780748663104,0.05799362905882547
NONFIBROTIC ILD ADJUDICATED,3,91127804,genomic,251,11,0.5545454545454546,0.007954545454545455,0.13067024409754102
NONFIBROTIC ILD ADJUDICATED,3,91127804,combined,251,11,0.5920454545454545,0.00018939393939393966,0.06690094257116522
NONFIBROTIC ILD ADJUDICATED,4,140256949,zebra,251,11,0.4401515151515151,0.001048951048951049,0.04026066524853024
NONFIBROTIC ILD ADJUDICATED,4,140256949,genomic,251,11,0.5234848484848484,0.0,0.05147529584262171
NONFIBROTIC ILD ADJUDICATED,4,140256949,combined,251,11,0.4984848484848485,0.0,0.05005490668867413
NONFIBROTIC ILD ADJUDICATED,5,1527976395,zebra,251,11,0.48863636363636365,0.0005928853754940712,0.042646030090099804
NONFIBROTIC ILD ADJUDICATED,5,1527976395,genomic,251,11,0.481060606060606,0.0,0.04957180542257926
NONFIBROTIC ILD ADJUDICATED,5,1527976395,combined,251,11,0.593560606060606,0.0,0.05699488219723603
NONFIBROTIC ILD ADJUDICATED,6,523349876,zebra,251,11,0.5022727272727272,0.0011605415860735013,0.04538835339609139
NONFIBROTIC ILD ADJUDICATED,6,523349876,genomic,251,11,0.5492424242424242,0.0,0.05266271725371573
NONFIBROTIC ILD ADJUDICATED,6,523349876,combined,251,11,0.518939393939394,0.0,0.04785994666446203
NONFIBROTIC ILD ADJUDICATED,7,1482665183,zebra,251,11,0.5386363636363636,0.0013303769401330377,0.05062523468534389
NONFIBROTIC ILD ADJUDICATED,7,1482665183,genomic,251,11,0.5174242424242425,0.0,0.05032821134131458
NONFIBROTIC ILD ADJUDICATED,7,1482665183,combined,251,11,0.5973484848484848,0.0,0.06435127190483615
NONFIBROTIC ILD ADJUDICATED,8,1238094016,zebra,251,11,0.36742424242424243,0.0,0.03564528834695555
NONFIBROTIC ILD ADJUDICATED,8,1238094016,genomic,251,11,0.6587121212121212,0.003977272727272728,0.1000177297920648
NONFIBROTIC ILD ADJUDICATED,8,1238094016,combined,251,11,0.6200757575757576,0.0037878787878787884,0.0930402124605314
NONFIBROTIC ILD ADJUDICATED,9,1164078928,zebra,251,11,0.5996212121212121,0.0014742014742014744,0.06033881684828839
NONFIBROTIC ILD ADJUDICATED,9,1164078928,genomic,251,11,0.49318181818181817,0.0,0.04689247426437847
NONFIBROTIC ILD ADJUDICATED,9,1164078928,combined,251,11,0.42651515151515157,0.0,0.03918979943471442
