target_name,repeat,split_seed,model,n_test,n_pos_test,auc,partial_auc_fpr_0_05_raw,average_precision
FILD or FILA ADJUDICATED,1,911169287,zebra,7695,152,0.8054164893208762,0.016783511376877832,0.20929121581058488
FILD or FILA ADJUDICATED,1,911169287,genomic,7695,152,0.5623425692695214,0.0025391701612509335,0.027615299994599992
FILD or FILA ADJUDICATED,1,911169287,combined,7695,152,0.7668184862926241,0.009642479608141394,0.10150724476991953
FILD or FILA ADJUDICATED,2,623566325,zebra,7695,152,0.8128842007577608,0.01887507239197025,0.26378751030845
FILD or FILA ADJUDICATED,2,623566325,genomic,7695,152,0.62165252552035,0.0029188355184660577,0.03152070117222371
FILD or FILA ADJUDICATED,2,623566325,combined,7695,152,0.7961616556305253,0.011332875723047513,0.10438485970341553
FILD or FILA ADJUDICATED,3,495710435,zebra,7695,152,0.8233666452688797,0.01800815674344286,0.2476395057054816
FILD or FILA ADJUDICATED,3,495710435,genomic,7695,152,0.564165451411905,0.0030329618956578775,0.03061286322966303
FILD or FILA ADJUDICATED,3,495710435,combined,7695,152,0.8006935674065185,0.010351397601121987,0.10694363873275921
FILD or FILA ADJUDICATED,4,1432200059,zebra,7695,152,0.8047876385913744,0.01512045849410747,0.19503582907810352
FILD or FILA ADJUDICATED,4,1432200059,genomic,7695,152,0.5947514949377952,0.003656710299545762,0.03358793732464309
FILD or FILA ADJUDICATED,4,1432200059,combined,7695,152,0.8004715944375057,0.014075615593404832,0.13489726252573647
FILD or FILA ADJUDICATED,5,1216558621,zebra,7695,152,0.800648213401062,0.014500809394558917,0.17619019847928086
FILD or FILA ADJUDICATED,5,1216558621,genomic,7695,152,0.5534505676228221,0.001728249265613989,0.028701422198018342
FILD or FILA ADJUDICATED,5,1216558621,combined,7695,152,0.7903231996204219,0.012994881974922726,0.144210228824462
FILD or FILA ADJUDICATED,6,799903769,zebra,7695,152,0.8047056525045877,0.016933135985263435,0.22664582454318363
FILD or FILA ADJUDICATED,6,799903769,genomic,7695,152,0.5662909843214692,0.0030809324783521845,0.029120392200521816
FILD or FILA ADJUDICATED,6,799903769,combined,7695,152,0.7873586176099137,0.011995262250814629,0.13393407399097662
FILD or FILA ADJUDICATED,7,1694964362,zebra,7695,152,0.8103356545280742,0.015457473642345291,0.21242218652784564
FILD or FILA ADJUDICATED,7,1694964362,genomic,7695,152,0.559253263744008,0.001382599412491191,0.023190066983978668
FILD or FILA ADJUDICATED,7,1694964362,combined,7695,152,0.8005897765094162,0.010192745801265725,0.11157504325763101
FILD or FILA ADJUDICATED,8,1001017293,zebra,7695,152,0.8278510225583846,0.01892753476558957,0.2564283448351266
FILD or FILA ADJUDICATED,8,1001017293,genomic,7695,152,0.5785069112526776,0.0020240533223553382,0.028322729355952588
FILD or FILA ADJUDICATED,8,1001017293,combined,7695,152,0.8052010577949581,0.012045849410746807,0.12154340272373494
