target_name,repeat,model,split_seed,inner_cv_auc,params_json
NONFIBROTIC ILD ADJUDICATED,8,combined,1979520626,0.8438290917437711,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,9,genomic,906386264,0.6279005568180857,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,9,combined,906386264,0.7487980592216236,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": -1, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,10,genomic,168038937,0.5671720525838216,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,10,combined,168038937,0.6335222683356634,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,11,genomic,1733065744,0.6926108475784797,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,11,combined,1733065744,0.7853214708928647,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,12,genomic,1025983712,0.682451358446425,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,12,combined,1025983712,0.775420244311957,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 10, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,13,genomic,1369089697,0.6387818275650324,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,13,combined,1369089697,0.6842655394780429,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,14,genomic,1598389300,0.6744454005944002,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,14,combined,1598389300,0.6478366172467628,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 40, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,15,genomic,1784359557,0.7168880949334048,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,15,combined,1784359557,0.8229093434012184,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 7, ""min_child_samples"": 40, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,16,genomic,2327916,0.6301912246495306,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 20, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,16,combined,2327916,0.7400353035287734,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,17,genomic,378182348,0.6164722374267616,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,17,combined,378182348,0.6348603107266061,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.12, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,18,genomic,1035405688,0.5347070510679462,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 7, ""min_child_samples"": 20, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,18,combined,1035405688,0.649129079404629,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,19,genomic,486370849,0.6866229107875462,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,19,combined,486370849,0.6398187456747187,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,20,genomic,699643021,0.7139129128242296,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 20, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,20,combined,699643021,0.7418121075292499,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,21,genomic,1549235224,0.5774694175093262,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,21,combined,1549235224,0.7553671356379982,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 10, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,22,genomic,905062952,0.7239736058353076,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.05, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 20, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,22,combined,905062952,0.8310164724873381,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,23,genomic,846266633,0.633311865744642,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,23,combined,846266633,0.6469115917653282,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,24,genomic,1719560321,0.6816685011315459,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 7, ""min_child_samples"": 40, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,24,combined,1719560321,0.7335976595768873,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,25,genomic,754378964,0.5356697254308188,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,25,combined,754378964,0.5530286832014221,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,26,genomic,2041152828,0.6405207537575053,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,26,combined,2041152828,0.7279557643671071,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 10, ""min_split_gain"": 0.5, ""n_estimators"": 400, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,27,genomic,536894798,0.5649453315730407,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,27,combined,536894798,0.7403599595532544,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.12, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,28,genomic,1241106747,0.7615532369872989,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,28,combined,1241106747,0.693084572951609,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,29,genomic,1280805563,0.5583107106193462,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,29,combined,1280805563,0.621594621950288,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,30,genomic,909983478,0.7071001631559634,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,30,combined,909983478,0.7168442841119088,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 40, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,1,genomic,954079809,0.5640000000000001,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,1,combined,954079809,0.7718039215686275,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 40, ""min_split_gain"": 0.5, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,2,genomic,982195154,0.533607843137255,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,2,combined,982195154,0.7751764705882355,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,3,genomic,795106483,0.5536078431372548,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.12, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 700, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,3,combined,795106483,0.6671960784313726,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,4,genomic,341467629,0.5451960784313726,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,4,combined,341467629,0.7163529411764706,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,5,genomic,1440575860,0.5405882352941177,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,5,combined,1440575860,0.7063725490196079,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 10, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,6,genomic,128169765,0.5792058823529412,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,6,combined,128169765,0.7438039215686275,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,7,genomic,1110569852,0.5804313725490197,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,7,combined,1110569852,0.8085882352941177,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,8,genomic,576281321,0.5578627450980392,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,8,combined,576281321,0.7781764705882352,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": -1, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,9,genomic,471706405,0.5622058823529411,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,9,combined,471706405,0.7016862745098038,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 40, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,10,genomic,1958691181,0.509421568627451,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,10,combined,1958691181,0.7244509803921568,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,11,genomic,311969396,0.6013333333333334,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 7, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,11,combined,311969396,0.762156862745098,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,12,genomic,425883930,0.5248529411764706,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.12, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,12,combined,425883930,0.813392156862745,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,13,genomic,1669951454,0.529921568627451,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,13,combined,1669951454,0.7094117647058823,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 20, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,14,genomic,921838163,0.5452352941176472,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 20, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,14,combined,921838163,0.6482352941176471,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,15,genomic,1097924242,0.597392156862745,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_bin"": 511, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
