target_name,repeat,split_seed,model,tpr,ppv,acc,npv,LR+,LR-,threshold,expected_fp,expected_tn,expected_flags,fpr,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,expected_fp_upper,expected_tn_upper,expected_flags_upper,fpr_lower,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,expected_fp_lower,expected_tn_lower,expected_flags_lower,sensitivity,specificity,requested_fpr,fpr_distance
FILD or FILA ADJUDICATED,1,439824836,genomic,0.08552631578947369,0.03146067415730339,0.9329239766081872,0.9809715462559592,,,0.5435162222761611,377.15000000000003,7165.85,390.1500000000001,0.05,0.14082381103246616,0.05358651199057043,0.9386169748333116,0.9821880110497961,,,0.5435162222761611,377.15000000000003,7165.85,390.1500000000001,0.05,0.050662196904797105,0.018441548623151425,0.9271855359000873,0.980154921774698,,,0.5435162222761611,377.15000000000003,7165.85,390.1500000000001,0.08552631578947369,0.95,0.05,0.0
FILD or FILA ADJUDICATED,1,439824836,genomic,0.13157894736842105,0.025829790781028587,0.8848213125406108,0.9809267847791717,,,0.4605308455991215,754.3000000000001,6788.7,774.3000000000001,0.1,0.1945037807028201,0.03955922787570791,0.8925024029035667,0.9824104137243385,,,0.4605308455991215,754.3000000000001,6788.7,774.3000000000001,0.1,0.08681711524141389,0.01802276921000623,0.8770998288594544,0.9798100357404911,,,0.4605308455991215,754.3000000000001,6788.7,774.3000000000001,0.13157894736842105,0.9,0.1,0.0
FILD or FILA ADJUDICATED,1,439824836,combined,0.10582894736842106,0.6405228758169934,0.9813571150097467,0.9822829829142334,,,0.3864920698485251,7.543,7535.457,23.629,0.001,0.16478295280831876,0.8214971425772642,0.9830143653903627,0.9834399384561044,,,0.3864920698485251,7.543,7535.457,23.629,0.001,0.06630740718458908,0.4567887536855818,0.9795857529029441,0.981496001645859,,,0.3864920698485251,7.543,7535.457,23.629,0.10582894736842106,0.999,0.001,0.0
FILD or FILA ADJUDICATED,1,439824836,combined,0.25470394736842106,0.5065428571428572,0.9803768680961663,0.9851304184246593,50.9409801742532,0.7490410821243072,0.3603900172458358,37.715,7505.285,76.43,0.005,0.3294202861408401,0.6156058755972279,0.9831850682156915,0.9866191627723314,90.48487386932415,0.8135023642808638,0.3603900172458358,37.715,7505.285,76.43,0.005,0.19208059966774493,0.3953724852040888,0.9773135706691232,0.9838714039040212,27.98641790495591,0.6730299438221204,0.3603900172458358,37.715,7505.285,76.43,0.25470394736842106,0.995,0.005,0.0
FILD or FILA ADJUDICATED,1,439824836,combined,0.29605263157894735,0.3736673553719008,0.9762923976608188,0.985873785514279,,,0.33357620079175576,75.43,7467.57,120.42999999999999,0.01,0.37292990042352286,0.4627186952831847,0.9797804848226038,0.9874222551366796,,,0.33357620079175576,75.43,7467.57,120.42999999999999,0.01,0.22922988125989224,0.2924261095152812,0.9725139366752794,0.9845149327913687,,,0.33357620079175576,75.43,7467.57,120.42999999999999,0.29605263157894735,0.99,0.01,0.0
FILD or FILA ADJUDICATED,1,439824836,combined,0.35526315789473684,0.26359540889526545,0.9676595191682912,0.9869161323806636,17.763252317880795,0.6578947382915453,0.29847394794074844,150.86,7392.14,204.86000000000004,0.02,0.4340558411514238,0.3278790339681499,0.9720818637610145,0.9885305301576816,25.418766531652896,0.7335686300068415,0.29847394794074844,150.86,7392.14,204.86000000000004,0.02,0.28360593939809664,0.20801453227839195,0.9628991196467874,0.9854330921244124,12.113571699775132,0.5757762897281741,0.29847394794074844,150.86,7392.14,204.86000000000004,0.35526315789473684,0.98,0.02,0.0
FILD or FILA ADJUDICATED,1,439824836,combined,0.4342105263157895,0.14893386614605572,0.9398115659519168,0.9881409571063215,,,0.25022591044095394,377.15000000000003,7165.85,443.15000000000003,0.05,0.5136678584972509,0.18509334446937573,0.945981795523974,0.9898390778486404,,,0.25022591044095394,377.15000000000003,7165.85,443.15000000000003,0.05,0.35799658720707644,0.11880853707580534,0.9332563386714904,0.9864927005552859,,,0.25022591044095394,377.15000000000003,7165.85,443.15000000000003,0.4342105263157895,0.95,0.05,0.0
FILD or FILA ADJUDICATED,1,439824836,combined,0.5657894736842105,0.10202863961813842,0.893398310591293,0.9903715698287318,5.65789682400267,0.4824561425493925,0.19298730203118405,754.3000000000001,6788.7,840.3000000000002,0.1,0.6420034127929235,0.1243718436156186,0.9013419018090503,0.9921052966518953,6.871336899785739,0.5751999174389425,0.19298730203118405,754.3000000000001,6788.7,840.3000000000002,0.1,0.486332141502749,0.08331745635124864,0.8849914836991845,0.9885418799456382,4.5462206123301145,0.39489221051928014,0.19298730203118405,754.3000000000001,6788.7,840.3000000000002,0.5657894736842105,0.9,0.1,0.0
FILD or FILA ADJUDICATED,2,1256716928,zebra,0.07015948275862069,0.5857142857142856,0.9806525329927629,0.9815983355037721,,,0.9999999953344358,7.543,7535.457,18.207241379310343,0.001,0.10805848844798437,0.6936982143126352,0.9816985301251415,0.9823423801147888,,,0.9999999953344358,7.543,7535.457,18.207241379310343,0.001,0.053451431760568664,0.4688121178456046,0.9795271597279805,0.9812564370907525,,,0.9999999953344358,7.543,7535.457,18.207241379310343,0.07015948275862069,0.999,0.001,0.0
FILD or FILA ADJUDICATED,2,1256716928,zebra,0.27631578947368424,0.5268939873417722,0.9808037686809616,0.9855553665573255,55.271167318634426,0.727320817230293,0.9999993955759797,37.715,7505.285,79.715,0.005,0.3522533149537639,0.6327161720772893,0.9836360910070578,0.9870688777586785,96.76963445572135,0.7940438013525486,0.9999993955759797,37.715,7505.285,79.715,0.005,0.21140580044094956,0.4185973617335012,0.9776953030300753,0.9842511134399676,30.806437059862013,0.6501136401990072,0.9999993955759797,37.715,7505.285,79.715,0.27631578947368424,0.995,0.005,0.0
FILD or FILA ADJUDICATED,2,1256716928,zebra,0.2894736842105263,0.368422969187675,0.9761624431448993,0.9857436469518124,28.948613157894737,0.7177033524368496,0.9999880031310149,75.43,7467.57,119.43,0.01,0.36605544926939826,0.45777565932505954,0.979644693194868,0.9872861207778568,45.81211934373431,0.7865676524823026,0.9999880031310149,75.43,7467.57,119.43,0.01,0.22327077698444972,0.2872705938013867,0.9723962259735422,0.9843970800940202,17.850775187086214,0.6390510746059413,0.9999880031310149,75.43,7467.57,119.43,0.2894736842105263,0.99,0.01,0.0
FILD or FILA ADJUDICATED,2,1256716928,zebra,0.3223684210526316,0.24521493606647096,0.967009746588694,0.986257761666796,16.11850673289183,0.6914607963676445,0.9998892606774312,150.86,7392.14,199.86000000000004,0.02,0.40025784860539837,0.3092491091181485,0.9714142490934387,0.9878538968301784,23.439520544576638,0.7646664887261548,0.9998892606774312,150.86,7392.14,199.86000000000004,0.02,0.2532361547962858,0.19095550000790668,0.9622992226669986,0.9848249345157335,10.816396598077556,0.6101614537839405,0.9998892606774312,150.86,7392.14,199.86000000000004,0.3223684210526316,0.98,0.02,0.0
FILD or FILA ADJUDICATED,2,1256716928,zebra,0.45394736842105265,0.15465660456857375,0.9402014294996751,0.9885499078886424,,,0.9972306346805141,377.15000000000003,7165.85,446.15000000000003,0.05,0.5332583650033167,0.19114226240786686,0.946368768491995,0.9902443886763632,,,0.9972306346805141,377.15000000000003,7165.85,446.15000000000003,0.05,0.3769067469897125,0.12406716037704317,0.9336298726918881,0.9868853392406476,,,0.9972306346805141,377.15000000000003,7165.85,446.15000000000003,0.45394736842105265,0.95,0.05,0.0
FILD or FILA ADJUDICATED,2,1256716928,zebra,0.5657894736842105,0.10234443123265952,0.893398310591293,0.9903715698287318,5.65789682400267,0.4824561425493925,0.9794153220851248,754.3000000000001,6788.7,840.3000000000002,0.1,0.6420034127929235,0.12468087860133241,0.9013419018090503,0.9921052966518953,6.871336899785739,0.5751999174389425,0.9794153220851248,754.3000000000001,6788.7,840.3000000000002,0.1,0.486332141502749,0.08362722992746782,0.8849914836991845,0.9885418799456382,4.5462206123301145,0.39489221051928014,0.9794153220851248,754.3000000000001,6788.7,840.3000000000002,0.5657894736842105,0.9,0.1,0.0
FILD or FILA ADJUDICATED,2,1256716928,genomic,0.0,0.03412266509780851,0.9792666666666667,0.980227531596177,,,0.7768154631308013,7.543,7535.457,7.543,0.001,0.024649787352889047,0.27753279986288926,0.980246302862848,0.9807150310823073,,,0.7768154631308013,7.543,7535.457,7.543,0.001,0.0,0.02001974776823827,0.9782759769585572,0.980207904466031,,,0.7768154631308013,7.543,7535.457,7.543,0.0,0.999,0.001,0.0
FILD or FILA ADJUDICATED,2,1256716928,genomic,0.006578947368421052,0.03412266509780851,0.9754756335282652,0.9802776411112061,,,0.7066477807922333,37.715,7505.285,38.715,0.005,0.036321051462105534,0.1327044766448916,0.977395453703519,0.9808824214704875,,,0.7066477807922333,37.715,7505.285,38.715,0.005,0.0011622913203507626,0.02001974776823827,0.9735423448252241,0.9801357791758853,,,0.7066477807922333,37.715,7505.285,38.715,0.006578947368421052,0.995,0.005,0.0
FILD or FILA ADJUDICATED,2,1256716928,genomic,0.013157894736842105,0.03412266509780851,0.9707043534762833,0.9803086810316686,,,0.6696497640554341,75.43,7467.57,77.43,0.01,0.04670108102456133,0.08983373375454964,0.9733364587604022,0.9810030776730969,,,0.6696497640554341,75.43,7467.57,77.43,0.01,0.0036158171874622162,0.02001974776823827,0.968057362570145,0.9800725842018589,,,0.6696497640554341,75.43,7467.57,77.43,0.013157894736842105,0.99,0.01,0.0
FILD or FILA ADJUDICATED,2,1256716928,genomic,0.03289473684210526,0.03412266509780851,0.9612917478882392,0.9805017548007654,,,0.6253741758946469,150.86,7392.14,155.86,0.02,0.07468664329518646,0.08053158677561016,0.9649832129391629,0.9813831119797783,,,0.6253741758946469,150.86,7392.14,155.86,0.02,0.01413092120553882,0.02001974776823827,0.9575761563244654,0.9800629241894743,,,0.6253741758946469,150.86,7392.14,155.86,0.03289473684210526,0.98,0.02,0.0
FILD or FILA ADJUDICATED,2,1256716928,genomic,0.07236842105263158,0.03198370422613634,0.9326640675763483,0.9807030388831367,,,0.5271361430117493,377.15000000000003,7165.85,388.15000000000003,0.05,0.1249318695895122,0.05073043547347623,0.9383030599406113,0.9818645226521634,,,0.5271361430117493,377.15000000000003,7165.85,388.15000000000003,0.05,0.0408870274886166,0.02001974776823827,0.9269924461338418,0.9799546764786607,,,0.5271361430117493,377.15000000000003,7165.85,388.15000000000003,0.07236842105263158,0.95,0.05,0.0
FILD or FILA ADJUDICATED,2,1256716928,genomic,0.15789473684210525,0.030836449076167123,0.8853411306042885,0.9814940650076052,,,0.4307223257414112,754.3000000000001,6788.7,778.3000000000001,0.1,0.22419505004317747,0.04547327112031011,0.8930888971127591,0.9830477894416849,,,0.4307223257414112,754.3000000000001,6788.7,778.3000000000001,0.1,0.10846006761932553,0.020019747768238266,0.8775273439681539,0.9802791126333656,,,0.4307223257414112,754.3000000000001,6788.7,778.3000000000001,0.15789473684210525,0.9,0.1,0.0
FILD or FILA ADJUDICATED,2,1256716928,combined,0.06936184210526317,0.5662650602409639,0.9806367771280053,0.9815737237990124,,,0.7360728652676578,7.543,7535.457,18.086000000000002,0.001,0.12124326937463326,0.7755770008049917,0.9821543222608083,0.9825916732298402,,,0.7360728652676578,7.543,7535.457,18.086000000000002,0.001,0.03871069287218332,0.36537538317808194,0.9790406326202299,0.9809594880902894,,,0.7360728652676578,7.543,7535.457,18.086000000000002,0.06936184210526317,0.999,0.001,0.0
FILD or FILA ADJUDICATED,2,1256716928,combined,0.20865131578947368,0.4496124031007752,0.9794671864847303,0.9842261039834754,41.729118954480796,0.7953251341298714,0.6950405868366191,37.715,7505.285,69.43,0.005,0.2800305915040919,0.5695067818376179,0.9822094693092867,0.9856477784476685,76.91646500553925,0.8542270601366194,0.6950405868366191,37.715,7505.285,69.43,0.005,0.15163540629752245,0.33458533540582236,0.9765146532692176,0.9830776542074281,22.092773882812683,0.7226001116445634,0.6950405868366191,37.715,7505.285,69.43,0.20865131578947368,0.995,0.005,0.0
FILD or FILA ADJUDICATED,2,1256716928,combined,0.28289473684210525,0.36407550077041606,0.9760324886289798,0.9856135427422427,28.29069013157895,0.7243487538483019,0.6409381735112785,75.43,7467.57,118.42999999999999,0.01,0.35916337306610735,0.4534148078287749,0.9795085534180129,0.9871496750677411,44.94957073755605,0.7925843893692461,0.6409381735112785,75.43,7467.57,118.42999999999999,0.01,0.21732929775817333,0.2833498246798489,0.9722788634209245,0.9842796040527948,17.37574656319071,0.6459986675758678,0.6409381735112785,75.43,7467.57,118.42999999999999,0.28289473684210525,0.99,0.01,0.0
FILD or FILA ADJUDICATED,2,1256716928,combined,0.3355263157894737,0.2526511009309886,0.9672696556205329,0.9865210045165899,,,0.5797277704234918,150.86,7392.14,201.86000000000004,0.02,0.4138238578453593,0.31683133922679946,0.9716822196463268,0.9881253760257009,,,0.5797277704234918,150.86,7392.14,201.86000000000004,0.02,0.2653372564154593,0.19790120373338765,0.9625382567730564,0.9850671701573056,,,0.5797277704234918,150.86,7392.14,201.86000000000004,0.3355263157894737,0.98,0.02,0.0
FILD or FILA ADJUDICATED,2,1256716928,combined,0.4407894736842105,0.15085003542868708,0.9399415204678363,0.9882772364335002,8.815797361163739,0.5886426607415144,0.48866853664126786,377.15000000000003,7165.85,444.1500000000001,0.05,0.5202115409440079,0.1871208625367235,0.9461110534488483,0.9899744241342164,11.482039844813006,0.6728206252793468,0.48866853664126786,377.15000000000003,7165.85,444.1500000000001,0.05,0.36428646018988675,0.1204812266576808,0.9333805830760891,0.9866232648474474,6.605198160107351,0.5025576320173689,0.48866853664126786,377.15000000000003,7165.85,444.1500000000001,0.4407894736842105,0.95,0.05,0.0
FILD or FILA ADJUDICATED,2,1256716928,combined,0.5526315789473685,0.09911913871340866,0.8931384015594542,0.9900826927962788,5.526317828095632,0.49707602565694975,0.41401545480924373,754.3000000000001,6788.7,838.3000000000002,0.1,0.6294101335898308,0.12129716105315809,0.9010931456766436,0.9918298528925951,6.73655153517051,0.5898398579467367,0.41401545480924373,754.3000000000001,6788.7,838.3000000000002,0.1,0.47325830984670736,0.08062340609494449,0.8847332351726453,0.9882536744201167,4.424006763224494,0.40878337049092317,0.41401545480924373,754.3000000000001,6788.7,838.3000000000002,0.5526315789473685,0.9,0.1,0.0
FILD or FILA ADJUDICATED,3,471186137,zebra,0.06489423076923076,0.5666666666666667,0.9805485280151948,0.9814987324653334,,,0.9999999953344358,7.543,7535.457,17.40692307692308,0.001,0.09992004411506092,0.6642342746875123,0.9815031088272397,0.9821861383862394,,,0.9999999953344358,7.543,7535.457,17.40692307692308,0.001,0.05131894679850794,0.4636409752372442,0.9795196984719073,0.9812181127959342,,,0.9999999953344358,7.543,7535.457,17.40692307692308,0.06489423076923076,0.999,0.001,0.0
FILD or FILA ADJUDICATED,3,471186137,zebra,0.3244711538461538,0.5666666666666665,0.9817549857549859,0.9865060080056792,64.89423076923076,0.6788684816815648,0.9999999953344358,37.715,7505.285,87.03461538461539,0.005,0.4010010711637484,0.6642342746875123,0.98458025229597,0.9880329418996828,109.34225161479351,0.7484733882046619,0.9999999953344358,37.715,7505.285,87.03461538461539,0.005,0.2565947339925397,0.4636409752372442,0.9786066812920092,0.9851423534038325,37.58424814024892,0.6011524638301562,0.9999999953344358,37.715,7505.285,87.03461538461539,0.3244711538461538,0.995,0.005,0.0
FILD or FILA ADJUDICATED,3,471186137,zebra,0.34210526315789475,0.40807332677165353,0.9772020792722547,0.9867857184766055,,,0.9999948426369234,75.43,7467.57,127.43000000000002,0.01,0.420583241190861,0.4948812376607293,0.980721785380971,0.9883669645907395,,,0.9999948426369234,75.43,7467.57,127.43000000000002,0.01,0.27141142849952493,0.3266453306183597,0.9733471524232228,0.9853499611687409,,,0.9999948426369234,75.43,7467.57,127.43000000000002,0.34210526315789475,0.99,0.01,0.0
FILD or FILA ADJUDICATED,3,471186137,zebra,0.40789473684210525,0.29127203472406765,0.9686991552956465,0.9879713557627173,20.39484525386313,0.6041890453697865,0.9998781859760993,150.86,7392.14,212.86,0.02,0.48735635463625393,0.35557841110513866,0.9731347134100976,0.9895994880960394,28.540100654686782,0.6830171713438244,0.9998781859760993,150.86,7392.14,212.86,0.02,0.33297386934980444,0.23436587622898541,0.9638742886334879,0.9864232937467199,14.222208635971477,0.5215497880228828,0.9998781859760993,150.86,7392.14,212.86,0.40789473684210525,0.98,0.02,0.0
FILD or FILA ADJUDICATED,3,471186137,zebra,0.5131578947368421,0.17137218045112781,0.94137102014295,0.9897787937346738,,,0.9972129193732027,377.15000000000003,7165.85,455.15000000000003,0.05,0.5913082928406881,0.20870645041727828,0.9475154337332271,0.9914473434046609,,,0.9972129193732027,377.15000000000003,7165.85,455.15000000000003,0.05,0.43435881801844656,0.13953871262048861,0.9347647284159125,0.9880801575774991,,,0.9972129193732027,377.15000000000003,7165.85,455.15000000000003,0.5131578947368421,0.95,0.05,0.0
FILD or FILA ADJUDICATED,3,471186137,zebra,0.6118421052631579,0.1097604475284578,0.894307992202729,0.9913839683011457,,,0.9790282898643,754.3000000000001,6788.7,847.3000000000001,0.1,0.6856470362107494,0.13259565629315895,0.9022039980740938,0.9930610672901191,,,0.9790282898643,754.3000000000001,6788.7,847.3000000000001,0.1,0.5325234060918937,0.09044777774285687,0.8859039037404515,0.9895614888373547,,,0.9790282898643,754.3000000000001,6788.7,847.3000000000001,0.6118421052631579,0.9,0.1,0.0
FILD or FILA ADJUDICATED,3,471186137,genomic,0.013157894736842105,0.21015555555555557,0.9795265756985055,0.9804826179327817,,,0.7307160417786995,7.543,7535.457,9.543000000000001,0.001,0.04670108102456133,0.5098375284633583,0.980681883972412,0.9811428152046272,,,0.7307160417786995,7.543,7535.457,9.543000000000001,0.001,0.0036158171874622162,0.05668215145437526,0.9783474005079391,0.9802780576723298,,,0.7307160417786995,7.543,7535.457,9.543000000000001,0.013157894736842105,0.999,0.001,0.0
FILD or FILA ADJUDICATED,3,471186137,genomic,0.019736842105263157,0.0736920731707317,0.975735542560104,0.9805337793774066,,,0.6825844525295741,37.715,7505.285,40.715,0.005,0.05641580175457883,0.1955193225889762,0.9777923870426295,0.9812735984047852,,,0.6825844525295741,37.715,7505.285,40.715,0.005,0.006734651887011962,0.029601747921597272,0.9736524161450593,0.9802444092783018,,,0.6825844525295741,37.715,7505.285,40.715,0.019736842105263157,0.995,0.005,0.0
FILD or FILA ADJUDICATED,3,471186137,genomic,0.039473684210526314,0.07142857142857145,0.971224171539961,0.9808237133674027,,,0.6503636150956097,75.43,7467.57,81.43,0.01,0.08343651522247675,0.1515761094140913,0.9740620969667807,0.9817217447246609,,,0.6503636150956097,75.43,7467.57,81.43,0.01,0.018214604707815794,0.029601747921597272,0.9683457336816581,0.9803588213568522,,,0.6503636150956097,75.43,7467.57,81.43,0.039473684210526314,0.99,0.01,0.0
FILD or FILA ADJUDICATED,3,471186137,genomic,0.046052631578947366,0.04434330403934531,0.961551656920078,0.9807619335308507,,,0.6151232753874043,150.86,7392.14,157.86,0.02,0.09200033996577209,0.08869291739084237,0.9653252118857424,0.9817250898082311,,,0.6151232753874043,150.86,7392.14,157.86,0.02,0.0224843353940877,0.02164338676302485,0.9577411620368317,0.9802285139820164,,,0.6151232753874043,150.86,7392.14,157.86,0.046052631578947366,0.98,0.02,0.0
FILD or FILA ADJUDICATED,3,471186137,genomic,0.07236842105263158,0.027486910994764396,0.9326640675763483,0.9807030388831367,,,0.5508276179780246,377.15000000000003,7165.85,388.15000000000003,0.05,0.1249318695895122,0.04916579771486749,0.9383030599406113,0.9818645226521634,,,0.5508276179780246,377.15000000000003,7165.85,388.15000000000003,0.05,0.0408870274886166,0.018229996697590976,0.9269924461338418,0.9799546764786607,,,0.5508276179780246,377.15000000000003,7165.85,388.15000000000003,0.07236842105263158,0.95,0.05,0.0
FILD or FILA ADJUDICATED,3,471186137,genomic,0.1118421052631579,0.024556376695266204,0.8844314489928525,0.9805017547566434,,,0.490029288496293,754.3000000000001,6788.7,771.3000000000001,0.1,0.17180947192515766,0.03501283711041256,0.892054120261045,0.981923797188039,,,0.490029288496293,754.3000000000001,6788.7,771.3000000000001,0.1,0.0710107577303746,0.018229996697590976,0.8767876045135573,0.9794677413951149,,,0.490029288496293,754.3000000000001,6788.7,771.3000000000001,0.1118421052631579,0.9,0.1,0.0
FILD or FILA ADJUDICATED,3,471186137,combined,0.05263157894736842,0.5288083333333333,0.9803063027940222,0.9812486741437687,,,0.9439866880314007,7.543,7535.457,15.543,0.001,0.10041073889314774,0.7351105348401824,0.9817428154858655,0.9821863189757667,,,0.9439866880314007,7.543,7535.457,15.543,0.001,0.026907491896279292,0.33745162127788164,0.9788074829713231,0.9807301978741444,,,0.9439866880314007,7.543,7535.457,15.543,0.05263157894736842,0.999,0.001,0.0
FILD or FILA ADJUDICATED,3,471186137,combined,0.16447368421052633,0.3986495135688684,0.9785945419103315,0.9833601601035282,32.89950435633002,0.8397249435295202,0.8229064204608086,37.715,7505.285,62.715,0.005,0.23153063614864863,0.5222725996955085,0.9812514454997964,0.9846957454971487,63.60517864351739,0.8921649802860834,0.8229064204608086,37.715,7505.285,62.715,0.005,0.11395803694342163,0.2867240442845275,0.975770408936297,0.9823393695873647,16.606172040882818,0.7712774562160152,0.8229064204608086,37.715,7505.285,62.715,0.16447368421052633,0.995,0.005,0.0
FILD or FILA ADJUDICATED,3,471186137,combined,0.23684210526315788,0.3230791505791506,0.9751228070175438,0.9847037740148267,23.68522894736842,0.7708665637284682,0.7205614237677151,75.43,7467.57,111.42999999999999,0.01,0.31039211715169945,0.41454974518649784,0.9785451705851358,0.9861852039977411,38.84581077180748,0.8341681533636612,0.7205614237677151,75.43,7467.57,111.42999999999999,0.01,0.17626566566561055,0.24340025292174133,0.9714677299474911,0.9834684521402627,14.092658311562467,0.69516278368991,0.7205614237677151,75.43,7467.57,111.42999999999999,0.23684210526315788,0.99,0.01,0.0
FILD or FILA ADJUDICATED,3,471186137,combined,0.3092105263157895,0.23453608247422678,0.9667498375568552,0.9859946592667475,15.460608498896248,0.7048872195980841,0.5373774171716613,150.86,7392.14,197.86,0.02,0.38662724600175197,0.2989520385095892,0.9711450026222556,0.9875812752091926,22.641298121515277,0.7769915558318563,0.5373774171716613,150.86,7392.14,197.86,0.02,0.24119964654079779,0.18043115193354387,0.9620614644792359,0.9845841100357942,10.302284989282498,0.6240288604373708,0.5373774171716613,150.86,7392.14,197.86,0.3092105263157895,0.98,0.02,0.0
