target_name,model,n_repeats,mean,sd,median,min,max
FILD or FILA ADJUDICATED,zebra_logistic,30,0.8135410197906272,0.012124513652554505,0.8128865992868954,0.790551277936323,0.8363714702373061
FILD or FILA ADJUDICATED,zebra_plus_MUC5B_DOCK2_ridge,30,0.811897591237141,0.01145357887820127,0.8111417783654417,0.7911570155668901,0.8390639282150756
FILD or FILA ADJUDICATED,zebra_plus_MUC5B_ridge,30,0.815697268409656,0.011864913032699147,0.8152685567657709,0.7913554393407621,0.8402649371672586
FILD or FILA ADJUDICATED,zebra_plus_genomics_elasticnet,30,0.8142550255726815,0.011840255202803388,0.8131944832085516,0.7925712755639597,0.8363714702373061
FILD or FILA ADJUDICATED,zebra_raw,30,0.8135410197906272,0.012124513652554505,0.8128865992868954,0.790551277936323,0.8363714702373061
