main_target_fpr,lower_target_fpr,n_repeats,rescued_sensitivity_mean,matched_zebra_sensitivity_mean,matched_sensitivity_advantage,rescued_FPR_mean,matched_zebra_FPR_mean,matched_FPR_gap_abs,rescued_PPV_mean,matched_zebra_PPV_mean,rescued_LR_positive_mean,matched_zebra_LR_positive_mean,matched_LRplus_advantage,rescued_LR_negative_mean,matched_zebra_LR_negative_mean,rescued_diagnostic_odds_ratio_mean,matched_zebra_diagnostic_odds_ratio_mean,fraction_baseline_FN_rescued_mean,FP_per_rescued_TP_mean
0.01,0.02,100,0.31423841059602653,0.3051655629139073,0.009072847682119245,0.012313224131042745,0.012439738979890798,0.00012651484884805206,0.34192774746023175,0.3337186998645631,26.05465258068779,25.151836384594453,0.9028161960933367,0.694295653580184,0.7035772425746523,37.641904215542176,35.864003465950766,0.027121892418835197,6.164045214045214
0.005,0.02,100,0.30993377483443707,0.2909271523178808,0.01900662251655627,0.007998401917698761,0.008159541883073645,0.00016113996537488358,0.4414631193098307,0.422727527997621,39.88437869527628,37.24683907945098,2.637539615825304,0.6956254616439346,0.7149065380591799,57.544193798618615,52.33029530669261,0.02809429525693362,7.89754761904762
0.01,0.05,100,0.3529139072847682,0.33198675496688745,0.020927152317880726,0.01836729258223465,0.01869889465974164,0.0003316020775069907,0.28013555285227904,0.2659143325657796,19.437900888585293,18.13175560197043,1.3061452866148642,0.6591845941339048,0.6807157872178626,29.60630368189771,26.718876319088345,0.08200104527431078,7.234920468420468
0.005,0.05,100,0.3486092715231788,0.31264900662251655,0.03596026490066223,0.014052470368890669,0.0142988413903316,0.00024637102144093107,0.3343679621133199,0.3089807382632087,25.134055853969116,22.45191062601308,2.6821452279560347,0.6606745723135495,0.6973101603602397,38.21522937053699,32.31628489666248,0.08260708735331511,7.712503746253748
0.01,0.1,100,0.4054966887417219,0.3746357615894039,0.030860927152317974,0.027576241843121588,0.02786389665734452,0.0002876548142229339,0.22877046259127076,0.21428302313515124,14.776741302192166,13.607336332814986,1.1694049693771795,0.6113426689548781,0.6432717870438475,24.266997736935686,21.234829948590587,0.15657842306914202,7.952448569919933
0.005,0.1,100,0.4011920529801325,0.35841059602649006,0.04278145695364244,0.0232614196297776,0.0237381808496471,0.00047676121986950024,0.25809421009735306,0.23459999395426817,17.336596500144,15.299764294123566,2.036832206020435,0.6130583826049886,0.6571626191961247,28.39393030330034,23.364155171106177,0.15662474634398393,8.196941471797896
