target_name,repeat,split_seed,model,tpr,ppv,acc,npv,LR+,LR-,threshold,expected_fp,expected_tn,expected_flags,fpr,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,expected_fp_upper,expected_tn_upper,expected_flags_upper,fpr_lower,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,expected_fp_lower,expected_tn_lower,expected_flags_lower,sensitivity,specificity,requested_fpr,fpr_distance
FILD or FILA ADJUDICATED,2,2018504452,genomic,0.10625000000000022,0.04428330998316988,0.9333333333333333,0.9813947482956442,,,0.4628815653736076,377.15000000000003,7165.85,393.30000000000007,0.05,0.1652979308465061,0.067098723619523,0.9391004142370457,0.9826866167934165,,,0.4628815653736076,377.15000000000003,7165.85,393.30000000000007,0.05,0.06661377669389446,0.030391361803163278,0.9275006288341929,0.9804818706021178,,,0.4628815653736076,377.15000000000003,7165.85,393.30000000000007,0.10625000000000022,0.95,0.05,0.0
FILD or FILA ADJUDICATED,2,2018504452,genomic,0.23684210526315788,0.04428330998316988,0.8869005847953216,0.9831998493039538,,,0.3891731387497167,754.3000000000001,6788.7,790.3000000000002,0.1,0.31039211715169945,0.06242442298448015,0.894791555228483,0.9849028567752729,,,0.3891731387497167,754.3000000000001,6788.7,790.3000000000002,0.1,0.17626566566561055,0.030391361803163278,0.8788667138061051,0.9817516042229101,,,0.3891731387497167,754.3000000000001,6788.7,790.3000000000002,0.23684210526315788,0.9,0.1,0.0
FILD or FILA ADJUDICATED,2,2018504452,combined,0.09868421052631579,0.6628215472235405,0.9812159844054582,0.9821439207052559,,,0.8450143151449084,7.543,7535.457,22.543,0.001,0.15643415657102436,0.82308686081353,0.9828494508967865,0.983277143648265,,,0.8450143151449084,7.543,7535.457,22.543,0.001,0.060718962225373437,0.4842643682446295,0.9794753638667127,0.9813872920427731,,,0.8450143151449084,7.543,7535.457,22.543,0.09868421052631579,0.999,0.001,0.0
FILD or FILA ADJUDICATED,2,2018504452,combined,0.23684210526315788,0.48838578304331726,0.9800240415854451,0.9847794695504842,,,0.6973937857169258,37.715,7505.285,73.715,0.005,0.31039211715169945,0.6002091450559446,0.9828092031492394,0.9862446877488962,,,0.6973937857169258,37.715,7505.285,73.715,0.005,0.17626566566561055,0.37771124645071513,0.9770011769110563,0.9835608721379892,,,0.6973937857169258,37.715,7505.285,73.715,0.23684210526315788,0.995,0.005,0.0
FILD or FILA ADJUDICATED,2,2018504452,combined,0.3355263157894737,0.40339145106861646,0.9770721247563353,0.9866553390624436,33.55407434210526,0.6711855425566834,0.6581200669375019,75.43,7467.57,126.42999999999999,0.01,0.4138238578453593,0.49053094028633665,0.9805882666976031,0.9882328523674561,51.7903721983494,0.743968338598136,0.6581200669375019,75.43,7467.57,126.42999999999999,0.01,0.2653372564154593,0.3198711424559258,0.9732271687771178,0.9852296292126135,21.21404232565777,0.59089788392467,0.6581200669375019,75.43,7467.57,126.42999999999999,0.3355263157894737,0.99,0.01,0.0
FILD or FILA ADJUDICATED,2,2018504452,combined,0.3881578947368421,0.2811405787195261,0.9683092917478883,0.9875753826648755,19.407997902869756,0.6243286802154461,0.6056958537738882,150.86,7392.14,209.86,0.02,0.4674765939081062,0.34547679071518866,0.9727420267784305,0.9892005232527167,27.375920959941872,0.7020844876893365,0.6056958537738882,150.86,7392.14,209.86,0.02,0.31435296378925043,0.22467271506181252,0.9635064682767361,0.9860495696340955,13.426859726490823,0.5417749192372846,0.6056958537738882,150.86,7392.14,209.86,0.3881578947368421,0.98,0.02,0.0
FILD or FILA ADJUDICATED,2,2018504452,combined,0.4407894736842105,0.1507311586051744,0.9399415204678363,0.9882772364335002,8.815797361163739,0.5886426607415144,0.4774053896568015,377.15000000000003,7165.85,444.1500000000001,0.05,0.5202115409440079,0.1869764494138789,0.9461110534488483,0.9899744241342164,11.482039844813006,0.6728206252793468,0.4774053896568015,377.15000000000003,7165.85,444.1500000000001,0.05,0.36428646018988675,0.12047116473510312,0.9333805830760891,0.9866232648474474,6.605198160107351,0.5025576320173689,0.4774053896568015,377.15000000000003,7165.85,444.1500000000001,0.4407894736842105,0.95,0.05,0.0
FILD or FILA ADJUDICATED,2,2018504452,combined,0.5,0.09153320864686179,0.8920987654320988,0.9889288679274113,,,0.3562740574196698,754.3000000000001,6788.7,830.3000000000002,0.1,0.5785012537366268,0.11307367794722797,0.9000875381733704,0.9907179166264529,,,0.3562740574196698,754.3000000000001,6788.7,830.3000000000002,0.1,0.4214987462633732,0.07375495187975639,0.8837108240401351,0.9871143106766909,,,0.3562740574196698,754.3000000000001,6788.7,830.3000000000002,0.5,0.9,0.1,0.0
FILD or FILA ADJUDICATED,3,1899814237,zebra,0.07363709677419354,0.5974025974025974,0.980721226602947,0.9816675946078787,,,1.0,7.543,7535.457,18.735838709677417,0.001,0.11106270532909024,0.6997798270317196,0.9817497862747562,0.9824024927074344,,,1.0,7.543,7535.457,18.735838709677417,0.001,0.0572309980186499,0.4857685316794947,0.979609904232967,0.981331466045539,,,1.0,7.543,7535.457,18.735838709677417,0.07363709677419354,0.999,0.001,0.0
FILD or FILA ADJUDICATED,3,1899814237,zebra,0.3092105263157895,0.5548172268907563,0.9814535412605588,0.9862028819723027,61.851068189900424,0.6942607800834616,0.9999995908852107,37.715,7505.285,84.715,0.005,0.38662724600175197,0.655974938258373,0.9843150822376354,0.9877466843692169,106.21270454508753,0.7640440640640108,0.9999995908852107,37.715,7505.285,84.715,0.005,0.24119964654079779,0.44890227717729936,0.9782838234468625,0.9848370994488953,35.14805040600369,0.6156141020964508,0.9999995908852107,37.715,7505.285,84.715,0.3092105263157895,0.995,0.005,0.0
FILD or FILA ADJUDICATED,3,1899814237,zebra,0.3092105263157895,0.3838991070238571,0.9765523066926576,0.9861341657523401,,,0.9999930843939251,75.43,7467.57,122.43,0.01,0.38662724600175197,0.4723308819885132,0.9800510496735318,0.9876936148346097,,,0.9999930843939251,75.43,7467.57,122.43,0.01,0.24119964654079779,0.3025311661699565,0.9727503764832973,0.9847517431074803,,,0.9999930843939251,75.43,7467.57,122.43,0.3092105263157895,0.99,0.01,0.0
FILD or FILA ADJUDICATED,3,1899814237,zebra,0.35526315789473684,0.26359540889526545,0.9676595191682912,0.9869161323806636,,,0.9998984902522323,150.86,7392.14,204.86000000000004,0.02,0.4340558411514238,0.3278790339681499,0.9720818637610145,0.9885305301576816,,,0.9998984902522323,150.86,7392.14,204.86000000000004,0.02,0.28360593939809664,0.20801453227839195,0.9628991196467874,0.9854330921244124,,,0.9998984902522323,150.86,7392.14,204.86000000000004,0.35526315789473684,0.98,0.02,0.0
FILD or FILA ADJUDICATED,3,1899814237,zebra,0.45394736842105265,0.15465660456857375,0.9402014294996751,0.9885499078886424,,,0.9979709060284441,377.15000000000003,7165.85,446.15000000000003,0.05,0.5332583650033167,0.19114226240786686,0.946368768491995,0.9902443886763632,,,0.9979709060284441,377.15000000000003,7165.85,446.15000000000003,0.05,0.3769067469897125,0.12406716037704317,0.9336298726918881,0.9868853392406476,,,0.9979709060284441,377.15000000000003,7165.85,446.15000000000003,0.45394736842105265,0.95,0.05,0.0
FILD or FILA ADJUDICATED,3,1899814237,zebra,0.5394736842105263,0.09846698113207547,0.8928784925276153,0.9897939842371722,,,0.9837256760367001,754.3000000000001,6788.7,836.3000000000001,0.1,0.6167629496691474,0.12048905707439697,0.9008433247596918,0.9915533840005881,,,0.9837256760367001,754.3000000000001,6788.7,836.3000000000001,0.1,0.46023838290825614,0.08018835918064302,0.8844760514306512,0.9879668241588586,,,0.9837256760367001,754.3000000000001,6788.7,836.3000000000001,0.5394736842105263,0.9,0.1,0.0
FILD or FILA ADJUDICATED,3,1899814237,genomic,0.0,0.022890150109635094,0.9792666666666667,0.980227531596177,,,0.811095921171421,7.543,7535.457,7.543,0.001,0.024649787352889047,0.27753279986288926,0.980246302862848,0.9807150310823073,,,0.811095921171421,7.543,7535.457,7.543,0.001,0.0,0.01791376948133092,0.9782759769585572,0.980207904466031,,,0.811095921171421,7.543,7535.457,7.543,0.0,0.999,0.001,0.0
FILD or FILA ADJUDICATED,3,1899814237,genomic,0.006578947368421052,0.022890150109635094,0.9754756335282652,0.9802776411112061,,,0.6820261809183411,37.715,7505.285,38.715,0.005,0.036321051462105534,0.1327044766448916,0.977395453703519,0.9808824214704875,,,0.6820261809183411,37.715,7505.285,38.715,0.005,0.0011622913203507626,0.01791376948133092,0.9735423448252241,0.9801357791758853,,,0.6820261809183411,37.715,7505.285,38.715,0.006578947368421052,0.995,0.005,0.0
FILD or FILA ADJUDICATED,3,1899814237,genomic,0.006578947368421052,0.022890150109635094,0.9705743989603639,0.9801800074505257,,,0.6075507372889284,75.43,7467.57,76.43,0.01,0.036321051462105534,0.07046060141829741,0.9731314211394154,0.9808002004542108,,,0.6075507372889284,75.43,7467.57,76.43,0.01,0.0011622913203507626,0.01791376948133092,0.9680088978616589,0.9800244945393152,,,0.6075507372889284,75.43,7467.57,76.43,0.006578947368421052,0.99,0.01,0.0
FILD or FILA ADJUDICATED,3,1899814237,genomic,0.019736842105263157,0.022890150109635094,0.9610318388564003,0.9802417140756668,,,0.4995734422962503,150.86,7392.14,153.86,0.02,0.05641580175457883,0.055752930306746815,0.9646223074272496,0.9810224870310119,,,0.4995734422962503,150.86,7392.14,153.86,0.02,0.006734651887011962,0.01791376948133092,0.9574300571774327,0.9799163545777232,,,0.4995734422962503,150.86,7392.14,153.86,0.019736842105263157,0.98,0.02,0.0
FILD or FILA ADJUDICATED,3,1899814237,genomic,0.039473684210526314,0.022890150109635094,0.9320142949967511,0.9800324130899545,,,0.3524160279036224,377.15000000000003,7165.85,383.15000000000003,0.05,0.08343651522247675,0.03556198498183186,0.9374833986197809,0.9810208677250665,,,0.3524160279036224,377.15000000000003,7165.85,383.15000000000003,0.05,0.018214604707815794,0.01791376948133092,0.9265445958073074,0.979490544508731,,,0.3524160279036224,377.15000000000003,7165.85,383.15000000000003,0.039473684210526314,0.95,0.05,0.0
FILD or FILA ADJUDICATED,3,1899814237,genomic,0.09210526315789473,0.022890150109635094,0.8840415854450943,0.9800770929007973,,,0.2344637327325019,754.3000000000001,6788.7,768.3000000000001,0.1,0.148660910626281,0.030705092003078555,0.8915968647292154,0.9814279368560466,,,0.2344637327325019,754.3000000000001,6788.7,768.3000000000001,0.1,0.0556586527405495,0.01791376948133092,0.8764843530569681,0.9791355129795137,,,0.2344637327325019,754.3000000000001,6788.7,768.3000000000001,0.09210526315789473,0.9,0.1,0.0
FILD or FILA ADJUDICATED,3,1899814237,combined,0.0364671052631579,0.44881889763779526,0.9799870045484081,0.9809348376123054,,,0.7910770890898307,7.543,7535.457,13.086000000000002,0.001,0.07943782375170509,0.6770161300973522,0.9813285356806023,0.981778591321257,,,0.7910770890898307,7.543,7535.457,13.086000000000002,0.001,0.016348361347275218,0.2562997737564812,0.9785989075530712,0.9805251763032845,,,0.7910770890898307,7.543,7535.457,13.086000000000002,0.0364671052631579,0.999,0.001,0.0
FILD or FILA ADJUDICATED,3,1899814237,combined,0.14473684210526316,0.3703703703703704,0.9782046783625731,0.982973785463885,28.951563833570415,0.8595609658176191,0.7345466191926384,37.715,7505.285,59.715,0.005,0.2094228683627548,0.4955548466704622,0.9808147488521738,0.9842623928969838,57.53182030605583,0.908671162362536,0.7345466191926384,37.715,7505.285,59.715,0.005,0.09756513844061371,0.2562997737564812,0.9754465985955008,0.9820185009047704,14.21736910878674,0.7934660088149927,0.7345466191926384,37.715,7505.285,59.715,0.14473684210526316,0.995,0.005,0.0
FILD or FILA ADJUDICATED,3,1899814237,combined,0.2236842105263158,0.30697674418604654,0.974862897985705,0.9844441484947551,22.36938289473684,0.7841573665513727,0.7021128406130014,75.43,7467.57,109.43,0.01,0.2962738793003613,0.39956062103824125,0.9782662918127636,0.9859063618480206,37.07890251061471,0.8458633100043388,0.7021128406130014,75.43,7467.57,109.43,0.01,0.16471679265781417,0.22771557334365497,0.9712396040609174,0.9832405618914621,13.16931160891387,0.7093947461857498,0.7021128406130014,75.43,7467.57,109.43,0.2236842105263158,0.99,0.01,0.0
FILD or FILA ADJUDICATED,3,1899814237,combined,0.3157894736842105,0.24137657986904212,0.9668797920727746,0.9861261929175796,,,0.6495250846039063,150.86,7392.14,198.86,0.02,0.3934507494802998,0.3053902546283137,0.9712797878761528,0.9877177312573122,,,0.6495250846039063,150.86,7392.14,198.86,0.02,0.2472096984918171,0.1871654132549021,0.9621801815548116,0.984704343443666,,,0.6495250846039063,150.86,7392.14,198.86,0.3157894736842105,0.98,0.02,0.0
