target_name,model,n_repeats,mean,sd,median,min,max
FILD or FILA ADJUDICATED,combined,30,0.7987997033382874,0.015043432208684614,0.7989352275026689,0.7641731267051362,0.8250870448027798
FILD or FILA ADJUDICATED,genomic,30,0.5662008432356245,0.02453970367275088,0.5645452912076028,0.5188759881940035,0.6184834143890815
FILD or FILA ADJUDICATED,zebra,30,0.8141519615025898,0.008871463985094185,0.8139295233642904,0.7958450497847429,0.8342755918697713
NON FIBROTIC ILA ADJUDICATED,combined,30,0.7112000609942055,0.054149996935204954,0.7250849562148739,0.5511876047100202,0.796921970984185
NON FIBROTIC ILA ADJUDICATED,genomic,30,0.47169868862458064,0.04428350509565094,0.4689857832012453,0.38248416725086437,0.5444237829873695
NON FIBROTIC ILA ADJUDICATED,zebra,30,0.8280841680429969,0.01619783297349945,0.8284300329131071,0.7951782892313543,0.8689000843621155
NONFIBROTIC ILD ADJUDICATED,combined,30,0.614454464557017,0.09534137365658867,0.6085122574553978,0.3618472457351218,0.7801878499804663
NONFIBROTIC ILD ADJUDICATED,genomic,30,0.5141351412944394,0.07191445573010165,0.5115941203281678,0.39059447844771455,0.6372086209141815
NONFIBROTIC ILD ADJUDICATED,zebra,30,0.8201967215783306,0.02570064514861111,0.8241938240656336,0.7655293658028389,0.8699700481833572
