target_name,model,requested_fpr,metric,n_repeats,mean,sd,median,q025,q975
FILD or FILA ADJUDICATED,combined,0.01,acc_lower,30,0.9718678732806357,0.0009407686081478448,0.9718130429472617,0.9701978052489648,0.9733638109690671
FILD or FILA ADJUDICATED,combined,0.01,npv_lower,30,0.983869307350422,0.0009406183173810463,0.9838136095021373,0.9822012389165052,0.9853666955758666
FILD or FILA ADJUDICATED,combined,0.01,LR+_lower,20,16.313729594052646,3.8741283230243657,16.196239578364548,9.134824958660612,22.079386842083238
FILD or FILA ADJUDICATED,combined,0.01,LR-_lower,20,0.663102387490292,0.058431514326640704,0.663469331181284,0.5787987131762977,0.77491150871237
FILD or FILA ADJUDICATED,combined,0.01,threshold_lower,30,0.6086476992188494,0.16673611001550742,0.6631854272865689,0.3010634046147753,0.792767335233799
FILD or FILA ADJUDICATED,combined,0.01,expected_fp_lower,30,75.43,0.0,75.43,75.43,75.43
FILD or FILA ADJUDICATED,combined,0.01,expected_tn_lower,30,7467.5700000000015,1.8500854920261474e-12,7467.57,7467.57,7467.57
FILD or FILA ADJUDICATED,combined,0.01,expected_flags_lower,30,114.79199999999997,8.166708027106147,114.43,100.055,127.56675000000001
FILD or FILA ADJUDICATED,combined,0.01,sensitivity,30,0.2589605263157894,0.05372834228359308,0.2565789473684211,0.16200657894736842,0.3430049342105263
FILD or FILA ADJUDICATED,combined,0.01,specificity,30,0.9899999999999997,3.387607712450221e-16,0.99,0.99,0.99
FILD or FILA ADJUDICATED,combined,0.02,tpr,30,0.33208333333333334,0.037073941345834575,0.32894736842105265,0.2547697368421053,0.38996710526315786
FILD or FILA ADJUDICATED,combined,0.02,ppv,30,0.2496032170022107,0.022021463978270768,0.24893561747910692,0.19804189806327824,0.2820386307215691
FILD or FILA ADJUDICATED,combined,0.02,acc,30,0.9672016460905352,0.0007323247673251226,0.9671397011046134,0.9656744639376219,0.9683450292397661
FILD or FILA ADJUDICATED,combined,0.02,npv,30,0.9864526488178188,0.0007415442000836242,0.9863893655284468,0.9849075668593386,0.98761167049899
FILD or FILA ADJUDICATED,combined,0.02,LR+,16,17.111439445364237,1.7826704195228538,17.269828642384105,13.34618912803532,19.61359110099338
FILD or FILA ADJUDICATED,combined,0.02,LR-,16,0.6711952546381816,0.036380917077200606,0.6679645557143751,0.6201329229559336,0.7480363462556883
FILD or FILA ADJUDICATED,combined,0.02,threshold,30,0.5356486471996675,0.15141969662687133,0.5919581839477874,0.27805326924249596,0.7157410983332644
FILD or FILA ADJUDICATED,combined,0.02,expected_fp,30,150.86,0.0,150.86,150.86,150.86
FILD or FILA ADJUDICATED,combined,0.02,expected_tn,30,7392.140000000003,2.775128238039221e-12,7392.14,7392.14,7392.14
FILD or FILA ADJUDICATED,combined,0.02,expected_flags,30,201.33666666666662,5.635239084566852,200.86,189.58500000000004,210.13500000000002
FILD or FILA ADJUDICATED,combined,0.02,fpr,30,0.020000000000000004,3.5287580338023136e-18,0.02,0.02,0.02
FILD or FILA ADJUDICATED,combined,0.02,tpr_upper,30,0.4100326739341614,0.03832592345752954,0.4070488033613299,0.32949014672632,0.4693027901400548
FILD or FILA ADJUDICATED,combined,0.02,ppv_upper,30,0.31372942952806626,0.02222313743061593,0.3130625048521596,0.2626644979158506,0.34637782049743704
