target_name,repeat,model,split_seed,inner_cv_auc,params_json
FILD or FILA ADJUDICATED,15,genomic,652485927,0.5882703916888952,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,15,combined,652485927,0.830133604754551,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,16,genomic,1703799941,0.5819411296738267,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_bin"": 127, ""max_depth"": 10, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,16,combined,1703799941,0.8095488792175581,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,17,genomic,1940430485,0.5535120969628902,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,17,combined,1940430485,0.8129006972717487,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,18,genomic,908618432,0.5714586550610699,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 10, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,18,combined,908618432,0.8278932097898825,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,19,genomic,1691610011,0.497472974870139,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,19,combined,1691610011,0.7744103608030324,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 10, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,20,genomic,1552999739,0.5596775703121343,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,20,combined,1552999739,0.8181887313397914,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,21,genomic,9901539,0.5925639945715756,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 20, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,21,combined,9901539,0.7936672282278067,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,22,genomic,814105639,0.5892063269221769,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,22,combined,814105639,0.7748900276100894,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,23,genomic,1109149096,0.5669895643221489,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 20, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,23,combined,1109149096,0.8146555758341522,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,24,genomic,1128551543,0.5812333286536572,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,24,combined,1128551543,0.7877591370677149,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,25,genomic,159583996,0.5766881931770321,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,25,combined,159583996,0.8056881463802704,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,26,genomic,2074640194,0.5935935233281857,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 400, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,26,combined,2074640194,0.8222191024381112,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,27,genomic,143163447,0.5754422293977258,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 10, ""min_child_samples"": 20, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,27,combined,143163447,0.8149948523562168,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,28,genomic,1669194470,0.5811689831063691,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,28,combined,1669194470,0.7962527493097477,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,29,genomic,1234196783,0.5899784734896346,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,29,combined,1234196783,0.7928599840891012,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,30,genomic,1834175265,0.5808648041555524,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 20, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,30,combined,1834175265,0.7919474472366511,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,1,genomic,283399477,0.6978761681264168,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 63, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,1,combined,283399477,0.7307550211799043,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,2,genomic,360641445,0.6289204151293294,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,2,combined,360641445,0.7349229631583135,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 10, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,3,genomic,1202872163,0.5641784371168104,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,3,combined,1202872163,0.5825780378230946,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 7, ""min_child_samples"": 40, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,4,genomic,680185041,0.6500342931995303,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,4,combined,680185041,0.6974167888180666,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,5,genomic,958117292,0.6722335598103847,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 40, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,5,combined,958117292,0.6278083566437808,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 127, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,6,genomic,1465855912,0.7584896081456346,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 10, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,6,combined,1465855912,0.8144735329985053,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,7,genomic,2122967150,0.7753434776036182,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 20, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,7,combined,2122967150,0.7710529549879245,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 10, ""min_child_samples"": 40, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,8,genomic,1841939654,0.5590814825192819,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
