MUC5B_T_carrier_state,P_G_given_Y1,P_G_given_Y0,marginal_LR_G,log_marginal_LR_G
0,0.6067193675889329,0.8081901717938473,0.7507136176158481,-0.28673103467713995
1,0.3932806324110672,0.1918098282061526,2.0503674712037103,0.7180190313319066
