ZeBRA_percentile_cutoff,N,cases,controls,median_log_LR_Z,q90_log_LR_Z,max_log_LR_Z,median_max_abs_log_LR_G_statewise,q95_max_abs_log_LR_G_statewise,max_max_abs_log_LR_G_statewise,fraction_log_LR_Z_exceeds_statewise_genomic_scale
80.0,2554,166,2388,0.28810680186912174,1.8182216538408817,3.902370367982648,0.7909138364117494,0.9100168140296229,7.4320016604410455,0.22631166797180893
90.0,1277,128,1149,0.7976582709523657,3.7548093163911984,3.902370367982648,0.8485681811959868,0.9250613173014809,7.4320016604410455,0.45262333594361787
95.0,639,109,530,1.5175048011088605,3.8345392648683605,3.902370367982648,0.7379735915031967,0.9212517778830701,7.4320016604410455,0.9045383411580594
97.5,320,85,235,2.7325013468563792,3.8585774985428336,3.902370367982648,0.6236189015426332,0.7758206172190263,7.4320016604410455,0.99375
99.0,129,73,56,3.8344771311658823,3.8742501995674643,3.902370367982648,0.6714163710881054,0.7383951534399366,0.771810745787602,1.0
