target_name,repeat,split_seed,model,n_test,n_pos_test,auc,partial_auc_fpr_0_05_raw,average_precision
NON FIBROTIC ILA ADJUDICATED,1,2125423155,zebra_raw,7695,44,0.8242119271396491,0.012475493399555617,0.04235214229080327
NON FIBROTIC ILA ADJUDICATED,1,2125423155,zebra_isotonic,7695,44,0.8290330438088902,0.012305661867017061,0.03873930009930633
NON FIBROTIC ILA ADJUDICATED,1,2125423155,genomic_raw,7695,44,0.551642090754625,0.0008231247252290254,0.006555950484825845
NON FIBROTIC ILA ADJUDICATED,1,2125423155,genomic_isotonic,7695,44,0.5255254809234681,0.001221112104187947,0.0060375818521238404
NON FIBROTIC ILA ADJUDICATED,1,2125423155,combined_raw,7695,44,0.755608298380485,0.002996785922220507,0.015096699643872148
NON FIBROTIC ILA ADJUDICATED,1,2125423155,combined_isotonic,7695,44,0.7476681598365038,0.004047634162857627,0.01363430042232173
NON FIBROTIC ILA ADJUDICATED,2,213895244,zebra_raw,7695,44,0.8282087308848516,0.008619342688418626,0.02917247928705466
NON FIBROTIC ILA ADJUDICATED,2,213895244,zebra_isotonic,7695,44,0.8175698957949644,0.008200344479382653,0.02491772353958556
NON FIBROTIC ILA ADJUDICATED,2,213895244,genomic_raw,7695,44,0.47929563574577294,0.0013013747460225047,0.005662744695861796
NON FIBROTIC ILA ADJUDICATED,2,213895244,genomic_isotonic,7695,44,0.4862020413255546,0.0011918490602614285,0.005551740849261726
NON FIBROTIC ILA ADJUDICATED,2,213895244,combined_raw,7695,44,0.7793395991017218,0.005434821354309005,0.018281758729108224
NON FIBROTIC ILA ADJUDICATED,2,213895244,combined_isotonic,7695,44,0.758042620691294,0.006296240075205711,0.01575694086295683
NON FIBROTIC ILA ADJUDICATED,3,943342257,zebra_raw,7695,44,0.8290330438088901,0.009222502109052889,0.03236650195349377
NON FIBROTIC ILA ADJUDICATED,3,943342257,zebra_isotonic,7695,44,0.8181417164720001,0.009018696386437274,0.028490375758249434
NON FIBROTIC ILA ADJUDICATED,3,943342257,genomic_raw,7695,44,0.5046310048597331,0.00031947695488409136,0.005832024595279194
