target_name,repeat,split_seed,model,n_test,n_positive,n_negative,observed_prevalence,performance_prevalence,zedstat_auc,zedstat_auc_ci_low,zedstat_auc_ci_high,brier_score,calibration_intercept,calibration_slope,expected_calibration_error,max_calibration_error,mean_predicted_risk,observed_to_expected_ratio,sklearn_auc_check,auc_zedstat_minus_sklearn
NON FIBROTIC ILA ADJUDICATED,1,2125423155,zebra_raw,7695,44,7651,0.005717998700454841,0.005717998700454841,0.8242923693181817,0.7486284616614677,0.8999562769748958,0.40815147967588006,-5.607198243770859,0.1312394500245687,0.5786024522752159,0.9650608613692795,0.5843204509756708,0.009785724067858992,0.8242119271396491,8.044217853264701e-05
NON FIBROTIC ILA ADJUDICATED,1,2125423155,zebra_isotonic,7695,44,7651,0.005717998700454841,0.005717998700454841,0.8290323150747833,0.7540659468978268,0.9039986832517397,0.005585067847532908,-2.8683873062715755,0.35289872107187137,0.0019184308961328347,0.0064810634757152255,0.005641468605029415,1.0135656334872092,0.8290330438088902,-7.28734106947293e-07
NON FIBROTIC ILA ADJUDICATED,1,2125423155,genomic_raw,7695,44,7651,0.005717998700454841,0.005717998700454841,0.5516378863636364,0.46379504764738966,0.6394807250798832,0.014903881769818317,-4.812569093652769,0.08502663711364651,0.06084887055492441,0.22891185440609685,0.06374395438784168,0.08970260404091708,0.551642090754625,-4.204390988582496e-06
NON FIBROTIC ILA ADJUDICATED,1,2125423155,genomic_isotonic,7695,44,7651,0.005717998700454841,0.005717998700454841,0.5255253291069202,0.4386887013988036,0.6123619568150367,0.005685909582867927,-0.18740895672546526,0.9663850901665624,0.0016196271649167797,0.004238548827656138,0.005878057927943614,0.9727700493171614,0.5255254809234681,-1.5181654788865018e-07
NON FIBROTIC ILA ADJUDICATED,1,2125423155,combined_raw,7695,44,7651,0.005717998700454841,0.005717998700454841,0.7557245909090909,0.6723199240651635,0.8391292577530184,0.010441160079428446,-3.1912097996378272,0.5049317025463244,0.02717073185640208,0.17712928800020752,0.032883768855576125,0.1738851384574562,0.755608298380485,0.00011629252860589911
NON FIBROTIC ILA ADJUDICATED,1,2125423155,combined_isotonic,7695,44,7651,0.005717998700454841,0.005717998700454841,0.7476680159167259,0.6636061312812471,0.8317299005522047,0.00566170244058586,-4.3363148329199985,0.10820289703148261,0.0019313994046070808,0.005426742701709599,0.006529620658590197,0.8757015145944799,0.7476681598365038,-1.439197778729806e-07
NON FIBROTIC ILA ADJUDICATED,2,213895244,zebra_raw,7695,44,7651,0.005717998700454841,0.005717998700454841,0.8282894119718309,0.7532121302151915,0.9033666937284703,0.4137054200272768,-5.513085860331515,0.12142069989078927,0.5830756620663949,0.9677759891366323,0.5887936607668498,0.009711379523019443,0.8282087308848516,8.068108697933951e-05
NON FIBROTIC ILA ADJUDICATED,2,213895244,zebra_isotonic,7695,44,7651,0.005717998700454841,0.005717998700454841,0.8175690003512839,0.7409559293505283,0.8941820713520394,0.005647231924523154,-0.8865017733548722,0.7985629162612627,0.0008933305952046841,0.0034571389934625954,0.005817816884529254,0.9828426734537058,0.8175698957949644,-8.95443680537511e-07
NON FIBROTIC ILA ADJUDICATED,2,213895244,genomic_raw,7695,44,7651,0.005717998700454841,0.005717998700454841,0.47938922727272726,0.39510043642707543,0.5636780181183791,0.05926211952909699,-5.2201613275388485,-0.02513453870805011,0.15463348256608977,0.5229108648362881,0.15990649624693434,0.035758389025201745,0.47929563574577294,9.35915269543175e-05
NON FIBROTIC ILA ADJUDICATED,2,213895244,genomic_isotonic,7695,44,7651,0.005717998700454841,0.005717998700454841,0.4862021361861983,0.40147620772295656,0.57092806464944,0.005693401578629444,-5.2091531713637025,-0.008272633714404332,0.0025987934881387103,0.0051762292433934235,0.005965031312484554,0.9585865355790029,0.4862020413255546,9.48606436734778e-08
