fpr,tpr,threshold
0.0,0.0,inf
0.009018428963534178,0.13636363636363635,1.0
0.015030714939223632,0.13636363636363635,0.9999864263386397
0.015030714939223632,0.1590909090909091,0.9999848538647311
0.017644752319958174,0.1590909090909091,0.9999642386923678
0.017644752319958174,0.18181818181818182,0.9999637818055465
0.0206508953078029,0.18181818181818182,0.9999030095039747
0.0206508953078029,0.20454545454545456,0.9999017765522865
0.024179845771794536,0.20454545454545456,0.9998458397164375
0.024179845771794536,0.22727272727272727,0.999845669759881
0.03515880277087963,0.22727272727272727,0.999374382388374
0.03515880277087963,0.25,0.9993650075850831
0.03607371585413671,0.25,0.9993354007298401
0.03607371585413671,0.2727272727272727,0.9993297002600546
0.04247810743693635,0.2727272727272727,0.9987978960369189
0.04247810743693635,0.29545454545454547,0.9987886137761594
0.04391582799634035,0.29545454545454547,0.9986794962572834
0.04391582799634035,0.3181818181818182,0.9986727624961741
0.04757548032936871,0.3181818181818182,0.9983042229388532
0.04757548032936871,0.3409090909090909,0.998302987689178
0.052934256959874526,0.3409090909090909,0.9975862272388862
0.052934256959874526,0.36363636363636365,0.9975830939282265
0.07842112142203633,0.36363636363636365,0.991916431127739
0.07842112142203633,0.38636363636363635,0.9919043410262497
0.08286498496928506,0.38636363636363635,0.9900272650974772
0.08286498496928506,0.4090909090909091,0.9899900654765396
0.08704744477846033,0.4090909090909091,0.9889876284925887
0.08704744477846033,0.4318181818181818,0.9889814568646196
0.09645797934910469,0.4318181818181818,0.985389945076186
0.09645797934910469,0.45454545454545453,0.9853533817341006
0.09711148869428833,0.45454545454545453,0.9852651300912427
0.09711148869428833,0.4772727272727273,0.9851800129514333
0.10926676251470396,0.4772727272727273,0.9794309450200537
0.10926676251470396,0.5,0.9793788685702909
0.1228597568945236,0.5,0.9718942604105028
0.1228597568945236,0.5227272727272727,0.9718693152023249
0.13227029146516794,0.5227272727272727,0.9649542940910458
0.13227029146516794,0.5454545454545454,0.9649277469162169
0.14141942229773885,0.5454545454545454,0.9577565143190443
0.14141942229773885,0.5681818181818182,0.9577432669146702
0.16337733629590903,0.5681818181818182,0.9393157260399857
0.16337733629590903,0.5909090909090909,0.9389778192297802
0.16350803816494575,0.5909090909090909,0.9388718788850161
0.16350803816494575,0.6136363636363636,0.9388520759969662
0.17801594562802248,0.6136363636363636,0.9237587798855075
0.17801594562802248,0.6590909090909091,0.9235186593320661
0.20729316429224937,0.6590909090909091,0.8885788356392919
0.20729316429224937,0.6818181818181818,0.8885521452425521
0.2343484511828519,0.6818181818181818,0.8604469716483406
0.2343484511828519,0.7045454545454546,0.8604128013079554
0.249640569860149,0.7045454545454546,0.8404313327765931
0.249640569860149,0.7272727272727273,0.8403060103347513
0.32714677819892823,0.7272727272727273,0.7593777594956642
0.32714677819892823,0.75,0.7592180669929578
0.3400862632335642,0.75,0.7403439137689712
0.3400862632335642,0.7727272727272727,0.7399457193863684
0.3705397987191217,0.7727272727272727,0.6956588681513712
0.3705397987191217,0.7954545454545454,0.6954896317355912
0.37955822768265585,0.7954545454545454,0.6833216899243953
0.37955822768265585,0.8181818181818182,0.6829098137397976
0.3821722650633904,0.8181818181818182,0.6799978357075971
0.3821722650633904,0.8409090909090909,0.6798293556563071
0.40596000522807474,0.8409090909090909,0.6511283501548911
0.40596000522807474,0.8636363636363636,0.6508133359943927
0.4804600705790093,0.8636363636363636,0.5595899960295815
0.4804600705790093,0.8863636363636364,0.5593305929178368
0.506469742517318,0.8863636363636364,0.529967662818277
0.506469742517318,0.9090909090909091,0.529846345084516
0.5332636256698471,0.9090909090909091,0.5044182900148128
0.5332636256698471,0.9318181818181818,0.5043708592327569
0.5760031368448569,0.9318181818181818,0.46767898095750726
0.5760031368448569,0.9545454545454546,0.4675328607064109
0.5805777022611424,0.9545454545454546,0.4642847576779746
0.5805777022611424,0.9772727272727273,0.4642685406312941
0.8268200235263364,0.9772727272727273,0.2990171387590755
0.8268200235263364,1.0,0.2989794492841542
1.0,1.0,0.11052533634471677
