target_name,repeat,split_seed,model,n_test,n_pos_test,auc,partial_auc_fpr_0_05_raw,average_precision
FILD or FILA ADJUDICATED,1,171039839,zebra,7730,163,0.8378631464844525,0.018835661140843233,0.2770851117299747
FILD or FILA ADJUDICATED,1,171039839,genomic,7730,163,0.5460803732059045,0.0017651718269755424,0.02611473424960807
FILD or FILA ADJUDICATED,1,171039839,combined,7730,163,0.8363162294139633,0.019605592899747934,0.30281130611627105
FILD or FILA ADJUDICATED,2,1761127537,zebra,7730,163,0.8504221186439992,0.020045264350128624,0.26940864327109404
FILD or FILA ADJUDICATED,2,1761127537,genomic,7730,163,0.560193153837984,0.0027532367293892353,0.03106424719872075
FILD or FILA ADJUDICATED,2,1761127537,combined,7730,163,0.8399119197743511,0.01663661474873543,0.1912106016942878
FILD or FILA ADJUDICATED,3,1911455491,zebra,7730,163,0.8432011454320949,0.018445121333267395,0.2541769010572487
FILD or FILA ADJUDICATED,3,1911455491,genomic,7730,163,0.49563936401277425,0.00042706423840683757,0.020416475628712245
FILD or FILA ADJUDICATED,3,1911455491,combined,7730,163,0.8093132839476546,0.017059260382302557,0.1932319994284667
FILD or FILA ADJUDICATED,4,1181887464,zebra,7730,163,0.8580281996171624,0.02065965311114372,0.3176364524871541
FILD or FILA ADJUDICATED,4,1181887464,genomic,7730,163,0.5542479007573246,0.0030435269060604614,0.030545666610746904
FILD or FILA ADJUDICATED,4,1181887464,combined,7730,163,0.8425590289122693,0.013705985223212515,0.16665952835011283
FILD or FILA ADJUDICATED,5,1737722965,zebra,7730,163,0.8340907119304763,0.019726719425078705,0.2731813895699136
FILD or FILA ADJUDICATED,5,1737722965,genomic,7730,163,0.5369253482792979,0.002410531359527688,0.028064889167862116
FILD or FILA ADJUDICATED,5,1737722965,combined,7730,163,0.8143042805335731,0.02015560785814414,0.2933795394676304
FILD or FILA ADJUDICATED,6,1546279869,zebra,7730,163,0.8472962597523475,0.020236196724394993,0.2931772495617724
FILD or FILA ADJUDICATED,6,1546279869,genomic,7730,163,0.5127105830045053,0.0018613676919721654,0.02409694013857236
FILD or FILA ADJUDICATED,6,1546279869,combined,7730,163,0.8226582813167604,0.018603258741338117,0.26896987516023374
FILD or FILA ADJUDICATED,7,1266991036,zebra,7730,163,0.8367443070938471,0.018935910771747846,0.27839934600445304
FILD or FILA ADJUDICATED,7,1266991036,genomic,7730,163,0.532123257184692,0.0016832452179750467,0.026582825496785888
FILD or FILA ADJUDICATED,7,1266991036,combined,7730,163,0.7926798716739865,0.011500493343311003,0.11465170080922517
FILD or FILA ADJUDICATED,8,22197721,zebra,7730,163,0.8443767375454123,0.018519183636406387,0.253524700472906
FILD or FILA ADJUDICATED,8,22197721,genomic,7730,163,0.5675969518923385,0.0024154364162763567,0.030968447176728572
FILD or FILA ADJUDICATED,8,22197721,combined,7730,163,0.8089735783645648,0.01955556942844333,0.27650919779663735
FILD or FILA ADJUDICATED,9,1624159513,zebra,7730,163,0.8392487236718038,0.019034579433948345,0.2744275931629709
FILD or FILA ADJUDICATED,9,1624159513,genomic,7730,163,0.5386708998792787,0.0012665180826335859,0.02369433290395989
FILD or FILA ADJUDICATED,9,1624159513,combined,7730,163,0.833675606301498,0.015742029688160006,0.18139489054637933
FILD or FILA ADJUDICATED,10,2013314989,zebra,7730,163,0.8557824133041354,0.020729134658806686,0.3084155178329771
FILD or FILA ADJUDICATED,10,2013314989,genomic,7730,163,0.599416582010522,0.002701713364698672,0.039651468466435996
FILD or FILA ADJUDICATED,10,2013314989,combined,7730,163,0.7796802551602413,0.009680514601259424,0.1131984234207205
