target_name,repeat,split_seed,model,tpr,ppv,acc,npv,LR+,LR-,threshold,expected_fp,expected_tn,expected_flags,fpr,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,expected_fp_upper,expected_tn_upper,expected_flags_upper,fpr_lower,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,expected_fp_lower,expected_tn_lower,expected_flags_lower,sensitivity,specificity
FILD or FILA ADJUDICATED,1,171039839,zebra,0.0,0.6097560975609754,0.9789133247089262,0.9789133247089262,,,1.0,0.0,7567.0,0.0,0.0,0.023024605801502687,0.7081531864011575,0.9793988370951675,0.9793888301168944,,,1.0,0.0,7567.0,0.0,0.0,0.0,0.5015357010815031,0.978416622295284,0.9789028457014651,,,1.0,0.0,7567.0,0.0,0.0,1.0
FILD or FILA ADJUDICATED,1,171039839,zebra,0.0725364263803681,0.6097560975609754,0.979463963454075,0.9804058139401874,,,1.0,7.566999999999999,7559.433,19.3904375,0.001,0.10774854211207584,0.7081531864011575,0.9804915794390177,0.9811435103138609,,,1.0,7.566999999999999,7559.433,19.3904375,0.001,0.05700867120284766,0.5015357010815031,0.978355716179636,0.9800656610878448,,,1.0,7.566999999999999,7559.433,19.3904375,0.0725364263803681,0.999
FILD or FILA ADJUDICATED,1,171039839,zebra,0.1450728527607362,0.6097560975609754,0.9800146021992238,0.9818983031714487,,,1.0,15.133999999999999,7551.866,38.780875,0.002,0.19247247842264897,0.7081531864011575,0.9815843217828678,0.9828981905108276,,,1.0,15.133999999999999,7551.866,38.780875,0.002,0.11401734240569532,0.5015357010815031,0.978294810063988,0.9812284764742244,,,1.0,15.133999999999999,7551.866,38.780875,0.1450728527607362,0.998
FILD or FILA ADJUDICATED,1,171039839,zebra,0.2176092791411043,0.6097560975609754,0.9805652409443726,0.9833907924027099,,,1.0,22.700999999999997,7544.299,58.1713125,0.003,0.27719641473322215,0.7081531864011575,0.982677064126718,0.9846528707077942,,,1.0,22.700999999999997,7544.299,58.1713125,0.003,0.17102601360854297,0.5015357010815031,0.97823390394834,0.982391291860604,,,1.0,22.700999999999997,7544.299,58.1713125,0.2176092791411043,0.997
FILD or FILA ADJUDICATED,1,171039839,zebra,0.2901457055214724,0.6097560975609754,0.9811158796895213,0.9848832816339711,72.5364263803681,0.7126390771491731,1.0,30.267999999999997,7536.732,77.56175,0.004,0.3619203510437953,0.7081531864011575,0.9837698064705681,0.9864075509047608,127.22210894386572,0.7762994363755915,1.0,30.267999999999997,7536.732,77.56175,0.004,0.22803468481139064,0.5015357010815031,0.978172997832692,0.9835541072469837,40.425347721330645,0.6398388977256819,1.0,30.267999999999997,7536.732,77.56175,0.2901457055214724,0.996
FILD or FILA ADJUDICATED,1,171039839,zebra,0.31901840490797545,0.5788489388264668,0.9807457956015524,0.9854715179237662,63.80993315239682,0.6844036148210365,0.9999998306228137,37.835,7529.165,89.835,0.005,0.3940328756294357,0.6756515326755409,0.9836563385437955,0.9870686119888095,108.18654054347138,0.752826160433146,0.9999998306228137,37.835,7529.165,89.835,0.005,0.2523379939551573,0.4755786221753007,0.9775192548820014,0.9840422260987794,36.78819469285173,0.6081825157669707,0.9999998306228137,37.835,7529.165,89.835,0.31901840490797545,0.995
FILD or FILA ADJUDICATED,1,171039839,zebra,0.31901840490797545,0.5338834420366084,0.9797668822768435,0.9854571142803467,,,0.9999994945321793,45.402,7521.598,97.40199999999999,0.006,0.3940328756294357,0.6297758615520522,0.9828237794349589,0.9870577072576683,,,0.9999994945321793,45.402,7521.598,97.40199999999999,0.006,0.2523379939551573,0.43541871422680695,0.9763949807462474,0.9840240458945501,,,0.9999994945321793,45.402,7521.598,97.40199999999999,0.31901840490797545,0.994
FILD or FILA ADJUDICATED,1,171039839,zebra,0.31901840490797545,0.4953857142857142,0.9787879689521345,0.9854426821271491,,,0.9999990173343938,52.969,7514.031,104.969,0.007,0.3940328756294357,0.5894916482334182,0.9819795511986926,0.9870466309422294,,,0.9999990173343938,52.969,7514.031,104.969,0.007,0.2523379939551573,0.40160549424795594,0.9752823757379231,0.9840060136705677,,,0.9999990173343938,52.969,7514.031,104.969,0.31901840490797545,0.993
FILD or FILA ADJUDICATED,1,171039839,zebra,0.31901840490797545,0.4620834386852085,0.9778090556274256,0.9854282211933325,,,0.9999985518366262,60.536,7506.464,112.536,0.008,0.3940328756294357,0.5539231174724908,0.9811259699063776,0.98703541255027,,,0.9999985518366262,60.536,7506.464,112.536,0.008,0.2523379939551573,0.3727463722631436,0.9741791237856474,0.9839880926428046,,,0.9999985518366262,60.536,7506.464,112.536,0.31901840490797545,0.992
FILD or FILA ADJUDICATED,1,171039839,zebra,0.31901840490797545,0.43296446280991735,0.9768301423027167,0.9854137315949074,,,0.9999966292782804,68.103,7498.897,120.10299999999998,0.009,0.3940328756294357,0.522296793570915,0.9802647620573665,0.9870240742790357,,,0.9999966292782804,68.103,7498.897,120.10299999999998,0.009,0.2523379939551573,0.34778730941132435,0.9730834983900684,0.9839702558408533,,,0.9999966292782804,68.103,7498.897,120.10299999999998,0.31901840490797545,0.991
FILD or FILA ADJUDICATED,1,171039839,zebra,0.31901840490797545,0.40730561023622047,0.9758512289780077,0.985399213080119,,,0.999994790424976,75.67,7491.33,127.66999999999997,0.01,0.3940328756294357,0.4940302564806604,0.9793971043625804,0.9870126309692339,,,0.999994790424976,75.67,7491.33,127.66999999999997,0.01,0.2523379939551573,0.32599593749198386,0.9719943228402635,0.9839524845110953,,,0.999994790424976,75.67,7491.33,127.66999999999997,0.31901840490797545,0.99
FILD or FILA ADJUDICATED,1,171039839,zebra,0.32515337423312884,0.38903171962215544,0.975001681759379,0.9855144280450984,29.56016433217533,0.682352505506499,0.9999923552767113,83.237,7483.763,136.237,0.011,0.4003723030389068,0.47286766725207113,0.9786576242325415,0.9871353355326975,45.06004552627909,0.7522526560354246,0.9999923552767113,83.237,7483.763,136.237,0.011,0.257985994695361,0.31128193175155544,0.9710297447306793,0.9840541889135532,18.95510673476875,0.6050035108949775,0.9999923552767113,83.237,7483.763,136.237,0.32515337423312884,0.989
FILD or FILA ADJUDICATED,1,171039839,zebra,0.3312883435582822,0.37292068965517233,0.9741521345407503,0.9856299032617591,27.607893157149597,0.6768336622741947,0.9999901431211318,90.804,7476.196,144.804,0.012,0.4066982237695531,0.45401368403967446,0.9779130703173585,0.9872579432184655,41.575256473379696,0.7473480659404572,0.9999901431211318,90.804,7476.196,144.804,0.012,0.2636475021143895,0.2983958455781825,0.9700702404062387,0.9841565063779253,17.91990599490624,0.5991630584772885,0.9999901431211318,90.804,7476.196,144.804,0.3312883435582822,0.988
FILD or FILA ADJUDICATED,1,171039839,zebra,0.3374233128834356,0.3586111111111111,0.9733025873221216,0.9857456395926147,25.95626375499075,0.6713036371718023,0.9999854508961515,98.371,7468.629,153.37099999999998,0.013,0.4130108251856204,0.4371137757946907,0.977164019537446,0.9873804667503278,38.65947339498773,0.7424157105900738,0.9999854508961515,98.371,7468.629,153.37099999999998,0.013,0.269322328847997,0.287017967845204,0.9691152329465279,0.9842594245299966,17.034624659125203,0.5933280637459727,0.9999854508961515,98.371,7468.629,153.37099999999998,0.3374233128834356,0.987
FILD or FILA ADJUDICATED,1,171039839,zebra,0.3374233128834356,0.3417472826086957,0.9723236739974126,0.9857313891589713,,,0.999978851702177,105.938,7461.062,160.938,0.014,0.4130108251856204,0.4179483358228977,0.9762781197454571,0.9873690583638439,,,0.999978851702177,105.938,7461.062,160.938,0.014,0.269322328847997,0.2729248152974353,0.9680442994939265,0.9842421842743811,,,0.999978851702177,105.938,7461.062,160.938,0.3374233128834356,0.986
FILD or FILA ADJUDICATED,1,171039839,zebra,0.3466564417177914,0.3323529411764706,0.9715394566623544,0.9859133496562482,23.109977061729737,0.6632927466679607,0.9999723212802334,113.505,7453.495,170.01,0.015,0.42248495750722215,0.40617857962278586,0.9755886284041306,0.9875591069729013,33.80642855570003,0.7353431363545431,0.9999723212802334,113.505,7453.495,170.01,0.015,0.2778892758916558,0.26593670423945187,0.9671573839731381,0.9844070414845755,15.442059139873459,0.5848234030332533,0.9999723212802334,113.505,7453.495,170.01,0.3466564417177914,0.985
FILD or FILA ADJUDICATED,1,171039839,zebra,0.3558282208588957,0.3238927374301676,0.9707539456662353,0.9860944244041183,22.239364463391748,0.654646117802358,0.9999667645504344,121.072,7445.928,179.072,0.016,0.4318704291209475,0.39550829216255834,0.9748942422002583,0.9877476354412205,32.20879342874444,0.727456779884189,0.9999667645504344,121.072,7445.928,179.072,0.016,0.2864250093616944,0.25967420675539976,0.9662728355648457,0.9845716881174413,15.009780716281005,0.57585088849849,0.9999667645504344,121.072,7445.928,179.072,0.3558282208588957,0.984
FILD or FILA ADJUDICATED,1,171039839,zebra,0.3619631901840491,0.3160892263882297,0.9699043984476067,0.9862112141779336,,,0.9999562688625242,128.639,7438.361,187.639,0.017,0.4381314198691551,0.3850290924962413,0.9741312014979769,0.9878699189027426,,,0.9999562688625242,128.639,7438.361,187.639,0.017,0.29215144676316157,0.25439614650096126,0.9653318180275039,0.9846769210950995,,,0.9999562688625242,128.639,7438.361,187.639,0.3619631901840491,0.983
FILD or FILA ADJUDICATED,1,171039839,zebra,0.38650306748466257,0.31586484575225443,0.9694429495472185,0.9867211876611643,21.472581136879096,0.6247422956545764,0.9999491088357848,136.206,7430.794,199.206,0.018,0.46305131301070723,0.3837885974559914,0.9737590939380304,0.9883909963160485,30.384656457332788,0.6996866115052968,0.9999491088357848,136.206,7430.794,199.206,0.018,0.31518126622030873,0.25439614650096126,0.9647581923627292,0.985151908431789,14.832632791609129,0.5452583161008959,0.9999491088357848,136.206,7430.794,199.206,0.38650306748466257,0.982
FILD or FILA ADJUDICATED,1,171039839,zebra,0.38650306748466257,0.3046831996623048,0.9684640362225096,0.9867078315847705,,,0.9999352147624403,143.773,7423.227,206.773,0.019,0.46305131301070723,0.37050892295203147,0.9728591834420095,0.9883802749700505,,,0.9999352147624403,143.773,7423.227,206.773,0.019,0.31518126622030873,0.245982340303463,0.9637012696141593,0.985135754691439,,,0.9999352147624403,143.773,7423.227,206.773,0.38650306748466257,0.981
FILD or FILA ADJUDICATED,1,171039839,zebra,0.39263803680981596,0.29720585701981056,0.967614489003881,0.9868257512125072,19.63209378013758,0.6197571078251916,0.9999197650067242,151.34,7415.66,215.34,0.02,0.4692508618820291,0.36136915033167416,0.9720878534650285,0.9885022485187911,27.473077033615134,0.6953055416491518,0.9999197650067242,151.34,7415.66,215.34,0.02,0.3209691454986617,0.24015104427872544,0.9627685413515169,0.9852435074532904,13.712922035360949,0.5399721804266507,0.9999197650067242,151.34,7415.66,215.34,0.39263803680981596,0.98
FILD or FILA ADJUDICATED,1,171039839,zebra,0.39263803680981596,0.2871157435462368,0.966635575679172,0.9868124718651865,,,0.9999056752337707,158.907,7408.093,222.907,0.021,0.4692508618820291,0.3497189428417199,0.971183807112926,0.9884915598975624,,,0.9999056752337707,158.907,7408.093,222.907,0.021,0.3209691454986617,0.23172569667008105,0.9617157544590289,0.9852274794493915,,,0.9999056752337707,158.907,7408.093,222.907,0.39263803680981596,0.979
FILD or FILA ADJUDICATED,1,171039839,zebra,0.39263803680981596,0.2776898927159797,0.9656566623544631,0.9867991656487531,,,0.9998902504755288,166.474,7400.526,230.474,0.022,0.4692508618820291,0.3387945061221908,0.9702779012123658,0.9884808292846499,,,0.9998902504755288,166.474,7400.526,230.474,0.022,0.3209691454986617,0.22387454721704952,0.9606648271149985,0.9852114448994822,,,0.9998902504755288,166.474,7400.526,230.474,0.39263803680981596,0.978
FILD or FILA ADJUDICATED,1,171039839,zebra,0.39263803680981596,0.2688614324390844,0.9646777490297542,0.9867858326414548,,,0.9998735738901242,174.041,7392.959,238.041,0.023,0.4692508618820291,0.3285267574960684,0.969370268053465,0.9884700581912497,,,0.9998735738901242,174.041,7392.959,238.041,0.023,0.3209691454986617,0.21653776570665637,0.9596156270293088,0.9851954020566055,,,0.9998735738901242,174.041,7392.959,238.041,0.39263803680981596,0.977
FILD or FILA ADJUDICATED,1,171039839,zebra,0.3987730061349693,0.2635772357723577,0.9638282018111254,0.9869043342354553,16.61566213605396,0.6160112668976235,0.9998592221136297,181.608,7385.392,246.60799999999998,0.024,0.47543845214411296,0.3218879034458241,0.9685914806586701,0.9885922572486135,22.8736895636655,0.692409010189128,0.9998592221136297,181.608,7385.392,246.60799999999998,0.024,0.3267689833862526,0.2125191918994831,0.9586903561844805,0.9853040772313342,11.79785741626951,0.5356962966086006,0.9998592221136297,181.608,7385.392,246.60799999999998,0.3987730061349693,0.976
FILD or FILA ADJUDICATED,1,171039839,zebra,0.39984662576687124,0.25686274509803925,0.9628719275549805,0.9869141864080122,15.993742690058482,0.6155418007801923,0.9998452800420007,189.175,7377.825,254.35,0.025,0.4765192040180491,0.31381805271508434,0.9677034845500816,0.9886047940078458,21.943137559164818,0.6921235212378066,0.9998452800420007,189.175,7377.825,254.35,0.025,0.32778603143850976,0.20712430999841394,0.9576657546743476,0.9853100497518656,11.394781493553797,0.5351009169087388,0.9998452800420007,189.175,7377.825,254.35,0.39984662576687124,0.975
FILD or FILA ADJUDICATED,1,171039839,zebra,0.4049079754601227,0.2511976896061301,0.9619997412677878,0.9870099572918197,15.573460883453379,0.6109774400790059,0.9997896468071512,196.742,7370.258,262.742,0.026,0.4816141771380332,0.3069685139879654,0.9668986947927517,0.9887038066775926,21.26546853028524,0.6879428370008186,0.9997896468071512,196.742,7370.258,262.742,0.026,0.3325806865420072,0.2025973308362075,0.956722250566185,0.9853974846044613,11.148061897279144,0.5303981975937975,0.9997896468071512,196.742,7370.258,262.742,0.4049079754601227,0.974
FILD or FILA ADJUDICATED,1,171039839,zebra,0.4049079754601227,0.24416572365723657,0.9610208279430789,0.9869967803797489,,,0.9997567424865071,204.309,7362.691,270.30899999999997,0.027,0.4816141771380332,0.29872891831737103,0.9659851106816136,0.9886931318241567,,,0.9997567424865071,204.309,7362.691,270.30899999999997,0.027,0.3325806865420072,0.19677214625675174,0.9556790014327327,0.9853816609411099,,,0.9997567424865071,204.309,7362.691,270.30899999999997,0.4049079754601227,0.973
FILD or FILA ADJUDICATED,1,171039839,zebra,0.4049079754601227,0.23751634937537333,0.96004191461837,0.9869835767373556,,,0.999726412903914,211.876,7355.124,277.87600000000003,0.028,0.4816141771380332,0.2909182071352754,0.9650702417699405,0.9886824217437952,,,0.999726412903914,211.876,7355.124,277.87600000000003,0.028,0.3325806865420072,0.1912728711498316,0.9546370370998151,0.9853658225356212,,,0.999726412903914,211.876,7355.124,277.87600000000003,0.4049079754601227,0.972
FILD or FILA ADJUDICATED,1,171039839,zebra,0.4110429447852761,0.23390413245291292,0.9591923673997413,0.9871029401094746,14.173967238525265,0.6065469185444401,0.9996831249574754,219.443,7347.557,286.44300000000004,0.029,0.48777812361022194,0.28624907836894437,0.9642841273959151,0.9888048701308756,19.16511382161999,0.6841922904959129,0.9996831249574754,219.443,7347.557,286.44300000000004,0.029,0.3384041682194933,0.18860191041854024,0.9537190932342171,0.9854759387507624,10.246498950308565,0.5255991676491435,0.9996831249574754,219.443,7347.557,286.44300000000004,0.4110429447852761,0.971
FILD or FILA ADJUDICATED,1,171039839,zebra,0.4110429447852761,0.22788343133863714,0.9582134540750323,0.9870898158796353,,,0.9996515392824652,227.01,7339.99,294.00999999999993,0.03,0.48777812361022194,0.2791592660458837,0.9633668801269957,0.988794216691359,,,0.9996515392824652,227.01,7339.99,294.00999999999993,0.03,0.3384041682194933,0.1836266967898063,0.952679507258546,0.9854602023999993,,,0.9996515392824652,227.01,7339.99,294.00999999999993,0.4110429447852761,0.97
FILD or FILA ADJUDICATED,1,171039839,zebra,0.4171779141104294,0.22425249169435216,0.9573639068564036,0.9872095610522928,13.457411798017933,0.601467583627777,0.9995990460465507,234.577,7332.423,302.577,0.031,0.4939303719297093,0.27467671058253684,0.9625782548440074,0.9889167567840391,18.075135640588655,0.6796498694535203,0.9995990460465507,234.577,7332.423,302.577,0.031,0.34423934804968065,0.18077798539856305,0.9517640743019111,0.985570974102641,9.793672357000286,0.5202873387175954,0.9995990460465507,234.577,7332.423,302.577,0.4171779141104294,0.969
