target_name,repeat,split_seed,model,n_test,n_positive_test,auc,average_precision,brier,log_loss
FILD or FILA ADJUDICATED,3,1779399535,zebra_plus_MUC5B_ridge,7695,152,0.80621890634049,0.1268640390020272,0.01872458760681203,0.08687707212590857
FILD or FILA ADJUDICATED,3,1779399535,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8082306181402066,0.09957135909698413,0.018605574602226158,0.08421229500219758
FILD or FILA ADJUDICATED,4,375395779,zebra_raw,7695,152,0.8192721379878173,0.2238810140596333,0.40354966754867344,1.6151262787657692
FILD or FILA ADJUDICATED,4,375395779,zebra_logistic,7695,152,0.8192721379878173,0.2238810140596333,0.018768703033866355,0.08526498868852928
FILD or FILA ADJUDICATED,4,375395779,zebra_plus_genomics_elasticnet,7695,152,0.8188857567490249,0.2158392872968132,0.01914167232651719,0.09140032952213599
FILD or FILA ADJUDICATED,4,375395779,zebra_plus_MUC5B_ridge,7695,152,0.8205215536189007,0.1482053410080247,0.018741916694287732,0.08687739472617048
FILD or FILA ADJUDICATED,4,375395779,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8219698291200626,0.11730752947751684,0.01858378915961162,0.08335151107858754
FILD or FILA ADJUDICATED,5,1598024267,zebra_raw,7695,152,0.8082232045046993,0.2439384724064832,0.40404672514574447,1.6212706118243867
FILD or FILA ADJUDICATED,5,1598024267,zebra_logistic,7695,152,0.8082232045046993,0.2439384724064832,0.018780936309162877,0.08669852797177464
FILD or FILA ADJUDICATED,5,1598024267,zebra_plus_genomics_elasticnet,7695,152,0.8096788936413684,0.17941505029601326,0.01907553312700004,0.09056135954976327
FILD or FILA ADJUDICATED,5,1598024267,zebra_plus_MUC5B_ridge,7695,152,0.8116230105291067,0.13225732386903266,0.01868598392050502,0.08491832844032418
FILD or FILA ADJUDICATED,5,1598024267,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8062681852118033,0.11157378702381181,0.01865667882890651,0.08450808838573803
FILD or FILA ADJUDICATED,6,30379907,zebra_raw,7695,152,0.8062769071359294,0.22839489565281357,0.40185617402635804,1.60456999754306
FILD or FILA ADJUDICATED,6,30379907,zebra_logistic,7695,152,0.8062769071359294,0.22839489565281357,0.018804739324471555,0.08687032443822885
FILD or FILA ADJUDICATED,6,30379907,zebra_plus_genomics_elasticnet,7695,152,0.8079606745884997,0.19365491054909403,0.01908729174202753,0.09069503931706692
FILD or FILA ADJUDICATED,6,30379907,zebra_plus_MUC5B_ridge,7695,152,0.8066942512053699,0.1303450559277027,0.0187227555225165,0.08546528677936466
FILD or FILA ADJUDICATED,6,30379907,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8048609027540348,0.09584410093902593,0.018752442274754273,0.08511934915614267
FILD or FILA ADJUDICATED,7,282479422,zebra_raw,7695,152,0.8049215201267121,0.23306016239535346,0.4075501805716886,1.622758761497704
FILD or FILA ADJUDICATED,7,282479422,zebra_logistic,7695,152,0.8049215201267121,0.23306016239535346,0.018823783047332017,0.0871048401410868
FILD or FILA ADJUDICATED,7,282479422,zebra_plus_genomics_elasticnet,7695,152,0.8049215201267121,0.23306016239535346,0.019093165560346594,0.09085643664284374
FILD or FILA ADJUDICATED,7,282479422,zebra_plus_MUC5B_ridge,7695,152,0.8082860023584082,0.1447201820193571,0.018699495038904796,0.08564424554715028
FILD or FILA ADJUDICATED,7,282479422,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8055542957220707,0.11738078576283704,0.01867578392504917,0.08518694957463865
FILD or FILA ADJUDICATED,8,396877847,zebra_raw,7695,152,0.815055959865194,0.23762479226934205,0.4058277400471868,1.6490412333818045
FILD or FILA ADJUDICATED,8,396877847,zebra_logistic,7695,152,0.815055959865194,0.23762479226934205,0.01877880474140406,0.08602491329486872
FILD or FILA ADJUDICATED,8,396877847,zebra_plus_genomics_elasticnet,7695,152,0.8173105772518265,0.17912829502164712,0.019078490640152223,0.09062234984591121
FILD or FILA ADJUDICATED,8,396877847,zebra_plus_MUC5B_ridge,7695,152,0.8069341041188416,0.15310762375530568,0.0214536384235631,0.11922784120650375
FILD or FILA ADJUDICATED,8,396877847,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.7953788629401954,0.13852847864646298,0.018704067068725787,0.08709535120523611
FILD or FILA ADJUDICATED,9,650755367,zebra_raw,7695,152,0.8167423438950019,0.2727530030416475,0.40188911026273344,1.5962897889357508
FILD or FILA ADJUDICATED,9,650755367,zebra_logistic,7695,152,0.8167423438950019,0.2727530030416475,0.018777818665574004,0.0857328376146038
FILD or FILA ADJUDICATED,9,650755367,zebra_plus_genomics_elasticnet,7695,152,0.8167423438950019,0.2727530030416475,0.019105988179238035,0.09106332476579342
FILD or FILA ADJUDICATED,9,650755367,zebra_plus_MUC5B_ridge,7695,152,0.8224373242532288,0.143995346839901,0.01872887502887882,0.08658034834764863
FILD or FILA ADJUDICATED,9,650755367,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8143451230489055,0.1037590251165608,0.01863789120227128,0.08380433151454436
FILD or FILA ADJUDICATED,10,1780262267,zebra_raw,7695,152,0.7909481254840668,0.22924685909838133,0.3982174214171333,1.601015242986264
FILD or FILA ADJUDICATED,10,1780262267,zebra_logistic,7695,152,0.7909481254840668,0.22924685909838133,0.018844178729713647,0.08904751366760011
FILD or FILA ADJUDICATED,10,1780262267,zebra_plus_genomics_elasticnet,7695,152,0.7909481254840668,0.22924685909838133,0.01909049260741576,0.09075059659173489
FILD or FILA ADJUDICATED,10,1780262267,zebra_plus_MUC5B_ridge,7695,152,0.797284167265572,0.142871669344938,0.018655565510287752,0.08616912695199294
FILD or FILA ADJUDICATED,10,1780262267,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.7948407202216067,0.11175666901959293,0.01863320010575298,0.08581141983670479
FILD or FILA ADJUDICATED,11,867878818,zebra_raw,7695,152,0.7932616158585514,0.21569409074224247,0.40593055729535205,1.6193896049065284
FILD or FILA ADJUDICATED,11,867878818,zebra_logistic,7695,152,0.7932616158585514,0.21569409074224247,0.018845876988178804,0.08831858256042846
FILD or FILA ADJUDICATED,11,867878818,zebra_plus_genomics_elasticnet,7695,152,0.7928874453135358,0.20707709463846127,0.019109754553143586,0.09085457209044658
FILD or FILA ADJUDICATED,11,867878818,zebra_plus_MUC5B_ridge,7695,152,0.7975885624175779,0.13700081077184026,0.018653887955397647,0.08599549280738865
FILD or FILA ADJUDICATED,11,867878818,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.793207976025175,0.1267507165007296,0.01864354722361703,0.08584240760718835
FILD or FILA ADJUDICATED,12,1204017490,zebra_raw,7695,152,0.820042283888164,0.21892450847809902,0.40498701604450105,1.6295567708846594
FILD or FILA ADJUDICATED,12,1204017490,zebra_logistic,7695,152,0.820042283888164,0.21892450847809902,0.018772013144190698,0.0853842511267067
FILD or FILA ADJUDICATED,12,1204017490,zebra_plus_genomics_elasticnet,7695,152,0.820042283888164,0.21892450847809902,0.01911000755252905,0.09116979360589517
FILD or FILA ADJUDICATED,12,1204017490,zebra_plus_MUC5B_ridge,7695,152,0.8252379340901637,0.1485922680515739,0.01857499556137455,0.08341259712084634
FILD or FILA ADJUDICATED,12,1204017490,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8213475198336554,0.11932455093788845,0.018526834966327923,0.08299116547410192
FILD or FILA ADJUDICATED,13,1802158889,zebra_raw,7695,152,0.8181470097755325,0.2092054659720796,0.40330986840640093,1.5988792257849636
FILD or FILA ADJUDICATED,13,1802158889,zebra_logistic,7695,152,0.8181470097755325,0.2092054659720796,0.01879670104074445,0.08540266723149083
FILD or FILA ADJUDICATED,13,1802158889,zebra_plus_genomics_elasticnet,7695,152,0.8218778128205306,0.16589488406802413,0.01910199554052482,0.09097415080867481
FILD or FILA ADJUDICATED,13,1802158889,zebra_plus_MUC5B_ridge,7695,152,0.8208220239050498,0.12424317258127261,0.018658997045502845,0.08402068275856509
FILD or FILA ADJUDICATED,13,1802158889,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8140067123928074,0.11937664784753468,0.01868005338184983,0.08620529094914577
FILD or FILA ADJUDICATED,14,956564493,zebra_raw,7695,152,0.8113910073473488,0.2113337680451406,0.4016928298277206,1.5875488307622208
FILD or FILA ADJUDICATED,14,956564493,zebra_logistic,7695,152,0.8113910073473488,0.2113337680451406,0.018778580011550628,0.0858191556224218
FILD or FILA ADJUDICATED,14,956564493,zebra_plus_genomics_elasticnet,7695,152,0.8136674295442969,0.18882117194972037,0.01910253997398275,0.09100987883053496
FILD or FILA ADJUDICATED,14,956564493,zebra_plus_MUC5B_ridge,7695,152,0.8161261399554833,0.14247974981237294,0.018706737896855737,0.08658380791062165
FILD or FILA ADJUDICATED,14,956564493,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8127245895462505,0.13665882352478825,0.018503540128163867,0.08332172683586599
FILD or FILA ADJUDICATED,15,652393358,zebra_raw,7695,152,0.8026289623701305,0.20284386033283888,0.40185827822632264,1.5977741792174975
FILD or FILA ADJUDICATED,15,652393358,zebra_logistic,7695,152,0.8026289623701305,0.20284386033283888,0.018810245509277557,0.08699192834442127
FILD or FILA ADJUDICATED,15,652393358,zebra_plus_genomics_elasticnet,7695,152,0.8050000174438482,0.11311474750263986,0.019069473339849936,0.09033605255508396
FILD or FILA ADJUDICATED,15,652393358,zebra_plus_MUC5B_ridge,7695,152,0.8053554358519923,0.1102715573325489,0.01889742767563671,0.08643467297387473
FILD or FILA ADJUDICATED,15,652393358,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8027266479203445,0.08597318226044798,0.018980247813255274,0.08634543001889872
FILD or FILA ADJUDICATED,16,228448527,zebra_raw,7695,152,0.8302940335061437,0.26516311439479395,0.40297592588741027,1.6026398670533946
FILD or FILA ADJUDICATED,16,228448527,zebra_logistic,7695,152,0.8302940335061437,0.26516311439479395,0.018735830445193242,0.08492404913651967
FILD or FILA ADJUDICATED,16,228448527,zebra_plus_genomics_elasticnet,7695,152,0.8242802668211028,0.1505408863143107,0.01908196676104343,0.09076152678472818
FILD or FILA ADJUDICATED,16,228448527,zebra_plus_MUC5B_ridge,7695,152,0.8204408758207329,0.14570724901485516,0.018625972848762766,0.08415364888420421
FILD or FILA ADJUDICATED,16,228448527,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8153075873762358,0.13931450962694897,0.01873926381681062,0.08689988381385763
FILD or FILA ADJUDICATED,17,2088784507,zebra_raw,7695,152,0.7977032557198378,0.2114604690428286,0.40440542276552893,1.623776706684241
FILD or FILA ADJUDICATED,17,2088784507,zebra_logistic,7695,152,0.7977032557198378,0.2114604690428286,0.018815938219985142,0.08778121346155474
FILD or FILA ADJUDICATED,17,2088784507,zebra_plus_genomics_elasticnet,7695,152,0.7995597172701074,0.1659623821128266,0.019061005682119957,0.0903032973541908
FILD or FILA ADJUDICATED,17,2088784507,zebra_plus_MUC5B_ridge,7695,152,0.7998117808773558,0.12794600327272662,0.0188212042608187,0.08756561226490012
FILD or FILA ADJUDICATED,17,2088784507,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.7939493395759052,0.10990694055770701,0.01869855155785456,0.08570916545555723
FILD or FILA ADJUDICATED,18,2083399969,zebra_raw,7695,152,0.8167663291863492,0.25363145563722067,0.3995953104182701,1.5965683306537086
FILD or FILA ADJUDICATED,18,2083399969,zebra_logistic,7695,152,0.8167663291863492,0.25363145563722067,0.01875239506991201,0.08581789498671985
FILD or FILA ADJUDICATED,18,2083399969,zebra_plus_genomics_elasticnet,7695,152,0.8161252677630708,0.17127598672913802,0.019073722404034158,0.09052909101656881
FILD or FILA ADJUDICATED,18,2083399969,zebra_plus_MUC5B_ridge,7695,152,0.8109575277182749,0.14611230110373674,0.018643076783518696,0.08485212918596462
FILD or FILA ADJUDICATED,18,2083399969,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.805563017646197,0.12205893180245544,0.01860562417737408,0.08442727081975722
FILD or FILA ADJUDICATED,19,640980522,zebra_raw,7695,152,0.8036869317666432,0.20756187194123313,0.4044747822102686,1.6366554038396102
FILD or FILA ADJUDICATED,19,640980522,zebra_logistic,7695,152,0.8036869317666432,0.20756187194123313,0.018797234441971487,0.08690903684271936
FILD or FILA ADJUDICATED,19,640980522,zebra_plus_genomics_elasticnet,7695,152,0.8036869317666432,0.20756187194123313,0.019091540854385296,0.09083312884770717
FILD or FILA ADJUDICATED,19,640980522,zebra_plus_MUC5B_ridge,7695,152,0.8048530530223211,0.1627780968939855,0.018636066300195257,0.08506296188036873
FILD or FILA ADJUDICATED,19,640980522,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8056537256571097,0.1311142948735967,0.018733003251874464,0.08683152405235546
FILD or FILA ADJUDICATED,20,1260569765,zebra_raw,7695,152,0.8120569262543872,0.23136804641474862,0.40183741969885556,1.5837636280046417
FILD or FILA ADJUDICATED,20,1260569765,zebra_logistic,7695,152,0.8120569262543872,0.23136804641474862,0.018800262249956894,0.0859397193548751
FILD or FILA ADJUDICATED,20,1260569765,zebra_plus_genomics_elasticnet,7695,152,0.812979705826943,0.18413129078367474,0.019098301548528134,0.09090934862723282
FILD or FILA ADJUDICATED,20,1260569765,zebra_plus_MUC5B_ridge,7695,152,0.8071395054320144,0.16012026209996852,0.018770397183899626,0.087094521419071
FILD or FILA ADJUDICATED,20,1260569765,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.802347244220853,0.11812102775063792,0.018756771246983477,0.08681369228001351
FILD or FILA ADJUDICATED,21,574674269,zebra_raw,7695,152,0.8511237327044243,0.24702979288388674,0.39942611710818393,1.5822711664129379
FILD or FILA ADJUDICATED,21,574674269,zebra_logistic,7695,152,0.8511237327044243,0.24702979288388674,0.018747167837523795,0.08398011220130268
FILD or FILA ADJUDICATED,21,574674269,zebra_plus_genomics_elasticnet,7695,152,0.8464112770990182,0.18053148434121613,0.019134931282109406,0.09176095042031353
FILD or FILA ADJUDICATED,21,574674269,zebra_plus_MUC5B_ridge,7695,152,0.8389924084372405,0.1276756541225029,0.018651516801832822,0.08336365531744203
FILD or FILA ADJUDICATED,21,574674269,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8309032599063614,0.10583337924426846,0.018605229838738843,0.08301218469823976
FILD or FILA ADJUDICATED,22,152971527,zebra_raw,7695,152,0.8025112163944264,0.21205854231565796,0.4031834433921368,1.6272652486062458
FILD or FILA ADJUDICATED,22,152971527,zebra_logistic,7695,152,0.8025112163944264,0.21205854231565796,0.018827280080256272,0.0872195467410969
FILD or FILA ADJUDICATED,22,152971527,zebra_plus_genomics_elasticnet,7695,152,0.8025112163944264,0.21205854231565796,0.019094138446040857,0.09082009032883243
FILD or FILA ADJUDICATED,22,152971527,zebra_plus_MUC5B_ridge,7695,152,0.8076545350516686,0.14529514966549043,0.018622488078038908,0.08516292332467547
FILD or FILA ADJUDICATED,22,152971527,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8057248093387387,0.0990229598856054,0.018647720874795343,0.08492153924327304
FILD or FILA ADJUDICATED,23,1510540810,zebra_raw,7695,152,0.8180615349190955,0.23263529738332467,0.4067338015384554,1.6337900399395797
FILD or FILA ADJUDICATED,23,1510540810,zebra_logistic,7695,152,0.8180615349190955,0.23263529738332467,0.018764759509812275,0.08560649155141802
FILD or FILA ADJUDICATED,23,1510540810,zebra_plus_genomics_elasticnet,7695,152,0.8180615349190955,0.23263529738332467,0.019100619712176848,0.09101098413611643
FILD or FILA ADJUDICATED,23,1510540810,zebra_plus_MUC5B_ridge,7695,152,0.8221852606459805,0.1456764738116886,0.018565526492469113,0.08366900250024695
FILD or FILA ADJUDICATED,23,1510540810,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8190654283860255,0.1344840288282346,0.01856278331042103,0.08366032818122267
FILD or FILA ADJUDICATED,24,489174952,zebra_raw,7695,152,0.8226505752981155,0.24613318980106078,0.40280564484620485,1.6097732121571058
FILD or FILA ADJUDICATED,24,489174952,zebra_logistic,7695,152,0.8226505752981155,0.24613318980106078,0.018755856464191905,0.08513664350007888
FILD or FILA ADJUDICATED,24,489174952,zebra_plus_genomics_elasticnet,7695,152,0.8245323304283513,0.18250728247582623,0.019093479621644316,0.09089005753952352
FILD or FILA ADJUDICATED,24,489174952,zebra_plus_MUC5B_ridge,7695,152,0.819948523203807,0.12202771157576986,0.01877865457341583,0.08691840298842202
FILD or FILA ADJUDICATED,24,489174952,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8242567176259621,0.09897582417621917,0.01872290614979664,0.08374166185196072
FILD or FILA ADJUDICATED,25,219724353,zebra_raw,7695,152,0.7985933280769204,0.20476792018952117,0.3998824326990163,1.577812555320781
FILD or FILA ADJUDICATED,25,219724353,zebra_logistic,7695,152,0.7985933280769204,0.20476792018952117,0.018798422296042994,0.08705807805447875
FILD or FILA ADJUDICATED,25,219724353,zebra_plus_genomics_elasticnet,7695,152,0.7982226463015554,0.19621198407910712,0.019123653853840884,0.09106884636021649
FILD or FILA ADJUDICATED,25,219724353,zebra_plus_MUC5B_ridge,7695,152,0.7543461347921041,0.1281818159162498,0.018789269445123224,0.09132243612388513
FILD or FILA ADJUDICATED,25,219724353,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.7521368714109282,0.11793737147828612,0.018783662375222786,0.09129279176861144
FILD or FILA ADJUDICATED,26,192366627,zebra_raw,7695,152,0.8390682891771388,0.2861892619419395,0.40259940950757056,1.593330129187766
FILD or FILA ADJUDICATED,26,192366627,zebra_logistic,7695,152,0.8390682891771388,0.2861892619419395,0.018722023204025422,0.08443120214187765
FILD or FILA ADJUDICATED,26,192366627,zebra_plus_genomics_elasticnet,7695,152,0.8401140478798746,0.21522305757302534,0.01911767741233694,0.09140264940648576
FILD or FILA ADJUDICATED,26,192366627,zebra_plus_MUC5B_ridge,7695,152,0.8335856876713859,0.160340462165441,0.018693169852590813,0.08654467519825179
FILD or FILA ADJUDICATED,26,192366627,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8270063042067584,0.09990028579489407,0.018734147943319845,0.08642022999528651
FILD or FILA ADJUDICATED,27,1322121449,zebra_raw,7695,152,0.8038831750594837,0.20857406619737676,0.40485912178662087,1.6235501940892463
FILD or FILA ADJUDICATED,27,1322121449,zebra_logistic,7695,152,0.8038831750594837,0.20857406619737676,0.018786062237429516,0.08668460104331631
FILD or FILA ADJUDICATED,27,1322121449,zebra_plus_genomics_elasticnet,7695,152,0.8038831750594837,0.20857406619737676,0.01909415527608523,0.09089890135319867
FILD or FILA ADJUDICATED,27,1322121449,zebra_plus_MUC5B_ridge,7695,152,0.8090526594891047,0.12870616629896336,0.018617938095830976,0.08456336087039273
FILD or FILA ADJUDICATED,27,1322121449,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8050889810699358,0.10862229700449316,0.018603477899795676,0.08445581746630186
FILD or FILA ADJUDICATED,28,1468128278,zebra_raw,7695,152,0.8282286818730507,0.25809021867019305,0.40486227662281815,1.6256690784279373
FILD or FILA ADJUDICATED,28,1468128278,zebra_logistic,7695,152,0.8282286818730507,0.25809021867019305,0.018750739634886392,0.08484792477689115
FILD or FILA ADJUDICATED,28,1468128278,zebra_plus_genomics_elasticnet,7695,152,0.8292783654416434,0.19777767872823812,0.019097803536489093,0.0909922730225592
FILD or FILA ADJUDICATED,28,1468128278,zebra_plus_MUC5B_ridge,7695,152,0.821865602126754,0.12106175050877815,0.01880564789019301,0.08710786551905754
FILD or FILA ADJUDICATED,28,1468128278,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8217243069559089,0.09193714613081516,0.018838215148476833,0.0841524162554982
FILD or FILA ADJUDICATED,29,1409132492,zebra_raw,7695,152,0.8192276561747733,0.22191758469334508,0.40603637467679576,1.623709853377561
FILD or FILA ADJUDICATED,29,1409132492,zebra_logistic,7695,152,0.8192276561747733,0.22191758469334508,0.01875552134363011,0.0852647022982614
FILD or FILA ADJUDICATED,29,1409132492,zebra_plus_genomics_elasticnet,7695,152,0.8192276561747733,0.22191758469334508,0.019110535275492137,0.09122489257947214
FILD or FILA ADJUDICATED,29,1409132492,zebra_plus_MUC5B_ridge,7695,152,0.8310672320799346,0.15084315503693863,0.018539956871032885,0.08311308750374363
FILD or FILA ADJUDICATED,29,1409132492,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8307785363913563,0.12339068855843319,0.01865765009978684,0.08614830107421052
FILD or FILA ADJUDICATED,30,1343242504,zebra_raw,7695,152,0.817216380471263,0.2425426506151305,0.4018209024095652,1.583968952777093
FILD or FILA ADJUDICATED,30,1343242504,zebra_logistic,7695,152,0.817216380471263,0.2425426506151305,0.018752641635731614,0.0855909207062408
FILD or FILA ADJUDICATED,30,1343242504,zebra_plus_genomics_elasticnet,7695,152,0.817216380471263,0.2425426506151305,0.019106840917984064,0.09112630937899273
FILD or FILA ADJUDICATED,30,1343242504,zebra_plus_MUC5B_ridge,7695,152,0.818907125463134,0.13498776275778565,0.01864859344241946,0.08416494487118037
FILD or FILA ADJUDICATED,30,1343242504,zebra_plus_MUC5B_DOCK2_ridge,7695,152,0.8115397161537014,0.10836712137215372,0.018615733122855128,0.08405862082300955
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_raw,7695,16,0.7881967053001693,0.015008599122018252,0.4165747782703307,1.7498640110306902
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_logistic,7695,16,0.7881967053001693,0.015008599122018252,0.0020721898037344335,0.014144316220673834
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_plus_genomics_elasticnet,7695,16,0.7404040239614533,0.007349793254043474,0.0020793332657185327,0.014230611521353173
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_plus_MUC5B_ridge,7695,16,0.7820313517385076,0.018177585100516674,0.0021500877867537097,0.020013988569401394
NONFIBROTIC ILD ADJUDICATED,1,719529011,zebra_plus_MUC5B_DOCK2_ridge,7695,16,0.7711738182054955,0.0074684985117154466,0.0021503906030196805,0.020023385106909174
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_raw,7695,16,0.836323088943873,0.010003850981083424,0.41351586064294854,1.7362016308630785
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_logistic,7695,16,0.836323088943873,0.010003850981083424,0.002068085456942126,0.013403926573302718
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_plus_genomics_elasticnet,7695,16,0.6553506315926553,0.003705420427844444,0.0021185355176960223,0.01514022203081946
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_plus_MUC5B_ridge,7695,16,0.8265154968094803,0.011206091454052176,0.002147603656313752,0.01998701812081743
NONFIBROTIC ILD ADJUDICATED,2,919250991,zebra_plus_MUC5B_DOCK2_ridge,7695,16,0.7871549029821592,0.008688877365262167,0.0021486489032197485,0.02001401400312393
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_raw,7695,16,0.8210256869384034,0.01626016622650205,0.4155559849611944,1.7543788536929048
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_logistic,7695,16,0.8210256869384034,0.01626016622650205,0.0020690972265332737,0.013585233838757005
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_plus_genomics_elasticnet,7695,16,0.7509278551894778,0.008221731653101715,0.002171607865145061,0.014423187639919625
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_plus_MUC5B_ridge,7695,16,0.8272846399270738,0.019862782103800457,0.0020687127760874845,0.01355264014037873
NONFIBROTIC ILD ADJUDICATED,3,1215520755,zebra_plus_MUC5B_DOCK2_ridge,7695,16,0.8023953314233624,0.013616454856791364,0.002070020666228668,0.013753403699566107
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_raw,7695,16,0.8170456765203802,0.010557705882096962,0.41598553522514775,1.7515925525064195
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_logistic,7695,16,0.8170456765203802,0.010557705882096962,0.0020687066726866807,0.01357375442698889
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_plus_genomics_elasticnet,7695,16,0.7303359812475583,0.004587880290997673,0.002078579007867763,0.01444405341627398
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_plus_MUC5B_ridge,7695,16,0.8097571298346139,0.012472127567598027,0.0021484437807150307,0.01999277424547636
NONFIBROTIC ILD ADJUDICATED,4,456747682,zebra_plus_MUC5B_DOCK2_ridge,7695,16,0.6967459955723402,0.0046000464169032185,0.005076761575593807,0.0643522668643641
NONFIBROTIC ILD ADJUDICATED,5,650171697,zebra_raw,7695,16,0.7667705755957808,0.012192153034734893,0.41741540804910976,1.7395495120683235
NONFIBROTIC ILD ADJUDICATED,5,650171697,zebra_logistic,7695,16,0.7667705755957808,0.012192153034734893,0.0020743681949937053,0.01502282745457039
NONFIBROTIC ILD ADJUDICATED,5,650171697,zebra_plus_genomics_elasticnet,7695,16,0.7168983591613491,0.0038436501894182217,0.0020792985464092723,0.014600124085319691
NONFIBROTIC ILD ADJUDICATED,5,650171697,zebra_plus_MUC5B_ridge,7695,16,0.7737335590571689,0.015055075172304689,0.002073499369766062,0.014497087697329398
NONFIBROTIC ILD ADJUDICATED,5,650171697,zebra_plus_MUC5B_DOCK2_ridge,7695,16,0.7455804792290663,0.007031983311017544,0.0020789495261461554,0.014937030805188156
NONFIBROTIC ILD ADJUDICATED,6,183211436,zebra_raw,7695,16,0.7684757129834614,0.011259361756698597,0.416903586097348,1.778978514014418
NONFIBROTIC ILD ADJUDICATED,6,183211436,zebra_logistic,7695,16,0.7684757129834614,0.011259361756698597,0.002076218161477296,0.015229752681950414
