fpr,tpr,threshold
0.0,0.0,inf
0.033067572866291986,0.022727272727272728,0.21586289259201652
0.04600705790092798,0.022727272727272728,0.21042820213300456
0.06600444386354724,0.022727272727272728,0.19069667867985665
0.12495098679911122,0.022727272727272728,0.1330180294271793
0.21500457456541627,0.13636363636363635,0.13164531950769692
0.2768265586197883,0.18181818181818182,0.0866878691862222
0.4085740426088093,0.38636363636363635,0.051431070009168356
0.6434453012678081,0.6590909090909091,0.029012142353938515
0.8228989674552346,0.8181818181818182,0.021391196912445815
1.0,1.0,0.02035354124254908
