target_name,repeat,split_seed,model,requested_fpr,actual_fpr,sensitivity,specificity,ppv
FILD or FILA ADJUDICATED,13,1060724202,zebra_raw,0.05,0.04998011401299218,0.42105263157894735,0.9500198859870078,0.14512471655328799
FILD or FILA ADJUDICATED,13,1060724202,zebra_logistic,0.005,0.005037783375314908,0.3157894736842105,0.9949622166246851,0.5581395348837209
FILD or FILA ADJUDICATED,13,1060724202,zebra_logistic,0.01,0.009942993503910924,0.3157894736842105,0.9900570064960891,0.3902439024390244
FILD or FILA ADJUDICATED,13,1060724202,zebra_logistic,0.05,0.04998011401299218,0.42105263157894735,0.9500198859870078,0.14512471655328799
FILD or FILA ADJUDICATED,13,1060724202,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.3157894736842105,0.9949622166246851,0.5581395348837209
FILD or FILA ADJUDICATED,13,1060724202,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.3157894736842105,0.9900570064960891,0.3902439024390244
FILD or FILA ADJUDICATED,13,1060724202,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.42105263157894735,0.9500198859870078,0.14512471655328799
FILD or FILA ADJUDICATED,13,1060724202,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.125,0.9949622166246851,0.3333333333333333
FILD or FILA ADJUDICATED,13,1060724202,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.14473684210526316,0.9900570064960891,0.2268041237113402
FILD or FILA ADJUDICATED,13,1060724202,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.3026315789473684,0.9500198859870078,0.10874704491725769
FILD or FILA ADJUDICATED,13,1060724202,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.1118421052631579,0.9949622166246851,0.3090909090909091
FILD or FILA ADJUDICATED,13,1060724202,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.14473684210526316,0.9900570064960891,0.2268041237113402
FILD or FILA ADJUDICATED,13,1060724202,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.3157894736842105,0.9500198859870078,0.11294117647058824
FILD or FILA ADJUDICATED,14,1218734559,zebra_raw,0.005,0.005037783375314908,0.26973684210526316,0.9949622166246851,0.5189873417721519
FILD or FILA ADJUDICATED,14,1218734559,zebra_raw,0.01,0.009942993503910924,0.27631578947368424,0.9900570064960891,0.358974358974359
FILD or FILA ADJUDICATED,14,1218734559,zebra_raw,0.05,0.04998011401299218,0.4276315789473684,0.9500198859870078,0.14705882352941177
FILD or FILA ADJUDICATED,14,1218734559,zebra_logistic,0.005,0.005037783375314908,0.26973684210526316,0.9949622166246851,0.5189873417721519
FILD or FILA ADJUDICATED,14,1218734559,zebra_logistic,0.01,0.009942993503910924,0.27631578947368424,0.9900570064960891,0.358974358974359
FILD or FILA ADJUDICATED,14,1218734559,zebra_logistic,0.05,0.04998011401299218,0.4276315789473684,0.9500198859870078,0.14705882352941177
FILD or FILA ADJUDICATED,14,1218734559,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.1513157894736842,0.9949622166246851,0.3770491803278688
FILD or FILA ADJUDICATED,14,1218734559,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.16447368421052633,0.9900570064960891,0.25
FILD or FILA ADJUDICATED,14,1218734559,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.45394736842105265,0.9500198859870078,0.1547085201793722
FILD or FILA ADJUDICATED,14,1218734559,zebra_plus_MUC5B_ridge,0.005,0.005170356622033689,0.1118421052631579,0.9948296433779663,0.30357142857142855
FILD or FILA ADJUDICATED,14,1218734559,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.15789473684210525,0.9900570064960891,0.24242424242424243
FILD or FILA ADJUDICATED,14,1218734559,zebra_plus_MUC5B_ridge,0.05,0.05143841972689911,0.4276315789473684,0.9485615802731009,0.1434878587196468
FILD or FILA ADJUDICATED,14,1218734559,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.03289473684210526,0.9949622166246851,0.11627906976744186
FILD or FILA ADJUDICATED,14,1218734559,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.13815789473684212,0.9900570064960891,0.21875
FILD or FILA ADJUDICATED,14,1218734559,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.2894736842105263,0.9500198859870078,0.10451306413301663
FILD or FILA ADJUDICATED,15,127302422,zebra_raw,0.005,0.005037783375314908,0.3092105263157895,0.9949622166246851,0.5529411764705883
FILD or FILA ADJUDICATED,15,127302422,zebra_raw,0.01,0.009942993503910924,0.3092105263157895,0.9900570064960891,0.38524590163934425
FILD or FILA ADJUDICATED,15,127302422,zebra_raw,0.05,0.04998011401299218,0.4605263157894737,0.9500198859870078,0.15659955257270694
FILD or FILA ADJUDICATED,15,127302422,zebra_logistic,0.005,0.005037783375314908,0.3092105263157895,0.9949622166246851,0.5529411764705883
FILD or FILA ADJUDICATED,15,127302422,zebra_logistic,0.01,0.009942993503910924,0.3092105263157895,0.9900570064960891,0.38524590163934425
FILD or FILA ADJUDICATED,15,127302422,zebra_logistic,0.05,0.04998011401299218,0.4605263157894737,0.9500198859870078,0.15659955257270694
FILD or FILA ADJUDICATED,15,127302422,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.3092105263157895,0.9949622166246851,0.5529411764705883
FILD or FILA ADJUDICATED,15,127302422,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.3092105263157895,0.9900570064960891,0.38524590163934425
FILD or FILA ADJUDICATED,15,127302422,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.4605263157894737,0.9500198859870078,0.15659955257270694
FILD or FILA ADJUDICATED,15,127302422,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.125,0.9949622166246851,0.3333333333333333
FILD or FILA ADJUDICATED,15,127302422,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.16447368421052633,0.9900570064960891,0.25
FILD or FILA ADJUDICATED,15,127302422,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.29605263157894735,0.9500198859870078,0.1066350710900474
FILD or FILA ADJUDICATED,15,127302422,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.046052631578947366,0.9949622166246851,0.15555555555555556
FILD or FILA ADJUDICATED,15,127302422,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.16447368421052633,0.9900570064960891,0.25
FILD or FILA ADJUDICATED,15,127302422,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.3223684210526316,0.9500198859870078,0.11502347417840375
FILD or FILA ADJUDICATED,16,1602005833,zebra_raw,0.005,0.005037783375314908,0.3355263157894737,0.9949622166246851,0.5730337078651685
FILD or FILA ADJUDICATED,16,1602005833,zebra_raw,0.01,0.009942993503910924,0.3355263157894737,0.9900570064960891,0.40476190476190477
FILD or FILA ADJUDICATED,16,1602005833,zebra_raw,0.05,0.04998011401299218,0.46710526315789475,0.9500198859870078,0.15848214285714285
FILD or FILA ADJUDICATED,16,1602005833,zebra_logistic,0.005,0.005037783375314908,0.3355263157894737,0.9949622166246851,0.5730337078651685
FILD or FILA ADJUDICATED,16,1602005833,zebra_logistic,0.01,0.009942993503910924,0.3355263157894737,0.9900570064960891,0.40476190476190477
FILD or FILA ADJUDICATED,16,1602005833,zebra_logistic,0.05,0.04998011401299218,0.46710526315789475,0.9500198859870078,0.15848214285714285
FILD or FILA ADJUDICATED,16,1602005833,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.3355263157894737,0.9949622166246851,0.5730337078651685
FILD or FILA ADJUDICATED,16,1602005833,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.3355263157894737,0.9900570064960891,0.40476190476190477
FILD or FILA ADJUDICATED,16,1602005833,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.46710526315789475,0.9500198859870078,0.15848214285714285
FILD or FILA ADJUDICATED,16,1602005833,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.15789473684210525,0.9949622166246851,0.3870967741935484
FILD or FILA ADJUDICATED,16,1602005833,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.21052631578947367,0.9900570064960891,0.29906542056074764
FILD or FILA ADJUDICATED,16,1602005833,zebra_plus_MUC5B_ridge,0.05,0.05077555349330509,0.5,0.9492244465066949,0.1655773420479303
FILD or FILA ADJUDICATED,16,1602005833,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.14473684210526316,0.9949622166246851,0.36666666666666664
FILD or FILA ADJUDICATED,16,1602005833,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.18421052631578946,0.9900570064960891,0.27184466019417475
FILD or FILA ADJUDICATED,16,1602005833,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.32894736842105265,0.9500198859870078,0.117096018735363
FILD or FILA ADJUDICATED,17,538762765,zebra_raw,0.005,0.005037783375314908,0.32894736842105265,0.9949622166246851,0.5681818181818182
FILD or FILA ADJUDICATED,17,538762765,zebra_raw,0.01,0.009942993503910924,0.32894736842105265,0.9900570064960891,0.4
FILD or FILA ADJUDICATED,17,538762765,zebra_raw,0.05,0.04998011401299218,0.46710526315789475,0.9500198859870078,0.15848214285714285
FILD or FILA ADJUDICATED,17,538762765,zebra_logistic,0.005,0.005037783375314908,0.32894736842105265,0.9949622166246851,0.5681818181818182
FILD or FILA ADJUDICATED,17,538762765,zebra_logistic,0.01,0.009942993503910924,0.32894736842105265,0.9900570064960891,0.4
FILD or FILA ADJUDICATED,17,538762765,zebra_logistic,0.05,0.04998011401299218,0.46710526315789475,0.9500198859870078,0.15848214285714285
FILD or FILA ADJUDICATED,17,538762765,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.32894736842105265,0.9949622166246851,0.5681818181818182
FILD or FILA ADJUDICATED,17,538762765,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.32894736842105265,0.9900570064960891,0.4
FILD or FILA ADJUDICATED,17,538762765,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.46710526315789475,0.9500198859870078,0.15848214285714285
FILD or FILA ADJUDICATED,17,538762765,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.13157894736842105,0.9949622166246851,0.3448275862068966
FILD or FILA ADJUDICATED,17,538762765,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.17105263157894737,0.9900570064960891,0.25742574257425743
FILD or FILA ADJUDICATED,17,538762765,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.2894736842105263,0.9500198859870078,0.10451306413301663
FILD or FILA ADJUDICATED,17,538762765,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.14473684210526316,0.9949622166246851,0.36666666666666664
FILD or FILA ADJUDICATED,17,538762765,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.1513157894736842,0.9900570064960891,0.23469387755102042
FILD or FILA ADJUDICATED,17,538762765,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.29605263157894735,0.9500198859870078,0.1066350710900474
FILD or FILA ADJUDICATED,18,627048370,zebra_raw,0.005,0.005037783375314908,0.29605263157894735,0.9949622166246851,0.5421686746987951
FILD or FILA ADJUDICATED,18,627048370,zebra_raw,0.01,0.009942993503910924,0.3026315789473684,0.9900570064960891,0.38016528925619836
FILD or FILA ADJUDICATED,18,627048370,zebra_raw,0.05,0.04998011401299218,0.4407894736842105,0.9500198859870078,0.15090090090090091
FILD or FILA ADJUDICATED,18,627048370,zebra_logistic,0.005,0.005037783375314908,0.29605263157894735,0.9949622166246851,0.5421686746987951
FILD or FILA ADJUDICATED,18,627048370,zebra_logistic,0.01,0.009942993503910924,0.3026315789473684,0.9900570064960891,0.38016528925619836
FILD or FILA ADJUDICATED,18,627048370,zebra_logistic,0.05,0.04998011401299218,0.4407894736842105,0.9500198859870078,0.15090090090090091
FILD or FILA ADJUDICATED,18,627048370,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.29605263157894735,0.9949622166246851,0.5421686746987951
FILD or FILA ADJUDICATED,18,627048370,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.3026315789473684,0.9900570064960891,0.38016528925619836
FILD or FILA ADJUDICATED,18,627048370,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.4407894736842105,0.9500198859870078,0.15090090090090091
FILD or FILA ADJUDICATED,18,627048370,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.09868421052631579,0.9949622166246851,0.2830188679245283
FILD or FILA ADJUDICATED,18,627048370,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.14473684210526316,0.9900570064960891,0.2268041237113402
FILD or FILA ADJUDICATED,18,627048370,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.48026315789473684,0.9500198859870078,0.1622222222222222
FILD or FILA ADJUDICATED,18,627048370,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.07236842105263158,0.9949622166246851,0.22448979591836735
FILD or FILA ADJUDICATED,18,627048370,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.1118421052631579,0.9900570064960891,0.18478260869565216
FILD or FILA ADJUDICATED,18,627048370,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.3815789473684211,0.9500198859870078,0.13333333333333333
FILD or FILA ADJUDICATED,19,564342544,zebra_raw,0.005,0.005037783375314908,0.27631578947368424,0.9949622166246851,0.525
FILD or FILA ADJUDICATED,19,564342544,zebra_raw,0.01,0.009942993503910924,0.27631578947368424,0.9900570064960891,0.358974358974359
FILD or FILA ADJUDICATED,19,564342544,zebra_raw,0.05,0.04998011401299218,0.42105263157894735,0.9500198859870078,0.14512471655328799
FILD or FILA ADJUDICATED,19,564342544,zebra_logistic,0.005,0.005037783375314908,0.27631578947368424,0.9949622166246851,0.525
FILD or FILA ADJUDICATED,19,564342544,zebra_logistic,0.01,0.009942993503910924,0.27631578947368424,0.9900570064960891,0.358974358974359
FILD or FILA ADJUDICATED,19,564342544,zebra_logistic,0.05,0.04998011401299218,0.42105263157894735,0.9500198859870078,0.14512471655328799
FILD or FILA ADJUDICATED,19,564342544,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.27631578947368424,0.9949622166246851,0.525
FILD or FILA ADJUDICATED,19,564342544,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.27631578947368424,0.9900570064960891,0.358974358974359
FILD or FILA ADJUDICATED,19,564342544,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.42105263157894735,0.9500198859870078,0.14512471655328799
FILD or FILA ADJUDICATED,19,564342544,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.125,0.9949622166246851,0.3333333333333333
FILD or FILA ADJUDICATED,19,564342544,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.19078947368421054,0.9900570064960891,0.27884615384615385
FILD or FILA ADJUDICATED,19,564342544,zebra_plus_MUC5B_ridge,0.05,0.0506429802465862,0.47368421052631576,0.9493570197534138,0.15859030837004406
FILD or FILA ADJUDICATED,19,564342544,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.05921052631578947,0.9949622166246851,0.19148936170212766
FILD or FILA ADJUDICATED,19,564342544,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.16447368421052633,0.9900570064960891,0.25
FILD or FILA ADJUDICATED,19,564342544,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.3157894736842105,0.9500198859870078,0.11294117647058824
FILD or FILA ADJUDICATED,20,410982443,zebra_raw,0.005,0.005037783375314908,0.3157894736842105,0.9949622166246851,0.5581395348837209
FILD or FILA ADJUDICATED,20,410982443,zebra_raw,0.01,0.009942993503910924,0.3157894736842105,0.9900570064960891,0.3902439024390244
FILD or FILA ADJUDICATED,20,410982443,zebra_raw,0.05,0.04998011401299218,0.45394736842105265,0.9500198859870078,0.1547085201793722
FILD or FILA ADJUDICATED,20,410982443,zebra_logistic,0.005,0.005037783375314908,0.3157894736842105,0.9949622166246851,0.5581395348837209
FILD or FILA ADJUDICATED,20,410982443,zebra_logistic,0.01,0.009942993503910924,0.3157894736842105,0.9900570064960891,0.3902439024390244
FILD or FILA ADJUDICATED,20,410982443,zebra_logistic,0.05,0.04998011401299218,0.45394736842105265,0.9500198859870078,0.1547085201793722
FILD or FILA ADJUDICATED,20,410982443,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.3157894736842105,0.9949622166246851,0.5581395348837209
FILD or FILA ADJUDICATED,20,410982443,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.3157894736842105,0.9900570064960891,0.3902439024390244
FILD or FILA ADJUDICATED,20,410982443,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.45394736842105265,0.9500198859870078,0.1547085201793722
FILD or FILA ADJUDICATED,20,410982443,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.1118421052631579,0.9949622166246851,0.3090909090909091
FILD or FILA ADJUDICATED,20,410982443,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.13815789473684212,0.9900570064960891,0.21875
FILD or FILA ADJUDICATED,20,410982443,zebra_plus_MUC5B_ridge,0.05,0.04865438154580404,0.26973684210526316,0.951345618454196,0.10049019607843138
FILD or FILA ADJUDICATED,20,410982443,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.1118421052631579,0.9949622166246851,0.3090909090909091
FILD or FILA ADJUDICATED,20,410982443,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.125,0.9900570064960891,0.20212765957446807
FILD or FILA ADJUDICATED,20,410982443,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.3026315789473684,0.9500198859870078,0.10874704491725769
FILD or FILA ADJUDICATED,21,453389832,zebra_raw,0.005,0.005037783375314908,0.2894736842105263,0.9949622166246851,0.5365853658536586
FILD or FILA ADJUDICATED,21,453389832,zebra_raw,0.01,0.009942993503910924,0.2894736842105263,0.9900570064960891,0.3697478991596639
FILD or FILA ADJUDICATED,21,453389832,zebra_raw,0.05,0.04998011401299218,0.4407894736842105,0.9500198859870078,0.15090090090090091
FILD or FILA ADJUDICATED,21,453389832,zebra_logistic,0.005,0.005037783375314908,0.2894736842105263,0.9949622166246851,0.5365853658536586
FILD or FILA ADJUDICATED,21,453389832,zebra_logistic,0.01,0.009942993503910924,0.2894736842105263,0.9900570064960891,0.3697478991596639
FILD or FILA ADJUDICATED,21,453389832,zebra_logistic,0.05,0.04998011401299218,0.4407894736842105,0.9500198859870078,0.15090090090090091
FILD or FILA ADJUDICATED,21,453389832,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.15789473684210525,0.9949622166246851,0.3870967741935484
FILD or FILA ADJUDICATED,21,453389832,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.18421052631578946,0.9900570064960891,0.27184466019417475
FILD or FILA ADJUDICATED,21,453389832,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.4868421052631579,0.9500198859870078,0.164079822616408
FILD or FILA ADJUDICATED,21,453389832,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.13815789473684212,0.9949622166246851,0.3559322033898305
FILD or FILA ADJUDICATED,21,453389832,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.18421052631578946,0.9900570064960891,0.27184466019417475
FILD or FILA ADJUDICATED,21,453389832,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.3026315789473684,0.9500198859870078,0.10874704491725769
FILD or FILA ADJUDICATED,21,453389832,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.05921052631578947,0.9949622166246851,0.19148936170212766
FILD or FILA ADJUDICATED,21,453389832,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.13157894736842105,0.9900570064960891,0.21052631578947367
FILD or FILA ADJUDICATED,21,453389832,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.34210526315789475,0.9500198859870078,0.12121212121212122
FILD or FILA ADJUDICATED,22,1695134060,zebra_raw,0.005,0.005037783375314908,0.3092105263157895,0.9949622166246851,0.5529411764705883
FILD or FILA ADJUDICATED,22,1695134060,zebra_raw,0.01,0.009942993503910924,0.3092105263157895,0.9900570064960891,0.38524590163934425
FILD or FILA ADJUDICATED,22,1695134060,zebra_raw,0.05,0.04998011401299218,0.47368421052631576,0.9500198859870078,0.1603563474387528
FILD or FILA ADJUDICATED,22,1695134060,zebra_logistic,0.005,0.005037783375314908,0.3092105263157895,0.9949622166246851,0.5529411764705883
FILD or FILA ADJUDICATED,22,1695134060,zebra_logistic,0.01,0.009942993503910924,0.3092105263157895,0.9900570064960891,0.38524590163934425
FILD or FILA ADJUDICATED,22,1695134060,zebra_logistic,0.05,0.04998011401299218,0.47368421052631576,0.9500198859870078,0.1603563474387528
FILD or FILA ADJUDICATED,22,1695134060,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.15789473684210525,0.9949622166246851,0.3870967741935484
FILD or FILA ADJUDICATED,22,1695134060,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.18421052631578946,0.9900570064960891,0.27184466019417475
FILD or FILA ADJUDICATED,22,1695134060,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.506578947368421,0.9500198859870078,0.1696035242290749
FILD or FILA ADJUDICATED,22,1695134060,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.14473684210526316,0.9949622166246851,0.36666666666666664
FILD or FILA ADJUDICATED,22,1695134060,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.17105263157894737,0.9900570064960891,0.25742574257425743
FILD or FILA ADJUDICATED,22,1695134060,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.28289473684210525,0.9500198859870078,0.10238095238095238
FILD or FILA ADJUDICATED,22,1695134060,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.10526315789473684,0.9949622166246851,0.2962962962962963
FILD or FILA ADJUDICATED,22,1695134060,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.14473684210526316,0.9900570064960891,0.2268041237113402
FILD or FILA ADJUDICATED,22,1695134060,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.3092105263157895,0.9500198859870078,0.11084905660377359
FILD or FILA ADJUDICATED,23,1065616821,zebra_raw,0.005,0.005037783375314908,0.27631578947368424,0.9949622166246851,0.525
FILD or FILA ADJUDICATED,23,1065616821,zebra_raw,0.01,0.009942993503910924,0.27631578947368424,0.9900570064960891,0.358974358974359
FILD or FILA ADJUDICATED,23,1065616821,zebra_raw,0.05,0.04998011401299218,0.3881578947368421,0.9500198859870078,0.1353211009174312
FILD or FILA ADJUDICATED,23,1065616821,zebra_logistic,0.005,0.005037783375314908,0.27631578947368424,0.9949622166246851,0.525
FILD or FILA ADJUDICATED,23,1065616821,zebra_logistic,0.01,0.009942993503910924,0.27631578947368424,0.9900570064960891,0.358974358974359
FILD or FILA ADJUDICATED,23,1065616821,zebra_logistic,0.05,0.04998011401299218,0.3881578947368421,0.9500198859870078,0.1353211009174312
FILD or FILA ADJUDICATED,23,1065616821,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.06578947368421052,0.9949622166246851,0.20833333333333334
FILD or FILA ADJUDICATED,23,1065616821,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.09210526315789473,0.9900570064960891,0.15730337078651685
FILD or FILA ADJUDICATED,23,1065616821,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.4342105263157895,0.9500198859870078,0.1489841986455982
FILD or FILA ADJUDICATED,23,1065616821,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.06578947368421052,0.9949622166246851,0.20833333333333334
FILD or FILA ADJUDICATED,23,1065616821,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.09210526315789473,0.9900570064960891,0.15730337078651685
FILD or FILA ADJUDICATED,23,1065616821,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.24342105263157895,0.9500198859870078,0.0893719806763285
FILD or FILA ADJUDICATED,23,1065616821,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005037783375314908,0.05921052631578947,0.9949622166246851,0.19148936170212766
FILD or FILA ADJUDICATED,23,1065616821,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.08552631578947369,0.9900570064960891,0.14772727272727273
FILD or FILA ADJUDICATED,23,1065616821,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.2565789473684211,0.9500198859870078,0.09375
FILD or FILA ADJUDICATED,24,180253472,zebra_raw,0.005,0.005037783375314908,0.26973684210526316,0.9949622166246851,0.5189873417721519
FILD or FILA ADJUDICATED,24,180253472,zebra_raw,0.01,0.009942993503910924,0.28289473684210525,0.9900570064960891,0.3644067796610169
FILD or FILA ADJUDICATED,24,180253472,zebra_raw,0.05,0.04998011401299218,0.40789473684210525,0.9500198859870078,0.14123006833712984
FILD or FILA ADJUDICATED,24,180253472,zebra_logistic,0.005,0.005037783375314908,0.26973684210526316,0.9949622166246851,0.5189873417721519
FILD or FILA ADJUDICATED,24,180253472,zebra_logistic,0.01,0.009942993503910924,0.28289473684210525,0.9900570064960891,0.3644067796610169
FILD or FILA ADJUDICATED,24,180253472,zebra_logistic,0.05,0.04998011401299218,0.40789473684210525,0.9500198859870078,0.14123006833712984
FILD or FILA ADJUDICATED,24,180253472,zebra_plus_genomics_elasticnet,0.005,0.005037783375314908,0.09868421052631579,0.9949622166246851,0.2830188679245283
FILD or FILA ADJUDICATED,24,180253472,zebra_plus_genomics_elasticnet,0.01,0.009942993503910924,0.13157894736842105,0.9900570064960891,0.21052631578947367
FILD or FILA ADJUDICATED,24,180253472,zebra_plus_genomics_elasticnet,0.05,0.04998011401299218,0.2631578947368421,0.9500198859870078,0.09592326139088729
FILD or FILA ADJUDICATED,24,180253472,zebra_plus_MUC5B_ridge,0.005,0.005037783375314908,0.07894736842105263,0.9949622166246851,0.24
FILD or FILA ADJUDICATED,24,180253472,zebra_plus_MUC5B_ridge,0.01,0.009942993503910924,0.125,0.9900570064960891,0.20212765957446807
FILD or FILA ADJUDICATED,24,180253472,zebra_plus_MUC5B_ridge,0.05,0.04998011401299218,0.2565789473684211,0.9500198859870078,0.09375
FILD or FILA ADJUDICATED,24,180253472,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.004905210128596016,0.046052631578947366,0.995094789871404,0.1590909090909091
FILD or FILA ADJUDICATED,24,180253472,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.009942993503910924,0.125,0.9900570064960891,0.20212765957446807
FILD or FILA ADJUDICATED,24,180253472,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04998011401299218,0.2631578947368421,0.9500198859870078,0.09592326139088729
FILD or FILA ADJUDICATED,25,96208832,zebra_raw,0.005,0.005037783375314908,0.29605263157894735,0.9949622166246851,0.5421686746987951
FILD or FILA ADJUDICATED,25,96208832,zebra_raw,0.01,0.009942993503910924,0.3092105263157895,0.9900570064960891,0.38524590163934425
FILD or FILA ADJUDICATED,25,96208832,zebra_raw,0.05,0.04998011401299218,0.4473684210526316,0.9500198859870078,0.15280898876404495
FILD or FILA ADJUDICATED,25,96208832,zebra_logistic,0.005,0.005037783375314908,0.29605263157894735,0.9949622166246851,0.5421686746987951
FILD or FILA ADJUDICATED,25,96208832,zebra_logistic,0.01,0.009942993503910924,0.3092105263157895,0.9900570064960891,0.38524590163934425
