repeat,split_seed,target_fpr,auc_zebra_raw,auc_zebra_calibrated,auc_hybrid,delta_auc_hybrid_vs_raw,hybrid_train_threshold,hybrid_train_achieved_FPR,raw_zebra_train_threshold,raw_zebra_train_achieved_FPR,cal_zebra_train_threshold,cal_zebra_train_achieved_FPR,hybrid_sensitivity,hybrid_FPR,hybrid_PPV,hybrid_LR_positive,hybrid_LR_negative,hybrid_DOR,raw_zebra_sensitivity,raw_zebra_FPR,raw_zebra_PPV,raw_zebra_LR_positive,raw_zebra_LR_negative,raw_zebra_DOR,cal_zebra_sensitivity,cal_zebra_FPR,cal_zebra_PPV,cal_zebra_LR_positive,cal_zebra_LR_negative,delta_sensitivity_hybrid_vs_raw,delta_FPR_hybrid_vs_raw,delta_PPV_hybrid_vs_raw,delta_LRplus_hybrid_vs_raw,delta_LRminus_hybrid_vs_raw
3,150842761,0.005,0.8025235060091245,0.7969535894674735,0.7979942832398033,-0.004529222769321217,0.07878787878787878,0.03496503496503497,0.9992295939219618,0.03496503496503497,0.07878787878787878,0.03496503496503497,0.36423841059602646,0.03462511652683446,0.1746031746031746,10.519485481406011,0.6585644605924179,15.97335737179487,0.36423841059602646,0.03449194300173126,0.1751592356687898,10.560101255465492,0.6584736241150948,16.037242599742594,0.36423841059602646,0.03462511652683446,0.1746031746031746,10.519485481406011,0.6585644605924179,0.0,0.0001331735251032043,-0.0005560610656152043,-0.04061577405948036,9.083647732310851e-05
3,150842761,0.01,0.8025235060091245,0.7969535894674735,0.7979942832398033,-0.004529222769321217,0.07878787878787878,0.03496503496503497,0.9992295939219618,0.03496503496503497,0.07878787878787878,0.03496503496503497,0.36423841059602646,0.03462511652683446,0.1746031746031746,10.519485481406011,0.6585644605924179,15.97335737179487,0.36423841059602646,0.03449194300173126,0.1751592356687898,10.560101255465492,0.6584736241150948,16.037242599742594,0.36423841059602646,0.03462511652683446,0.1746031746031746,10.519485481406011,0.6585644605924179,0.0,0.0001331735251032043,-0.0005560610656152043,-0.04061577405948036,9.083647732310851e-05
3,150842761,0.02,0.8025235060091245,0.7969535894674735,0.7979942832398033,-0.004529222769321217,0.07878787878787878,0.03496503496503497,0.9992295939219618,0.03496503496503497,0.07878787878787878,0.03496503496503497,0.36423841059602646,0.03462511652683446,0.1746031746031746,10.519485481406011,0.6585644605924179,15.97335737179487,0.36423841059602646,0.03449194300173126,0.1751592356687898,10.560101255465492,0.6584736241150948,16.037242599742594,0.36423841059602646,0.03462511652683446,0.1746031746031746,10.519485481406011,0.6585644605924179,0.0,0.0001331735251032043,-0.0005560610656152043,-0.04061577405948036,9.083647732310851e-05
3,150842761,0.05,0.8025235060091245,0.7969535894674735,0.7979942832398033,-0.004529222769321217,0.046875,0.05314685314685315,0.9975888525370791,0.05314685314685315,0.02702702702702703,0.04215784215784216,0.4768211920529801,0.05380210414169663,0.15126050420168066,8.862500819618386,0.5529274692292994,16.028324351422487,0.41721854304635764,0.04807564256225862,0.14858490566037735,8.678376841371467,0.6122140403280498,14.175396625535132,0.39072847682119205,0.040085231056066054,0.1638888888888889,9.747442300499438,0.6347141880618298,0.05960264900662249,0.005726461579438007,0.002675598541303309,0.1841239782469195,-0.05928657109875046
3,150842761,0.1,0.8025235060091245,0.7969535894674735,0.7979942832398033,-0.004529222769321217,0.024,0.1030969030969031,0.9811033745750963,0.1030969030969031,0.024,0.16403596403596404,0.5761589403973509,0.10267678785457451,0.10139860139860139,5.611384544025562,0.47233934647614895,11.879985408560309,0.5629139072847682,0.10067918497802637,0.10107015457788347,5.591164721959424,0.48601798759050435,11.504028379028377,0.6357615894039735,0.16446930350246372,0.07212622088655146,3.8655334209185725,0.43593659948446967,0.013245033112582738,0.0019976028765481407,0.0003284468207179203,0.020219822066137816,-0.013678641114355405
4,1975213388,0.005,0.8250443838255022,0.816794680820102,0.8269462957916283,0.001901911966126102,0.10227272727272728,0.01998001998001998,0.9998427098349608,0.01998001998001998,0.10227272727272728,0.01998001998001998,0.3576158940397351,0.023704887468371287,0.23275862068965517,15.086167125530174,0.6579814829703491,22.9279508861346,0.3576158940397351,0.023704887468371287,0.23275862068965517,15.086167125530174,0.6579814829703491,22.9279508861346,0.3576158940397351,0.023704887468371287,0.23275862068965517,15.086167125530174,0.6579814829703491,0.0,0.0,0.0,0.0,0.0
4,1975213388,0.01,0.8250443838255022,0.816794680820102,0.8269462957916283,0.001901911966126102,0.10227272727272728,0.01998001998001998,0.9998427098349608,0.01998001998001998,0.10227272727272728,0.01998001998001998,0.3576158940397351,0.023704887468371287,0.23275862068965517,15.086167125530174,0.6579814829703491,22.9279508861346,0.3576158940397351,0.023704887468371287,0.23275862068965517,15.086167125530174,0.6579814829703491,22.9279508861346,0.3576158940397351,0.023704887468371287,0.23275862068965517,15.086167125530174,0.6579814829703491,0.0,0.0,0.0,0.0,0.0
4,1975213388,0.02,0.8250443838255022,0.816794680820102,0.8269462957916283,0.001901911966126102,0.07653061224489796,0.03796203796203796,0.9989813526893204,0.03796203796203796,0.04950495049504951,0.039160839160839164,0.4503311258278146,0.04248235450792383,0.17571059431524547,10.60042766094376,0.5740561302029124,18.465838274729013,0.4304635761589404,0.03835397522972433,0.18413597733711048,11.223440949227372,0.592251628115568,18.95046027131783,0.4304635761589404,0.040218404581169265,0.1771117166212534,10.703148984693653,0.593402109979536,0.019867549668874218,0.0041283792781995,-0.008425383021865018,-0.6230132882836124,-0.018195497912655623
4,1975213388,0.05,0.8250443838255022,0.816794680820102,0.8269462957916283,0.001901911966126102,0.0514018691588785,0.05814185814185814,0.9955920818066601,0.05814185814185814,0.04950495049504951,0.039160839160839164,0.4966887417218543,0.06192568917299241,0.1388888888888889,8.020722067934202,0.5365366607624356,14.9490662139219,0.4900662251655629,0.0617925156478892,0.137546468401487,7.9308346654487325,0.5435191930776136,14.591636811464397,0.4304635761589404,0.040218404581169265,0.1771117166212534,10.703148984693653,0.593402109979536,0.006622516556291369,0.00013317352510321123,0.0013424204874019074,0.089887402485469,-0.006982532315178092
4,1975213388,0.1,0.8250443838255022,0.816794680820102,0.8269462957916283,0.001901911966126102,0.022946859903381644,0.16183816183816183,0.9351544998576663,0.16183816183816183,0.02,0.16083916083916083,0.6688741721854304,0.16247170062591557,0.07645722937168811,4.116865704049506,0.3953607634058837,10.412934426229507,0.6423841059602649,0.1616726594752963,0.07398932112890923,3.9733626455153455,0.4265826446933076,9.314402953200316,0.6423841059602649,0.16087361832467706,0.0743295019157088,3.9930978904434014,0.42617643998482324,0.026490066225165587,0.0007990411506192674,0.002467908242778885,0.14350305853416012,-0.03122188128742387
5,919050406,0.005,0.8213344869159216,0.8111736115337091,0.8121296386940529,-0.009204848221868733,0.07194244604316546,0.029170829170829173,0.9996965874293768,0.029170829170829173,0.07194244604316546,0.029170829170829173,0.3576158940397351,0.024237581568784125,0.2288135593220339,14.754603012881159,0.6583406921872019,22.411804690155208,0.3576158940397351,0.0238380609934745,0.2317596566523605,15.001886862259054,0.6580712485205497,22.79675171341358,0.3576158940397351,0.024237581568784125,0.2288135593220339,14.754603012881159,0.6583406921872019,0.0,0.00039952057530962676,-0.002946097330326608,-0.2472838493778955,0.00026944366665226926
5,919050406,0.01,0.8213344869159216,0.8111736115337091,0.8121296386940529,-0.009204848221868733,0.07194244604316546,0.029170829170829173,0.9996965874293768,0.029170829170829173,0.07194244604316546,0.029170829170829173,0.3576158940397351,0.024237581568784125,0.2288135593220339,14.754603012881159,0.6583406921872019,22.411804690155208,0.3576158940397351,0.0238380609934745,0.2317596566523605,15.001886862259054,0.6580712485205497,22.79675171341358,0.3576158940397351,0.024237581568784125,0.2288135593220339,14.754603012881159,0.6583406921872019,0.0,0.00039952057530962676,-0.002946097330326608,-0.2472838493778955,0.00026944366665226926
5,919050406,0.02,0.8213344869159216,0.8111736115337091,0.8121296386940529,-0.009204848221868733,0.07194244604316546,0.029170829170829173,0.9996965874293768,0.029170829170829173,0.07194244604316546,0.029170829170829173,0.3576158940397351,0.024237581568784125,0.2288135593220339,14.754603012881159,0.6583406921872019,22.411804690155208,0.3576158940397351,0.0238380609934745,0.2317596566523605,15.001886862259054,0.6580712485205497,22.79675171341358,0.3576158940397351,0.024237581568784125,0.2288135593220339,14.754603012881159,0.6583406921872019,0.0,0.00039952057530962676,-0.002946097330326608,-0.2472838493778955,0.00026944366665226926
5,919050406,0.05,0.8213344869159216,0.8111736115337091,0.8121296386940529,-0.009204848221868733,0.06382978723404255,0.057942057942057944,0.9971357962310308,0.057942057942057944,0.06382978723404255,0.03796203796203796,0.4900662251655629,0.05047276601411639,0.16335540838852097,9.709517901763093,0.5370396515051595,18.07970393722373,0.4370860927152318,0.04887468371287788,0.15242494226327943,8.942995831604021,0.5918398949595806,15.110498477320085,0.39072847682119205,0.03262751365028632,0.19407894736842105,11.975429112042168,0.6298210170084897,0.05298013245033112,0.001598082301238514,0.01093046612524154,0.7665220701590716,-0.05480024345442103
5,919050406,0.1,0.8213344869159216,0.8111736115337091,0.8121296386940529,-0.009204848221868733,0.032407407407407406,0.11168831168831168,0.9790861683818085,0.11168831168831168,0.03519061583577713,0.16943056943056944,0.5761589403973509,0.10600612598215475,0.0985277463193658,5.435147592265965,0.474098393647593,11.46417635050251,0.5761589403973509,0.10094553202823278,0.10295857988165681,5.707622009820196,0.47142979063194956,12.107045679419524,0.6291390728476821,0.16793181515514716,0.0700589970501475,3.7463959540152616,0.4457097794473039,0.0,0.005060593953921971,-0.0044308335622910144,-0.2724744175542311,0.0026686030156434226
6,989749373,0.005,0.8054308339925864,0.7970157665106509,0.7992766296338434,-0.006154204358743032,0.09210526315789473,0.024575424575424575,0.9997440777489286,0.024575424575424575,0.08737864077669903,0.02277722277722278,0.36423841059602646,0.021840458116926354,0.2511415525114155,16.677233080277823,0.649956946880114,25.658981199186993,0.3509933774834437,0.025036622719403382,0.21991701244813278,14.019198252782868,0.6656728218107938,21.060193226226662,0.3509933774834437,0.022772672792648822,0.23660714285714285,15.412919716509817,0.6641306525588473,0.013245033112582738,-0.003196164602477028,0.031224540063282735,2.658034827494955,-0.01571587493067983
6,989749373,0.01,0.8054308339925864,0.7970157665106509,0.7992766296338434,-0.006154204358743032,0.09210526315789473,0.024575424575424575,0.9997440777489286,0.024575424575424575,0.08737864077669903,0.02277722277722278,0.36423841059602646,0.021840458116926354,0.2511415525114155,16.677233080277823,0.649956946880114,25.658981199186993,0.3509933774834437,0.025036622719403382,0.21991701244813278,14.019198252782868,0.6656728218107938,21.060193226226662,0.3509933774834437,0.022772672792648822,0.23660714285714285,15.412919716509817,0.6641306525588473,0.013245033112582738,-0.003196164602477028,0.031224540063282735,2.658034827494955,-0.01571587493067983
6,989749373,0.02,0.8054308339925864,0.7970157665106509,0.7992766296338434,-0.006154204358743032,0.09210526315789473,0.024575424575424575,0.9997440777489286,0.024575424575424575,0.08737864077669903,0.02277722277722278,0.36423841059602646,0.021840458116926354,0.2511415525114155,16.677233080277823,0.649956946880114,25.658981199186993,0.3509933774834437,0.025036622719403382,0.21991701244813278,14.019198252782868,0.6656728218107938,21.060193226226662,0.3509933774834437,0.022772672792648822,0.23660714285714285,15.412919716509817,0.6641306525588473,0.013245033112582738,-0.003196164602477028,0.031224540063282735,2.658034827494955,-0.01571587493067983
6,989749373,0.05,0.8054308339925864,0.7970157665106509,0.7992766296338434,-0.006154204358743032,0.08653846153846154,0.06233766233766234,0.9955197219199483,0.06233766233766234,0.08653846153846154,0.041758241758241756,0.47019867549668876,0.05646557464376082,0.14343434343434344,8.327174184680745,0.5615071482985694,14.830041273584905,0.4370860927152318,0.060061259821547475,0.1276595744680851,7.2773380713939595,0.5988836114765266,12.151506456241034,0.3973509933774834,0.040351578106272476,0.1652892561983471,9.847223132909317,0.6279893686828305,0.033112582781456956,-0.0035956851777866547,0.015774768966258346,1.0498361132867853,-0.037376463177957175
6,989749373,0.1,0.8054308339925864,0.7970157665106509,0.7992766296338434,-0.006154204358743032,0.02386934673366834,0.15804195804195803,0.9416657379003095,0.15804195804195803,0.04381443298969072,0.11588411588411589,0.609271523178808,0.15807697429750966,0.07193119624706802,3.8542711605304705,0.46409049864763224,8.304999071866119,0.5761589403973509,0.1530163803435877,0.0703883495145631,3.76534158698321,0.5004123453704861,7.524477806788511,0.5298013245033113,0.1137301904381409,0.08565310492505353,4.658405322828296,0.5305367174011474,0.03311258278145701,0.005060593953921971,0.0015428467325049183,0.08892957354726061,-0.03632184672285382
7,853513682,0.005,0.8131302040200765,0.800730514111543,0.8071100551303116,-0.006020148889764876,0.5,0.005194805194805195,1.0,0.005194805194805195,0.5,0.005194805194805195,0.31125827814569534,0.003995205753096284,0.6103896103896104,77.90794701986755,0.6915044243085938,112.66442307692309,0.31125827814569534,0.003995205753096284,0.6103896103896104,77.90794701986755,0.6915044243085938,112.66442307692309,0.31125827814569534,0.003995205753096284,0.6103896103896104,77.90794701986755,0.6915044243085938,0.0,0.0,0.0,0.0,0.0
7,853513682,0.01,0.8131302040200765,0.800730514111543,0.8071100551303116,-0.006020148889764876,0.1111111111111111,0.024375624375624377,0.9998427098349608,0.024375624375624377,0.1111111111111111,0.024375624375624377,0.3509933774834437,0.02090824344120389,0.2523809523809524,16.787320200784578,0.6628659859190453,25.32536071753542,0.3509933774834437,0.020775069916100678,0.2535885167464115,16.894931227712686,0.6627758368661527,25.491169544740977,0.3509933774834437,0.02090824344120389,0.2523809523809524,16.787320200784578,0.6628659859190453,0.0,0.00013317352510321123,-0.0012075643654591017,-0.10761102692810809,9.014905289261854e-05
7,853513682,0.02,0.8131302040200765,0.800730514111543,0.8071100551303116,-0.006020148889764876,0.1111111111111111,0.024375624375624377,0.9998427098349608,0.024375624375624377,0.1111111111111111,0.024375624375624377,0.3509933774834437,0.02090824344120389,0.2523809523809524,16.787320200784578,0.6628659859190453,25.32536071753542,0.3509933774834437,0.020775069916100678,0.2535885167464115,16.894931227712686,0.6627758368661527,25.491169544740977,0.3509933774834437,0.02090824344120389,0.2523809523809524,16.787320200784578,0.6628659859190453,0.0,0.00013317352510321123,-0.0012075643654591017,-0.10761102692810809,9.014905289261854e-05
7,853513682,0.05,0.8131302040200765,0.800730514111543,0.8071100551303116,-0.006020148889764876,0.08888888888888889,0.053946053946053944,0.9972884686344681,0.053946053946053944,0.047619047619047616,0.04815184815184815,0.45695364238410596,0.05366893061659342,0.1461864406779661,8.514304964422461,0.5738439486824863,14.837317678387704,0.4370860927152318,0.050206418963909975,0.1489841986455982,8.705781088060148,0.5926697321650763,14.689093462318615,0.41721854304635764,0.04434678385936876,0.1590909090909091,9.408090209414713,0.6098252452988991,0.019867549668874163,0.0034625116526834435,-0.0027977579676320974,-0.1914761236376865,-0.01882578348259001
7,853513682,0.1,0.8131302040200765,0.800730514111543,0.8071100551303116,-0.006020148889764876,0.027912621359223302,0.16183816183816183,0.9335598780099873,0.16183816183816183,0.03571428571428571,0.14305694305694305,0.609271523178808,0.16340391530163803,0.06974981046247157,3.7286225489402356,0.4670455479863628,7.983423811694502,0.6026490066225165,0.1643361299773605,0.06867924528301887,3.667172926036043,0.47549141183609933,7.712385197190708,0.5629139072847682,0.14369423358636302,0.07302405498281787,3.9174425670077153,0.5104322659718002,0.0066225165562914245,-0.0009322146757224647,0.0010705651794526982,0.06144962290419276,-0.008445863849736557
8,531655453,0.005,0.824006335884797,0.8183733603560936,0.8285421732331798,0.00453583734838281,0.48333333333333334,0.006193806193806194,1.0,0.006193806193806194,0.48333333333333334,0.006193806193806194,0.2913907284768212,0.003329338127580237,0.6376811594202898,87.52211920529801,0.7109763522003675,123.10130841121494,0.2913907284768212,0.003329338127580237,0.6376811594202898,87.52211920529801,0.7109763522003675,123.10130841121494,0.2913907284768212,0.003329338127580237,0.6376811594202898,87.52211920529801,0.7109763522003675,0.0,0.0,0.0,0.0,0.0
8,531655453,0.01,0.824006335884797,0.8183733603560936,0.8285421732331798,0.00453583734838281,0.08620689655172414,0.027372627372627373,0.9998427098349608,0.027372627372627373,0.08620689655172414,0.027372627372627373,0.33774834437086093,0.018777467039552537,0.265625,17.986895871494998,0.6749250382897944,26.650212765957445,0.33774834437086093,0.018777467039552537,0.265625,17.986895871494998,0.6749250382897944,26.650212765957445,0.33774834437086093,0.018777467039552537,0.265625,17.986895871494998,0.6749250382897944,0.0,0.0,0.0,0.0,0.0
8,531655453,0.02,0.824006335884797,0.8183733603560936,0.8285421732331798,0.00453583734838281,0.08620689655172414,0.027372627372627373,0.9998427098349608,0.027372627372627373,0.08620689655172414,0.027372627372627373,0.33774834437086093,0.018777467039552537,0.265625,17.986895871494998,0.6749250382897944,26.650212765957445,0.33774834437086093,0.018777467039552537,0.265625,17.986895871494998,0.6749250382897944,26.650212765957445,0.33774834437086093,0.018777467039552537,0.265625,17.986895871494998,0.6749250382897944,0.0,0.0,0.0,0.0,0.0
8,531655453,0.05,0.824006335884797,0.8183733603560936,0.8285421732331798,0.00453583734838281,0.05188679245283019,0.06253746253746253,0.9957681541607466,0.06253746253746253,0.0625,0.05274725274725275,0.4370860927152318,0.05167132774004528,0.14537444933920704,8.458967706697617,0.5935852450219525,14.25063674954518,0.4304635761589404,0.05726461579438008,0.13131313131313133,7.517095333436007,0.6041317992121086,12.442806922660896,0.41721854304635764,0.04847516313756825,0.14754098360655737,8.60685175751401,0.6124710931091534,0.0066225165562914245,-0.005593288054334802,0.014061318026075714,0.9418723732616101,-0.010546554190156043
8,531655453,0.1,0.824006335884797,0.8183733603560936,0.8285421732331798,0.00453583734838281,0.027912621359223302,0.16143856143856145,0.9371864651984034,0.16143856143856145,0.023809523809523808,0.16743256743256743,0.6556291390728477,0.15767745372220002,0.07716289945440374,4.158039869339539,0.4088349082532785,10.17046192827443,0.6423841059602649,0.1588760154481289,0.07519379844961241,4.043304485880661,0.42516430467770283,9.509981062369995,0.6490066225165563,0.16660007990411507,0.072646404744255,3.895596105896739,0.4211584006908244,0.013245033112582849,-0.0011985617259288872,0.001969101004791335,0.11473538345887757,-0.016329396424424325
9,2003067951,0.005,0.8348180858466528,0.8281744026373651,0.838615295199844,0.0037972093531911666,0.46938775510204084,0.005194805194805195,1.0,0.005194805194805195,0.46938775510204084,0.005194805194805195,0.33774834437086093,0.003995205753096284,0.6296296296296297,84.5384105960265,0.664908100296725,127.14299999999999,0.33774834437086093,0.003995205753096284,0.6296296296296297,84.5384105960265,0.664908100296725,127.14299999999999,0.33774834437086093,0.003995205753096284,0.6296296296296297,84.5384105960265,0.664908100296725,0.0,0.0,0.0,0.0,0.0
9,2003067951,0.01,0.8348180858466528,0.8281744026373651,0.838615295199844,0.0037972093531911666,0.11413043478260869,0.021378621378621378,0.9998559527307987,0.021378621378621378,0.056818181818181816,0.02177822177822178,0.4105960264900662,0.023438540418164868,0.2605042016806723,17.517986152919928,0.6035503118895531,29.024897854954034,0.4105960264900662,0.021973631642029565,0.27312775330396477,18.68585189644792,0.6026463013461455,31.006332992849845,0.41721854304635764,0.02263949926754561,0.2703862660944206,18.428788469029996,0.5962809592948495,0.0,0.0014649087761353027,-0.012623551623292484,-1.1678657435279938,0.0009040105434076073
9,2003067951,0.02,0.8348180858466528,0.8281744026373651,0.838615295199844,0.0037972093531911666,0.11413043478260869,0.021378621378621378,0.9998559527307987,0.021378621378621378,0.056818181818181816,0.02177822177822178,0.4105960264900662,0.023438540418164868,0.2605042016806723,17.517986152919928,0.6035503118895531,29.024897854954034,0.4105960264900662,0.021973631642029565,0.27312775330396477,18.68585189644792,0.6026463013461455,31.006332992849845,0.41721854304635764,0.02263949926754561,0.2703862660944206,18.428788469029996,0.5962809592948495,0.0,0.0014649087761353027,-0.012623551623292484,-1.1678657435279938,0.0009040105434076073
9,2003067951,0.05,0.8348180858466528,0.8281744026373651,0.838615295199844,0.0037972093531911666,0.05238095238095238,0.05774225774225774,0.9964582364190079,0.05774225774225774,0.056818181818181816,0.02177822177822178,0.5298013245033113,0.06219203622319883,0.14625228519195613,8.518796885857311,0.5013805530111666,16.990680700907806,0.5231788079470199,0.055533359968038355,0.1592741935483871,9.420982419362524,0.5048576327024573,18.66067146282974,0.41721854304635764,0.02263949926754561,0.2703862660944206,18.428788469029996,0.5962809592948495,0.0066225165562914245,0.006658676255160471,-0.013021908356430967,-0.9021855335052127,-0.003477079691290741
9,2003067951,0.1,0.8348180858466528,0.8281744026373651,0.838615295199844,0.0037972093531911666,0.032467532467532464,0.1044955044955045,0.9820820460074995,0.1044955044955045,0.049107142857142856,0.1068931068931069,0.6357615894039735,0.11013450526035425,0.10400866738894908,5.7725922307550634,0.4093185012220238,14.102935033527537,0.5894039735099338,0.09748302037554935,0.10840438489646773,6.046221908587558,0.45494548663330486,13.289992067689054,0.6026490066225165,0.10147822612864563,0.10668229777256741,5.938702612504563,0.44222745061086755,0.04635761589403975,0.0126514848848049,-0.0043957175075186455,-0.2736296778324947,-0.045626985411281074
