target_name,repeat,split_seed,model,n_test,n_positive,n_negative,observed_prevalence,performance_prevalence,zedstat_auc,zedstat_auc_ci_low,zedstat_auc_ci_high,brier_score,calibration_intercept,calibration_slope,expected_calibration_error,max_calibration_error,mean_predicted_risk,observed_to_expected_ratio,sklearn_auc_check,auc_zedstat_minus_sklearn
NONFIBROTIC ILD ADJUDICATED,1,677550801,zebra,7695,16,7679,0.002079272254710851,0.002079272254710851,0.8108995543478261,0.6824479033654072,0.9393512053302451,0.41481894779019607,-6.578913041178381,0.13069846501414029,0.5855111230409653,0.984567019955663,0.5875903952956761,0.003538642345684631,0.8109372965229847,-3.774217515861711e-05
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,7695,16,7679,0.002079272254710851,0.002079272254710851,0.5148845625,0.37196461934908287,0.6578045056509172,0.006336026753917436,-5.645493649047811,0.050781608385363844,0.010341666739365792,0.08531971787961903,0.009069742023169139,0.229253737250656,0.5149433519989581,-5.8789498958100594e-05
NONFIBROTIC ILD ADJUDICATED,1,677550801,combined,7695,16,7679,0.002079272254710851,0.002079272254710851,0.7282529375,0.5866726145782155,0.8698332604217844,0.008256619178711658,-4.429430810382669,0.3423997953296465,0.022273005310529483,0.19313167869318923,0.0240551758794093,0.08643762428237584,0.7282930720145853,-4.013451458528827e-05
NONFIBROTIC ILD ADJUDICATED,2,498999188,zebra,7695,16,7679,0.002079272254710851,0.002079272254710851,0.84538449609375,0.7254393028614908,0.9653296893260092,0.41395200268274746,-6.616679352787907,0.13011453098554854,0.5850232159651879,0.984618612949152,0.5871024882198987,0.003541583107602265,0.845243521291835,0.00014097480191499479
NONFIBROTIC ILD ADJUDICATED,2,498999188,genomic,7695,16,7679,0.002079272254710851,0.002079272254710851,0.485384875,0.34523431571434565,0.6255354342856543,0.007825759558305797,-6.249801496434397,-0.006210462661990991,0.016330020754989173,0.14094387937147082,0.014781788205198933,0.14066445993181975,0.48529268133871595,9.219366128404571e-05
NONFIBROTIC ILD ADJUDICATED,2,498999188,combined,7695,16,7679,0.002079272254710851,0.002079272254710851,0.64999425,0.5031975088718791,0.7967909911281209,0.004308781965009196,-5.692385833639044,0.09087065881940698,0.021182015969521607,0.11343257579671799,0.022495975934819033,0.09242863082426113,0.649970699309806,2.355069019399636e-05
NONFIBROTIC ILD ADJUDICATED,3,1883012675,zebra,7695,16,7679,0.002079272254710851,0.002079272254710851,0.8856214204545454,0.7787144802191239,0.9925283606899669,0.4151981729380022,-6.819142296827878,0.15717821166379625,0.5859658087621943,0.983053994546568,0.5880450810169051,0.00353590621167202,0.8852959369709598,0.0003254834835856313
NONFIBROTIC ILD ADJUDICATED,3,1883012675,genomic,7695,16,7679,0.002079272254710851,0.002079272254710851,0.40732824999999995,0.277623478812853,0.5370330211871469,0.029075717702697925,-6.287251324977527,-0.019090522659218935,0.08190285269255786,0.42681736852370195,0.08088436493434009,0.025706726589233314,0.4072063419716109,0.00012190802838907278
NONFIBROTIC ILD ADJUDICATED,3,1883012675,combined,7695,16,7679,0.002079272254710851,0.002079272254710851,0.5648346249999999,0.418748705447292,0.7109205445527078,0.01027700818801455,-5.217961906923535,0.19797772645197614,0.02777420024007124,0.21857425457402985,0.02923305702514803,0.07112743128172111,0.5648644029170464,-2.97779170465029e-05
NONFIBROTIC ILD ADJUDICATED,4,732020924,zebra,7695,16,7679,0.002079272254710851,0.002079272254710851,0.8459066230769231,0.7261072331438911,0.9657060130099551,0.41332827693361057,-6.546622288407929,0.1277193696272719,0.585223724304421,0.9841544919679939,0.5873029965591319,0.003540373992458426,0.8458620914181534,4.453165876971976e-05
NONFIBROTIC ILD ADJUDICATED,4,732020924,genomic,7695,16,7679,0.002079272254710851,0.002079272254710851,0.560256,0.4143787627494284,0.7061332372505715,0.02394371240475585,-8.38014502709866,-0.08099674657906421,0.02394176894142754,0.2197817039016687,0.02212240571855554,0.09398942778482841,0.560204779268134,5.122073186603071e-05
NONFIBROTIC ILD ADJUDICATED,4,732020924,combined,7695,16,7679,0.002079272254710851,0.002079272254710851,0.7063125,0.5626408999859471,0.8499841000140529,0.002164284680991175,-3.842309376880809,0.1756500966193375,0.001539729585348099,0.003895991740040459,0.0005414973932191331,3.839856443906114,0.7062443026435734,6.819735642660252e-05
NONFIBROTIC ILD ADJUDICATED,5,1370113701,zebra,7695,16,7679,0.002079272254710851,0.002079272254710851,0.7798985787671233,0.6454516726697574,0.9143454848644892,0.4174098753978941,-6.558327278280805,0.12405104292637024,0.5878353279664894,0.9872813984619806,0.5899146002212002,0.0035247004463547543,0.7797971741112124,0.0001014046559109083
NONFIBROTIC ILD ADJUDICATED,5,1370113701,genomic,7695,16,7679,0.002079272254710851,0.002079272254710851,0.5702861461956522,0.4239736376629697,0.7165986547283347,0.026983709563539827,-5.7264154932918565,0.01765876828327489,0.02629571553668467,0.24720198838284224,0.02525607940932924,0.0823275941214691,0.5703338650865998,-4.771889094756787e-05
NONFIBROTIC ILD ADJUDICATED,5,1370113701,combined,7695,16,7679,0.002079272254710851,0.002079272254710851,0.6491629999999999,0.5023427532915303,0.7959832467084695,0.00499909583481022,-5.14281775136483,0.19732263052332688,0.018858751042587035,0.13991153516223542,0.02063827771816028,0.10074834165455739,0.649091678603985,7.132139601495613e-05
