target_name,repeat,split_seed,model,n_test,n_pos_test,auc,partial_auc_fpr_0_05_raw,average_precision
NONFIBROTIC ILD ADJUDICATED,1,677550801,zebra,7695,16,0.8109372965229847,0.012336404479749968,0.016056764233298843
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,7695,16,0.5149433519989581,0.0047275849720015625,0.003986952540688886
NONFIBROTIC ILD ADJUDICATED,1,677550801,combined,7695,16,0.7282930720145853,0.0026773505664800107,0.006069484451266616
NONFIBROTIC ILD ADJUDICATED,2,498999188,zebra,7695,16,0.845243521291835,0.009895087250944134,0.015018060941205428
NONFIBROTIC ILD ADJUDICATED,2,498999188,genomic,7695,16,0.48529268133871595,0.003092443677562183,0.014448742032397807
NONFIBROTIC ILD ADJUDICATED,2,498999188,combined,7695,16,0.649970699309806,0.0031087218387810915,0.023865655650531205
NONFIBROTIC ILD ADJUDICATED,3,1883012675,zebra,7695,16,0.8852959369709598,0.01716247232712593,0.030425419093340254
NONFIBROTIC ILD ADJUDICATED,3,1883012675,genomic,7695,16,0.4072063419716109,0.001839025263706212,0.0021310035001788157
NONFIBROTIC ILD ADJUDICATED,3,1883012675,combined,7695,16,0.5648644029170464,0.0,0.003739845133907139
NONFIBROTIC ILD ADJUDICATED,4,732020924,zebra,7695,16,0.8458620914181534,0.009008334418544083,0.013263569864274842
NONFIBROTIC ILD ADJUDICATED,4,732020924,genomic,7695,16,0.560204779268134,0.0,0.002448064442151633
NONFIBROTIC ILD ADJUDICATED,4,732020924,combined,7695,16,0.7062443026435734,0.011409363198333116,0.021596237540278652
NONFIBROTIC ILD ADJUDICATED,5,1370113701,zebra,7695,16,0.7797971741112124,0.011392678083083736,0.013328819549389213
NONFIBROTIC ILD ADJUDICATED,5,1370113701,genomic,7695,16,0.5703338650865998,0.002453525849720016,0.0033235785643790125
NONFIBROTIC ILD ADJUDICATED,5,1370113701,combined,7695,16,0.649091678603985,0.0038001367365542394,0.01578672169417756
NONFIBROTIC ILD ADJUDICATED,6,1301859205,zebra,7695,16,0.8487677431957287,0.011742658549290273,0.01627613981989798
NONFIBROTIC ILD ADJUDICATED,6,1301859205,genomic,7695,16,0.44914702435212916,0.0,0.002079272254710851
NONFIBROTIC ILD ADJUDICATED,6,1301859205,combined,7695,16,0.6457220992316708,0.0020746516473499157,0.0036070486967238894
NONFIBROTIC ILD ADJUDICATED,7,1163929932,zebra,7695,16,0.8168137127230108,0.011498486131006642,0.014189085015154215
NONFIBROTIC ILD ADJUDICATED,7,1163929932,genomic,7695,16,0.4822486651907801,0.0008135011069149629,0.0023277455535669588
NONFIBROTIC ILD ADJUDICATED,7,1163929932,combined,7695,16,0.542005795025394,0.004532247037374659,0.0038698967746217646
NONFIBROTIC ILD ADJUDICATED,8,1979520626,zebra,7695,16,0.8324000520901159,0.011205479229066286,0.014097713792275732
NONFIBROTIC ILD ADJUDICATED,8,1979520626,genomic,7695,16,0.512306289881495,0.0,0.0021213090024638894
NONFIBROTIC ILD ADJUDICATED,8,1979520626,combined,7695,16,0.7111196119286366,0.005321737856491731,0.006587362978155326
NONFIBROTIC ILD ADJUDICATED,9,906386264,zebra,7695,16,0.8646430199244693,0.012324195858835787,0.01798300102927693
NONFIBROTIC ILD ADJUDICATED,9,906386264,genomic,7695,16,0.5911821200677172,0.0,0.0031298191861252244
NONFIBROTIC ILD ADJUDICATED,9,906386264,combined,7695,16,0.6539344315666102,0.0,0.002991652592266976
NONFIBROTIC ILD ADJUDICATED,10,168038937,zebra,7695,16,0.823556941007944,0.006611375179059775,0.00851246367466286
NONFIBROTIC ILD ADJUDICATED,10,168038937,genomic,7695,16,0.444898424273994,0.0022215620523505664,0.002744170029012917
NONFIBROTIC ILD ADJUDICATED,10,168038937,combined,7695,16,0.5188501106914963,0.0029462093308778394,0.0034831303240567086
NONFIBROTIC ILD ADJUDICATED,11,1733065744,zebra,7695,16,0.8181973564266181,0.009317212527672876,0.012150286807254551
NONFIBROTIC ILD ADJUDICATED,11,1733065744,genomic,7695,16,0.6194165907019142,0.001977389634066936,0.003082055974784781
NONFIBROTIC ILD ADJUDICATED,11,1733065744,combined,7695,16,0.5150817163693189,0.0,0.002285368647894613
NONFIBROTIC ILD ADJUDICATED,12,1025983712,zebra,7695,16,0.8606263836437036,0.009504411381690326,0.014589355353474933
NONFIBROTIC ILD ADJUDICATED,12,1025983712,genomic,7695,16,0.48304629509050656,0.002343648261492382,0.0025378086594473664
NONFIBROTIC ILD ADJUDICATED,12,1025983712,combined,7695,16,0.3567196249511655,0.0,0.001582832769537344
NONFIBROTIC ILD ADJUDICATED,13,1369089697,zebra,7695,16,0.8518524547467118,0.012361228675608803,0.021129198995877143
NONFIBROTIC ILD ADJUDICATED,13,1369089697,genomic,7695,16,0.5120783956244302,0.0012285942179971353,0.002530059959123352
