fpr,tpr,threshold
0.0,0.0,inf
0.0001302252897512697,0.0,0.44583877599149235
0.0006511264487563485,0.0,0.34147418900916177
0.0006511264487563485,0.0625,0.33209872653840933
0.005209011590050788,0.0625,0.2909858195448543
0.005209011590050788,0.125,0.29019973811963934
0.00885531970308634,0.125,0.2675404491026105
0.00885531970308634,0.1875,0.26742254020860035
0.009766896731345228,0.1875,0.2661483983020928
0.009766896731345228,0.25,0.26475208585603494
0.036202630550852974,0.25,0.2133484987966712
0.036202630550852974,0.3125,0.2131891222656488
0.04961583539523375,0.3125,0.20112980348417742
0.04961583539523375,0.375,0.20098408256727113
0.05977340799583279,0.375,0.19272147128572537
0.05977340799583279,0.4375,0.19262568054914397
0.06980075530668056,0.4375,0.18702303024335024
0.06980075530668056,0.5,0.18700550596187818
0.09272040630290403,0.5,0.17538456100317545
0.09272040630290403,0.5625,0.17534823875981415
0.1500195337934627,0.5625,0.15476253427446465
0.1500195337934627,0.625,0.15472002985855993
0.19390545643964058,0.625,0.14276331014610633
0.19390545643964058,0.6875,0.14275965996792708
0.2053652819377523,0.6875,0.14028201692545564
0.2053652819377523,0.75,0.14026703816447292
0.2255502018491991,0.75,0.13607150743934981
0.2255502018491991,0.8125,0.1360170282149309
0.23740070321656465,0.8125,0.13319075316951678
0.23740070321656465,0.875,0.1330831616791923
0.37374658158614404,0.875,0.05616802838769221
0.37400703216564657,0.875,0.0561518120256093
0.41541867430655033,0.875,0.037360689167904616
0.41541867430655033,0.9375,0.03735741136027602
0.42726917567391587,0.9375,0.03373036788289897
0.4275296262534184,0.9375,0.03372488632118995
0.4457611668185962,0.9375,0.030864031643135326
0.4460216173980987,0.9375,0.030861278076197866
0.5387420237010028,0.9375,0.023047465267984416
0.5390024742805053,0.9375,0.023043218902010647
0.5625732517254851,0.9375,0.022037664310364087
0.5629639275947389,0.9375,0.022036243271199456
0.5645266310717542,0.9375,0.021967927536238607
0.5645266310717542,1.0,0.021967383191144236
0.5690845162130486,1.0,0.021825777278598173
0.5693449667925511,1.0,0.02182398133975605
0.5858835785909624,1.0,0.021237016625023097
0.5861440291704649,1.0,0.02123625379535123
0.5869253809089725,1.0,0.021233323377949198
0.587185831488475,1.0,0.021233199697552194
0.6288579242088813,1.0,0.019869762619031416
0.629118374788384,1.0,0.019869597341093705
0.6762599296783436,1.0,0.018549144483938355
0.6765203802578461,1.0,0.01854886036700501
0.7766636280765725,1.0,0.016032189284928198
0.776924078656075,1.0,0.01603057809700303
0.888006250813908,1.0,0.014037922379141405
0.8882667013934106,1.0,0.01403736129265666
0.8951686417502279,1.0,0.013883339166802051
0.8954290923297304,1.0,0.013883000650525036
0.8955593176194817,1.0,0.013882875844820055
0.8959499934887355,1.0,0.01388232048555602
0.8972522463862482,1.0,0.013856013316720598
0.8975126969657508,1.0,0.013853585658217243
0.8984242739940096,1.0,0.013846773587469793
0.8986847245735122,1.0,0.013846739286404845
0.9071493684073447,1.0,0.01365465221053553
0.9074098189868472,1.0,0.01365431919310395
0.9266831618700352,1.0,0.013499450648367467
0.9269436124495377,1.0,0.013498573156888674
0.9273342883187915,1.0,0.013495888974501383
0.927594738898294,1.0,0.013495499564235078
0.9287667665060555,1.0,0.013486778752433908
0.929027217085558,1.0,0.013485330325677681
0.9328037504883449,1.0,0.01345034238292879
0.9330642010678474,1.0,0.013450278071266591
0.9398359161349134,1.0,0.0133585883828576
0.940096366714416,1.0,0.013356771244674024
0.9518166427920303,1.0,0.012996767673944483
0.952207318661284,1.0,0.012996740086943659
0.9528584451100404,1.0,0.01299283080090809
0.9531188956895429,1.0,0.012992076032407216
0.9550722750358119,1.0,0.012986520629622892
0.9553327256153145,1.0,0.01298628591637069
0.961843990102878,1.0,0.012947900990940063
0.9621044406823805,1.0,0.012947138644948824
0.9690063810391978,1.0,0.012894681255107074
0.9692668316187003,1.0,0.012894533920096155
0.9770803490037765,1.0,0.012839569464467739
0.9776012501627817,1.0,0.012838319956011092
0.980205755957807,1.0,0.012731518613903254
0.9804662065373095,1.0,0.012397509347558039
0.9805964318270608,1.0,0.012393333955430618
0.9808568824065633,1.0,0.012392173071759594
0.9815080088553197,1.0,0.012391068845864689
0.9817684594348223,1.0,0.012390766258291271
0.9824195858835786,1.0,0.012390295588584477
0.9826800364630811,1.0,0.012390014592313375
0.9830707123323349,1.0,0.012389543950800814
0.9833311629118375,1.0,0.012389398733912559
0.9834613882015888,1.0,0.012389382807065988
0.9837218387810913,1.0,0.012388817013645874
0.9854147675478578,1.0,0.01238642507112444
0.9856752181273604,1.0,0.012386185524169415
0.9860658939966142,1.0,0.012385337592796093
0.9863263445761167,1.0,0.012385226039125445
0.9865867951556192,1.0,0.01238475557722771
0.9871076963146243,1.0,0.012384419529427789
0.9873681468941269,1.0,0.01238418002077253
0.9876285974736294,1.0,0.012383428749328382
0.9890610756608933,1.0,0.012369539951403516
0.9894517515301472,1.0,0.012369523730056401
0.9910144550071623,1.0,0.012367466389603699
0.9914051308764162,1.0,0.012367385364846644
0.9915353561661675,1.0,0.012367369465944376
0.99179580674567,1.0,0.012366189946059453
0.9923167079046751,1.0,0.01236511850064986
0.9925771584841776,1.0,0.012365055677701383
0.9930980596431827,1.0,0.012364305551888208
0.9933585102226853,1.0,0.012364271993423815
0.9936189608021878,1.0,0.012364066427357634
0.9940096366714416,1.0,0.012364032869534134
0.9942700872509441,1.0,0.012363970052032328
0.9945305378304466,1.0,0.012363532495009301
0.9949212136997004,1.0,0.012363500387451081
0.9953118895689543,1.0,0.012363116365609982
0.9957025654382081,1.0,0.012362980887455443
0.9959630160177106,1.0,0.01236260544803479
0.9962234665972132,1.0,0.012362175808200817
0.9963536918869644,1.0,0.012361896751547643
0.9967443677562182,1.0,0.012361664929008552
0.9972652689152234,1.0,0.01236105046211978
1.0,1.0,0.012256176441048846
