fpr,tpr,model
0.00855042352565127,0.29365079365079366,ZeBRA
0.008630334025891003,0.29365079365079366,ZeBRA
0.008710244526130733,0.29365079365079366,ZeBRA
0.008790155026370466,0.29365079365079366,ZeBRA
0.008870065526610196,0.29365079365079366,ZeBRA
0.008949976026849929,0.29365079365079366,ZeBRA
0.00902988652708966,0.29365079365079366,ZeBRA
0.009109797027329392,0.29365079365079366,ZeBRA
0.009189707527569122,0.29365079365079366,ZeBRA
0.009269618027808854,0.29365079365079366,ZeBRA
0.009349528528048585,0.29365079365079366,ZeBRA
0.009429439028288317,0.29365079365079366,ZeBRA
0.009509349528528048,0.29365079365079366,ZeBRA
0.00958926002876778,0.29365079365079366,ZeBRA
0.009669170529007511,0.29365079365079366,ZeBRA
0.009749081029247243,0.29365079365079366,ZeBRA
0.009828991529486974,0.29365079365079366,ZeBRA
0.009908902029726706,0.29365079365079366,ZeBRA
0.009988812529966437,0.29365079365079366,ZeBRA
0.010068723030206169,0.29365079365079366,ZeBRA
0.010148633530445901,0.29365079365079366,ZeBRA
0.010228544030685632,0.29365079365079366,ZeBRA
0.010308454530925364,0.29365079365079366,ZeBRA
0.010388365031165095,0.29365079365079366,ZeBRA
0.010468275531404827,0.29365079365079366,ZeBRA
0.010468275531404827,0.2976190476190476,ZeBRA
0.010548186031644558,0.2976190476190476,ZeBRA
0.010548186031644558,0.30158730158730157,ZeBRA
0.01062809653188429,0.30158730158730157,ZeBRA
0.01070800703212402,0.30158730158730157,ZeBRA
0.010787917532363753,0.30158730158730157,ZeBRA
0.010867828032603484,0.30158730158730157,ZeBRA
0.010947738532843216,0.30158730158730157,ZeBRA
0.011027649033082947,0.30158730158730157,ZeBRA
0.011107559533322679,0.30158730158730157,ZeBRA
0.01118747003356241,0.30158730158730157,ZeBRA
0.011267380533802142,0.30158730158730157,ZeBRA
0.011267380533802142,0.3055555555555556,ZeBRA
0.011347291034041872,0.3055555555555556,ZeBRA
0.011427201534281605,0.3055555555555556,ZeBRA
0.011427201534281605,0.30952380952380953,ZeBRA
0.011507112034521335,0.30952380952380953,ZeBRA
0.011587022534761068,0.30952380952380953,ZeBRA
0.011666933035000798,0.30952380952380953,ZeBRA
0.01174684353524053,0.30952380952380953,ZeBRA
0.011826754035480263,0.30952380952380953,ZeBRA
0.011906664535719994,0.30952380952380953,ZeBRA
0.011986575035959726,0.30952380952380953,ZeBRA
0.012066485536199456,0.30952380952380953,ZeBRA
0.012146396036439189,0.30952380952380953,ZeBRA
0.01222630653667892,0.30952380952380953,ZeBRA
0.012306217036918652,0.30952380952380953,ZeBRA
0.012386127537158382,0.30952380952380953,ZeBRA
0.012466038037398115,0.30952380952380953,ZeBRA
0.012545948537637845,0.30952380952380953,ZeBRA
0.012625859037877578,0.30952380952380953,ZeBRA
0.012705769538117308,0.30952380952380953,ZeBRA
0.01278568003835704,0.30952380952380953,ZeBRA
0.012865590538596771,0.30952380952380953,ZeBRA
0.012945501038836503,0.30952380952380953,ZeBRA
0.013025411539076234,0.30952380952380953,ZeBRA
0.013105322039315966,0.30952380952380953,ZeBRA
0.013105322039315966,0.3134920634920635,ZeBRA
0.013185232539555697,0.3134920634920635,ZeBRA
0.01326514303979543,0.3134920634920635,ZeBRA
0.01334505354003516,0.3134920634920635,ZeBRA
0.013424964040274892,0.3134920634920635,ZeBRA
0.013504874540514624,0.3134920634920635,ZeBRA
0.013584785040754355,0.3134920634920635,ZeBRA
0.013664695540994087,0.3134920634920635,ZeBRA
0.013744606041233818,0.3134920634920635,ZeBRA
0.01382451654147355,0.3134920634920635,ZeBRA
0.01390442704171328,0.3134920634920635,ZeBRA
0.013984337541953013,0.3134920634920635,ZeBRA
0.014064248042192744,0.3134920634920635,ZeBRA
0.014144158542432476,0.3134920634920635,ZeBRA
0.014224069042672207,0.3134920634920635,ZeBRA
0.014303979542911939,0.3134920634920635,ZeBRA
0.014303979542911939,0.31746031746031744,ZeBRA
0.01438389004315167,0.31746031746031744,ZeBRA
0.014463800543391402,0.31746031746031744,ZeBRA
0.014543711043631133,0.31746031746031744,ZeBRA
0.014623621543870865,0.31746031746031744,ZeBRA
0.014703532044110595,0.31746031746031744,ZeBRA
0.014783442544350328,0.31746031746031744,ZeBRA
0.014863353044590058,0.31746031746031744,ZeBRA
0.01494326354482979,0.31746031746031744,ZeBRA
0.015023174045069521,0.31746031746031744,ZeBRA
0.015103084545309254,0.31746031746031744,ZeBRA
0.015182995045548986,0.31746031746031744,ZeBRA
0.015262905545788717,0.31746031746031744,ZeBRA
0.015342816046028449,0.31746031746031744,ZeBRA
0.01542272654626818,0.31746031746031744,ZeBRA
0.015502637046507912,0.31746031746031744,ZeBRA
0.015582547546747642,0.31746031746031744,ZeBRA
0.015662458046987373,0.31746031746031744,ZeBRA
0.015742368547227107,0.31746031746031744,ZeBRA
0.015822279047466838,0.31746031746031744,ZeBRA
0.015902189547706568,0.31746031746031744,ZeBRA
0.0159821000479463,0.31746031746031744,ZeBRA
0.016062010548186033,0.31746031746031744,ZeBRA
0.016141921048425763,0.31746031746031744,ZeBRA
0.016221831548665494,0.31746031746031744,ZeBRA
0.016221831548665494,0.32142857142857145,ZeBRA
0.016301742048905225,0.32142857142857145,ZeBRA
0.01638165254914496,0.32142857142857145,ZeBRA
0.01646156304938469,0.32142857142857145,ZeBRA
0.01654147354962442,0.32142857142857145,ZeBRA
0.01662138404986415,0.32142857142857145,ZeBRA
0.016701294550103885,0.32142857142857145,ZeBRA
0.016701294550103885,0.3253968253968254,ZeBRA
0.016781205050343615,0.3253968253968254,ZeBRA
0.016861115550583346,0.3253968253968254,ZeBRA
0.01694102605082308,0.3253968253968254,ZeBRA
0.01702093655106281,0.3253968253968254,ZeBRA
0.01710084705130254,0.3253968253968254,ZeBRA
0.01718075755154227,0.3253968253968254,ZeBRA
0.017260668051782006,0.3253968253968254,ZeBRA
0.017260668051782006,0.32936507936507936,ZeBRA
0.017340578552021736,0.32936507936507936,ZeBRA
0.017420489052261467,0.32936507936507936,ZeBRA
0.017500399552501197,0.32936507936507936,ZeBRA
0.01758031005274093,0.32936507936507936,ZeBRA
0.017660220552980662,0.32936507936507936,ZeBRA
0.017740131053220393,0.32936507936507936,ZeBRA
0.017820041553460123,0.32936507936507936,ZeBRA
0.017899952053699857,0.32936507936507936,ZeBRA
0.017979862553939588,0.32936507936507936,ZeBRA
0.01805977305417932,0.32936507936507936,ZeBRA
0.01813968355441905,0.32936507936507936,ZeBRA
0.018219594054658783,0.32936507936507936,ZeBRA
0.018299504554898514,0.32936507936507936,ZeBRA
0.018379415055138244,0.32936507936507936,ZeBRA
0.01845932555537798,0.32936507936507936,ZeBRA
0.01853923605561771,0.32936507936507936,ZeBRA
0.01853923605561771,0.3333333333333333,ZeBRA
0.01853923605561771,0.3373015873015873,ZeBRA
0.01861914655585744,0.3373015873015873,ZeBRA
0.01869905705609717,0.3373015873015873,ZeBRA
0.018778967556336904,0.3373015873015873,ZeBRA
0.018858878056576635,0.3373015873015873,ZeBRA
0.018938788556816365,0.3373015873015873,ZeBRA
0.019018699057056096,0.3373015873015873,ZeBRA
0.01909860955729583,0.3373015873015873,ZeBRA
0.01917852005753556,0.3373015873015873,ZeBRA
0.01925843055777529,0.3373015873015873,ZeBRA
0.019338341058015022,0.3373015873015873,ZeBRA
0.019418251558254756,0.3373015873015873,ZeBRA
0.019418251558254756,0.3412698412698413,ZeBRA
0.019498162058494486,0.3412698412698413,ZeBRA
0.019578072558734217,0.3412698412698413,ZeBRA
0.019657983058973948,0.3412698412698413,ZeBRA
0.01973789355921368,0.3412698412698413,ZeBRA
0.019817804059453412,0.3412698412698413,ZeBRA
0.019897714559693143,0.3412698412698413,ZeBRA
0.019977625059932873,0.3412698412698413,ZeBRA
0.020057535560172608,0.3412698412698413,ZeBRA
0.020057535560172608,0.34523809523809523,ZeBRA
0.020137446060412338,0.34523809523809523,ZeBRA
0.02021735656065207,0.34523809523809523,ZeBRA
0.020297267060891803,0.34523809523809523,ZeBRA
0.020377177561131533,0.34523809523809523,ZeBRA
0.020457088061371264,0.34523809523809523,ZeBRA
0.020536998561610995,0.34523809523809523,ZeBRA
0.02061690906185073,0.34523809523809523,ZeBRA
0.02069681956209046,0.34523809523809523,ZeBRA
0.02077673006233019,0.34523809523809523,ZeBRA
0.02085664056256992,0.34523809523809523,ZeBRA
0.020936551062809654,0.34523809523809523,ZeBRA
0.021016461563049385,0.34523809523809523,ZeBRA
0.021096372063289116,0.34523809523809523,ZeBRA
0.021176282563528846,0.34523809523809523,ZeBRA
0.02125619306376858,0.34523809523809523,ZeBRA
0.02133610356400831,0.34523809523809523,ZeBRA
0.02141601406424804,0.34523809523809523,ZeBRA
0.02141601406424804,0.3492063492063492,ZeBRA
0.021495924564487772,0.3492063492063492,ZeBRA
0.021575835064727506,0.3492063492063492,ZeBRA
0.021655745564967237,0.3492063492063492,ZeBRA
0.021735656065206967,0.3492063492063492,ZeBRA
0.021735656065206967,0.3531746031746032,ZeBRA
0.0218155665654467,0.3531746031746032,ZeBRA
0.021895477065686432,0.3531746031746032,ZeBRA
0.021975387565926163,0.3531746031746032,ZeBRA
0.022055298066165893,0.3531746031746032,ZeBRA
0.022135208566405627,0.3531746031746032,ZeBRA
0.022215119066645358,0.3531746031746032,ZeBRA
0.022215119066645358,0.35714285714285715,ZeBRA
0.02229502956688509,0.35714285714285715,ZeBRA
0.02229502956688509,0.3611111111111111,ZeBRA
0.02237494006712482,0.3611111111111111,ZeBRA
0.022454850567364553,0.3611111111111111,ZeBRA
0.022534761067604284,0.3611111111111111,ZeBRA
0.022614671567844014,0.3611111111111111,ZeBRA
0.022694582068083745,0.3611111111111111,ZeBRA
0.02277449256832348,0.3611111111111111,ZeBRA
0.02277449256832348,0.36507936507936506,ZeBRA
0.02285440306856321,0.36507936507936506,ZeBRA
0.02293431356880294,0.36507936507936506,ZeBRA
0.02301422406904267,0.36507936507936506,ZeBRA
0.023094134569282405,0.36507936507936506,ZeBRA
0.023174045069522135,0.36507936507936506,ZeBRA
0.023253955569761866,0.36507936507936506,ZeBRA
0.023333866070001597,0.36507936507936506,ZeBRA
0.02341377657024133,0.36507936507936506,ZeBRA
0.02349368707048106,0.36507936507936506,ZeBRA
0.023573597570720792,0.36507936507936506,ZeBRA
0.023653508070960526,0.36507936507936506,ZeBRA
0.023733418571200256,0.36507936507936506,ZeBRA
0.023813329071439987,0.36507936507936506,ZeBRA
0.023893239571679718,0.36507936507936506,ZeBRA
0.02397315007191945,0.36507936507936506,ZeBRA
0.024053060572159182,0.36507936507936506,ZeBRA
0.024132971072398913,0.36507936507936506,ZeBRA
0.024212881572638643,0.36507936507936506,ZeBRA
0.024292792072878377,0.36507936507936506,ZeBRA
0.024372702573118108,0.36507936507936506,ZeBRA
0.02445261307335784,0.36507936507936506,ZeBRA
0.02453252357359757,0.36507936507936506,ZeBRA
0.024612434073837303,0.36507936507936506,ZeBRA
0.024692344574077034,0.36507936507936506,ZeBRA
0.024772255074316765,0.36507936507936506,ZeBRA
0.024852165574556495,0.36507936507936506,ZeBRA
0.02493207607479623,0.36507936507936506,ZeBRA
0.02501198657503596,0.36507936507936506,ZeBRA
0.02509189707527569,0.36507936507936506,ZeBRA
0.025171807575515424,0.36507936507936506,ZeBRA
0.025251718075755155,0.36507936507936506,ZeBRA
0.025331628575994886,0.36507936507936506,ZeBRA
0.025331628575994886,0.36904761904761907,ZeBRA
0.025411539076234616,0.36904761904761907,ZeBRA
0.02549144957647435,0.36904761904761907,ZeBRA
0.02557136007671408,0.36904761904761907,ZeBRA
0.02565127057695381,0.36904761904761907,ZeBRA
0.025731181077193542,0.36904761904761907,ZeBRA
0.025811091577433276,0.36904761904761907,ZeBRA
0.025811091577433276,0.373015873015873,ZeBRA
0.025891002077673007,0.373015873015873,ZeBRA
0.025970912577912737,0.373015873015873,ZeBRA
0.026050823078152468,0.373015873015873,ZeBRA
0.026130733578392202,0.373015873015873,ZeBRA
0.026210644078631933,0.373015873015873,ZeBRA
0.026210644078631933,0.376984126984127,ZeBRA
0.026290554578871663,0.376984126984127,ZeBRA
0.026370465079111394,0.376984126984127,ZeBRA
0.026450375579351128,0.376984126984127,ZeBRA
0.02653028607959086,0.376984126984127,ZeBRA
0.02661019657983059,0.376984126984127,ZeBRA
0.02669010708007032,0.376984126984127,ZeBRA
0.026770017580310054,0.376984126984127,ZeBRA
0.026849928080549784,0.376984126984127,ZeBRA
0.026929838580789515,0.376984126984127,ZeBRA
0.02700974908102925,0.376984126984127,ZeBRA
0.02708965958126898,0.376984126984127,ZeBRA
0.02716957008150871,0.376984126984127,ZeBRA
0.02724948058174844,0.376984126984127,ZeBRA
0.027329391081988175,0.376984126984127,ZeBRA
0.027409301582227905,0.376984126984127,ZeBRA
0.027489212082467636,0.376984126984127,ZeBRA
0.027569122582707366,0.376984126984127,ZeBRA
0.0276490330829471,0.376984126984127,ZeBRA
0.02772894358318683,0.376984126984127,ZeBRA
0.02780885408342656,0.376984126984127,ZeBRA
0.027888764583666292,0.376984126984127,ZeBRA
0.027968675083906026,0.376984126984127,ZeBRA
0.028048585584145757,0.376984126984127,ZeBRA
0.028128496084385488,0.376984126984127,ZeBRA
0.028208406584625218,0.376984126984127,ZeBRA
0.028288317084864952,0.376984126984127,ZeBRA
0.028368227585104683,0.376984126984127,ZeBRA
0.028448138085344413,0.376984126984127,ZeBRA
0.028528048585584147,0.376984126984127,ZeBRA
0.028607959085823878,0.376984126984127,ZeBRA
0.02868786958606361,0.376984126984127,ZeBRA
0.02876778008630334,0.376984126984127,ZeBRA
0.028847690586543073,0.376984126984127,ZeBRA
0.028927601086782804,0.376984126984127,ZeBRA
0.029007511587022534,0.376984126984127,ZeBRA
0.029087422087262265,0.376984126984127,ZeBRA
0.029167332587502,0.376984126984127,ZeBRA
0.029167332587502,0.38095238095238093,ZeBRA
0.02924724308774173,0.38095238095238093,ZeBRA
0.02932715358798146,0.38095238095238093,ZeBRA
0.02940706408822119,0.38095238095238093,ZeBRA
0.029486974588460925,0.38095238095238093,ZeBRA
0.029566885088700656,0.38095238095238093,ZeBRA
0.029646795588940386,0.38095238095238093,ZeBRA
0.029726706089180117,0.38095238095238093,ZeBRA
0.029726706089180117,0.38492063492063494,ZeBRA
0.02980661658941985,0.38492063492063494,ZeBRA
0.02988652708965958,0.38492063492063494,ZeBRA
0.029966437589899312,0.38492063492063494,ZeBRA
0.030046348090139043,0.38492063492063494,ZeBRA
0.030126258590378777,0.38492063492063494,ZeBRA
0.030206169090618507,0.38492063492063494,ZeBRA
0.030286079590858238,0.38492063492063494,ZeBRA
0.030365990091097972,0.38492063492063494,ZeBRA
0.030445900591337702,0.38492063492063494,ZeBRA
0.030525811091577433,0.38492063492063494,ZeBRA
0.030605721591817164,0.38492063492063494,ZeBRA
0.030685632092056898,0.38492063492063494,ZeBRA
0.03076554259229663,0.38492063492063494,ZeBRA
0.03084545309253636,0.38492063492063494,ZeBRA
0.03092536359277609,0.38492063492063494,ZeBRA
0.031005274093015824,0.38492063492063494,ZeBRA
0.031085184593255554,0.38492063492063494,ZeBRA
0.031165095093495285,0.38492063492063494,ZeBRA
0.031245005593735015,0.38492063492063494,ZeBRA
0.031324916093974746,0.38492063492063494,ZeBRA
0.03140482659421448,0.38492063492063494,ZeBRA
0.031484737094454214,0.38492063492063494,ZeBRA
0.031484737094454214,0.3888888888888889,ZeBRA
0.03156464759469394,0.3888888888888889,ZeBRA
0.031644558094933675,0.3888888888888889,ZeBRA
0.0317244685951734,0.3888888888888889,ZeBRA
0.031804379095413136,0.3888888888888889,ZeBRA
0.03188428959565287,0.3888888888888889,ZeBRA
0.0319642000958926,0.3888888888888889,ZeBRA
0.03204411059613233,0.3888888888888889,ZeBRA
0.032124021096372066,0.3888888888888889,ZeBRA
0.03220393159661179,0.3888888888888889,ZeBRA
0.03228384209685153,0.3888888888888889,ZeBRA
0.03236375259709126,0.3888888888888889,ZeBRA
0.03244366309733099,0.3888888888888889,ZeBRA
0.03252357359757072,0.3888888888888889,ZeBRA
0.03260348409781045,0.3888888888888889,ZeBRA
0.03260348409781045,0.39285714285714285,ZeBRA
0.03268339459805018,0.39285714285714285,ZeBRA
0.03276330509828992,0.39285714285714285,ZeBRA
0.032843215598529645,0.39285714285714285,ZeBRA
0.03292312609876938,0.39285714285714285,ZeBRA
0.03300303659900911,0.39285714285714285,ZeBRA
0.03308294709924884,0.39285714285714285,ZeBRA
0.033162857599488574,0.39285714285714285,ZeBRA
0.033162857599488574,0.3968253968253968,ZeBRA
0.033162857599488574,0.4007936507936508,ZeBRA
0.0332427680997283,0.4007936507936508,ZeBRA
0.033322678599968035,0.4007936507936508,ZeBRA
0.03340258910020777,0.4007936507936508,ZeBRA
0.033482499600447496,0.4007936507936508,ZeBRA
0.03356241010068723,0.4007936507936508,ZeBRA
0.033642320600926964,0.4007936507936508,ZeBRA
0.03372223110116669,0.4007936507936508,ZeBRA
0.033802141601406425,0.4007936507936508,ZeBRA
0.03388205210164616,0.4007936507936508,ZeBRA
0.03396196260188589,0.4007936507936508,ZeBRA
0.03404187310212562,0.4007936507936508,ZeBRA
0.03412178360236535,0.4007936507936508,ZeBRA
0.03420169410260508,0.4007936507936508,ZeBRA
0.034281604602844816,0.4007936507936508,ZeBRA
0.03436151510308454,0.4007936507936508,ZeBRA
0.03444142560332428,0.4007936507936508,ZeBRA
0.03452133610356401,0.4007936507936508,ZeBRA
0.03460124660380374,0.4007936507936508,ZeBRA
0.03460124660380374,0.40476190476190477,ZeBRA
0.03468115710404347,0.40476190476190477,ZeBRA
0.0347610676042832,0.40476190476190477,ZeBRA
0.0347610676042832,0.4087301587301587,ZeBRA
0.034840978104522934,0.4087301587301587,ZeBRA
0.03492088860476267,0.4087301587301587,ZeBRA
0.035000799105002395,0.4087301587301587,ZeBRA
0.03508070960524213,0.4087301587301587,ZeBRA
0.03516062010548186,0.4087301587301587,ZeBRA
0.03524053060572159,0.4087301587301587,ZeBRA
0.035320441105961324,0.4087301587301587,ZeBRA
0.03540035160620106,0.4087301587301587,ZeBRA
0.035480262106440785,0.4087301587301587,ZeBRA
0.03556017260668052,0.4087301587301587,ZeBRA
0.035640083106920246,0.4087301587301587,ZeBRA
0.03571999360715998,0.4087301587301587,ZeBRA
0.035799904107399715,0.4087301587301587,ZeBRA
0.03587981460763944,0.4087301587301587,ZeBRA
0.035959725107879176,0.4087301587301587,ZeBRA
0.03603963560811891,0.4087301587301587,ZeBRA
0.03611954610835864,0.4087301587301587,ZeBRA
0.03619945660859837,0.4087301587301587,ZeBRA
0.0362793671088381,0.4087301587301587,ZeBRA
0.03635927760907783,0.4087301587301587,ZeBRA
0.036439188109317566,0.4087301587301587,ZeBRA
0.03651909860955729,0.4087301587301587,ZeBRA
0.03659900910979703,0.4087301587301587,ZeBRA
0.03667891961003676,0.4087301587301587,ZeBRA
0.03675883011027649,0.4087301587301587,ZeBRA
0.03683874061051622,0.4087301587301587,ZeBRA
0.03691865111075596,0.4087301587301587,ZeBRA
0.036998561610995684,0.4087301587301587,ZeBRA
0.03707847211123542,0.4087301587301587,ZeBRA
0.037158382611475145,0.4087301587301587,ZeBRA
0.03723829311171488,0.4087301587301587,ZeBRA
0.03731820361195461,0.4087301587301587,ZeBRA
0.03739811411219434,0.4087301587301587,ZeBRA
0.037478024612434074,0.4087301587301587,ZeBRA
0.03755793511267381,0.4087301587301587,ZeBRA
0.037637845612913536,0.4087301587301587,ZeBRA
0.03771775611315327,0.4087301587301587,ZeBRA
0.037797666613393,0.4087301587301587,ZeBRA
0.03787757711363273,0.4087301587301587,ZeBRA
0.037957487613872465,0.4087301587301587,ZeBRA
0.03803739811411219,0.4087301587301587,ZeBRA
0.038117308614351926,0.4087301587301587,ZeBRA
0.03819721911459166,0.4087301587301587,ZeBRA
0.03827712961483139,0.4087301587301587,ZeBRA
0.03835704011507112,0.4087301587301587,ZeBRA
0.03843695061531085,0.4087301587301587,ZeBRA
0.03851686111555058,0.4087301587301587,ZeBRA
0.038596771615790317,0.4087301587301587,ZeBRA
0.038676682116030044,0.4087301587301587,ZeBRA
0.038676682116030044,0.4126984126984127,ZeBRA
0.03875659261626978,0.4126984126984127,ZeBRA
0.03883650311650951,0.4126984126984127,ZeBRA
0.03891641361674924,0.4126984126984127,ZeBRA
0.03891641361674924,0.4166666666666667,ZeBRA
0.03899632411698897,0.4166666666666667,ZeBRA
0.03907623461722871,0.4166666666666667,ZeBRA
0.039156145117468434,0.4166666666666667,ZeBRA
0.03923605561770817,0.4166666666666667,ZeBRA
0.039315966117947895,0.4166666666666667,ZeBRA
0.03939587661818763,0.4166666666666667,ZeBRA
0.03947578711842736,0.4166666666666667,ZeBRA
0.03955569761866709,0.4166666666666667,ZeBRA
0.039635608118906825,0.4166666666666667,ZeBRA
0.03971551861914656,0.4166666666666667,ZeBRA
0.039795429119386286,0.4166666666666667,ZeBRA
0.039795429119386286,0.42063492063492064,ZeBRA
0.03987533961962602,0.42063492063492064,ZeBRA
0.03987533961962602,0.4246031746031746,ZeBRA
0.03995525011986575,0.4246031746031746,ZeBRA
0.04003516062010548,0.4246031746031746,ZeBRA
0.040115071120345215,0.4246031746031746,ZeBRA
0.04019498162058494,0.4246031746031746,ZeBRA
0.040274892120824676,0.4246031746031746,ZeBRA
0.04035480262106441,0.4246031746031746,ZeBRA
0.04043471312130414,0.4246031746031746,ZeBRA
0.04051462362154387,0.4246031746031746,ZeBRA
0.040594534121783606,0.4246031746031746,ZeBRA
0.04067444462202333,0.4246031746031746,ZeBRA
0.04075435512226307,0.4246031746031746,ZeBRA
0.040834265622502794,0.4246031746031746,ZeBRA
0.04091417612274253,0.4246031746031746,ZeBRA
0.04091417612274253,0.42857142857142855,ZeBRA
0.04099408662298226,0.42857142857142855,ZeBRA
0.04107399712322199,0.42857142857142855,ZeBRA
0.04115390762346172,0.42857142857142855,ZeBRA
0.04123381812370146,0.42857142857142855,ZeBRA
0.041313728623941184,0.42857142857142855,ZeBRA
0.041313728623941184,0.43253968253968256,ZeBRA
0.04139363912418092,0.43253968253968256,ZeBRA
0.041473549624420646,0.43253968253968256,ZeBRA
0.04155346012466038,0.43253968253968256,ZeBRA
0.041633370624900114,0.43253968253968256,ZeBRA
0.04171328112513984,0.43253968253968256,ZeBRA
0.041793191625379575,0.43253968253968256,ZeBRA
0.04187310212561931,0.43253968253968256,ZeBRA
0.041953012625859036,0.43253968253968256,ZeBRA
0.04203292312609877,0.43253968253968256,ZeBRA
0.042112833626338504,0.43253968253968256,ZeBRA
0.04219274412657823,0.43253968253968256,ZeBRA
0.042272654626817965,0.43253968253968256,ZeBRA
0.04235256512705769,0.43253968253968256,ZeBRA
0.04243247562729743,0.43253968253968256,ZeBRA
0.04251238612753716,0.43253968253968256,ZeBRA
0.04259229662777689,0.43253968253968256,ZeBRA
0.04267220712801662,0.43253968253968256,ZeBRA
0.042752117628256356,0.43253968253968256,ZeBRA
0.04283202812849608,0.43253968253968256,ZeBRA
0.04291193862873582,0.43253968253968256,ZeBRA
0.042991849128975544,0.43253968253968256,ZeBRA
0.04307175962921528,0.43253968253968256,ZeBRA
0.04315167012945501,0.43253968253968256,ZeBRA
0.04323158062969474,0.43253968253968256,ZeBRA
0.043311491129934473,0.43253968253968256,ZeBRA
0.04339140163017421,0.43253968253968256,ZeBRA
0.043471312130413935,0.43253968253968256,ZeBRA
0.04355122263065367,0.43253968253968256,ZeBRA
0.0436311331308934,0.43253968253968256,ZeBRA
0.04371104363113313,0.43253968253968256,ZeBRA
0.043790954131372864,0.43253968253968256,ZeBRA
0.04387086463161259,0.43253968253968256,ZeBRA
0.043950775131852325,0.43253968253968256,ZeBRA
0.04403068563209206,0.43253968253968256,ZeBRA
0.044110596132331786,0.43253968253968256,ZeBRA
0.04419050663257152,0.43253968253968256,ZeBRA
0.044270417132811254,0.43253968253968256,ZeBRA
0.04435032763305098,0.43253968253968256,ZeBRA
0.044430238133290716,0.43253968253968256,ZeBRA
0.04451014863353044,0.43253968253968256,ZeBRA
0.04459005913377018,0.43253968253968256,ZeBRA
0.04466996963400991,0.43253968253968256,ZeBRA
0.04474988013424964,0.43253968253968256,ZeBRA
0.04482979063448937,0.43253968253968256,ZeBRA
0.044909701134729106,0.43253968253968256,ZeBRA
0.04498961163496883,0.43253968253968256,ZeBRA
0.04506952213520857,0.43253968253968256,ZeBRA
0.045149432635448294,0.43253968253968256,ZeBRA
0.04522934313568803,0.43253968253968256,ZeBRA
0.04530925363592776,0.43253968253968256,ZeBRA
0.04538916413616749,0.43253968253968256,ZeBRA
0.045469074636407224,0.43253968253968256,ZeBRA
0.04554898513664696,0.43253968253968256,ZeBRA
0.045628895636886685,0.43253968253968256,ZeBRA
0.04570880613712642,0.43253968253968256,ZeBRA
0.04578871663736615,0.43253968253968256,ZeBRA
0.04586862713760588,0.43253968253968256,ZeBRA
0.04586862713760588,0.4365079365079365,ZeBRA
0.045948537637845614,0.4365079365079365,ZeBRA
0.04602844813808534,0.4365079365079365,ZeBRA
0.046108358638325075,0.4365079365079365,ZeBRA
0.04618826913856481,0.4365079365079365,ZeBRA
