target_name,model,requested_fpr,metric,n_repeats,mean,sd,median,q025,q975
FILD or FILA ADJUDICATED,combined_isotonic,0.005,npv,30,0.9840146741478868,0.0014536396399615235,0.9838985664819373,0.981514745595521,0.9861872505817904
FILD or FILA ADJUDICATED,combined_isotonic,0.005,LR+,25,45.75309890812844,14.64873947193897,43.42734575035562,19.903063348327017,70.22323494033284
FILD or FILA ADJUDICATED,combined_isotonic,0.005,LR-,25,0.7922536327591816,0.06733923235402646,0.8021704134166202,0.6924179714292904,0.913619793681635
FILD or FILA ADJUDICATED,combined_isotonic,0.005,threshold,30,0.34221064010034713,0.12458132305908533,0.31176948168624813,0.1599402729552469,0.5841107492609016
FILD or FILA ADJUDICATED,combined_isotonic,0.005,expected_fp,30,37.715,2.638889472124388e-15,37.715,37.714999999999996,37.715
FILD or FILA ADJUDICATED,combined_isotonic,0.005,expected_tn,30,7505.285000000001,9.250427460130737e-13,7505.285,7505.285,7505.285
FILD or FILA ADJUDICATED,combined_isotonic,0.005,expected_flags,30,67.74787775330611,11.289232318711717,66.86817251461989,48.259730381944436,84.59402604166667
FILD or FILA ADJUDICATED,combined_isotonic,0.005,fpr,30,0.005000000000000001,8.673617379884035e-19,0.005,0.005,0.005
FILD or FILA ADJUDICATED,combined_isotonic,0.005,tpr_upper,30,0.26467724118796243,0.08334583314732401,0.2609910600358014,0.11281317026523276,0.3857834162019722
FILD or FILA ADJUDICATED,combined_isotonic,0.005,ppv_upper,30,0.56211415782934,0.09437502919823629,0.580754640964094,0.339817861824067,0.6642821958235842
FILD or FILA ADJUDICATED,combined_isotonic,0.005,acc_upper,30,0.9818369913550217,0.0017179953025898234,0.9818271769277473,0.9785662746920684,0.9842944691633355
FILD or FILA ADJUDICATED,combined_isotonic,0.005,npv_upper,30,0.9853515503313243,0.001634146748672345,0.9852745856526804,0.9823825216806025,0.9877300345358598
FILD or FILA ADJUDICATED,combined_isotonic,0.005,LR+_upper,25,87.91700465644354,23.624498119103077,94.71224273204548,45.5486086996011,125.49177775765544
FILD or FILA ADJUDICATED,combined_isotonic,0.005,LR-_upper,25,0.8497203685374517,0.0577725217238474,0.8599807285845098,0.7623343660430011,0.9514472658782189
FILD or FILA ADJUDICATED,combined_isotonic,0.005,threshold_upper,30,0.34221064010034713,0.12458132305908533,0.31176948168624813,0.1599402729552469,0.5841107492609016
FILD or FILA ADJUDICATED,combined_isotonic,0.005,expected_fp_upper,30,37.715,2.638889472124388e-15,37.715,37.714999999999996,37.715
FILD or FILA ADJUDICATED,combined_isotonic,0.005,expected_tn_upper,30,7505.285000000001,9.250427460130737e-13,7505.285,7505.285,7505.285
FILD or FILA ADJUDICATED,combined_isotonic,0.005,expected_flags_upper,30,67.74787775330611,11.289232318711717,66.86817251461989,48.259730381944436,84.59402604166667
FILD or FILA ADJUDICATED,combined_isotonic,0.005,fpr_lower,30,0.005000000000000001,8.673617379884035e-19,0.005,0.005,0.005
FILD or FILA ADJUDICATED,combined_isotonic,0.005,tpr_lower,30,0.14540114752139785,0.06175482476545624,0.1378809285943287,0.04716299893418213,0.24049095034077245
FILD or FILA ADJUDICATED,combined_isotonic,0.005,ppv_lower,30,0.32838581700080555,0.09235570089563136,0.330248113972193,0.1509437585614403,0.45029293048709096
FILD or FILA ADJUDICATED,combined_isotonic,0.005,acc_lower,30,0.9764607093154875,0.0011674097283421437,0.9762872752453448,0.9746558309940851,0.9782737693409195
FILD or FILA ADJUDICATED,combined_isotonic,0.005,npv_lower,30,0.9829610502731698,0.0012077874055581635,0.9828114733941972,0.9810500552484207,0.9848232492337311
FILD or FILA ADJUDICATED,combined_isotonic,0.005,LR+_lower,25,23.69258025622571,9.022355397388546,21.87570502366842,8.547186847474412,38.46814135369389
FILD or FILA ADJUDICATED,combined_isotonic,0.005,LR-_lower,25,0.721108003320655,0.07363196536385523,0.7303823608632025,0.6137277293168759,0.8561363909696617
FILD or FILA ADJUDICATED,combined_isotonic,0.005,threshold_lower,30,0.34221064010034713,0.12458132305908533,0.31176948168624813,0.1599402729552469,0.5841107492609016
FILD or FILA ADJUDICATED,combined_isotonic,0.005,expected_fp_lower,30,37.715,2.638889472124388e-15,37.715,37.714999999999996,37.715
FILD or FILA ADJUDICATED,combined_isotonic,0.005,expected_tn_lower,30,7505.285000000001,9.250427460130737e-13,7505.285,7505.285,7505.285
FILD or FILA ADJUDICATED,combined_isotonic,0.005,expected_flags_lower,30,67.74787775330611,11.289232318711717,66.86817251461989,48.259730381944436,84.59402604166667
FILD or FILA ADJUDICATED,combined_isotonic,0.005,sensitivity,30,0.19758472206122446,0.07427126525468235,0.19179718759618344,0.06937322619700292,0.3084146450109649
FILD or FILA ADJUDICATED,combined_isotonic,0.005,specificity,30,0.9950000000000002,2.2584051416334807e-16,0.995,0.995,0.995
FILD or FILA ADJUDICATED,combined_isotonic,0.01,tpr,30,0.2518960956990971,0.0650170905379173,0.26200455465587047,0.12148672359147246,0.33401250442944813
FILD or FILA ADJUDICATED,combined_isotonic,0.01,ppv,30,0.35326436143108375,0.0721991440035426,0.3582764321850894,0.20677563903090085,0.4559497579740809
FILD or FILA ADJUDICATED,combined_isotonic,0.01,acc,30,0.9754201697915872,0.0012842882081563907,0.9756198430549308,0.9728441821943995,0.9770422223097175
FILD or FILA ADJUDICATED,combined_isotonic,0.01,npv,30,0.9850070538391422,0.001279416451641344,0.9852030281675974,0.9824436405091279,0.9866260063474522
FILD or FILA ADJUDICATED,combined_isotonic,0.01,LR+,28,30.358353854727195,9.040820340685372,28.63598606460433,13.72891472655106,48.57605171472571
FILD or FILA ADJUDICATED,combined_isotonic,0.01,LR-,28,0.7468909135844551,0.05867138108599452,0.7441776984688637,0.672080063780606,0.8804174395391291
FILD or FILA ADJUDICATED,combined_isotonic,0.01,threshold,30,0.21967544541518808,0.07479590326199405,0.2211556980290485,0.08994262145749415,0.3328870586257675
FILD or FILA ADJUDICATED,combined_isotonic,0.01,expected_fp,30,75.43,6.463932694307204e-15,75.43,75.42999999999999,75.43
FILD or FILA ADJUDICATED,combined_isotonic,0.01,expected_tn,30,7467.5700000000015,1.8500854920261474e-12,7467.57,7467.57,7467.57
FILD or FILA ADJUDICATED,combined_isotonic,0.01,expected_flags,30,113.71820654626276,9.88259776176343,115.25469230769231,93.89598198590382,126.19990067327613
FILD or FILA ADJUDICATED,combined_isotonic,0.01,fpr,30,0.010000000000000002,1.8504963244516867e-18,0.01,0.01,0.01
FILD or FILA ADJUDICATED,combined_isotonic,0.01,tpr_upper,30,0.32450966756421656,0.0714570888942902,0.3367554427751711,0.17872720677807044,0.41223399345327777
FILD or FILA ADJUDICATED,combined_isotonic,0.01,ppv_upper,30,0.44700115649233646,0.0733722468219944,0.45563429374031983,0.2944835353603453,0.5483599657338045
FILD or FILA ADJUDICATED,combined_isotonic,0.01,acc_upper,30,0.9787430608425284,0.0014660145290158661,0.9789806515792998,0.9757262867160893,0.9805298675821802
FILD or FILA ADJUDICATED,combined_isotonic,0.01,npv_upper,30,0.986469634486683,0.0014077668314621957,0.9867100496748875,0.9835999899918773,0.9882016493564211
FILD or FILA ADJUDICATED,combined_isotonic,0.01,LR+_upper,28,51.39235057339346,15.36421670802062,49.065082037400614,26.93399363691454,84.87657875137623
FILD or FILA ADJUDICATED,combined_isotonic,0.01,LR-_upper,28,0.811630612865575,0.05137297435377719,0.8100557965737445,0.7447367353137476,0.9266655501532426
FILD or FILA ADJUDICATED,combined_isotonic,0.01,threshold_upper,30,0.21967544541518808,0.07479590326199405,0.2211556980290485,0.08994262145749415,0.3328870586257675
FILD or FILA ADJUDICATED,combined_isotonic,0.01,expected_fp_upper,30,75.43,6.463932694307204e-15,75.43,75.42999999999999,75.43
FILD or FILA ADJUDICATED,combined_isotonic,0.01,expected_tn_upper,30,7467.5700000000015,1.8500854920261474e-12,7467.57,7467.57,7467.57
FILD or FILA ADJUDICATED,combined_isotonic,0.01,expected_flags_upper,30,113.71820654626276,9.88259776176343,115.25469230769231,93.89598198590382,126.19990067327613
FILD or FILA ADJUDICATED,combined_isotonic,0.01,fpr_lower,30,0.010000000000000002,1.8504963244516867e-18,0.01,0.01,0.01
FILD or FILA ADJUDICATED,combined_isotonic,0.01,tpr_lower,30,0.19151394079885503,0.055505166277270465,0.19871307300326296,0.08489883257006385,0.2639741283437239
FILD or FILA ADJUDICATED,combined_isotonic,0.01,ppv_lower,30,0.2694690911885658,0.06470214108526,0.2768634172802009,0.14002867077498632,0.3648453905034121
FILD or FILA ADJUDICATED,combined_isotonic,0.01,acc_lower,30,0.9718499053798916,0.001061577868646756,0.9719395639845969,0.9697167716340811,0.9732272371772059
FILD or FILA ADJUDICATED,combined_isotonic,0.01,npv_lower,30,0.9837759228300389,0.0010921773443867994,0.9839136265549082,0.9816737248728715,0.985203640929562
FILD or FILA ADJUDICATED,combined_isotonic,0.01,LR+_lower,28,17.677653534897715,5.460185338445665,17.218326271507046,6.93281468384212,27.346074059139852
FILD or FILA ADJUDICATED,combined_isotonic,0.01,LR-_lower,28,0.6709195259601479,0.06310094989429704,0.6672051245923893,0.5918714049238026,0.8163559278022396
FILD or FILA ADJUDICATED,combined_isotonic,0.01,threshold_lower,30,0.21967544541518808,0.07479590326199405,0.2211556980290485,0.08994262145749415,0.3328870586257675
FILD or FILA ADJUDICATED,combined_isotonic,0.01,expected_fp_lower,30,75.43,6.463932694307204e-15,75.43,75.42999999999999,75.43
FILD or FILA ADJUDICATED,combined_isotonic,0.01,expected_tn_lower,30,7467.5700000000015,1.8500854920261474e-12,7467.57,7467.57,7467.57
FILD or FILA ADJUDICATED,combined_isotonic,0.01,expected_flags_lower,30,113.71820654626276,9.88259776176343,115.25469230769231,93.89598198590382,126.19990067327613
FILD or FILA ADJUDICATED,combined_isotonic,0.01,sensitivity,30,0.2518960956990971,0.0650170905379173,0.26200455465587047,0.12148672359147246,0.33401250442944813
FILD or FILA ADJUDICATED,combined_isotonic,0.01,specificity,30,0.9899999999999997,3.387607712450221e-16,0.99,0.99,0.99
FILD or FILA ADJUDICATED,combined_isotonic,0.02,tpr,30,0.3129954824865645,0.04774038891859777,0.32142160253753704,0.21682790858725762,0.38002965842207326
FILD or FILA ADJUDICATED,combined_isotonic,0.02,ppv,30,0.25796146591689,0.043299052443195436,0.26279172365837644,0.1783018207577899,0.33243110730764713
FILD or FILA ADJUDICATED,combined_isotonic,0.02,acc,30,0.9668246021231915,0.0009430200280216844,0.9669910440007415,0.9649249957251804,0.9681487339935225
FILD or FILA ADJUDICATED,combined_isotonic,0.02,npv,30,0.9860770479005762,0.000951694058263052,0.9862464583026346,0.9841529926366742,0.9874133704315131
FILD or FILA ADJUDICATED,combined_isotonic,0.02,LR+,29,18.348902899633824,4.803857733837139,17.968676190177508,10.82791359657588,28.259141933312467
FILD or FILA ADJUDICATED,combined_isotonic,0.02,LR-,29,0.6977170307758068,0.04649564339765379,0.6848315252217312,0.6323340363188602,0.7996242944514667
FILD or FILA ADJUDICATED,combined_isotonic,0.02,threshold,30,0.14035175681535866,0.05051268531953491,0.14111091968562478,0.06580696633897164,0.23457319959492495
FILD or FILA ADJUDICATED,combined_isotonic,0.02,expected_fp,30,150.86,1.396369056125529e-14,150.86,150.85999999999999,150.86
FILD or FILA ADJUDICATED,combined_isotonic,0.02,expected_tn,30,7392.140000000003,2.775128238039221e-12,7392.14,7392.14,7392.14
FILD or FILA ADJUDICATED,combined_isotonic,0.02,expected_flags,30,198.43531333795784,7.256539115626862,199.71608358570563,183.8178421052632,208.62450808015515
FILD or FILA ADJUDICATED,combined_isotonic,0.02,fpr,30,0.020000000000000004,3.5287580338023136e-18,0.02,0.02,0.02
FILD or FILA ADJUDICATED,combined_isotonic,0.02,tpr_upper,30,0.389627608183446,0.050381330570202484,0.39883882957690375,0.2873822563931561,0.4592226807109896
FILD or FILA ADJUDICATED,combined_isotonic,0.02,ppv_upper,30,0.3250699008990814,0.04641851506417036,0.32945682840152446,0.2393776355935937,0.40669654573508507
FILD or FILA ADJUDICATED,combined_isotonic,0.02,acc_upper,30,0.9711308766255946,0.0010069044545239453,0.9712878734879976,0.9690115081056621,0.9725596185387135
FILD or FILA ADJUDICATED,combined_isotonic,0.02,npv_upper,30,0.9876472898247513,0.001004471041989468,0.9878320832292639,0.9856157943522996,0.9890357198778722
FILD or FILA ADJUDICATED,combined_isotonic,0.02,LR+_upper,29,27.839673098984004,7.842634425194352,26.364537406764708,16.98073282769107,44.85871583795434
FILD or FILA ADJUDICATED,combined_isotonic,0.02,LR-_upper,29,0.7696271072922612,0.04211651666758521,0.7579574707345514,0.709584193653793,0.8615805112908772
FILD or FILA ADJUDICATED,combined_isotonic,0.02,threshold_upper,30,0.14035175681535866,0.05051268531953491,0.14111091968562478,0.06580696633897164,0.23457319959492495
FILD or FILA ADJUDICATED,combined_isotonic,0.02,expected_fp_upper,30,150.86,1.396369056125529e-14,150.86,150.85999999999999,150.86
FILD or FILA ADJUDICATED,combined_isotonic,0.02,expected_tn_upper,30,7392.140000000003,2.775128238039221e-12,7392.14,7392.14,7392.14
FILD or FILA ADJUDICATED,combined_isotonic,0.02,expected_flags_upper,30,198.43531333795784,7.256539115626862,199.71608358570563,183.8178421052632,208.62450808015515
FILD or FILA ADJUDICATED,combined_isotonic,0.02,fpr_lower,30,0.020000000000000004,3.5287580338023136e-18,0.02,0.02,0.02
FILD or FILA ADJUDICATED,combined_isotonic,0.02,tpr_lower,30,0.24558259997115453,0.042769824731371,0.25280821454470914,0.15896602872442844,0.3067511229502556
FILD or FILA ADJUDICATED,combined_isotonic,0.02,ppv_lower,30,0.2001222521926221,0.038091830655178155,0.20304724594462453,0.1285418094719138,0.26409375135466534
FILD or FILA ADJUDICATED,combined_isotonic,0.02,acc_lower,30,0.9622214337472459,0.0008426920004365269,0.9623478143515574,0.9604448289679016,0.9633756764367275
FILD or FILA ADJUDICATED,combined_isotonic,0.02,npv_lower,30,0.9846788946042965,0.0008533236230989185,0.9848247417777558,0.982943513494214,0.9858982527618388
FILD or FILA ADJUDICATED,combined_isotonic,0.02,LR+_lower,29,11.875818243115738,2.9622394482947207,11.909543794580594,6.74848266040784,17.479819097139213
FILD or FILA ADJUDICATED,combined_isotonic,0.02,LR-_lower,29,0.6173970102025861,0.048593270871688084,0.603930327907679,0.5498915967342038,0.7242399408504399
FILD or FILA ADJUDICATED,combined_isotonic,0.02,threshold_lower,30,0.14035175681535866,0.05051268531953491,0.14111091968562478,0.06580696633897164,0.23457319959492495
FILD or FILA ADJUDICATED,combined_isotonic,0.02,expected_fp_lower,30,150.86,1.396369056125529e-14,150.86,150.85999999999999,150.86
FILD or FILA ADJUDICATED,combined_isotonic,0.02,expected_tn_lower,30,7392.140000000003,2.775128238039221e-12,7392.14,7392.14,7392.14
FILD or FILA ADJUDICATED,combined_isotonic,0.02,expected_flags_lower,30,198.43531333795784,7.256539115626862,199.71608358570563,183.8178421052632,208.62450808015515
FILD or FILA ADJUDICATED,combined_isotonic,0.02,sensitivity,30,0.3129954824865645,0.04774038891859777,0.32142160253753704,0.21682790858725762,0.38002965842207326
FILD or FILA ADJUDICATED,combined_isotonic,0.02,specificity,30,0.9800000000000001,1.1292025708167404e-16,0.98,0.98,0.98
FILD or FILA ADJUDICATED,combined_isotonic,0.05,tpr,30,0.41071129588644995,0.03339919571736029,0.4129013596900337,0.3559655115509185,0.46552396314169064
FILD or FILA ADJUDICATED,combined_isotonic,0.05,ppv,30,0.15507261574690762,0.01913316577311349,0.15228384218587449,0.13062286212085492,0.1952163581387467
FILD or FILA ADJUDICATED,combined_isotonic,0.05,acc,30,0.9393473836224485,0.0006597371993552746,0.9393906441420254,0.9382659854133515,0.9404301029756384
FILD or FILA ADJUDICATED,combined_isotonic,0.05,npv,30,0.9876717333210566,0.000687439533665557,0.9877058035032827,0.9865369202241621,0.9888132427273535
FILD or FILA ADJUDICATED,combined_isotonic,0.05,LR+,30,9.297671516649702,1.6085998574464528,8.954946633195483,7.4998939675381076,13.770311411300158
FILD or FILA ADJUDICATED,combined_isotonic,0.05,LR-,30,0.6194823367366341,0.03498428050949759,0.617701547039359,0.5614515153546545,0.6772643651589325
FILD or FILA ADJUDICATED,combined_isotonic,0.05,threshold,30,0.07150372429818454,0.032070043999881837,0.061393519133713034,0.02957374757250257,0.1403183311541554
FILD or FILA ADJUDICATED,combined_isotonic,0.05,expected_fp,30,377.14999999999986,1.5441449964368147e-13,377.15000000000003,377.15,377.1500000000001
FILD or FILA ADJUDICATED,combined_isotonic,0.05,expected_tn,30,7165.850000000002,1.888235598329174e-12,7165.85,7165.85,7165.85
FILD or FILA ADJUDICATED,combined_isotonic,0.05,expected_flags,30,439.57811697474045,5.076677749038762,439.91100667288515,431.25675775573967,447.909642397537
FILD or FILA ADJUDICATED,combined_isotonic,0.05,fpr,30,0.05000000000000002,1.4115032135209254e-17,0.05,0.05,0.05
FILD or FILA ADJUDICATED,combined_isotonic,0.05,tpr_upper,30,0.4895991847057028,0.03369150705318553,0.4922624988668223,0.4342081355646601,0.5443248371678282
FILD or FILA ADJUDICATED,combined_isotonic,0.05,ppv_upper,30,0.19399472923521596,0.022588860523187006,0.18976088804866853,0.16812101397537943,0.24110429147858722
FILD or FILA ADJUDICATED,combined_isotonic,0.05,acc_upper,30,0.9453971277997951,0.0007101036799375471,0.9455144081783222,0.9442114680630109,0.946448433029044
FILD or FILA ADJUDICATED,combined_isotonic,0.05,npv_upper,30,0.9893579254221702,0.0006921753767261503,0.9894022446215549,0.9882130277728957,0.9904952417079913
FILD or FILA ADJUDICATED,combined_isotonic,0.05,LR+_upper,30,12.545580093756943,2.472827258402256,11.839624487898194,10.398922369756598,20.106059556254074
FILD or FILA ADJUDICATED,combined_isotonic,0.05,LR-_upper,30,0.7016953152615945,0.03315458651231727,0.7005171376378023,0.6461083503562053,0.756315651164218
FILD or FILA ADJUDICATED,combined_isotonic,0.05,threshold_upper,30,0.07150372429818454,0.032070043999881837,0.061393519133713034,0.02957374757250257,0.1403183311541554
FILD or FILA ADJUDICATED,combined_isotonic,0.05,expected_fp_upper,30,377.14999999999986,1.5441449964368147e-13,377.15000000000003,377.15,377.1500000000001
FILD or FILA ADJUDICATED,combined_isotonic,0.05,expected_tn_upper,30,7165.850000000002,1.888235598329174e-12,7165.85,7165.85,7165.85
FILD or FILA ADJUDICATED,combined_isotonic,0.05,expected_flags_upper,30,439.57811697474045,5.076677749038762,439.91100667288515,431.25675775573967,447.909642397537
FILD or FILA ADJUDICATED,combined_isotonic,0.05,fpr_lower,30,0.05000000000000002,1.4115032135209254e-17,0.05,0.05,0.05
FILD or FILA ADJUDICATED,combined_isotonic,0.05,tpr_lower,30,0.3362253022060251,0.03146888134308417,0.33783414643797804,0.28477136371844325,0.3884227430702083
FILD or FILA ADJUDICATED,combined_isotonic,0.05,ppv_lower,30,0.12260486627550765,0.015864855095533283,0.12077551913972723,0.10080286073709718,0.15509585189611025
FILD or FILA ADJUDICATED,combined_isotonic,0.05,acc_lower,30,0.9329355257281612,0.0006143904291732203,0.9330031967363366,0.9318702468250135,0.9339465987872224
FILD or FILA ADJUDICATED,combined_isotonic,0.05,npv_lower,30,0.9860580930730595,0.0006494317760391057,0.986080394596575,0.9849887874121422,0.987147962925821
FILD or FILA ADJUDICATED,combined_isotonic,0.05,LR+_lower,30,6.7444350557027155,1.0554462579330066,6.602972716950919,5.3482956241176405,9.289323547658137
FILD or FILA ADJUDICATED,combined_isotonic,0.05,LR-_lower,30,0.5338531440645918,0.03510872829716952,0.5315559301014805,0.47622954474140583,0.5919527155169574
FILD or FILA ADJUDICATED,combined_isotonic,0.05,threshold_lower,30,0.07150372429818454,0.032070043999881837,0.061393519133713034,0.02957374757250257,0.1403183311541554
FILD or FILA ADJUDICATED,combined_isotonic,0.05,expected_fp_lower,30,377.14999999999986,1.5441449964368147e-13,377.15000000000003,377.15,377.1500000000001
FILD or FILA ADJUDICATED,combined_isotonic,0.05,expected_tn_lower,30,7165.850000000002,1.888235598329174e-12,7165.85,7165.85,7165.85
FILD or FILA ADJUDICATED,combined_isotonic,0.05,expected_flags_lower,30,439.57811697474045,5.076677749038762,439.91100667288515,431.25675775573967,447.909642397537
FILD or FILA ADJUDICATED,combined_isotonic,0.05,sensitivity,30,0.41071129588644995,0.03339919571736029,0.4129013596900337,0.3559655115509185,0.46552396314169064
FILD or FILA ADJUDICATED,combined_isotonic,0.05,specificity,30,0.9499999999999997,2.2584051416334807e-16,0.95,0.95,0.95
FILD or FILA ADJUDICATED,combined_isotonic,0.1,tpr,30,0.5105987781784112,0.03774793538619579,0.5200663094538437,0.4448066955752772,0.5744207308644628
FILD or FILA ADJUDICATED,combined_isotonic,0.1,ppv,30,0.10351048647789982,0.01772249280871242,0.10003134068687393,0.08802957332600578,0.14392944770413577
FILD or FILA ADJUDICATED,combined_isotonic,0.1,acc,30,0.8923081240134006,0.0007456382298507692,0.8924951369768661,0.8910085273200055,0.8935688045602856
FILD or FILA ADJUDICATED,combined_isotonic,0.1,npv,30,0.9892068898015994,0.0008077477754693687,0.9893925490089615,0.9877385936517014,0.9905877702917736
FILD or FILA ADJUDICATED,combined_isotonic,0.1,LR+,30,5.8122395799519575,1.303921742515142,5.530229123110388,4.8017895381551305,8.775006937589687
FILD or FILA ADJUDICATED,combined_isotonic,0.1,LR-,30,0.5415295218010783,0.040986910215505976,0.5320484754691126,0.4715546760596788,0.6160373493873816
FILD or FILA ADJUDICATED,combined_isotonic,0.1,threshold,30,0.04145212700918006,0.013082034482116622,0.03859943155724488,0.024397429899710957,0.07149313737108937
FILD or FILA ADJUDICATED,combined_isotonic,0.1,expected_fp,30,754.3,1.1368683772161603e-13,754.3000000000001,754.3,754.3000000000002
FILD or FILA ADJUDICATED,combined_isotonic,0.1,expected_tn,30,6788.700000000002,1.888235598329174e-12,6788.7,6788.7,6788.7
FILD or FILA ADJUDICATED,combined_isotonic,0.1,expected_flags,30,831.9110142831184,5.737686178701751,833.3500790369844,821.9106177274422,841.6119510913985
FILD or FILA ADJUDICATED,combined_isotonic,0.1,fpr,30,0.10000000000000003,2.823006427041851e-17,0.1,0.1,0.1
FILD or FILA ADJUDICATED,combined_isotonic,0.1,tpr_upper,30,0.58797164504305,0.03704378381881473,0.5976201247856806,0.5239245298748215,0.6498260090837428
FILD or FILA ADJUDICATED,combined_isotonic,0.1,ppv_upper,30,0.1277334584465599,0.021837819647627883,0.12285453971677951,0.10986344445843607,0.17711613858917952
FILD or FILA ADJUDICATED,combined_isotonic,0.1,acc_upper,30,0.9000932533232592,0.0008647449413089626,0.900246412869153,0.8983587050026866,0.9014132360453041
FILD or FILA ADJUDICATED,combined_isotonic,0.1,npv_upper,30,0.9909694319985756,0.000788351001821492,0.9911639586232539,0.9895459309169531,0.9923015490208652
