target_name,repeat,model,split_seed,inner_cv_auc,params_json
FILD or FILA ADJUDICATED,21,combined,2021057243,0.8090341148392531,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": -1, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,22,genomic,1908475031,0.5954536946043334,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,22,combined,1908475031,0.8176330197950302,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 20, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,23,genomic,888867494,0.6132247648462726,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,23,combined,888867494,0.8470623332865365,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,24,genomic,1749589912,0.5703062848050915,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,24,combined,1749589912,0.79233352052038,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,25,genomic,638724288,0.580127755159343,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,25,combined,638724288,0.765191398755206,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 7, ""min_child_samples"": 40, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,26,genomic,1194267614,0.638588609668211,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,26,combined,1194267614,0.8096483223360943,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": -1, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,27,genomic,1279322305,0.5915052178389256,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,27,combined,1279322305,0.795351911647714,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,28,genomic,1530328090,0.5656149094482662,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 127, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,28,combined,1530328090,0.8144157424306236,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,29,genomic,707474276,0.528189199307408,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 20, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,29,combined,707474276,0.7654926529084186,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,30,genomic,1746433158,0.5566416303991765,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.12, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 20, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,30,combined,1746433158,0.8032956619401936,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,1,genomic,99542587,0.6222464044984376,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,1,combined,99542587,0.7007079754352638,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": -1, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,2,genomic,1829596856,0.6049860854617971,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,2,combined,1829596856,0.7808481313373073,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,3,genomic,1547199464,0.6453980437767114,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 7, ""min_child_samples"": 10, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,3,combined,1547199464,0.7603546061055173,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,4,genomic,1321510800,0.6659920391549893,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": 14, ""min_child_samples"": 20, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,4,combined,1321510800,0.7309245603789619,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,5,genomic,2010571492,0.6335627883377787,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,5,combined,2010571492,0.6324387875163902,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,6,genomic,1191195299,0.7011545491638494,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,6,combined,1191195299,0.7114373867910441,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 127, ""max_depth"": 10, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,7,genomic,700435434,0.5821142898327837,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,7,combined,700435434,0.7444298446527219,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,8,genomic,584071660,0.6392253823245341,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
