target_name,repeat,split_seed,model,tpr,ppv,acc,npv,LR+,LR-,threshold,expected_fp,expected_tn,expected_flags,fpr,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,expected_fp_upper,expected_tn_upper,expected_flags_upper,fpr_lower,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,expected_fp_lower,expected_tn_lower,expected_flags_lower,sensitivity,specificity,requested_fpr,fpr_distance
FILD or FILA ADJUDICATED,1,793387248,zebra_isotonic,0.5353293413173653,0.09750291437529386,0.8927966289642937,0.9897040026205166,5.36179552532713,0.5162553933225547,0.04200614709772564,754.3000000000001,6788.7,835.6700598802397,0.1,0.6127543716563784,0.1195180769821181,0.900761465869059,0.991466665052512,6.5703602218035035,0.6089388984993381,0.04200614709772564,754.3000000000001,6788.7,835.6700598802397,0.1,0.45616258947677096,0.07917792899651391,0.8843982190334966,0.9878779574774036,4.269930134538032,0.4271126388746032,0.04200614709772564,754.3000000000001,6788.7,835.6700598802397,0.5353293413173653,0.9,0.1,0.0
FILD or FILA ADJUDICATED,1,793387248,genomic_raw,0.0,0.04807692307692309,0.9792666666666667,0.980227531596177,,,0.24472680963387802,7.543,7535.457,7.543,0.001,0.024649787352889047,0.27753279986288926,0.980246302862848,0.9807150310823073,,,0.24472680963387802,7.543,7535.457,7.543,0.001,0.0,0.019826716389110256,0.9782759769585572,0.980207904466031,,,0.24472680963387802,7.543,7535.457,7.543,0.0,0.999,0.001,0.0
FILD or FILA ADJUDICATED,1,793387248,genomic_raw,0.013157894736842105,0.04807692307692309,0.9756055880441845,0.9804056935148008,,,0.08644128464447441,37.715,7505.285,39.715,0.005,0.04670108102456133,0.16612679732505667,0.9776004913245058,0.9810844466456652,,,0.08644128464447441,37.715,7505.285,39.715,0.005,0.0036158171874622162,0.019826716389110256,0.9735908095337101,0.9801836063455068,,,0.08644128464447441,37.715,7505.285,39.715,0.013157894736842105,0.995,0.005,0.0
FILD or FILA ADJUDICATED,1,793387248,genomic_raw,0.02631578947368421,0.04807692307692309,0.9709642625081222,0.9805661295706726,,,0.047534979952985536,75.43,7467.57,79.43,0.01,0.06570377320639395,0.12245177615148409,0.9737118205812778,0.9813747020023617,,,0.047534979952985536,75.43,7467.57,79.43,0.01,0.010280235864764092,0.019826716389110256,0.9681890054082152,0.9802032321402728,,,0.047534979952985536,75.43,7467.57,79.43,0.02631578947368421,0.99,0.01,0.0
FILD or FILA ADJUDICATED,1,793387248,genomic_raw,0.039473684210526314,0.035947712418300644,0.9614217024041586,0.9806318269083195,,,0.024476792012320676,150.86,7392.14,156.86,0.02,0.08343651522247675,0.07856341385879223,0.9651560499155044,0.9815559085003256,,,0.024476792012320676,150.86,7392.14,156.86,0.02,0.018214604707815794,0.019826716389110256,0.9576568216775967,0.9801438680880084,,,0.024476792012320676,150.86,7392.14,156.86,0.039473684210526314,0.98,0.02,0.0
FILD or FILA ADJUDICATED,1,793387248,genomic_raw,0.06578947368421052,0.027567600524342283,0.9325341130604289,0.9805688403102079,,,0.009601831579600621,377.15000000000003,7165.85,387.15000000000003,0.05,0.11686053432719501,0.04688740119904942,0.9381436261576519,0.9817003081763404,,,0.009601831579600621,377.15000000000003,7165.85,387.15000000000003,0.05,0.036124807321366526,0.019826716389110245,0.9268983775873282,0.9798571515724362,,,0.009601831579600621,377.15000000000003,7165.85,387.15000000000003,0.06578947368421052,0.95,0.05,0.0
FILD or FILA ADJUDICATED,1,793387248,genomic_raw,0.13157894736842105,0.02756760052434228,0.8848213125406108,0.9809267847791717,,,0.0039438437097633425,754.3000000000001,6788.7,774.3000000000001,0.1,0.1945037807028201,0.03955922787570791,0.8925024029035667,0.9824104137243385,,,0.0039438437097633425,754.3000000000001,6788.7,774.3000000000001,0.1,0.08681711524141389,0.019826716389110245,0.8770998288594544,0.9798100357404911,,,0.0039438437097633425,754.3000000000001,6788.7,774.3000000000001,0.13157894736842105,0.9,0.1,0.0
FILD or FILA ADJUDICATED,1,793387248,genomic_isotonic,0.0014912353923205342,0.029173419773095618,0.9792961231682434,0.9802572544760549,,,0.03278688524590164,7.543,7535.457,7.769667779632721,0.001,0.02659875484264086,0.04564142044555664,0.9798647774225788,0.980746357595713,,,0.03278688524590164,7.543,7535.457,7.769667779632721,0.001,0.0009599860242616504,0.019327968491283078,0.9787149632089798,0.9802346449357783,,,0.03278688524590164,7.543,7535.457,7.769667779632721,0.0014912353923205342,0.999,0.001,0.0
FILD or FILA ADJUDICATED,1,793387248,genomic_isotonic,0.007456176961602671,0.029173419773095618,0.9754929615202292,0.9802986180592869,,,0.03278688524590164,37.715,7505.285,38.848338898163604,0.005,0.03439462480164811,0.04564142044555664,0.9763885952726657,0.9808340379470509,,,0.03278688524590164,37.715,7505.285,38.848338898163604,0.005,0.004799930121308252,0.019327968491283078,0.9745830049773712,0.9802250141030528,,,0.03278688524590164,37.715,7505.285,38.848338898163604,0.007456176961602671,0.995,0.005,0.0
FILD or FILA ADJUDICATED,1,793387248,genomic_isotonic,0.014912353923205342,0.029173419773095618,0.9707390094602115,0.9803503225383268,,,0.03278688524590164,75.43,7467.57,77.69667779632721,0.01,0.04413946225040716,0.04564142044555664,0.9720433675852744,0.9809436383862232,,,0.03278688524590164,75.43,7467.57,77.69667779632721,0.01,0.009599860242616503,0.019327968491283078,0.9694180571878604,0.9802129755621459,,,0.03278688524590164,75.43,7467.57,77.69667779632721,0.014912353923205342,0.99,0.01,0.0
FILD or FILA ADJUDICATED,1,793387248,genomic_isotonic,0.029824707846410684,0.029173419773095618,0.9612311053401761,0.9804537314964065,,,0.03278688524590164,150.86,7392.14,155.39335559265442,0.02,0.06362913714792527,0.04564142044555663,0.9633529122104918,0.9811628392645679,,,0.03278688524590164,150.86,7392.14,155.39335559265442,0.02,0.019199720485233007,0.019327968491283078,0.9590881616088389,0.9801888984803323,,,0.03278688524590164,150.86,7392.14,155.39335559265442,0.029824707846410684,0.98,0.02,0.0
FILD or FILA ADJUDICATED,1,793387248,genomic_isotonic,0.07456176961602672,0.029173419773095618,0.9327073929800697,0.9807639583706458,,,0.03278688524590164,377.15000000000003,7165.85,388.4833889816361,0.05,0.12209816184047961,0.04564142044555663,0.9372815460861439,0.9818204418996022,,,0.03278688524590164,377.15000000000003,7165.85,388.4833889816361,0.05,0.04799930121308252,0.019327968491283078,0.9280984748717745,0.9801166672348912,,,0.03278688524590164,377.15000000000003,7165.85,388.4833889816361,0.07456176961602672,0.95,0.05,0.0
FILD or FILA ADJUDICATED,1,793387248,genomic_isotonic,0.13800558470130309,0.02741067325123106,0.8849482584632357,0.9810652572701203,,,0.03022537163349831,754.3000000000001,6788.7,775.2768488745982,0.1,0.20163474702145648,0.04176856163725773,0.8925993789974226,0.9825648494494899,,,0.03022537163349831,754.3000000000001,6788.7,775.2768488745982,0.1,0.09222259310124227,0.019327968491283078,0.8772504862308522,0.9799253327835372,,,0.03022537163349831,754.3000000000001,6788.7,775.2768488745982,0.13800558470130309,0.9,0.1,0.0
FILD or FILA ADJUDICATED,1,793387248,combined_raw,0.06278289473684211,0.5591372897196262,0.9805068226120859,0.9814458799929427,,,0.9671817824430636,7.543,7535.457,17.086,0.001,0.11312727752041163,0.7610809750772594,0.9819940063723299,0.9824337183860479,,,0.9671817824430636,7.543,7535.457,17.086,0.001,0.03399312929683766,0.4213530174711679,0.9789474461792355,0.9808678336084158,,,0.9671817824430636,7.543,7535.457,17.086,0.06278289473684211,0.999,0.001,0.0
FILD or FILA ADJUDICATED,1,793387248,combined_raw,0.28289473684210525,0.5327554012345679,0.9809337231968811,0.9856848016086758,56.587147492887624,0.7207088098009268,0.7376464964086478,37.715,7505.285,80.715,0.005,0.35916337306610735,0.6376195988493584,0.9837725859821165,0.9872050598786102,98.66793823090948,0.788079369545036,0.7376464964086478,37.715,7505.285,80.715,0.005,0.21732929775817333,0.4213530174711678,0.9778123103844897,0.9843675613681663,31.669619843384016,0.6431783317873838,0.7376464964086478,37.715,7505.285,80.715,0.28289473684210525,0.995,0.005,0.0
FILD or FILA ADJUDICATED,1,793387248,combined_raw,0.3355263157894737,0.40339145106861646,0.9770721247563353,0.9866553390624436,,,0.4997380161023747,75.43,7467.57,126.42999999999999,0.01,0.4138238578453593,0.49053094028633665,0.9805882666976031,0.9882328523674561,,,0.4997380161023747,75.43,7467.57,126.42999999999999,0.01,0.2653372564154593,0.3219492973921533,0.9732271687771178,0.9852296292126135,,,0.4997380161023747,75.43,7467.57,126.42999999999999,0.3355263157894737,0.99,0.01,0.0
FILD or FILA ADJUDICATED,1,793387248,combined_raw,0.375,0.27422380156075804,0.9680493827160495,0.9873115768899712,18.75009966887417,0.6377551034458857,0.38319197204506134,150.86,7392.14,207.86,0.02,0.4541521629991626,0.33855542792719084,0.9724788281431921,0.9889332966556537,26.595628273307064,0.7147230665380601,0.38319197204506134,150.86,7392.14,207.86,0.02,0.3020102838390596,0.21808587786992809,0.9632626622530287,0.9858020063883223,12.899670701954417,0.5553308350843525,0.38319197204506134,150.86,7392.14,207.86,0.375,0.98,0.02,0.0
FILD or FILA ADJUDICATED,1,793387248,combined_raw,0.4473684210526316,0.15275759560638885,0.9400714749837558,0.9884135533557541,,,0.24326529213127054,377.15000000000003,7165.85,445.1500000000001,0.05,0.5267416901532926,0.18913712788055284,0.9462400440505131,0.9901095274086291,,,0.24326529213127054,377.15000000000003,7165.85,445.1500000000001,0.05,0.3705898664101692,0.12231990405208903,0.9335050948038972,0.986754144737749,,,0.24326529213127054,377.15000000000003,7165.85,445.1500000000001,0.4473684210526316,0.95,0.05,0.0
FILD or FILA ADJUDICATED,1,793387248,combined_raw,0.5723684210526315,0.10341141780653614,0.8935282651072125,0.9905160715685529,,,0.14458026981747668,754.3000000000001,6788.7,841.3000000000001,0.1,0.6482796862240238,0.12582187660194225,0.9014658775805289,0.9922426302082797,,,0.14458026981747668,754.3000000000001,6788.7,841.3000000000001,0.1,0.4928894235012159,0.08460622301005093,0.8851210102571789,0.9886864949781782,,,0.14458026981747668,754.3000000000001,6788.7,841.3000000000001,0.5723684210526315,0.9,0.1,0.0
FILD or FILA ADJUDICATED,1,793387248,combined_isotonic,0.06532072368421052,0.5928012987012987,0.9805569525666017,0.9815019897906232,,,0.9344577702702703,7.542999999999999,7535.457,17.47175,0.001,0.10885735762269766,0.6639466536654248,0.9817902298291439,0.9823561629522307,,,0.9344577702702703,7.542999999999999,7535.457,17.47175,0.001,0.043213593201507194,0.44738236156130357,0.9792490112460156,0.9810546635818864,,,0.9344577702702703,7.542999999999999,7535.457,17.47175,0.06532072368421052,0.999,0.001,0.0
FILD or FILA ADJUDICATED,1,793387248,combined_isotonic,0.2848793859649123,0.5450372461381636,0.9809729261425167,0.9857244765674616,60.03271724341911,0.7186852257836982,0.42934981261022925,37.715,7505.285,81.01666666666665,0.005,0.36121015532537915,0.6494790899552023,0.9837931212531721,0.9872457519228448,105.80309962985321,0.7861978868977892,0.42934981261022925,37.715,7505.285,81.01666666666665,0.005,0.219153971386821,0.4360630050596625,0.9778682483161585,0.984404342989836,33.250322597401,0.6411095670748094,0.42934981261022925,37.715,7505.285,81.01666666666665,0.2848793859649123,0.995,0.005,0.0
FILD or FILA ADJUDICATED,1,793387248,combined_isotonic,0.3124488304093567,0.45828850727933296,0.9766162731932713,0.9862047337614431,47.04236685398797,0.6941953021842076,0.316132752792475,75.43,7467.57,122.92222222222222,0.01,0.38964271256605515,0.5497783153895245,0.979959510957499,0.9877577658768666,81.02058980675345,0.7646566092599658,0.316132752792475,75.43,7467.57,122.92222222222222,0.01,0.2445011411490482,0.3661800085446488,0.9729666946792818,0.9848255655656347,26.79522317244857,0.6150832726970195,0.316132752792475,75.43,7467.57,122.92222222222222,0.3124488304093567,0.99,0.01,0.0
FILD or FILA ADJUDICATED,1,793387248,combined_isotonic,0.36758771929824563,0.28479102956167174,0.9679029672947802,0.9871652481494062,21.061666075125693,0.6452154549852264,0.08969863315696641,150.86,7392.14,206.73333333333335,0.02,0.4465078270474072,0.35037676625816894,0.972292290366153,0.9887817937849102,31.455570160553933,0.7215740539843188,0.08969863315696641,150.86,7392.14,206.73333333333335,0.02,0.29519548067350254,0.22641401551462143,0.9631635874055283,0.985668010717232,13.8850243225437,0.5630306839414394,0.08969863315696641,150.86,7392.14,206.73333333333335,0.36758771929824563,0.98,0.02,0.0
FILD or FILA ADJUDICATED,1,793387248,combined_isotonic,0.45998803827751195,0.17343361361387927,0.940320751373383,0.9886923551047433,10.663580352590772,0.5675994402874031,0.041261838692450405,377.15,7165.85,447.0681818181818,0.05,0.5387846872789099,0.21369387055363503,0.9463710423749129,0.9903746280303023,14.202306080500447,0.651971512714011,0.041261838692450405,377.15,7165.85,447.0681818181818,0.05,0.3831639619721764,0.13917464895718798,0.933860360038759,0.98703303398314,7.835164883218684,0.4823442484968832,0.041261838692450405,377.15,7165.85,447.0681818181818,0.45998803827751195,0.95,0.05,0.0
FILD or FILA ADJUDICATED,1,793387248,combined_isotonic,0.5339854420870516,0.127631526825204,0.8927700828066578,0.9897995259552937,7.383079885442608,0.5114776608412421,0.02505930361634709,754.3000000000002,6788.7,835.465787197232,0.1,0.610128276278014,0.15651116832300377,0.9000618152811849,0.9915350578932856,9.29181962169675,0.6034656423446424,0.02505930361634709,754.3000000000002,6788.7,835.465787197232,0.1,0.4561671400550096,0.10336993908056148,0.8850460860203804,0.9879863343539776,5.7280625798413,0.42373161980842755,0.02505930361634709,754.3000000000002,6788.7,835.465787197232,0.5339854420870516,0.9,0.1,0.0
FILD or FILA ADJUDICATED,2,2080380566,zebra_raw,0.061695945945945935,0.5542168674698795,0.9804853520186854,0.9814349779627237,,,0.9999999953344358,7.542999999999999,7535.457,16.920783783783783,0.001,0.09704979971132789,0.6563869707316919,0.9814523344094128,0.9821287146645281,,,0.9999999953344358,7.542999999999999,7535.457,16.920783783783783,0.001,0.04795029563724722,0.447250164367371,0.979447235446475,0.9811511365191488,,,0.9999999953344358,7.542999999999999,7535.457,16.920783783783783,0.061695945945945935,0.999,0.001,0.0
FILD or FILA ADJUDICATED,2,2080380566,zebra_raw,0.3026315789473684,0.5494994262765347,0.9813235867446394,0.9860733108308473,60.53508801564722,0.700872787512828,0.9999999400544418,37.715,7505.285,83.715,0.005,0.37978706128398243,0.65156488764624,0.9841799674777783,0.9876117311621508,104.33359611189918,0.7700788521281026,0.9999999400544418,37.715,7505.285,83.715,0.005,0.235206275829,0.4431365127992342,0.9781654358772467,0.9847191656484662,34.27468554456512,0.6224792817865411,0.9999999400544418,37.715,7505.285,83.715,0.3026315789473684,0.995,0.005,0.0
FILD or FILA ADJUDICATED,2,2080380566,zebra_raw,0.3092105263157895,0.3838991070238571,0.9765523066926576,0.9861341657523401,,,0.9999929710645534,75.43,7467.57,122.43,0.01,0.38662724600175197,0.4723308819885132,0.9800510496735318,0.9876936148346097,,,0.9999929710645534,75.43,7467.57,122.43,0.01,0.24119964654079779,0.3025311661699565,0.9727503764832973,0.9847517431074803,,,0.9999929710645534,75.43,7467.57,122.43,0.3092105263157895,0.99,0.01,0.0
FILD or FILA ADJUDICATED,2,2080380566,zebra_raw,0.35526315789473684,0.26458309537407193,0.9676595191682912,0.9869161323806636,17.763252317880795,0.6578947382915453,0.9998948218608479,150.86,7392.14,204.86000000000004,0.02,0.4340558411514238,0.32877688078504114,0.9720818637610145,0.9885305301576816,25.418766531652896,0.7335686300068415,0.9998948218608479,150.86,7392.14,204.86000000000004,0.02,0.28360593939809664,0.20903687539885116,0.9628991196467874,0.9854330921244124,12.113571699775132,0.5757762897281741,0.9998948218608479,150.86,7392.14,204.86000000000004,0.35526315789473684,0.98,0.02,0.0
FILD or FILA ADJUDICATED,2,2080380566,zebra_raw,0.4407894736842105,0.15100671140939595,0.9399415204678363,0.9882772364335002,,,0.9979085008394628,377.15000000000003,7165.85,444.1500000000001,0.05,0.5202115409440079,0.18717979096479848,0.9461110534488483,0.9899744241342164,,,0.9979085008394628,377.15000000000003,7165.85,444.1500000000001,0.05,0.36428646018988675,0.12079595801084972,0.9333805830760891,0.9866232648474474,,,0.9979085008394628,377.15000000000003,7165.85,444.1500000000001,0.4407894736842105,0.95,0.05,0.0
FILD or FILA ADJUDICATED,2,2080380566,zebra_raw,0.5263157894736842,0.09567074725835245,0.8926185834957765,0.9895054440040743,,,0.9834583316526201,754.3000000000001,6788.7,834.3000000000001,0.1,0.6040622454805551,0.11771320975795692,0.9005924466522628,0.9912759002150774,,,0.9834583316526201,754.3000000000001,6788.7,834.3000000000001,0.1,0.44727197623771375,0.07744293049093223,0.8842199248791344,0.98768131848552,,,0.9834583316526201,754.3000000000001,6788.7,834.3000000000001,0.5263157894736842,0.9,0.1,0.0
FILD or FILA ADJUDICATED,2,2080380566,zebra_isotonic,0.061695945945945935,0.5542168674698795,0.9804853520186854,0.9814349779627237,,,0.5165137840134374,7.542999999999999,7535.457,16.920783783783783,0.001,0.09704979971132789,0.6563869707316919,0.9814523344094128,0.9821287146645281,,,0.5165137840134374,7.542999999999999,7535.457,16.920783783783783,0.001,0.04795029563724722,0.447250164367371,0.979447235446475,0.9811511365191488,,,0.5165137840134374,7.542999999999999,7535.457,16.920783783783783,0.061695945945945935,0.999,0.001,0.0
FILD or FILA ADJUDICATED,2,2080380566,zebra_isotonic,0.3029733882717173,0.5532674924320224,0.9813303385337623,0.986080271566624,61.56854001460303,0.7005182026129477,0.515433301372506,37.714999999999996,7505.285,83.76695501730103,0.005,0.3801344782492313,0.6552845910420438,0.9841795343415374,0.987618719797436,106.42263407543001,0.7697410361177522,0.515433301372506,37.714999999999996,7505.285,83.76695501730103,0.005,0.23552562645812813,0.44648144418341107,0.9781790397314012,0.9847257766262354,34.759936966437124,0.6221244659729502,0.515433301372506,37.714999999999996,7505.285,83.76695501730103,0.3029733882717173,0.995,0.005,0.0
FILD or FILA ADJUDICATED,2,2080380566,zebra_isotonic,0.3210032325623748,0.5031896189316287,0.9767852490382691,0.986378433382032,54.84809987390695,0.6853362410817869,0.4584397310190392,75.43,7467.57,124.22249134948098,0.01,0.39846011579379137,0.5971359896503198,0.9800262289173631,0.9879356184974224,94.25129129545783,0.7564042941309241,0.4584397310190392,75.43,7467.57,124.22249134948098,0.01,0.2523708138393421,0.4059327983959277,0.9732295979721195,0.9849869068102118,31.204395345063837,0.606040945505271,0.4584397310190392,75.43,7467.57,124.22249134948098,0.3210032325623748,0.99,0.01,0.0
FILD or FILA ADJUDICATED,2,2080380566,zebra_isotonic,0.35706292114368965,0.4030338719308413,0.9676950700472828,0.986974757012848,41.40721959251479,0.6549723180194655,0.3444525903121056,150.86,7392.14,205.13356401384084,0.02,0.4351113908829115,0.48083878686687176,0.9717196180690145,0.9885694158973954,69.90860573551348,0.7297308101572679,0.3444525903121056,150.86,7392.14,205.13356401384084,0.02,0.2860611886017701,0.32483550682096124,0.9633307144535561,0.9855091671781645,24.093312102317263,0.5738739045699124,0.3444525903121056,150.86,7392.14,205.13356401384084,0.35706292114368965,0.98,0.02,0.0
FILD or FILA ADJUDICATED,2,2080380566,zebra_isotonic,0.4465338693957115,0.15276681799831082,0.9400549900127548,0.9883963009425831,8.951097191533389,0.5825938229733152,0.0592015258060126,377.15,7165.85,445.0231481481482,0.05,0.5259133286332259,0.18918105670864843,0.9462220889473908,0.9900924222614826,11.637570199907325,0.6669932040241283,0.0592015258060126,377.15,7165.85,445.0231481481482,0.05,0.3697902676581519,0.12230214406077775,0.9334908926670771,0.9867375866920997,6.718582858543429,0.4965835085215604,0.0592015258060126,377.15,7165.85,445.0231481481482,0.4465338693957115,0.95,0.05,0.0
FILD or FILA ADJUDICATED,2,2080380566,zebra_isotonic,0.5377135272391506,0.09968412768329112,0.8928437239948475,0.9897660371574432,5.505579911407224,0.5131283241154118,0.04872980735758802,754.3000000000001,6788.7,836.032456140351,0.1,0.6148749100929806,0.12221214446533532,0.9007740044259207,0.9915223301886912,6.769815076900732,0.6056335098341554,0.04872980735758802,754.3000000000001,6788.7,836.032456140351,0.1,0.45869288353177573,0.08091716122055323,0.8844775487727652,0.9879432155848694,4.371336617657759,0.4243190043022348,0.04872980735758802,754.3000000000001,6788.7,836.032456140351,0.5377135272391506,0.9,0.1,0.0
FILD or FILA ADJUDICATED,2,2080380566,genomic_raw,0.0,0.03478013155850211,0.9792666666666667,0.980227531596177,,,0.7013590726227428,7.543,7535.457,7.543,0.001,0.024649787352889047,0.27753279986288926,0.980246302862848,0.9807150310823073,,,0.7013590726227428,7.543,7535.457,7.543,0.001,0.0,0.021984416817823288,0.9782759769585572,0.980207904466031,,,0.7013590726227428,7.543,7535.457,7.543,0.0,0.999,0.001,0.0
FILD or FILA ADJUDICATED,2,2080380566,genomic_raw,0.006578947368421052,0.03478013155850211,0.9754756335282652,0.9802776411112061,,,0.6698142206585673,37.715,7505.285,38.715,0.005,0.036321051462105534,0.1327044766448916,0.977395453703519,0.9808824214704875,,,0.6698142206585673,37.715,7505.285,38.715,0.005,0.0011622913203507626,0.021984416817823284,0.9735423448252241,0.9801357791758853,,,0.6698142206585673,37.715,7505.285,38.715,0.006578947368421052,0.995,0.005,0.0
