target_name,repeat,split_seed,model,tpr,ppv,acc,npv,LR+,LR-,threshold,expected_fp,expected_tn,expected_flags,fpr,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,expected_fp_upper,expected_tn_upper,expected_flags_upper,fpr_lower,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,expected_fp_lower,expected_tn_lower,expected_flags_lower,sensitivity,specificity
NONFIBROTIC ILD ADJUDICATED,1,1548941013,zebra,0.0,0.01856973528249704,0.9976714100905563,0.9976714100905563,,,1.0,0.0,7712.0,0.0,0.0,0.17587922364665765,0.07146394347640778,0.9980809606760206,0.9980801744103265,,,1.0,0.0,7712.0,0.0,0.0,0.0,0.006677143106248393,0.9971747029382771,0.997670252888503,,,1.0,0.0,7712.0,0.0,0.0,1.0
NONFIBROTIC ILD ADJUDICATED,1,1548941013,zebra,0.005423347398030943,0.01856973528249704,0.9966863674324922,0.9976817937311113,,,1.0,7.712,7704.288,7.809620253164557,0.001,0.18385419153950563,0.07146394347640778,0.9972982124209793,0.9980973218358433,,,1.0,7.712,7704.288,7.809620253164557,0.001,0.0009640186433502973,0.006677143106248393,0.9959839170212909,0.9976697060355189,,,1.0,7.712,7704.288,7.809620253164557,0.005423347398030943,0.999
NONFIBROTIC ILD ADJUDICATED,1,1548941013,zebra,0.010846694796061885,0.01856973528249704,0.9957013247744281,0.9976921773716665,,,1.0,15.424,7696.576,15.619240506329113,0.002,0.19182915943235362,0.07146394347640778,0.9965154641659378,0.99811446926136,,,1.0,15.424,7696.576,15.619240506329113,0.002,0.0019280372867005945,0.006677143106248393,0.9947931311043046,0.9976691591825347,,,1.0,15.424,7696.576,15.619240506329113,0.010846694796061885,0.998
NONFIBROTIC ILD ADJUDICATED,1,1548941013,zebra,0.016270042194092827,0.01856973528249704,0.994716282116364,0.9977025610122215,,,1.0,23.136,7688.864,23.42886075949367,0.003,0.19980412732520159,0.07146394347640778,0.9957327159108965,0.9981316166868769,,,1.0,23.136,7688.864,23.42886075949367,0.003,0.002892055930050892,0.006677143106248393,0.9936023451873182,0.9976686123295506,,,1.0,23.136,7688.864,23.42886075949367,0.016270042194092827,0.997
NONFIBROTIC ILD ADJUDICATED,1,1548941013,zebra,0.02169338959212377,0.01856973528249704,0.9937312394582999,0.9977129446527766,,,1.0,30.848,7681.152,31.238481012658227,0.004,0.20777909521804958,0.07146394347640778,0.9949499676558551,0.9981487641123936,,,1.0,30.848,7681.152,31.238481012658227,0.004,0.003856074573401189,0.006677143106248393,0.9924115592703319,0.9976680654765665,,,1.0,30.848,7681.152,31.238481012658227,0.02169338959212377,0.996
NONFIBROTIC ILD ADJUDICATED,1,1548941013,zebra,0.02711673699015471,0.01856973528249704,0.9927461968002358,0.9977233282933318,,,1.0,38.56,7673.44,39.04810126582279,0.005,0.21575406311089756,0.07146394347640778,0.9941672194008138,0.9981659115379105,,,1.0,38.56,7673.44,39.04810126582279,0.005,0.004820093216751487,0.006677143106248393,0.9912207733533456,0.9976675186235824,,,1.0,38.56,7673.44,39.04810126582279,0.02711673699015471,0.995
NONFIBROTIC ILD ADJUDICATED,1,1548941013,zebra,0.032540084388185654,0.01856973528249704,0.9917611541421717,0.9977337119338868,,,1.0,46.272,7665.728,46.85772151898734,0.006,0.22372903100374555,0.07146394347640778,0.9933844711457723,0.9981830589634272,,,1.0,46.272,7665.728,46.85772151898734,0.006,0.005784111860101784,0.006677143106248393,0.9900299874363593,0.9976669717705983,,,1.0,46.272,7665.728,46.85772151898734,0.032540084388185654,0.994
NONFIBROTIC ILD ADJUDICATED,1,1548941013,zebra,0.0379634317862166,0.01856973528249704,0.9907761114841076,0.9977440955744419,,,1.0,53.984,7658.016,54.6673417721519,0.007,0.23170399889659354,0.07146394347640778,0.992601722890731,0.998200206388944,,,1.0,53.984,7658.016,54.6673417721519,0.007,0.006748130503452081,0.006677143106248393,0.988839201519373,0.9976664249176141,,,1.0,53.984,7658.016,54.6673417721519,0.0379634317862166,0.993
NONFIBROTIC ILD ADJUDICATED,1,1548941013,zebra,0.04338677918424754,0.01856973528249704,0.9897910688260435,0.997754479214997,,,1.0,61.696,7650.304,62.47696202531645,0.008,0.2396789667894415,0.07146394347640778,0.9918189746356897,0.9982173538144608,,,1.0,61.696,7650.304,62.47696202531645,0.008,0.007712149146802378,0.006677143106248393,0.9876484156023866,0.99766587806463,,,1.0,61.696,7650.304,62.47696202531645,0.04338677918424754,0.992
NONFIBROTIC ILD ADJUDICATED,1,1548941013,zebra,0.04881012658227848,0.01856973528249704,0.9888060261679794,0.9977648628555521,,,1.0,69.408,7642.592,70.286582278481,0.009,0.2476539346822895,0.07146394347640778,0.9910362263806483,0.9982345012399776,,,1.0,69.408,7642.592,70.286582278481,0.009,0.008676167790152674,0.006677143106248393,0.9864576296854003,0.9976653312116459,,,1.0,69.408,7642.592,70.286582278481,0.04881012658227848,0.991
