repeat,split_seed,main_target_fpr,lower_target_fpr,main_threshold,lower_threshold,train_achieved_main_fpr,train_achieved_lower_fpr,baseline_sensitivity,baseline_FPR,baseline_PPV,rescued_sensitivity,rescued_FPR,rescued_PPV,baseline_LR_positive,baseline_LR_negative,baseline_diagnostic_odds_ratio,rescued_LR_positive,rescued_LR_negative,rescued_diagnostic_odds_ratio,matched_train_target_FPR,matched_train_achieved_FPR,matched_zebra_threshold,matched_zebra_sensitivity,matched_zebra_FPR,matched_zebra_PPV,matched_zebra_LR_positive,matched_zebra_LR_negative,matched_zebra_diagnostic_odds_ratio,rescue_minus_matched_sensitivity,rescue_minus_matched_FPR,rescue_minus_matched_PPV,rescue_minus_matched_LR_positive,rescue_minus_matched_LR_negative,delta_sensitivity,delta_FPR,delta_PPV,rescued_TP,added_FP,fraction_baseline_FN_rescued,rescue_subgroup_PPV,FP_per_rescued_TP,baseline_explicit_negative_FPR,rescued_explicit_negative_FPR,delta_explicit_negative_FPR,added_explicit_negative_FP,band_N,band_cases,band_carriers,case_prev_carrier,case_prev_noncarrier,carrier_case_OR,carrier_case_fisher_p
12,518727261,0.01,0.05,0.9999844655818464,0.9978680787122595,0.01018981018981019,0.05014985014985015,0.271523178807947,0.0126514848848049,0.3014705882352941,0.33112582781456956,0.02064189639099747,0.24390243902439024,21.461763680724992,0.737811228801069,29.08842105263158,16.041444135868407,0.682972009646505,23.48770360907059,0.017182817182817185,0.017182817182817185,0.9999055594436019,0.2847682119205298,0.019176987614862164,0.22994652406417113,14.849475717439296,0.7292159533861157,20.363618827160497,0.04635761589403975,0.0014649087761353062,0.013955914960219112,1.191968418429111,-0.046243943739610716,0.05960264900662254,0.00799041150619257,-0.05756814921090386,9,60,0.08181818181818182,0.13043478260869565,6.666666666666667,0.17777777777777778,0.20444444444444446,0.026666666666666672,6,286,19,69,0.13043478260869565,0.04608294930875576,3.105,0.023496257672143334
12,518727261,0.01,0.1,0.9999844655818464,0.9848700379705291,0.01018981018981019,0.1000999000999001,0.271523178807947,0.0126514848848049,0.3014705882352941,0.3841059602649007,0.02889865494739646,0.2109090909090909,21.461763680724992,0.737811228801069,29.08842105263158,13.29148228400525,0.6342222084984724,20.957137901987018,0.025974025974025976,0.025974025974025976,0.9996794309578617,0.33112582781456956,0.026634705020641896,0.2,12.432119205298015,0.6871769269312351,18.091584158415845,0.05298013245033112,0.002263949926754563,0.010909090909090896,0.8593630787072346,-0.05295471843276267,0.11258278145695366,0.01624717006259156,-0.0905614973262032,17,122,0.15454545454545454,0.1223021582733813,7.176470588235294,0.17777777777777778,0.24,0.06222222222222221,14,618,35,139,0.1223021582733813,0.037578288100208766,3.5687613843351547,0.0005169088546427827
13,1885388815,0.005,0.02,0.9999993580312254,0.9998883762728011,0.005194805194805195,0.02017982017982018,0.304635761589404,0.0062591556798508455,0.4946236559139785,0.32450331125827814,0.008523105606605406,0.4336283185840708,48.670424122868816,0.6997440453263422,69.55460992907801,38.073365066225165,0.6813035105119664,55.88311887254902,0.008191808191808193,0.008191808191808193,0.9999951745041428,0.304635761589404,0.009455320282327873,0.39316239316239315,32.21844977147654,0.7020018911300303,45.89510395707579,0.019867549668874163,-0.0009322146757224665,0.04046592542167765,5.854915294748622,-0.02069838061806395,0.019867549668874163,0.0022639499267545606,-0.060995337329907695,3,17,0.02857142857142857,0.15,5.666666666666667,0.1336405529953917,0.14285714285714285,0.00921658986175114,2,111,10,20,0.15,0.07692307692307693,2.1176470588235294,0.38257131572686
13,1885388815,0.005,0.05,0.9999993580312254,0.9979748108308233,0.005194805194805195,0.05014985014985015,0.304635761589404,0.0062591556798508455,0.4946236559139785,0.36423841059602646,0.014116393660940205,0.3416149068322981,48.670424122868816,0.6997440453263422,69.55460992907801,25.802511558165687,0.6448647541313571,40.012283805031444,0.013786213786213787,0.013786213786213787,0.999958471602496,0.33112582781456956,0.015980823012385136,0.29411764705882354,20.720198675496693,0.6797369277223436,30.482673267326742,0.0331125827814569,-0.0018644293514449312,0.047497259773474576,5.082312882668994,-0.03487217359098649,0.05960264900662249,0.007857237981089359,-0.15300874908168038,9,59,0.08571428571428572,0.1323529411764706,6.555555555555555,0.1336405529953917,0.17050691244239632,0.036866359447004615,8,324,22,68,0.1323529411764706,0.05078125,2.851368970013038,0.02738251252746903
13,1885388815,0.005,0.1,0.9999993580312254,0.9849074174738573,0.005194805194805195,0.1000999000999001,0.304635761589404,0.0062591556798508455,0.4946236559139785,0.40397350993377484,0.02317219336795845,0.25957446808510637,48.670424122868816,0.6997440453263422,69.55460992907801,17.433546471797214,0.6101653597692276,28.571839080459775,0.022177822177822177,0.022177822177822177,0.9998605067500643,0.37748344370860926,0.02090824344120389,0.26635514018691586,18.05428776310794,0.6358102313917374,28.395717576907433,0.026490066225165587,0.0022639499267545597,-0.006780672101809493,-0.6207412913107255,-0.025644871622509835,0.09933774834437087,0.016913037688107604,-0.23504918782887213,15,127,0.14285714285714285,0.1056338028169014,8.466666666666667,0.1336405529953917,0.20276497695852536,0.06912442396313365,15,664,35,142,0.1056338028169014,0.038314176245210725,2.9645669291338583,0.00461745384671152
13,1885388815,0.01,0.02,0.9999861978578565,0.9998883762728011,0.01018981018981019,0.02017982017982018,0.32450331125827814,0.012251964309495272,0.3475177304964539,0.3443708609271523,0.013850046610733786,0.3333333333333333,26.485819176504464,0.6838755070461897,38.72900682011935,24.864238410596027,0.6648371647937897,37.3989898989899,0.012187812187812189,0.012187812187812189,0.9999704959565018,0.33112582781456956,0.014116393660940205,0.32051282051282054,23.456828689241537,0.6784514600756987,34.57407061460864,0.013245033112582738,-0.000266347050206419,0.012820512820512775,1.4074097213544903,-0.013614295281908939,0.019867549668874163,0.001598082301238514,-0.014184397163120588,3,12,0.029411764705882353,0.2,4.0,0.16129032258064516,0.16589861751152074,0.004608294930875584,1,63,7,15,0.2,0.08333333333333333,2.75,0.3423388965434605
13,1885388815,0.01,0.05,0.9999861978578565,0.9979748108308233,0.01018981018981019,0.05014985014985015,0.32450331125827814,0.012251964309495272,0.3475177304964539,0.3841059602649007,0.019443334665068583,0.28431372549019607,26.485819176504464,0.6838755070461897,38.72900682011935,19.755148326226983,0.6281065251080892,31.451907497422308,0.017782217782217783,0.017782217782217783,0.9999030095039747,0.3509933774834437,0.019043814089758956,0.27040816326530615,18.430834066595658,0.6616061265920202,27.857713714856576,0.033112582781456956,0.00039952057530962676,0.013905562224889922,1.3243142596313255,-0.03349960148393105,0.05960264900662254,0.007191370355573311,-0.06320400500625784,9,54,0.08823529411764706,0.14285714285714285,6.0,0.16129032258064516,0.1935483870967742,0.03225806451612903,7,276,19,63,0.14285714285714285,0.046948356807511735,3.3833333333333333,0.018955164160078385
13,1885388815,0.01,0.1,0.9999861978578565,0.9849074174738573,0.01018981018981019,0.1000999000999001,0.32450331125827814,0.012251964309495272,0.3475177304964539,0.423841059602649,0.02849913437208683,0.2302158273381295,26.485819176504464,0.6838755070461897,38.72900682011935,14.872067834375194,0.5930606557153817,25.076807390697173,0.026173826173826173,0.026173826173826173,0.9997162558346647,0.3973509933774834,0.0253029697696098,0.24,15.7037295224817,0.6182936727324055,25.398496240601506,0.026490066225165587,0.003196164602477028,-0.009784172661870483,-0.8316616881065055,-0.02523301701702385,0.09933774834437087,0.016247170062591555,-0.1173019031583244,15,122,0.14705882352941177,0.10948905109489052,8.133333333333333,0.16129032258064516,0.22580645161290322,0.06451612903225806,14,616,32,137,0.10948905109489052,0.03549060542797495,3.3413693346190936,0.0015817726222545976
14,853285080,0.005,0.02,0.9999995174414168,0.9998205279457497,0.005194805194805195,0.02017982017982018,0.33112582781456956,0.0054601145292315885,0.5494505494505495,0.36423841059602646,0.008389932081502197,0.4661016949152542,60.644483928283,0.672546352295179,90.17145617000727,43.413749605802586,0.6411407164698412,67.71329365079364,0.008391608391608392,0.008391608391608392,0.9999953115700329,0.33112582781456956,0.009188973232121454,0.42016806722689076,36.03512813129859,0.6750774407177953,53.37925096857513,0.0331125827814569,-0.000799041150619257,0.045933627688363454,7.378621474503994,-0.03393672424795413,0.0331125827814569,0.002929817552270608,-0.08334885453529528,5,22,0.04950495049504951,0.18518518518518517,4.4,0.1380952380952381,0.14761904761904762,0.009523809523809518,2,148,8,27,0.18518518518518517,0.024793388429752067,8.93939393939394,0.005416012082297498
14,853285080,0.005,0.05,0.9999995174414168,0.9972810824493705,0.005194805194805195,0.05014985014985015,0.33112582781456956,0.0054601145292315885,0.5494505494505495,0.3841059602649007,0.013850046610733786,0.35802469135802467,60.644483928283,0.672546352295179,90.17145617000727,27.73318899643403,0.6245440032911359,44.40550041356493,0.015184815184815185,0.015184815184815185,0.9999500244905944,0.3509933774834437,0.016513517112797974,0.2994350282485876,21.25491348002564,0.6599039578167666,32.209101382488484,0.033112582781456956,-0.002663470502064188,0.058589663109437085,6.478275516408392,-0.03535995452563068,0.05298013245033112,0.008389932081502197,-0.19142585809252483,8,63,0.07920792079207921,0.11267605633802817,7.875,0.1380952380952381,0.15714285714285714,0.019047619047619035,4,376,20,71,0.11267605633802817,0.03934426229508197,3.1005291005291005,0.03360986942453078
14,853285080,0.005,0.1,0.9999995174414168,0.981234722498534,0.005194805194805195,0.1000999000999001,0.33112582781456956,0.0054601145292315885,0.5494505494505495,0.4370860927152318,0.022772672792648822,0.27848101265822783,60.644483928283,0.672546352295179,90.17145617000727,19.1934471941443,0.5760316884438981,33.32012383900929,0.024375624375624377,0.024375624375624377,0.9996367274960289,0.3973509933774834,0.029830869623118924,0.2112676056338028,13.320127719962157,0.6211793261123509,21.44328885400314,0.03973509933774838,-0.007058196830470102,0.06721340702442502,5.873319474182145,-0.04514763766845287,0.10596026490066224,0.017312558263417235,-0.27096953679232166,16,130,0.15841584158415842,0.1095890410958904,8.125,0.1380952380952381,0.17142857142857143,0.033333333333333326,7,764,37,146,0.1095890410958904,0.03398058252427184,3.498901098901099,0.0007847550307024809
14,853285080,0.01,0.02,0.999987441920449,0.9998205279457497,0.01018981018981019,0.02017982017982018,0.33774834437086093,0.011452923158876015,0.3722627737226277,0.3708609271523179,0.013850046610733786,0.35,29.490143231172034,0.6699242465471111,44.02011627906977,26.77687213448803,0.6379750571253537,41.97165991902835,0.012187812187812189,0.012187812187812189,0.9999704959565018,0.3443708609271523,0.014116393660940205,0.3291139240506329,24.395101836811193,0.6650167776979621,36.683438155136265,0.026490066225165587,-0.000266347050206419,0.02088607594936709,2.3817702976768373,-0.02704172057260834,0.033112582781456956,0.002397123451857771,-0.02226277372262775,5,18,0.05,0.21739130434782608,3.6,0.17142857142857143,0.18095238095238095,0.009523809523809518,2,102,7,23,0.21739130434782608,0.02531645569620253,10.694444444444445,0.006059068773983003
14,853285080,0.01,0.05,0.999987441920449,0.9972810824493705,0.01018981018981019,0.05014985014985015,0.33774834437086093,0.011452923158876015,0.3722627737226277,0.39072847682119205,0.019310161139965375,0.28921568627450983,29.490143231172034,0.6699242465471111,44.02011627906977,20.234345741036766,0.6212683144418345,32.56941529235382,0.01898101898101898,0.01898101898101898,0.9998699359077484,0.37748344370860926,0.022239978692235984,0.2544642857142857,16.973192687472736,0.6366762219003069,26.65906484902535,0.013245033112582794,-0.002929817552270609,0.03475140056022413,3.26115305356403,-0.015407907458472425,0.05298013245033112,0.00785723798108936,-0.0830470874481179,8,59,0.08,0.11940298507462686,7.375,0.17142857142857143,0.19047619047619047,0.019047619047619035,4,330,19,67,0.11940298507462686,0.04182509505703422,3.106317411402157,0.033469965553760375
14,853285080,0.01,0.1,0.999987441920449,0.981234722498534,0.01018981018981019,0.1000999000999001,0.33774834437086093,0.011452923158876015,0.3722627737226277,0.44370860927152317,0.02823278732188041,0.24014336917562723,29.490143231172034,0.6699242465471111,44.02011627906977,15.716075221791828,0.5724533442483393,27.453897124887696,0.028171828171828173,0.028171828171828173,0.9994700240657601,0.3973509933774834,0.03262751365028632,0.19672131147540983,12.178402486822543,0.6229751363888322,19.548777752859383,0.04635761589403975,-0.004394726328405912,0.0434220577002174,3.5376727349692842,-0.050521792140492905,0.10596026490066224,0.016779864163004393,-0.1321194045470005,16,126,0.16,0.11267605633802817,7.875,0.17142857142857143,0.20476190476190476,0.033333333333333326,7,718,36,142,0.11267605633802817,0.034722222222222224,3.53015873015873,0.0007636475007498466
15,818397616,0.005,0.02,0.9999993754174461,0.9998750713798489,0.005194805194805195,0.02017982017982018,0.2980132450331126,0.006125982154747636,0.4945054945054945,0.31788079470198677,0.008523105606605406,0.42857142857142855,48.6474229772531,0.706313619596189,68.87510254306808,37.296357615894046,0.6879829566934561,54.211165048543705,0.008391608391608392,0.008391608391608392,0.9999951745041428,0.2980132450331126,0.009322146757224663,0.391304347826087,31.96830652790918,0.7085923569090412,45.11522911051214,0.019867549668874163,-0.000799041150619257,0.037267080745341574,5.328051087984864,-0.020609400215585105,0.019867549668874163,0.00239712345185777,-0.06593406593406598,3,18,0.02830188679245283,0.14285714285714285,6.0,0.13658536585365855,0.13658536585365855,0.0,0,119,8,21,0.14285714285714285,0.05102040816326531,3.1,0.14702745057039143
15,818397616,0.005,0.05,0.9999993754174461,0.9974759573085119,0.005194805194805195,0.05014985014985015,0.2980132450331126,0.006125982154747636,0.4945054945054945,0.36423841059602646,0.014515914236249833,0.3353658536585366,48.6474229772531,0.706313619596189,68.87510254306808,25.09235068959232,0.6451261857884375,38.89525993883792,0.014385614385614386,0.014385614385614386,0.9999628901301855,0.31788079470198677,0.014515914236249833,0.3057324840764331,21.898778783644207,0.6921666368355109,31.63801549835219,0.046357615894039694,0.0,0.029633369582103497,3.1935719059481116,-0.04704045104707344,0.06622516556291386,0.008389932081502197,-0.15913964084695792,10,63,0.09433962264150944,0.136986301369863,6.3,0.13658536585365855,0.16585365853658537,0.029268292682926828,6,363,23,73,0.136986301369863,0.04482758620689655,3.382173382173382,0.012046030513849816
15,818397616,0.005,0.1,0.9999993754174461,0.9834082254930928,0.005194805194805195,0.1000999000999001,0.2980132450331126,0.006125982154747636,0.4945054945054945,0.39072847682119205,0.022373152217339192,0.2599118942731278,48.6474229772531,0.706313619596189,68.87510254306808,17.464167455061496,0.6232148028265453,28.022709627329192,0.025174825174825177,0.025174825174825177,0.9996794309578617,0.37748344370860926,0.027167399121054734,0.21839080459770116,13.894721464744839,0.6399010022165713,21.71386107634543,0.013245033112582794,-0.004794246903715542,0.041521089675426615,3.569445990316657,-0.016686199390026024,0.09271523178807944,0.016247170062591555,-0.23459360023236675,14,122,0.1320754716981132,0.10294117647058823,8.714285714285714,0.13658536585365855,0.1902439024390244,0.053658536585365846,11,707,32,136,0.10294117647058823,0.03152364273204904,3.5255009107468123,0.0009983582391693406
15,818397616,0.01,0.02,0.9999890236567939,0.9998750713798489,0.01018981018981019,0.02017982017982018,0.304635761589404,0.010920229058463177,0.359375,0.32450331125827814,0.01278465840990811,0.33793103448275863,27.89646260701018,0.7030416138717066,39.679674796747975,25.382243377483444,0.6842445212142978,37.0952818627451,0.012387612387612388,0.012387612387612388,0.9999773096288325,0.31125827814569534,0.01291783193501132,0.3263888888888889,24.095241346350786,0.6977552063416046,34.5325138778747,0.013245033112582794,-0.0001331735251032095,0.011542145593869735,1.2870020311326584,-0.013510685127306798,0.019867549668874163,0.001864429351444933,-0.02144396551724137,3,14,0.02857142857142857,0.17647058823529413,4.666666666666667,0.15609756097560976,0.15609756097560976,0.0,0,82,7,17,0.17647058823529413,0.06153846153846154,3.267857142857143,0.15204563468322593
15,818397616,0.01,0.05,0.9999890236567939,0.9974759573085119,0.01018981018981019,0.05014985014985015,0.304635761589404,0.010920229058463177,0.359375,0.3708609271523179,0.018777467039552537,0.28426395939086296,27.89646260701018,0.7030416138717066,39.679674796747975,19.750317035367058,0.6411787863753047,30.803135498320273,0.01838161838161838,0.01838161838161838,0.9998973640572952,0.33774834437086093,0.019310161139965375,0.2602040816326531,17.490705640557206,0.6752916461324289,25.900965517241374,0.033112582781456956,-0.000532694100412838,0.02405987775820989,2.259611394809852,-0.03411285975712419,0.06622516556291391,0.00785723798108936,-0.07511104060913704,10,59,0.09523809523809523,0.14492753623188406,5.9,0.15609756097560976,0.18536585365853658,0.029268292682926828,6,326,22,69,0.14492753623188406,0.04669260700389105,3.4604519774011298,0.011543453474305921
15,818397616,0.01,0.1,0.9999890236567939,0.9834082254930928,0.01018981018981019,0.1000999000999001,0.304635761589404,0.010920229058463177,0.359375,0.3973509933774834,0.026634705020641896,0.23076923076923078,27.89646260701018,0.7030416138717066,39.679674796747975,14.918543046357614,0.619139607433093,24.095604395604393,0.029170829170829173,0.029170829170829173,0.9995311479193244,0.3841059602649007,0.030097216673325343,0.20422535211267606,12.762175467385571,0.6350059514445779,20.097725758873345,0.013245033112582738,-0.003462511652683447,0.02654387865655472,2.156367578972043,-0.0158663440114849,0.09271523178807944,0.015714475962178717,-0.12860576923076922,14,118,0.13333333333333333,0.10606060606060606,8.428571428571429,0.15609756097560976,0.2097560975609756,0.053658536585365846,11,670,31,132,0.10606060606060606,0.031598513011152414,3.6360917248255236,0.0008598370668868714
16,1573279608,0.005,0.02,0.9999999696175019,0.9998781256296949,0.005194805194805195,0.02017982017982018,0.26490066225165565,0.0041283792781994936,0.5633802816901409,0.2913907284768212,0.007457717405779731,0.44,64.16577654347363,0.7381466872362019,86.92821854112178,39.072374645222325,0.7139335864574735,54.72830440587449,0.007192807192807193,0.007192807192807193,0.9999983244669518,0.26490066225165565,0.0067918497802636835,0.43956043956043955,39.002726918582006,0.7401261634690691,52.697403285638586,0.02649006622516553,0.0006658676255160475,0.0004395604395604491,0.06964772664031926,-0.026192577011595608,0.02649006622516553,0.0033293381275802374,-0.12338028169014087,4,25,0.036036036036036036,0.13793103448275862,6.25,0.11707317073170732,0.13170731707317074,0.014634146341463414,3,132,10,29,0.13793103448275862,0.05825242718446602,2.5866666666666664,0.22542935386456683
16,1573279608,0.005,0.05,0.9999999696175019,0.9980373170382723,0.005194805194805195,0.05014985014985015,0.26490066225165565,0.0041283792781994936,0.5633802816901409,0.33774834437086093,0.012518311359701691,0.35172413793103446,64.16577654347363,0.7381466872362019,86.92821854112178,26.980343807242498,0.670647023886609,40.23031914893617,0.013386613386613387,0.013386613386613387,0.9999660333513092,0.2980132450331126,0.014649087761353043,0.2903225806451613,20.343467790487658,0.7124231035337691,28.555317324185246,0.039735099337748325,-0.002130776401651352,0.061401557285873154,6.63687601675484,-0.041776079647160125,0.07284768211920528,0.008389932081502197,-0.2116561437591064,11,63,0.0990990990990991,0.14864864864864866,5.7272727272727275,0.11707317073170732,0.14634146341463414,0.029268292682926814,6,335,24,74,0.14864864864864866,0.04980842911877394,3.330891330891331,0.008265145816793008
16,1573279608,0.005,0.1,0.9999999696175019,0.9837767685871138,0.005194805194805195,0.1000999000999001,0.26490066225165565,0.0041283792781994936,0.5633802816901409,0.37748344370860926,0.020775069916100678,0.2676056338028169,64.16577654347363,0.7381466872362019,86.92821854112178,18.17002037697402,0.6357237618920242,28.581628477905067,0.024175824175824177,0.024175824175824177,0.9997725043556143,0.3576158940397351,0.023438540418164868,0.23478260869565218,15.257600842865743,0.6578020253178274,23.194821930646675,0.019867549668874163,-0.00266347050206419,0.0328230251071647,2.9124195341082757,-0.022078263425803213,0.1125827814569536,0.016646690637901185,-0.295774647887324,17,125,0.15315315315315314,0.11971830985915492,7.352941176470588,0.11707317073170732,0.18536585365853658,0.06829268292682926,14,709,36,142,0.11971830985915492,0.03350970017636684,3.9225263157894736,0.00014459935343508982
16,1573279608,0.01,0.02,0.9999913336771323,0.9998781256296949,0.01018981018981019,0.02017982017982018,0.26490066225165565,0.010520708483153549,0.33613445378151263,0.2913907284768212,0.0126514848848049,0.31654676258992803,25.178975605666867,0.7429153333986969,33.892119968069345,23.03213663297316,0.7176891043792218,32.09208066896212,0.011988011988011988,0.011988011988011988,0.9999819107103814,0.2913907284768212,0.012118790784392063,0.32592592592592595,24.04453824321374,0.7173021056710097,33.520796960049296,0.0,0.000532694100412838,-0.00937916333599792,-1.0124016102405804,0.00038699870821212734,0.02649006622516553,0.002130776401651352,-0.0195876911915846,4,16,0.036036036036036036,0.2,4.0,0.15121951219512195,0.15609756097560976,0.004878048780487809,1,84,10,20,0.2,0.09375,2.4166666666666665,0.23942416532350208
16,1573279608,0.01,0.05,0.9999913336771323,0.9980373170382723,0.01018981018981019,0.05014985014985015,0.26490066225165565,0.010520708483153549,0.33613445378151263,0.33774834437086093,0.01771207883872686,0.27717391304347827,25.178975605666867,0.7429153333986969,33.892119968069345,19.06881442015635,0.6741930154716927,28.283909774436086,0.01818181818181818,0.01818181818181818,0.9999055594436019,0.32450331125827814,0.01851111998934612,0.26063829787234044,17.530182476535327,0.6882367212702292,25.471152489772887,0.013245033112582794,-0.000799041150619257,0.01653561517113783,1.5386319436210236,-0.014043705798536421,0.07284768211920528,0.007191370355573313,-0.05896054073803436,11,54,0.0990990990990991,0.16923076923076924,4.909090909090909,0.15121951219512195,0.17073170731707318,0.019512195121951237,4,287,24,65,0.16923076923076924,0.05855855855855856,3.274928774928775,0.008981627171104435
16,1573279608,0.01,0.1,0.9999913336771323,0.9837767685871138,0.01018981018981019,0.1000999000999001,0.26490066225165565,0.010520708483153549,0.33613445378151263,0.37748344370860926,0.02596883739512585,0.2261904761904762,25.178975605666867,0.7429153333986969,33.892119968069345,14.536016301579215,0.6391135932720883,22.744026186579372,0.028971028971028972,0.028971028971028972,0.9995847103661398,0.3708609271523179,0.02863230789719004,0.2066420664206642,12.952533497612814,0.64768375349784,19.998237454100366,0.006622516556291369,-0.00266347050206419,0.01954840976981198,1.583482803966401,-0.008570160225751744,0.1125827814569536,0.015448128911972302,-0.10994397759103644,17,116,0.15315315315315314,0.12781954887218044,6.823529411764706,0.15121951219512195,0.2097560975609756,0.058536585365853655,12,661,36,133,0.12781954887218044,0.03598484848484849,3.926043557168784,0.00014896149132319545
17,1720983079,0.005,0.02,1.0,0.9999217097260586,0.005794205794205794,0.02017982017982018,0.31125827814569534,0.003595685177786656,0.6351351351351351,0.32450331125827814,0.005326941004128379,0.550561797752809,86.5643855776306,0.6912271570975639,125.23290598290599,60.91738410596027,0.679114290502288,89.70122549019608,0.00919080919080919,0.00919080919080919,0.9999966669263346,0.31788079470198677,0.0073245438806765215,0.46601941747572817,43.39939795304034,0.6871522823427396,63.15834068843779,0.006622516556291369,-0.0019976028765481425,0.08454238027708083,17.517986152919924,-0.00803799184045162,0.013245033112582794,0.001731255826341723,-0.08457333738232609,2,13,0.019230769230769232,0.13333333333333333,6.5,0.1,0.10454545454545454,0.004545454545454533,1,97,4,15,0.13333333333333333,0.024390243902439025,6.153846153846154,0.11180314242504703
17,1720983079,0.005,0.05,1.0,0.9980559060585009,0.005794205794205794,0.05014985014985015,0.31125827814569534,0.003595685177786656,0.6351351351351351,0.36423841059602646,0.010387534958050339,0.41353383458646614,86.5643855776306,0.6912271570975639,125.23290598290599,35.064951604686705,0.642434904432033,54.58133012820513,0.016183816183816185,0.016183816183816185,0.9999610609922215,0.33112582781456956,0.013583699560527367,0.32894736842105265,24.376704324113753,0.6780850761361411,35.949330227140365,0.0331125827814569,-0.003196164602477028,0.08458646616541349,10.688247280572952,-0.03565017170410811,0.05298013245033112,0.006791849780263683,-0.22160130054866894,8,51,0.07692307692307693,0.13559322033898305,6.375,0.1,0.12727272727272726,0.027272727272727254,6,333,22,59,0.13559322033898305,0.051094890510948905,2.9131652661064424,0.03669443533052043
17,1720983079,0.005,0.1,1.0,0.9849074174738573,0.005794205794205794,0.1000999000999001,0.31125827814569534,0.003595685177786656,0.6351351351351351,0.4105960264900662,0.018910640564655745,0.30392156862745096,86.5643855776306,0.6912271570975639,125.23290598290599,21.712433541647236,0.6007648211057545,36.14131982908688,0.025574425574425574,0.025574425574425574,0.999845669759881,0.3576158940397351,0.019842855240378213,0.2660098522167488,18.022400995599803,0.6553888928879931,27.49878917871722,0.05298013245033112,-0.0009322146757224682,0.03791171641070218,3.6900325460474335,-0.054624071782238603,0.09933774834437087,0.015314955386869089,-0.33121356650768413,15,115,0.14423076923076922,0.11538461538461539,7.666666666666667,0.1,0.17272727272727273,0.07272727272727272,16,686,37,130,0.11538461538461539,0.039568345323741004,3.16600790513834,0.0017610873503371048
17,1720983079,0.01,0.02,0.9999954343008001,0.9999217097260586,0.01018981018981019,0.02017982017982018,0.31788079470198677,0.00772406445598615,0.4528301886792453,0.32450331125827814,0.009188973232121454,0.4152542372881356,41.154601507193426,0.6874289508230816,59.86742551054571,35.31442556867262,0.6817613757744072,51.79880647911338,0.012787212787212787,0.012787212787212787,0.9999867865381666,0.32450331125827814,0.01012118790784392,0.392,32.06178110840014,0.682403422004788,46.98361713106296,0.0,-0.0009322146757224665,0.023254237288135582,3.252644460272478,-0.0006420462303807772,0.006622516556291369,0.0014649087761353036,-0.037575951391109697,1,11,0.009708737864077669,0.08333333333333333,11.0,0.1318181818181818,0.1318181818181818,0.0,0,65,3,12,0.08333333333333333,0.03773584905660377,2.3181818181818183,0.4636904761904762
17,1720983079,0.01,0.05,0.9999954343008001,0.9980559060585009,0.01018981018981019,0.05014985014985015,0.31788079470198677,0.00772406445598615,0.4528301886792453,0.36423841059602646,0.014249567186043414,0.3395061728395062,41.154601507193426,0.6874289508230816,59.86742551054571,25.561366590332362,0.6449518744710129,39.63298286604361,0.01978021978021978,0.01978021978021978,0.9999251884132263,0.33774834437086093,0.015980823012385136,0.2982456140350877,21.134602649006624,0.6730068591310334,31.403249999999996,0.02649006622516553,-0.0017312558263417217,0.04126055880441848,4.4267639413257385,-0.028054984660020543,0.046357615894039694,0.0065255027300572645,-0.11332401583973911,7,49,0.06796116504854369,0.125,7.0,0.1318181818181818,0.15454545454545454,0.022727272727272735,5,301,21,56,0.125,0.05714285714285714,2.357142857142857,0.08316847891617042
17,1720983079,0.01,0.1,0.9999954343008001,0.9849074174738573,0.01018981018981019,0.1000999000999001,0.31788079470198677,0.00772406445598615,0.4528301886792453,0.4105960264900662,0.022772672792648822,0.26609442060085836,41.154601507193426,0.6874289508230816,59.86742551054571,18.030207970256768,0.6031390620177286,29.89394835403115,0.029170829170829173,0.029170829170829173,0.9996965874293768,0.37748344370860926,0.0238380609934745,0.24152542372881355,15.835325021273446,0.637718529494141,24.831213598003085,0.033112582781456956,-0.001065388200825676,0.024568996872044807,2.194882948983322,-0.034579467476412384,0.09271523178807944,0.015048608336662671,-0.18673576807838693,14,113,0.13592233009708737,0.11023622047244094,8.071428571428571,0.1318181818181818,0.2,0.0681818181818182,15,654,36,127,0.11023622047244094,0.04174573055028463,2.843925985518906,0.0045423034912712235
18,7989906,0.005,0.02,0.9999988484929497,0.9998715935359966,0.005194805194805195,0.02017982017982018,0.271523178807947,0.0073245438806765215,0.4270833333333333,0.2980132450331126,0.009588493807431082,0.38461538461538464,37.070319084888624,0.733851952016518,50.514710743801665,31.080298013245038,0.7087829155635819,43.8502358490566,0.008391608391608392,0.008391608391608392,0.9999929562828902,0.271523178807947,0.010520708483153549,0.3416666666666667,25.808449995808534,0.7362224024671771,35.05523590333717,0.026490066225165587,-0.0009322146757224665,0.04294871794871796,5.271848017436504,-0.02743948690359521,0.026490066225165587,0.0022639499267545606,-0.04246794871794868,4,17,0.03636363636363636,0.19047619047619047,4.25,0.1596244131455399,0.16901408450704225,0.009389671361502344,2,116,12,21,0.19047619047619047,0.08421052631578947,2.5588235294117645,0.2258656591446062
