main_target_fpr,lower_target_fpr,n_repeats,rescued_sensitivity_mean,matched_zebra_sensitivity_mean,matched_sensitivity_advantage,rescued_FPR_mean,matched_zebra_FPR_mean,matched_FPR_gap_abs,rescued_PPV_mean,matched_zebra_PPV_mean,rescued_LR_positive_mean,matched_zebra_LR_positive_mean,matched_LRplus_advantage,rescued_LR_negative_mean,matched_zebra_LR_negative_mean,rescued_diagnostic_odds_ratio_mean,matched_zebra_diagnostic_odds_ratio_mean,fraction_baseline_FN_rescued_mean,FP_per_rescued_TP_mean
0.01,0.02,100,0.3142384105960265,0.3046357615894039,0.009602649006622554,0.012277267279264883,0.01227060860300972,6.658676255162643e-06,0.3421055123050318,0.33635180527615804,26.032088823426278,25.43154517708072,0.6005436463455567,0.6942734120755548,0.703994625871732,37.59053472298038,36.211956571134195,0.025959493793631282,6.4974747474747465
0.01,0.05,100,0.3528476821192052,0.33033112582781454,0.022516556291390655,0.01825809029165002,0.01844186975629245,0.0001837794646424272,0.2811578045031216,0.2669132159993832,19.52079070757984,18.18722488797961,1.3335658196002314,0.6591807413236148,0.6822295766310488,29.697780761270046,26.71056304731271,0.08071408062031195,7.2953563381063375
0.005,0.02,100,0.3100662251655628,0.2919205298013245,0.018145695364238323,0.008022373152217339,0.00801038753495805,1.19856172592879e-05,0.4403005550082394,0.4288542087710044,39.667174775792475,38.158832987230156,1.5083417885623192,0.6955150558735405,0.7137947937951468,57.2600624151511,53.63148413838563,0.027426310695226493,8.48409090909091
0.005,0.05,100,0.3486754966887416,0.31211920529801324,0.03655629139072836,0.014003196164602476,0.014043148222133442,3.995205753096545e-05,0.3351509434935718,0.3120848517686374,25.213478882072174,22.735200923150614,2.4782779589215593,0.6605796885665706,0.6976666923518893,38.313655949375395,32.662902387285875,0.08177003124418024,7.851883838383839
0.01,0.1,100,0.40748344370860934,0.3739735099337747,0.03350993377483463,0.027353842056199233,0.027532294579837534,0.00017845252363830194,0.23095347602809393,0.2160948679433204,14.954117378489531,13.754644345797482,1.1994730326920493,0.6091646761726937,0.6437365731799464,24.62222440485623,21.436265329575733,0.15834980875723761,7.742314054058518
0.005,0.1,100,0.4033112582781458,0.3586754966887416,0.04463576158940419,0.02309894792915169,0.02335197762684779,0.0002530296976960972,0.2604006404503501,0.23788040205389205,17.54397954957252,15.582199648356275,1.9617799012162447,0.6107954119379665,0.6566338395810015,28.82688873141007,23.7895564550151,0.1588236555304665,8.001972127547525
