fpr,tpr,threshold,model
0.026290554578871663,0.376984126984127,0.9996805600334352,ZeBRA
0.026370465079111394,0.376984126984127,0.9996794309578617,ZeBRA
0.026450375579351128,0.376984126984127,0.9996779231715808,ZeBRA
0.02653028607959086,0.376984126984127,0.999675857203153,ZeBRA
0.02661019657983059,0.376984126984127,0.9996744974213324,ZeBRA
0.02669010708007032,0.376984126984127,0.9996740325821833,ZeBRA
0.026770017580310054,0.376984126984127,0.9996733578699403,ZeBRA
0.026849928080549784,0.376984126984127,0.9996687740589283,ZeBRA
0.026929838580789515,0.376984126984127,0.9996687719772335,ZeBRA
0.02700974908102925,0.376984126984127,0.9996591898479669,ZeBRA
0.02708965958126898,0.376984126984127,0.9996584050140285,ZeBRA
0.02716957008150871,0.376984126984127,0.9996515587908351,ZeBRA
0.02724948058174844,0.376984126984127,0.9996496079538413,ZeBRA
0.027329391081988175,0.376984126984127,0.9996489964935997,ZeBRA
0.027409301582227905,0.376984126984127,0.9996488044823935,ZeBRA
0.027489212082467636,0.376984126984127,0.9996454939736805,ZeBRA
0.027569122582707366,0.376984126984127,0.9996396820267325,ZeBRA
0.0276490330829471,0.376984126984127,0.9996367274960289,ZeBRA
0.02772894358318683,0.376984126984127,0.999629708218614,ZeBRA
0.02780885408342656,0.376984126984127,0.99962411746681,ZeBRA
0.027888764583666292,0.376984126984127,0.9996187223214821,ZeBRA
0.027968675083906026,0.376984126984127,0.9996155664107312,ZeBRA
0.028048585584145757,0.376984126984127,0.9996115398216325,ZeBRA
0.028128496084385488,0.376984126984127,0.9996111864347785,ZeBRA
0.028208406584625218,0.376984126984127,0.9996111143297548,ZeBRA
0.028288317084864952,0.376984126984127,0.9996058405107088,ZeBRA
0.028368227585104683,0.376984126984127,0.9996051588980992,ZeBRA
0.028448138085344413,0.376984126984127,0.9996051551002835,ZeBRA
0.028528048585584147,0.376984126984127,0.9995963537924626,ZeBRA
0.028607959085823878,0.376984126984127,0.9995963457698918,ZeBRA
0.02868786958606361,0.376984126984127,0.9995949207733426,ZeBRA
0.02876778008630334,0.376984126984127,0.9995847103661398,ZeBRA
0.028847690586543073,0.376984126984127,0.9995713631392911,ZeBRA
0.028927601086782804,0.376984126984127,0.9995673532797055,ZeBRA
0.029007511587022534,0.376984126984127,0.9995611932925185,ZeBRA
0.029087422087262265,0.376984126984127,0.9995611778856013,ZeBRA
0.029167332587502,0.376984126984127,0.9995577682275645,ZeBRA
0.029167332587502,0.38095238095238093,0.9995552314071051,ZeBRA
0.02924724308774173,0.38095238095238093,0.999553646004464,ZeBRA
0.02932715358798146,0.38095238095238093,0.9995482053970776,ZeBRA
0.02940706408822119,0.38095238095238093,0.9995469885938542,ZeBRA
0.029486974588460925,0.38095238095238093,0.999543052779244,ZeBRA
0.029566885088700656,0.38095238095238093,0.9995421175714174,ZeBRA
0.029646795588940386,0.38095238095238093,0.9995376334933821,ZeBRA
0.029726706089180117,0.38095238095238093,0.9995311479193244,ZeBRA
0.029726706089180117,0.38492063492063494,0.9995271406031195,ZeBRA
0.02980661658941985,0.38492063492063494,0.9995264961580154,ZeBRA
0.02988652708965958,0.38492063492063494,0.9995227476960729,ZeBRA
0.029966437589899312,0.38492063492063494,0.9995190502155955,ZeBRA
0.030046348090139043,0.38492063492063494,0.9995109159441873,ZeBRA
0.030126258590378777,0.38492063492063494,0.9995061724241538,ZeBRA
0.030206169090618507,0.38492063492063494,0.9994974890574654,ZeBRA
0.030286079590858238,0.38492063492063494,0.9994971544413435,ZeBRA
0.030365990091097972,0.38492063492063494,0.9994897919206922,ZeBRA
0.030445900591337702,0.38492063492063494,0.9994885128442794,ZeBRA
0.030525811091577433,0.38492063492063494,0.9994834670057255,ZeBRA
0.030605721591817164,0.38492063492063494,0.9994829405390925,ZeBRA
0.030685632092056898,0.38492063492063494,0.9994815939374528,ZeBRA
0.03076554259229663,0.38492063492063494,0.9994717531990067,ZeBRA
0.03084545309253636,0.38492063492063494,0.9994700240657601,ZeBRA
0.03092536359277609,0.38492063492063494,0.9994692582563812,ZeBRA
0.031005274093015824,0.38492063492063494,0.9994642127753361,ZeBRA
0.031085184593255554,0.38492063492063494,0.9994602155785679,ZeBRA
0.031165095093495285,0.38492063492063494,0.9994540282026894,ZeBRA
0.031245005593735015,0.38492063492063494,0.9994518909327686,ZeBRA
0.031324916093974746,0.38492063492063494,0.9994512763417773,ZeBRA
0.03140482659421448,0.38492063492063494,0.9994400020100237,ZeBRA
0.031484737094454214,0.38492063492063494,0.9994352147366248,ZeBRA
0.031484737094454214,0.3888888888888889,0.9994338520335446,ZeBRA
0.03156464759469394,0.3888888888888889,0.9994314069631677,ZeBRA
0.031644558094933675,0.3888888888888889,0.9994295931579504,ZeBRA
0.0317244685951734,0.3888888888888889,0.9994088683740608,ZeBRA
0.031804379095413136,0.3888888888888889,0.9994041163125289,ZeBRA
0.03188428959565287,0.3888888888888889,0.9994022695775058,ZeBRA
0.0319642000958926,0.3888888888888889,0.999401289762544,ZeBRA
0.03204411059613233,0.3888888888888889,0.9994003618517314,ZeBRA
0.032124021096372066,0.3888888888888889,0.9993988367389895,ZeBRA
0.03220393159661179,0.3888888888888889,0.9993892211987414,ZeBRA
0.03228384209685153,0.3888888888888889,0.9993834094066523,ZeBRA
0.03236375259709126,0.3888888888888889,0.999382221850448,ZeBRA
0.03244366309733099,0.3888888888888889,0.9993821093551634,ZeBRA
0.03252357359757072,0.3888888888888889,0.999374382388374,ZeBRA
0.03260348409781045,0.3888888888888889,0.9993676575361518,ZeBRA
0.03260348409781045,0.39285714285714285,0.9993650075850831,ZeBRA
0.03268339459805018,0.39285714285714285,0.9993563943554469,ZeBRA
0.03276330509828992,0.39285714285714285,0.999354250701898,ZeBRA
0.032843215598529645,0.39285714285714285,0.9993478107658467,ZeBRA
0.03292312609876938,0.39285714285714285,0.9993461671294626,ZeBRA
0.03300303659900911,0.39285714285714285,0.999336541770678,ZeBRA
0.03308294709924884,0.39285714285714285,0.9993361980103633,ZeBRA
0.033162857599488574,0.39285714285714285,0.9993360957805844,ZeBRA
