target_name,model,n_repeats,mean,sd,median,min,max
FILD or FILA ADJUDICATED,combined,30,0.7887846812776339,0.01969913860826737,0.7923349114201386,0.7407059176510812,0.8185682787108299
FILD or FILA ADJUDICATED,genomic,30,0.562298392723822,0.023816864272068475,0.5584848622284865,0.5099639261218138,0.6086254596454016
FILD or FILA ADJUDICATED,zebra,30,0.8140554970217536,0.015106351076467385,0.8140424722817251,0.7900877076690135,0.8477740777437429
NON FIBROTIC ILA ADJUDICATED,combined,30,0.7338282676457425,0.04039935546011907,0.7351267214030252,0.5970372262686993,0.8024441249509868
NON FIBROTIC ILA ADJUDICATED,genomic,30,0.48456405975847877,0.030352981466192624,0.49170934280723855,0.41126828340918004,0.5460961728116348
NON FIBROTIC ILA ADJUDICATED,zebra,30,0.8252974952769098,0.017536050281990297,0.8251832796663537,0.7866722710043844,0.8510414562564609
NONFIBROTIC ILD ADJUDICATED,combined,30,0.6144164821808396,0.11177008272614018,0.6495311889568955,0.31132797239223853,0.7380029951816642
NONFIBROTIC ILD ADJUDICATED,genomic,30,0.5174718930416287,0.070124252706417,0.5136248209402265,0.3792323219169163,0.6292486000781352
NONFIBROTIC ILD ADJUDICATED,zebra,30,0.8290140589052394,0.031817722731018676,0.8310876253418413,0.7650410209662717,0.8852959369709598
