target_name,repeat,split_seed,model,requested_fpr,actual_fpr,sensitivity,specificity,ppv
FILD or FILA ADJUDICATED,3,486088329,zebra_logistic,0.05,0.04995374653098983,0.48466257668711654,0.9500462534690102,0.17286652078774617
FILD or FILA ADJUDICATED,3,486088329,zebra_plus_genomics_elasticnet,0.005,0.005021805206819052,0.17177914110429449,0.994978194793181,0.42424242424242425
FILD or FILA ADJUDICATED,3,486088329,zebra_plus_genomics_elasticnet,0.01,0.010043610413638215,0.19631901840490798,0.9899563895863618,0.2962962962962963
FILD or FILA ADJUDICATED,3,486088329,zebra_plus_genomics_elasticnet,0.05,0.04995374653098983,0.5153374233128835,0.9500462534690102,0.18181818181818182
FILD or FILA ADJUDICATED,3,486088329,zebra_plus_MUC5B_ridge,0.005,0.005550416281221104,0.1411042944785276,0.9944495837187789,0.35384615384615387
FILD or FILA ADJUDICATED,3,486088329,zebra_plus_MUC5B_ridge,0.01,0.010043610413638215,0.17177914110429449,0.9899563895863618,0.2692307692307692
FILD or FILA ADJUDICATED,3,486088329,zebra_plus_MUC5B_ridge,0.05,0.04995374653098983,0.31901840490797545,0.9500462534690102,0.12093023255813953
FILD or FILA ADJUDICATED,3,486088329,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005021805206819052,0.03680981595092025,0.994978194793181,0.13636363636363635
FILD or FILA ADJUDICATED,3,486088329,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.010043610413638215,0.1411042944785276,0.9899563895863618,0.23232323232323232
FILD or FILA ADJUDICATED,3,486088329,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04995374653098983,0.32515337423312884,0.9500462534690102,0.12296983758700696
FILD or FILA ADJUDICATED,4,1196503568,zebra_raw,0.005,0.005021805206819052,0.27607361963190186,0.994978194793181,0.5421686746987951
FILD or FILA ADJUDICATED,4,1196503568,zebra_raw,0.01,0.010043610413638215,0.294478527607362,0.9899563895863618,0.3870967741935484
FILD or FILA ADJUDICATED,4,1196503568,zebra_raw,0.05,0.04995374653098983,0.4539877300613497,0.9500462534690102,0.16371681415929204
FILD or FILA ADJUDICATED,4,1196503568,zebra_logistic,0.005,0.005021805206819052,0.27607361963190186,0.994978194793181,0.5421686746987951
FILD or FILA ADJUDICATED,4,1196503568,zebra_logistic,0.01,0.010043610413638215,0.294478527607362,0.9899563895863618,0.3870967741935484
FILD or FILA ADJUDICATED,4,1196503568,zebra_logistic,0.05,0.04995374653098983,0.4539877300613497,0.9500462534690102,0.16371681415929204
FILD or FILA ADJUDICATED,4,1196503568,zebra_plus_genomics_elasticnet,0.005,0.005021805206819052,0.09815950920245399,0.994978194793181,0.2962962962962963
FILD or FILA ADJUDICATED,4,1196503568,zebra_plus_genomics_elasticnet,0.01,0.010043610413638215,0.1165644171779141,0.9899563895863618,0.2
FILD or FILA ADJUDICATED,4,1196503568,zebra_plus_genomics_elasticnet,0.05,0.04995374653098983,0.4723926380368098,0.9500462534690102,0.16923076923076924
FILD or FILA ADJUDICATED,4,1196503568,zebra_plus_MUC5B_ridge,0.005,0.005021805206819052,0.10429447852760736,0.994978194793181,0.3090909090909091
FILD or FILA ADJUDICATED,4,1196503568,zebra_plus_MUC5B_ridge,0.01,0.010043610413638215,0.12269938650306748,0.9899563895863618,0.20833333333333334
FILD or FILA ADJUDICATED,4,1196503568,zebra_plus_MUC5B_ridge,0.05,0.04995374653098983,0.27607361963190186,0.9500462534690102,0.10638297872340426
FILD or FILA ADJUDICATED,4,1196503568,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005021805206819052,0.09815950920245399,0.994978194793181,0.2962962962962963
FILD or FILA ADJUDICATED,4,1196503568,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.010043610413638215,0.1165644171779141,0.9899563895863618,0.2
FILD or FILA ADJUDICATED,4,1196503568,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04995374653098983,0.3006134969325153,0.9500462534690102,0.11475409836065574
FILD or FILA ADJUDICATED,5,935007611,zebra_raw,0.005,0.005021805206819052,0.3312883435582822,0.994978194793181,0.5869565217391305
FILD or FILA ADJUDICATED,5,935007611,zebra_raw,0.01,0.010043610413638215,0.34355828220858897,0.9899563895863618,0.42424242424242425
FILD or FILA ADJUDICATED,5,935007611,zebra_raw,0.05,0.04995374653098983,0.48466257668711654,0.9500462534690102,0.17286652078774617
FILD or FILA ADJUDICATED,5,935007611,zebra_logistic,0.005,0.005021805206819052,0.3312883435582822,0.994978194793181,0.5869565217391305
FILD or FILA ADJUDICATED,5,935007611,zebra_logistic,0.01,0.010043610413638215,0.34355828220858897,0.9899563895863618,0.42424242424242425
FILD or FILA ADJUDICATED,5,935007611,zebra_logistic,0.05,0.04995374653098983,0.48466257668711654,0.9500462534690102,0.17286652078774617
FILD or FILA ADJUDICATED,5,935007611,zebra_plus_genomics_elasticnet,0.005,0.005021805206819052,0.3312883435582822,0.994978194793181,0.5869565217391305
FILD or FILA ADJUDICATED,5,935007611,zebra_plus_genomics_elasticnet,0.01,0.010043610413638215,0.34355828220858897,0.9899563895863618,0.42424242424242425
FILD or FILA ADJUDICATED,5,935007611,zebra_plus_genomics_elasticnet,0.05,0.04995374653098983,0.48466257668711654,0.9500462534690102,0.17286652078774617
FILD or FILA ADJUDICATED,5,935007611,zebra_plus_MUC5B_ridge,0.005,0.005021805206819052,0.15950920245398773,0.994978194793181,0.40625
FILD or FILA ADJUDICATED,5,935007611,zebra_plus_MUC5B_ridge,0.01,0.010043610413638215,0.1901840490797546,0.9899563895863618,0.2897196261682243
FILD or FILA ADJUDICATED,5,935007611,zebra_plus_MUC5B_ridge,0.05,0.04995374653098983,0.5398773006134969,0.9500462534690102,0.1888412017167382
FILD or FILA ADJUDICATED,5,935007611,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005021805206819052,0.12883435582822086,0.994978194793181,0.3559322033898305
FILD or FILA ADJUDICATED,5,935007611,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.010043610413638215,0.15337423312883436,0.9899563895863618,0.24752475247524752
FILD or FILA ADJUDICATED,5,935007611,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04995374653098983,0.37423312883435583,0.9500462534690102,0.13895216400911162
FILD or FILA ADJUDICATED,6,1169251581,zebra_raw,0.005,0.005021805206819052,0.3128834355828221,0.994978194793181,0.5730337078651685
FILD or FILA ADJUDICATED,6,1169251581,zebra_raw,0.01,0.010043610413638215,0.32515337423312884,0.9899563895863618,0.4108527131782946
FILD or FILA ADJUDICATED,6,1169251581,zebra_raw,0.05,0.04995374653098983,0.4601226993865031,0.9500462534690102,0.16556291390728478
FILD or FILA ADJUDICATED,6,1169251581,zebra_logistic,0.005,0.005021805206819052,0.3128834355828221,0.994978194793181,0.5730337078651685
FILD or FILA ADJUDICATED,6,1169251581,zebra_logistic,0.01,0.010043610413638215,0.32515337423312884,0.9899563895863618,0.4108527131782946
FILD or FILA ADJUDICATED,6,1169251581,zebra_logistic,0.05,0.04995374653098983,0.4601226993865031,0.9500462534690102,0.16556291390728478
FILD or FILA ADJUDICATED,6,1169251581,zebra_plus_genomics_elasticnet,0.005,0.005021805206819052,0.147239263803681,0.994978194793181,0.3870967741935484
FILD or FILA ADJUDICATED,6,1169251581,zebra_plus_genomics_elasticnet,0.01,0.010043610413638215,0.17791411042944785,0.9899563895863618,0.2761904761904762
FILD or FILA ADJUDICATED,6,1169251581,zebra_plus_genomics_elasticnet,0.05,0.04995374653098983,0.50920245398773,0.9500462534690102,0.18004338394793926
FILD or FILA ADJUDICATED,6,1169251581,zebra_plus_MUC5B_ridge,0.005,0.005021805206819052,0.12883435582822086,0.994978194793181,0.3559322033898305
FILD or FILA ADJUDICATED,6,1169251581,zebra_plus_MUC5B_ridge,0.01,0.010043610413638215,0.15337423312883436,0.9899563895863618,0.24752475247524752
FILD or FILA ADJUDICATED,6,1169251581,zebra_plus_MUC5B_ridge,0.05,0.04995374653098983,0.3067484662576687,0.9500462534690102,0.11682242990654206
FILD or FILA ADJUDICATED,6,1169251581,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005021805206819052,0.09202453987730061,0.994978194793181,0.2830188679245283
FILD or FILA ADJUDICATED,6,1169251581,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.010043610413638215,0.10429447852760736,0.9899563895863618,0.1827956989247312
FILD or FILA ADJUDICATED,6,1169251581,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04995374653098983,0.3067484662576687,0.9500462534690102,0.11682242990654206
FILD or FILA ADJUDICATED,7,1893134940,zebra_raw,0.005,0.005286110744020078,0.3496932515337423,0.9947138892559799,0.5876288659793815
FILD or FILA ADJUDICATED,7,1893134940,zebra_raw,0.01,0.010043610413638215,0.3619631901840491,0.9899563895863618,0.43703703703703706
FILD or FILA ADJUDICATED,7,1893134940,zebra_raw,0.05,0.04995374653098983,0.49693251533742333,0.9500462534690102,0.17647058823529413
FILD or FILA ADJUDICATED,7,1893134940,zebra_logistic,0.005,0.005286110744020078,0.3496932515337423,0.9947138892559799,0.5876288659793815
FILD or FILA ADJUDICATED,7,1893134940,zebra_logistic,0.01,0.010043610413638215,0.3619631901840491,0.9899563895863618,0.43703703703703706
FILD or FILA ADJUDICATED,7,1893134940,zebra_logistic,0.05,0.04995374653098983,0.49693251533742333,0.9500462534690102,0.17647058823529413
FILD or FILA ADJUDICATED,7,1893134940,zebra_plus_genomics_elasticnet,0.005,0.006871943967226124,0.3496932515337423,0.9931280560327739,0.5229357798165137
FILD or FILA ADJUDICATED,7,1893134940,zebra_plus_genomics_elasticnet,0.01,0.010043610413638215,0.3619631901840491,0.9899563895863618,0.43703703703703706
FILD or FILA ADJUDICATED,7,1893134940,zebra_plus_genomics_elasticnet,0.05,0.04995374653098983,0.49693251533742333,0.9500462534690102,0.17647058823529413
FILD or FILA ADJUDICATED,7,1893134940,zebra_plus_MUC5B_ridge,0.005,0.005021805206819052,0.12883435582822086,0.994978194793181,0.3559322033898305
FILD or FILA ADJUDICATED,7,1893134940,zebra_plus_MUC5B_ridge,0.01,0.010043610413638215,0.1656441717791411,0.9899563895863618,0.2621359223300971
FILD or FILA ADJUDICATED,7,1893134940,zebra_plus_MUC5B_ridge,0.05,0.04995374653098983,0.3128834355828221,0.9500462534690102,0.11888111888111888
FILD or FILA ADJUDICATED,7,1893134940,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005021805206819052,0.12269938650306748,0.994978194793181,0.3448275862068966
FILD or FILA ADJUDICATED,7,1893134940,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.010043610413638215,0.1411042944785276,0.9899563895863618,0.23232323232323232
FILD or FILA ADJUDICATED,7,1893134940,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04995374653098983,0.3006134969325153,0.9500462534690102,0.11475409836065574
FILD or FILA ADJUDICATED,8,59487979,zebra_raw,0.005,0.005286110744020078,0.3128834355828221,0.9947138892559799,0.5604395604395604
FILD or FILA ADJUDICATED,8,59487979,zebra_raw,0.01,0.010043610413638215,0.3374233128834356,0.9899563895863618,0.4198473282442748
FILD or FILA ADJUDICATED,8,59487979,zebra_raw,0.05,0.04995374653098983,0.4785276073619632,0.9500462534690102,0.17105263157894737
FILD or FILA ADJUDICATED,8,59487979,zebra_logistic,0.005,0.005286110744020078,0.3128834355828221,0.9947138892559799,0.5604395604395604
FILD or FILA ADJUDICATED,8,59487979,zebra_logistic,0.01,0.010043610413638215,0.3374233128834356,0.9899563895863618,0.4198473282442748
FILD or FILA ADJUDICATED,8,59487979,zebra_logistic,0.05,0.04995374653098983,0.4785276073619632,0.9500462534690102,0.17105263157894737
FILD or FILA ADJUDICATED,8,59487979,zebra_plus_genomics_elasticnet,0.005,0.005286110744020078,0.3128834355828221,0.9947138892559799,0.5604395604395604
FILD or FILA ADJUDICATED,8,59487979,zebra_plus_genomics_elasticnet,0.01,0.010043610413638215,0.3374233128834356,0.9899563895863618,0.4198473282442748
FILD or FILA ADJUDICATED,8,59487979,zebra_plus_genomics_elasticnet,0.05,0.04995374653098983,0.4785276073619632,0.9500462534690102,0.17105263157894737
FILD or FILA ADJUDICATED,8,59487979,zebra_plus_MUC5B_ridge,0.005,0.004757499669618026,0.012269938650306749,0.995242500330382,0.05263157894736842
FILD or FILA ADJUDICATED,8,59487979,zebra_plus_MUC5B_ridge,0.01,0.010043610413638215,0.15950920245398773,0.9899563895863618,0.2549019607843137
FILD or FILA ADJUDICATED,8,59487979,zebra_plus_MUC5B_ridge,0.05,0.04995374653098983,0.3067484662576687,0.9500462534690102,0.11682242990654206
FILD or FILA ADJUDICATED,8,59487979,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005021805206819052,0.05521472392638037,0.994978194793181,0.19148936170212766
FILD or FILA ADJUDICATED,8,59487979,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.010043610413638215,0.12883435582822086,0.9899563895863618,0.21649484536082475
FILD or FILA ADJUDICATED,8,59487979,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04995374653098983,0.3312883435582822,0.9500462534690102,0.125
FILD or FILA ADJUDICATED,9,1691016276,zebra_raw,0.005,0.005286110744020078,0.31901840490797545,0.9947138892559799,0.5652173913043478
FILD or FILA ADJUDICATED,9,1691016276,zebra_raw,0.01,0.010043610413638215,0.3374233128834356,0.9899563895863618,0.4198473282442748
FILD or FILA ADJUDICATED,9,1691016276,zebra_raw,0.05,0.04995374653098983,0.5030674846625767,0.9500462534690102,0.1782608695652174
FILD or FILA ADJUDICATED,9,1691016276,zebra_logistic,0.005,0.005286110744020078,0.31901840490797545,0.9947138892559799,0.5652173913043478
FILD or FILA ADJUDICATED,9,1691016276,zebra_logistic,0.01,0.010043610413638215,0.3374233128834356,0.9899563895863618,0.4198473282442748
FILD or FILA ADJUDICATED,9,1691016276,zebra_logistic,0.05,0.04995374653098983,0.5030674846625767,0.9500462534690102,0.1782608695652174
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_genomics_elasticnet,0.005,0.005021805206819052,0.13496932515337423,0.994978194793181,0.36666666666666664
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_genomics_elasticnet,0.01,0.010043610413638215,0.15950920245398773,0.9899563895863618,0.2549019607843137
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_genomics_elasticnet,0.05,0.050085899299590286,0.4723926380368098,0.9499141007004097,0.16885964912280702
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_MUC5B_ridge,0.005,0.005021805206819052,0.13496932515337423,0.994978194793181,0.36666666666666664
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_MUC5B_ridge,0.01,0.010043610413638215,0.15950920245398773,0.9899563895863618,0.2549019607843137
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_MUC5B_ridge,0.05,0.04995374653098983,0.26380368098159507,0.9500462534690102,0.1021377672209026
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005021805206819052,0.08588957055214724,0.994978194793181,0.2692307692307692
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.010043610413638215,0.1165644171779141,0.9899563895863618,0.2
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.04995374653098983,0.3067484662576687,0.9500462534690102,0.11682242990654206
FILD or FILA ADJUDICATED,10,419141735,zebra_raw,0.005,0.005550416281221104,0.2822085889570552,0.9944495837187789,0.5227272727272727
FILD or FILA ADJUDICATED,10,419141735,zebra_raw,0.01,0.010043610413638215,0.294478527607362,0.9899563895863618,0.3870967741935484
FILD or FILA ADJUDICATED,10,419141735,zebra_raw,0.05,0.04995374653098983,0.43558282208588955,0.9500462534690102,0.15812917594654788
FILD or FILA ADJUDICATED,10,419141735,zebra_logistic,0.005,0.005550416281221104,0.2822085889570552,0.9944495837187789,0.5227272727272727
FILD or FILA ADJUDICATED,10,419141735,zebra_logistic,0.01,0.010043610413638215,0.294478527607362,0.9899563895863618,0.3870967741935484
FILD or FILA ADJUDICATED,10,419141735,zebra_logistic,0.05,0.04995374653098983,0.43558282208588955,0.9500462534690102,0.15812917594654788
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_genomics_elasticnet,0.005,0.005021805206819052,0.1165644171779141,0.994978194793181,0.3333333333333333
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_genomics_elasticnet,0.01,0.010043610413638215,0.1411042944785276,0.9899563895863618,0.23232323232323232
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_genomics_elasticnet,0.05,0.04995374653098983,0.4785276073619632,0.9500462534690102,0.17105263157894737
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_MUC5B_ridge,0.005,0.005021805206819052,0.1165644171779141,0.994978194793181,0.3333333333333333
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_MUC5B_ridge,0.01,0.010043610413638215,0.1411042944785276,0.9899563895863618,0.23232323232323232
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_MUC5B_ridge,0.05,0.04995374653098983,0.27607361963190186,0.9500462534690102,0.10638297872340426
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005021805206819052,0.08588957055214724,0.994978194793181,0.2692307692307692
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.010043610413638215,0.1165644171779141,0.9899563895863618,0.2
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.049425135456587777,0.2822085889570552,0.9505748645434122,0.10952380952380952
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_raw,0.005,0.0,0.0,1.0,
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_raw,0.01,0.011021784232365106,0.16666666666666666,0.9889782157676349,0.03409090909090909
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_raw,0.05,0.05005186721991706,0.3888888888888889,0.9499481327800829,0.017811704834605598
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_logistic,0.005,0.0,0.0,1.0,
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_logistic,0.01,0.011021784232365106,0.16666666666666666,0.9889782157676349,0.03409090909090909
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_logistic,0.05,0.05005186721991706,0.3888888888888889,0.9499481327800829,0.017811704834605598
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_genomics_elasticnet,0.005,0.005057053941908696,0.0,0.9949429460580913,0.0
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_genomics_elasticnet,0.01,0.00998443983402486,0.05555555555555555,0.9900155601659751,0.01282051282051282
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_genomics_elasticnet,0.05,0.05005186721991706,0.05555555555555555,0.9499481327800829,0.002583979328165375
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_MUC5B_ridge,0.005,0.007520746887966778,0.16666666666666666,0.9924792531120332,0.04918032786885246
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_MUC5B_ridge,0.01,0.00998443983402486,0.2222222222222222,0.9900155601659751,0.04938271604938271
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_MUC5B_ridge,0.05,0.05005186721991706,0.4444444444444444,0.9499481327800829,0.02030456852791878
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.004279045643153512,0.0,0.9957209543568465,0.0
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.00998443983402486,0.1111111111111111,0.9900155601659751,0.02531645569620253
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.05005186721991706,0.4444444444444444,0.9499481327800829,0.02030456852791878
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_raw,0.005,0.0,0.0,1.0,
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_raw,0.01,0.010632780082987514,0.16666666666666666,0.9893672199170125,0.03529411764705882
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_raw,0.05,0.05005186721991706,0.4444444444444444,0.9499481327800829,0.02030456852791878
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_logistic,0.005,0.0,0.0,1.0,
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_logistic,0.01,0.010632780082987514,0.16666666666666666,0.9893672199170125,0.03529411764705882
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_logistic,0.05,0.05005186721991706,0.4444444444444444,0.9499481327800829,0.02030456852791878
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_genomics_elasticnet,0.005,0.005057053941908696,0.0,0.9949429460580913,0.0
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_genomics_elasticnet,0.01,0.00998443983402486,0.0,0.9900155601659751,0.0
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_genomics_elasticnet,0.05,0.05005186721991706,0.0,0.9499481327800829,0.0
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_MUC5B_ridge,0.005,0.007261410788381717,0.16666666666666666,0.9927385892116183,0.05084745762711865
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_MUC5B_ridge,0.01,0.00998443983402486,0.2777777777777778,0.9900155601659751,0.06097560975609756
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_MUC5B_ridge,0.05,0.05005186721991706,0.5,0.9499481327800829,0.02278481012658228
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_MUC5B_DOCK2_ridge,0.005,0.005057053941908696,0.16666666666666666,0.9949429460580913,0.07142857142857142
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_MUC5B_DOCK2_ridge,0.01,0.00998443983402486,0.16666666666666666,0.9900155601659751,0.0375
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_MUC5B_DOCK2_ridge,0.05,0.05005186721991706,0.2222222222222222,0.9499481327800829,0.010256410256410256
NONFIBROTIC ILD ADJUDICATED,3,960511157,zebra_raw,0.005,0.0,0.0,1.0,
NONFIBROTIC ILD ADJUDICATED,3,960511157,zebra_raw,0.01,0.010892116182572575,0.16666666666666666,0.9891078838174274,0.034482758620689655
