target_name,repeat,split_seed,model,n_test,n_positive_test,auc,average_precision,brier,log_loss
FILD or FILA ADJUDICATED,5,935007611,zebra_plus_MUC5B_DOCK2_ridge,7730,163,0.8352910320158323,0.16435197082762268,0.019533783415458073,0.08573894857280512
FILD or FILA ADJUDICATED,6,1169251581,zebra_raw,7730,163,0.8524323811577718,0.26279240599190773,0.4025585095972899,1.6342372239936453
FILD or FILA ADJUDICATED,6,1169251581,zebra_logistic,7730,163,0.8524323811577718,0.26279240599190773,0.0198599811600533,0.08705355673448903
FILD or FILA ADJUDICATED,6,1169251581,zebra_plus_genomics_elasticnet,7730,163,0.8539647046709922,0.21861026085509339,0.020271011852496575,0.094227518062815
FILD or FILA ADJUDICATED,6,1169251581,zebra_plus_MUC5B_ridge,7730,163,0.8488650671587398,0.1926543062438094,0.019600413012930553,0.08527706187935381
FILD or FILA ADJUDICATED,6,1169251581,zebra_plus_MUC5B_DOCK2_ridge,7730,163,0.8407332127473102,0.15840518152640268,0.019763269024532903,0.08889042695653157
FILD or FILA ADJUDICATED,7,1893134940,zebra_raw,7730,163,0.8442664751127149,0.2888855244199474,0.4084698993502761,1.6841647147561232
FILD or FILA ADJUDICATED,7,1893134940,zebra_logistic,7730,163,0.8442664751127149,0.2888855244199474,0.019870451629175737,0.08800731296036589
FILD or FILA ADJUDICATED,7,1893134940,zebra_plus_genomics_elasticnet,7730,163,0.8428658989915042,0.2630972290426453,0.02034432462908684,0.09470417745831901
FILD or FILA ADJUDICATED,7,1893134940,zebra_plus_MUC5B_ridge,7730,163,0.84758164487227,0.19414256012126294,0.019806853582287346,0.08928544099579407
FILD or FILA ADJUDICATED,7,1893134940,zebra_plus_MUC5B_DOCK2_ridge,7730,163,0.8384691844876972,0.14601983322579343,0.01964793023878832,0.08581495642687796
FILD or FILA ADJUDICATED,8,59487979,zebra_raw,7730,163,0.84379218450148,0.26990389730123704,0.4072681563858517,1.6782428022353775
FILD or FILA ADJUDICATED,8,59487979,zebra_logistic,7730,163,0.84379218450148,0.26990389730123704,0.019848301392471786,0.08771986479630547
FILD or FILA ADJUDICATED,8,59487979,zebra_plus_genomics_elasticnet,7730,163,0.84379218450148,0.26990389730123704,0.020281413005187324,0.09441124001131847
FILD or FILA ADJUDICATED,8,59487979,zebra_plus_MUC5B_ridge,7730,163,0.8441286470718433,0.15367031687809002,0.019710182827773974,0.08603518539610931
FILD or FILA ADJUDICATED,8,59487979,zebra_plus_MUC5B_DOCK2_ridge,7730,163,0.8373272386314161,0.11665216426708877,0.01968882409756866,0.08577202429815191
FILD or FILA ADJUDICATED,9,1691016276,zebra_raw,7730,163,0.8364864875820989,0.27178466828059716,0.40798176322783586,1.658588164784774
FILD or FILA ADJUDICATED,9,1691016276,zebra_logistic,7730,163,0.8364864875820989,0.27178466828059716,0.01984666258123614,0.08872651499022126
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_genomics_elasticnet,7730,163,0.8301974751524418,0.17264369815608877,0.02024575848209804,0.09377527109023108
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_MUC5B_ridge,7730,163,0.7828924592657333,0.1743360284569426,0.019809946154749822,0.09347217710711528
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_MUC5B_DOCK2_ridge,7730,163,0.801626938409513,0.1165505032084187,0.019937339848036324,0.09105232999175408
FILD or FILA ADJUDICATED,10,419141735,zebra_raw,7730,163,0.8333042813443261,0.2295476831985219,0.4100447894284349,1.6753764352454912
FILD or FILA ADJUDICATED,10,419141735,zebra_logistic,7730,163,0.8333042813443261,0.2295476831985219,0.019883173607202605,0.08845824801755785
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_genomics_elasticnet,7730,163,0.8357219473318518,0.18594314828285638,0.02026226835435013,0.09413651679134391
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_MUC5B_ridge,7730,163,0.8152228638883235,0.15414303935447599,0.022602812136210584,0.12259844580325148
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_MUC5B_DOCK2_ridge,7730,163,0.8007809174645153,0.1427617187355572,0.019736425555834818,0.0894759242866215
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_raw,7730,18,0.8365930440295066,0.017758178924888377,0.4164327842318185,1.7867854587627505
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_logistic,7730,18,0.8365930440295066,0.017758178924888377,0.0023147652461844976,0.015108899503972172
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_genomics_elasticnet,7730,18,0.7993603042876902,0.008136345064106468,0.0023392250529040816,0.01581744517322625
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_MUC5B_ridge,7730,18,0.8425973951129553,0.02390205290042226,0.0023912003226411495,0.02098598693657979
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_MUC5B_DOCK2_ridge,7730,18,0.8363985419548179,0.014447662357689578,0.002314565623069588,0.01485977732514176
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_raw,7730,18,0.8553841055786076,0.019861613390747962,0.41984898855781566,1.8062131437138225
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_logistic,7730,18,0.8553841055786076,0.019861613390747962,0.002313634149178613,0.014489058907849895
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_genomics_elasticnet,7730,18,0.43432313278008294,0.002020617309387321,0.0024580394052431485,0.019351335976017014
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_MUC5B_ridge,7730,18,0.8523657215306594,0.02658470625623751,0.0023914114242921,0.021029106446249817
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_MUC5B_DOCK2_ridge,7730,18,0.8104036998616875,0.01971551431458455,0.002393145140265,0.02106297278711874
NONFIBROTIC ILD ADJUDICATED,3,960511157,zebra_raw,7730,18,0.8263024435223606,0.013979117570178804,0.4181283022345246,1.789892190617377
NONFIBROTIC ILD ADJUDICATED,3,960511157,zebra_logistic,7730,18,0.8263024435223606,0.013979117570178804,0.0023155866756414943,0.015147054717890771
NONFIBROTIC ILD ADJUDICATED,3,960511157,zebra_plus_genomics_elasticnet,7730,18,0.7949912113877362,0.007011541480380403,0.0023505344550727547,0.016068062287654426
NONFIBROTIC ILD ADJUDICATED,3,960511157,zebra_plus_MUC5B_ridge,7730,18,0.8345183552328261,0.018067860885457785,0.0023919410971295707,0.02101446435365319
NONFIBROTIC ILD ADJUDICATED,3,960511157,zebra_plus_MUC5B_DOCK2_ridge,7730,18,0.8251714499769479,0.018904040627041752,0.0023160354745779257,0.015089772552459958
NONFIBROTIC ILD ADJUDICATED,4,1427774170,zebra_raw,7730,18,0.8534390848317196,0.019243063972761456,0.4193168905790501,1.8030312163130595
NONFIBROTIC ILD ADJUDICATED,4,1427774170,zebra_logistic,7730,18,0.8534390848317196,0.019243063972761456,0.0023133448177313867,0.014448996273587625
NONFIBROTIC ILD ADJUDICATED,4,1427774170,zebra_plus_genomics_elasticnet,7730,18,0.657208102812356,0.007081158289949826,0.0023818855773438045,0.016987388780233474
NONFIBROTIC ILD ADJUDICATED,4,1427774170,zebra_plus_MUC5B_ridge,7730,18,0.8597712079299217,0.02468733969236092,0.002312566132970715,0.014411449586203046
NONFIBROTIC ILD ADJUDICATED,4,1427774170,zebra_plus_MUC5B_DOCK2_ridge,7730,18,0.8119200956662056,0.013354867051966358,0.0023203130603223245,0.015041906166408376
NONFIBROTIC ILD ADJUDICATED,5,291156622,zebra_raw,7730,18,0.8525386122637161,0.016528788232404706,0.4206672867424034,1.811898384780226
NONFIBROTIC ILD ADJUDICATED,5,291156622,zebra_logistic,7730,18,0.8525386122637161,0.016528788232404706,0.0023131444090102003,0.014432529879705785
NONFIBROTIC ILD ADJUDICATED,5,291156622,zebra_plus_genomics_elasticnet,7730,18,0.6860016136468418,0.0047763602901856805,0.002682165590903331,0.01755680825733846
NONFIBROTIC ILD ADJUDICATED,5,291156622,zebra_plus_MUC5B_ridge,7730,18,0.856180123328723,0.02035030724827043,0.0023126769213445723,0.014407241562927855
NONFIBROTIC ILD ADJUDICATED,5,291156622,zebra_plus_MUC5B_DOCK2_ridge,7730,18,0.8414627996772706,0.015400227401852009,0.0023915774232363646,0.021039618031984023
NONFIBROTIC ILD ADJUDICATED,6,948844454,zebra_raw,7730,18,0.8265725852927616,0.010060136282633622,0.4179143377054614,1.7809670022920037
NONFIBROTIC ILD ADJUDICATED,6,948844454,zebra_logistic,7730,18,0.8265725852927616,0.010060136282633622,0.002315344817762431,0.014968837759529278
NONFIBROTIC ILD ADJUDICATED,6,948844454,zebra_plus_genomics_elasticnet,7730,18,0.7942240087597972,0.007124448776718728,0.0023399431398208785,0.015797326090427274
NONFIBROTIC ILD ADJUDICATED,6,948844454,zebra_plus_MUC5B_ridge,7730,18,0.8012801118026741,0.010787621223772418,0.005286567702528483,0.0649350762696145
NONFIBROTIC ILD ADJUDICATED,6,948844454,zebra_plus_MUC5B_DOCK2_ridge,7730,18,0.7802054518211157,0.008777621499934142,0.0023210405700402003,0.01603565817678033
NONFIBROTIC ILD ADJUDICATED,7,1476900092,zebra_raw,7730,18,0.8862018787459659,0.02283964252898734,0.42169260652202595,1.8215104330318828
NONFIBROTIC ILD ADJUDICATED,7,1476900092,zebra_logistic,7730,18,0.8862018787459659,0.02283964252898734,0.002310573455630426,0.014245267252107278
NONFIBROTIC ILD ADJUDICATED,7,1476900092,zebra_plus_genomics_elasticnet,7730,18,0.6013715998155832,0.0035185595101028095,0.0023658213263787423,0.018796857522004738
NONFIBROTIC ILD ADJUDICATED,7,1476900092,zebra_plus_MUC5B_ridge,7730,18,0.874041897187644,0.028051706049691545,0.00529112655315947,0.06499817456448513
NONFIBROTIC ILD ADJUDICATED,7,1476900092,zebra_plus_MUC5B_DOCK2_ridge,7730,18,0.8256072786998616,0.013280210026151242,0.002393082520819306,0.021107322797566677
NONFIBROTIC ILD ADJUDICATED,8,1032459664,zebra_raw,7730,18,0.8648894940064545,0.014531109927808317,0.4215402266617113,1.8254617362304348
NONFIBROTIC ILD ADJUDICATED,8,1032459664,zebra_logistic,7730,18,0.8648894940064545,0.014531109927808317,0.002311550175232603,0.014332793016562002
NONFIBROTIC ILD ADJUDICATED,8,1032459664,zebra_plus_genomics_elasticnet,7730,18,0.6879178192715537,0.004356285101236996,0.002590469269953354,0.017452904815290816
NONFIBROTIC ILD ADJUDICATED,8,1032459664,zebra_plus_MUC5B_ridge,7730,18,0.8473374827109267,0.008778664185473822,0.0023923840721534985,0.021097030132811972
NONFIBROTIC ILD ADJUDICATED,8,1032459664,zebra_plus_MUC5B_DOCK2_ridge,7730,18,0.806884653065929,0.007472040277191923,0.002393969485167548,0.021147603466356482
NONFIBROTIC ILD ADJUDICATED,9,1311540381,zebra_raw,7730,18,0.8693342266021208,0.02083085337316611,0.42009028666625037,1.826783006994816
NONFIBROTIC ILD ADJUDICATED,9,1311540381,zebra_logistic,7730,18,0.8693342266021208,0.02083085337316611,0.002310926069746662,0.014430817884179728
NONFIBROTIC ILD ADJUDICATED,9,1311540381,zebra_plus_genomics_elasticnet,7730,18,0.6656365260488706,0.005393005251965981,0.0023920628114899654,0.016877367416077947
NONFIBROTIC ILD ADJUDICATED,9,1311540381,zebra_plus_MUC5B_ridge,7730,18,0.8550851486860305,0.012408790491743805,0.002312782711571535,0.014550090376535893
NONFIBROTIC ILD ADJUDICATED,9,1311540381,zebra_plus_MUC5B_DOCK2_ridge,7730,18,0.839096357768557,0.009169019826249104,0.002315089521411038,0.014644784094350745
NONFIBROTIC ILD ADJUDICATED,10,1266037760,zebra_raw,7730,18,0.8591516828031351,0.013976582132677346,0.41964113539491327,1.8079383028207179
NONFIBROTIC ILD ADJUDICATED,10,1266037760,zebra_logistic,7730,18,0.8591516828031351,0.013976582132677346,0.00231244213657007,0.014393620308992525
NONFIBROTIC ILD ADJUDICATED,10,1266037760,zebra_plus_genomics_elasticnet,7730,18,0.4828694098662978,0.0022812412576855225,0.0023418908476803535,0.018275776209818843
NONFIBROTIC ILD ADJUDICATED,10,1266037760,zebra_plus_MUC5B_ridge,7730,18,0.863048928077455,0.016515455376612365,0.002312044092477353,0.014382759385819913
NONFIBROTIC ILD ADJUDICATED,10,1266037760,zebra_plus_MUC5B_DOCK2_ridge,7730,18,0.8332648974181651,0.013652396942651187,0.0023164048485287744,0.014640444668493846
NON FIBROTIC ILA ADJUDICATED,1,1918770314,zebra_raw,7730,46,0.8885487630989295,0.03986741123777032,0.4164527449916388,1.7734680362417714
NON FIBROTIC ILA ADJUDICATED,1,1918770314,zebra_logistic,7730,46,0.8885487630989295,0.03986741123777032,0.005835674913098454,0.03095103590060395
NON FIBROTIC ILA ADJUDICATED,1,1918770314,zebra_plus_genomics_elasticnet,7730,46,0.7682762601000385,0.014097962252974688,0.006327589888089072,0.036073618845256006
NON FIBROTIC ILA ADJUDICATED,1,1918770314,zebra_plus_MUC5B_ridge,7730,46,0.8611881266550484,0.03952080400444258,0.005834222855727348,0.03130245663989625
NON FIBROTIC ILA ADJUDICATED,1,1918770314,zebra_plus_MUC5B_DOCK2_ridge,7730,46,0.85520024670122,0.03757930625042072,0.005835703897718676,0.031368528845816764
NON FIBROTIC ILA ADJUDICATED,2,495239897,zebra_raw,7730,46,0.8375025462281873,0.04215607906922128,0.41198941395896127,1.7438533694353548
NON FIBROTIC ILA ADJUDICATED,2,495239897,zebra_logistic,7730,46,0.8375025462281873,0.04215607906922128,0.005846685762310721,0.03273080561510183
NON FIBROTIC ILA ADJUDICATED,2,495239897,zebra_plus_genomics_elasticnet,7730,46,0.7781556254668085,0.015174919274449573,0.00603052960274973,0.03440655246523671
NON FIBROTIC ILA ADJUDICATED,2,495239897,zebra_plus_MUC5B_ridge,7730,46,0.8286911821288732,0.03619085445663729,0.005850177272389306,0.032858230707446326
NON FIBROTIC ILA ADJUDICATED,2,495239897,zebra_plus_MUC5B_DOCK2_ridge,7730,46,0.8074103727678066,0.027243819153257187,0.005866393590392121,0.03339480504734663
NON FIBROTIC ILA ADJUDICATED,3,969433910,zebra_raw,7730,46,0.8516298689541226,0.03861202588982258,0.4160607152632198,1.8068188026299978
NON FIBROTIC ILA ADJUDICATED,3,969433910,zebra_logistic,7730,46,0.8516298689541226,0.03861202588982258,0.005841415945135032,0.03161280145502553
NON FIBROTIC ILA ADJUDICATED,3,969433910,zebra_plus_genomics_elasticnet,7730,46,0.7910140778127334,0.019641103961198746,0.005927704635964141,0.0335598628950589
NON FIBROTIC ILA ADJUDICATED,3,969433910,zebra_plus_MUC5B_ridge,7730,46,0.8389864314329041,0.034259247455504654,0.005843209821981743,0.03190546110145105
NON FIBROTIC ILA ADJUDICATED,3,969433910,zebra_plus_MUC5B_DOCK2_ridge,7730,46,0.8270672543738542,0.03278682996697995,0.005846224643062482,0.0320989585407634
NON FIBROTIC ILA ADJUDICATED,4,216754814,zebra_raw,7730,46,0.8253117714958241,0.027992145820080555,0.41814372387155546,1.7980877524331138
NON FIBROTIC ILA ADJUDICATED,4,216754814,zebra_logistic,7730,46,0.8253117714958241,0.027992145820080555,0.005858710494019085,0.032984045205634305
NON FIBROTIC ILA ADJUDICATED,4,216754814,zebra_plus_genomics_elasticnet,7730,46,0.7591494466197406,0.017414639501051453,0.0059889312115345185,0.034441930132070815
NON FIBROTIC ILA ADJUDICATED,4,216754814,zebra_plus_MUC5B_ridge,7730,46,0.8193451101102234,0.0226096007699004,0.005877146357955954,0.032921877139453895
NON FIBROTIC ILA ADJUDICATED,4,216754814,zebra_plus_MUC5B_DOCK2_ridge,7730,46,0.8116215512753774,0.021316038574223706,0.005875097351094104,0.03267968734714255
NON FIBROTIC ILA ADJUDICATED,5,1229599976,zebra_raw,7730,46,0.8462445963379581,0.03571022915459658,0.414934941775034,1.7758039833997357
NON FIBROTIC ILA ADJUDICATED,5,1229599976,zebra_logistic,7730,46,0.8462445963379581,0.03571022915459658,0.005844555499186075,0.03187512222155409
NON FIBROTIC ILA ADJUDICATED,5,1229599976,zebra_plus_genomics_elasticnet,7730,46,0.785915963153249,0.01635554748645404,0.005988977343841726,0.03422974383171579
NON FIBROTIC ILA ADJUDICATED,5,1229599976,zebra_plus_MUC5B_ridge,7730,46,0.8467481836905597,0.03443615129899885,0.005856614559905062,0.03216775373066842
NON FIBROTIC ILA ADJUDICATED,5,1229599976,zebra_plus_MUC5B_DOCK2_ridge,7730,46,0.8395183102098093,0.0266018666346608,0.0058543004670240425,0.03192618349170206
NON FIBROTIC ILA ADJUDICATED,6,1386538572,zebra_raw,7730,46,0.8418877169952244,0.04300072549922522,0.4176312250502125,1.7900701706127944
NON FIBROTIC ILA ADJUDICATED,6,1386538572,zebra_logistic,7730,46,0.8418877169952244,0.04300072549922522,0.005843342104862791,0.032244248820071035
NON FIBROTIC ILA ADJUDICATED,6,1386538572,zebra_plus_genomics_elasticnet,7730,46,0.7669805128669397,0.016713195779559768,0.005955088682535266,0.034371680314363176
NON FIBROTIC ILA ADJUDICATED,6,1386538572,zebra_plus_MUC5B_ridge,7730,46,0.8318202136568363,0.03240657762789966,0.005854002653313256,0.032321377972843075
NON FIBROTIC ILA ADJUDICATED,6,1386538572,zebra_plus_MUC5B_DOCK2_ridge,7730,46,0.8281904239187018,0.033126258758416585,0.005847267564135118,0.03240841797880269
NON FIBROTIC ILA ADJUDICATED,7,1497558840,zebra_raw,7730,46,0.8423955480614717,0.04116365295860962,0.4137071216949492,1.787168351838676
NON FIBROTIC ILA ADJUDICATED,7,1497558840,zebra_logistic,7730,46,0.8423955480614717,0.04116365295860962,0.005841990927820486,0.03212282862473996
NON FIBROTIC ILA ADJUDICATED,7,1497558840,zebra_plus_genomics_elasticnet,7730,46,0.7737336758481769,0.015601068040824916,0.006304331043258759,0.03508199748640063
NON FIBROTIC ILA ADJUDICATED,7,1497558840,zebra_plus_MUC5B_ridge,7730,46,0.8310704909127945,0.03821491522733459,0.005847804387495207,0.032447802478577384
NON FIBROTIC ILA ADJUDICATED,7,1497558840,zebra_plus_MUC5B_DOCK2_ridge,7730,46,0.8299105425163524,0.02725000540175562,0.005848038797740472,0.03241071193953794
NON FIBROTIC ILA ADJUDICATED,8,918903303,zebra_raw,7730,46,0.8354881968177806,0.03228603866939087,0.42097883275470777,1.8090124877900313
NON FIBROTIC ILA ADJUDICATED,8,918903303,zebra_logistic,7730,46,0.8354881968177806,0.03228603866939087,0.005847211586308624,0.03223671748642847
NON FIBROTIC ILA ADJUDICATED,8,918903303,zebra_plus_genomics_elasticnet,7730,46,0.7234881062852229,0.011600334978113028,0.006305049577581623,0.036650706860629954
NON FIBROTIC ILA ADJUDICATED,8,918903303,zebra_plus_MUC5B_ridge,7730,46,0.8355759002331213,0.02877719178635426,0.005860758759707936,0.03236666597144894
NON FIBROTIC ILA ADJUDICATED,8,918903303,zebra_plus_MUC5B_DOCK2_ridge,7730,46,0.7941445239119118,0.023437236547814287,0.005870997608352353,0.03372376119129663
NON FIBROTIC ILA ADJUDICATED,9,1595609370,zebra_raw,7730,46,0.8475771224226512,0.03301517423363935,0.4188822315057585,1.7974980070885176
NON FIBROTIC ILA ADJUDICATED,9,1595609370,zebra_logistic,7730,46,0.8475771224226512,0.03301517423363935,0.0058476860951974345,0.031514022316932865
NON FIBROTIC ILA ADJUDICATED,9,1595609370,zebra_plus_genomics_elasticnet,7730,46,0.7797286286580812,0.016870806103969925,0.006059232896229408,0.034619592599942954
NON FIBROTIC ILA ADJUDICATED,9,1595609370,zebra_plus_MUC5B_ridge,7730,46,0.788390048208587,0.014899337365323593,0.008782367565842344,0.07743893017761873
NON FIBROTIC ILA ADJUDICATED,9,1595609370,zebra_plus_MUC5B_DOCK2_ridge,7730,46,0.810883145101057,0.01670697721408953,0.005944047533918373,0.03336854426681849
NON FIBROTIC ILA ADJUDICATED,10,271142123,zebra_raw,7730,46,0.8220243079917615,0.03337860163532416,0.4195959435434105,1.8041121529790585
NON FIBROTIC ILA ADJUDICATED,10,271142123,zebra_logistic,7730,46,0.8220243079917615,0.03337860163532416,0.005860251837200096,0.033676439456024276
NON FIBROTIC ILA ADJUDICATED,10,271142123,zebra_plus_genomics_elasticnet,7730,46,0.779482493266641,0.018213680406191188,0.006063826131150175,0.03436923628722548
NON FIBROTIC ILA ADJUDICATED,10,271142123,zebra_plus_MUC5B_ridge,7730,46,0.8241405065296608,0.030174405077474556,0.005862694599936796,0.033246915175668565
NON FIBROTIC ILA ADJUDICATED,10,271142123,zebra_plus_MUC5B_DOCK2_ridge,7730,46,0.800652966072924,0.019292579533326217,0.005910276393626746,0.03411988977919112
