target_name,repeat,split_seed,model,inner_cv_auc,params_json
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_MUC5B_DOCK2_ridge,0.8475708932903546,"{""lr__C"": 0.1}"
FILD or FILA ADJUDICATED,9,1691016276,zebra_plus_genomics_elasticnet,0.8413006628265775,"{""lr__C"": 0.01, ""lr__l1_ratio"": 0.5}"
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_MUC5B_ridge,0.8480439635438571,"{""lr__C"": 0.01}"
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_MUC5B_DOCK2_ridge,0.8345769109269741,"{""lr__C"": 1}"
FILD or FILA ADJUDICATED,10,419141735,zebra_plus_genomics_elasticnet,0.8465381822548831,"{""lr__C"": 0.01, ""lr__l1_ratio"": 0.5}"
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_MUC5B_ridge,0.8317466099380058,"{""lr__C"": 0.1}"
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_MUC5B_DOCK2_ridge,0.7816422389883299,"{""lr__C"": 10}"
NONFIBROTIC ILD ADJUDICATED,1,1406667930,zebra_plus_genomics_elasticnet,0.7229589040769296,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_MUC5B_ridge,0.8501049471143292,"{""lr__C"": 0.1}"
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_MUC5B_DOCK2_ridge,0.8263644089867609,"{""lr__C"": 0.1}"
NONFIBROTIC ILD ADJUDICATED,2,818947155,zebra_plus_genomics_elasticnet,0.6913989175597504,"{""lr__C"": 1.0, ""lr__l1_ratio"": 0}"
NONFIBROTIC ILD ADJUDICATED,3,960511157,zebra_plus_MUC5B_ridge,0.848292866706947,"{""lr__C"": 0.1}"
NONFIBROTIC ILD ADJUDICATED,3,960511157,zebra_plus_MUC5B_DOCK2_ridge,0.8575813788579474,"{""lr__C"": 10}"
NONFIBROTIC ILD ADJUDICATED,3,960511157,zebra_plus_genomics_elasticnet,0.7653303222911804,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NONFIBROTIC ILD ADJUDICATED,4,1427774170,zebra_plus_MUC5B_ridge,0.8416195176656056,"{""lr__C"": 10}"
NONFIBROTIC ILD ADJUDICATED,4,1427774170,zebra_plus_MUC5B_DOCK2_ridge,0.8658040999309056,"{""lr__C"": 10}"
NONFIBROTIC ILD ADJUDICATED,4,1427774170,zebra_plus_genomics_elasticnet,0.725845361267158,"{""lr__C"": 0.1, ""lr__l1_ratio"": 0.5}"
NONFIBROTIC ILD ADJUDICATED,5,291156622,zebra_plus_MUC5B_ridge,0.8459709799204064,"{""lr__C"": 10}"
NONFIBROTIC ILD ADJUDICATED,5,291156622,zebra_plus_MUC5B_DOCK2_ridge,0.7538304731725249,"{""lr__C"": 0.1}"
NONFIBROTIC ILD ADJUDICATED,5,291156622,zebra_plus_genomics_elasticnet,0.612297754853804,"{""lr__C"": 0.1, ""lr__l1_ratio"": 0.5}"
NONFIBROTIC ILD ADJUDICATED,6,948844454,zebra_plus_MUC5B_ridge,0.9184084720158815,"{""lr__C"": 0.01}"
NONFIBROTIC ILD ADJUDICATED,6,948844454,zebra_plus_MUC5B_DOCK2_ridge,0.8999569976814907,"{""lr__C"": 10}"
NONFIBROTIC ILD ADJUDICATED,6,948844454,zebra_plus_genomics_elasticnet,0.8204941710301915,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NONFIBROTIC ILD ADJUDICATED,7,1476900092,zebra_plus_MUC5B_ridge,0.8030082833744653,"{""lr__C"": 0.01}"
NONFIBROTIC ILD ADJUDICATED,7,1476900092,zebra_plus_MUC5B_DOCK2_ridge,0.8192231461292065,"{""lr__C"": 0.1}"
NONFIBROTIC ILD ADJUDICATED,7,1476900092,zebra_plus_genomics_elasticnet,0.6129723783827109,"{""lr__C"": 1.0, ""lr__l1_ratio"": 1}"
NONFIBROTIC ILD ADJUDICATED,8,1032459664,zebra_plus_MUC5B_ridge,0.8400985565117051,"{""lr__C"": 0.1}"
NONFIBROTIC ILD ADJUDICATED,8,1032459664,zebra_plus_MUC5B_DOCK2_ridge,0.7711266664214419,"{""lr__C"": 0.1}"
NONFIBROTIC ILD ADJUDICATED,8,1032459664,zebra_plus_genomics_elasticnet,0.5148006765478621,"{""lr__C"": 0.1, ""lr__l1_ratio"": 0.5}"
NONFIBROTIC ILD ADJUDICATED,9,1311540381,zebra_plus_MUC5B_ridge,0.8141092449052852,"{""lr__C"": 10}"
NONFIBROTIC ILD ADJUDICATED,9,1311540381,zebra_plus_MUC5B_DOCK2_ridge,0.7737265171749291,"{""lr__C"": 10}"
NONFIBROTIC ILD ADJUDICATED,9,1311540381,zebra_plus_genomics_elasticnet,0.618516189261744,"{""lr__C"": 0.1, ""lr__l1_ratio"": 0.5}"
NONFIBROTIC ILD ADJUDICATED,10,1266037760,zebra_plus_MUC5B_ridge,0.8415622275990021,"{""lr__C"": 10}"
NONFIBROTIC ILD ADJUDICATED,10,1266037760,zebra_plus_MUC5B_DOCK2_ridge,0.7781404776842065,"{""lr__C"": 10}"
NONFIBROTIC ILD ADJUDICATED,10,1266037760,zebra_plus_genomics_elasticnet,0.649617585612391,"{""lr__C"": 0.001, ""lr__l1_ratio"": 0}"
NON FIBROTIC ILA ADJUDICATED,1,1918770314,zebra_plus_MUC5B_ridge,0.8008015124886829,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,1,1918770314,zebra_plus_MUC5B_DOCK2_ridge,0.7846097175622658,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,1,1918770314,zebra_plus_genomics_elasticnet,0.7468960252791534,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,2,495239897,zebra_plus_MUC5B_ridge,0.8619499032504304,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,2,495239897,zebra_plus_MUC5B_DOCK2_ridge,0.8707763043439668,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,2,495239897,zebra_plus_genomics_elasticnet,0.7696472634961212,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,3,969433910,zebra_plus_MUC5B_ridge,0.8511512311160817,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,3,969433910,zebra_plus_MUC5B_DOCK2_ridge,0.833136283751398,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,3,969433910,zebra_plus_genomics_elasticnet,0.7865402708987946,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,4,216754814,zebra_plus_MUC5B_ridge,0.8715937938257797,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,4,216754814,zebra_plus_MUC5B_DOCK2_ridge,0.830344748007314,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,4,216754814,zebra_plus_genomics_elasticnet,0.8424118158740302,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,5,1229599976,zebra_plus_MUC5B_ridge,0.8331709005698461,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,5,1229599976,zebra_plus_MUC5B_DOCK2_ridge,0.8210372618984217,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,5,1229599976,zebra_plus_genomics_elasticnet,0.8039747208464257,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,6,1386538572,zebra_plus_MUC5B_ridge,0.8686957447941631,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,6,1386538572,zebra_plus_MUC5B_DOCK2_ridge,0.8480774351600361,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,6,1386538572,zebra_plus_genomics_elasticnet,0.8069375654612913,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,7,1497558840,zebra_plus_MUC5B_ridge,0.8462356428964513,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,7,1497558840,zebra_plus_MUC5B_DOCK2_ridge,0.8493493813353217,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,7,1497558840,zebra_plus_genomics_elasticnet,0.8047078873089418,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,8,918903303,zebra_plus_MUC5B_ridge,0.8436802116063978,"{""lr__C"": 1}"
NON FIBROTIC ILA ADJUDICATED,8,918903303,zebra_plus_MUC5B_DOCK2_ridge,0.815730237347109,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,8,918903303,zebra_plus_genomics_elasticnet,0.8108279632884203,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,9,1595609370,zebra_plus_MUC5B_ridge,0.8600655056718326,"{""lr__C"": 0.01}"
NON FIBROTIC ILA ADJUDICATED,9,1595609370,zebra_plus_MUC5B_DOCK2_ridge,0.8377145798938418,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,9,1595609370,zebra_plus_genomics_elasticnet,0.7989543945607215,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
NON FIBROTIC ILA ADJUDICATED,10,271142123,zebra_plus_MUC5B_ridge,0.8745397738367862,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,10,271142123,zebra_plus_MUC5B_DOCK2_ridge,0.8644352132928582,"{""lr__C"": 10}"
NON FIBROTIC ILA ADJUDICATED,10,271142123,zebra_plus_genomics_elasticnet,0.8435106779570751,"{""lr__C"": 0.1, ""lr__l1_ratio"": 1}"
