fpr,tpr,threshold
0.0,0.0,inf
0.00039067586925380907,0.0625,0.9425138724940563
0.0011720276077614273,0.0625,0.9167608299951983
0.002083604636020315,0.0625,0.9165414075159245
0.0023440552155228546,0.0625,0.9130470404342031
0.004557885141294439,0.0625,0.9106631090413024
0.0076832920953249124,0.0625,0.6880030913504567
0.018622216434431568,0.25,0.5969858315161037
0.020966271649954422,0.25,0.585729123331706
0.022659200416720926,0.25,0.5856760288857951
0.027086860268264096,0.25,0.5854563121201053
0.057689803359812476,0.25,0.580649553952277
0.07891652558926944,0.375,0.580626731536834
0.10365933064201067,0.4375,0.5806194564327823
0.10977991926032035,0.5,0.5782397576145947
0.11837478838390415,0.5,0.05897112136789173
0.11889568954290923,0.5,0.04075134264408963
0.14624300039067586,0.5,0.04039544049680996
0.14832660502669617,0.5,0.04028425990573582
0.203281677301732,0.5625,0.038627828765836536
0.2515952597994531,0.625,0.038619704058457265
0.34106003385857536,0.75,0.0385861028591577
0.41711160307331685,0.75,0.002172329815778224
0.5375699960932413,0.875,0.0020548254289261933
0.6597213178799323,0.9375,0.0020543767930258517
0.8309675739028519,1.0,0.002052521454224379
0.9048053131918219,1.0,0.002012416916554605
0.9516864175022789,1.0,0.0020122286860767735
1.0,1.0,0.0020121686881164787
