target_name,model,metric,n_repeats,mean,sd,median,q025,q975,min,max
FILD or FILA ADJUDICATED,zebra,zedstat_auc,10,0.8447546560414498,0.008123945807257204,0.843833960353297,0.8347529048373397,0.8575532760567033,0.8341619190483316,0.8580493918711656
FILD or FILA ADJUDICATED,zebra,sklearn_auc_check,10,0.8447053763475733,0.008128166345724849,0.8437889414887536,0.8346877708422348,0.8575228976967313,0.8340907119304763,0.8580281996171624
FILD or FILA ADJUDICATED,zebra,auc_zedstat_minus_sklearn,10,4.92796938766471e-05,1.4974811572537006e-05,5.304419091767265e-05,2.4260480512597327e-05,6.913987945733059e-05,2.1192254003210564e-05,7.120711785524314e-05
FILD or FILA ADJUDICATED,zebra,brier_score,10,0.4056454083770486,0.0023452666959043683,0.40522305821251403,0.4029688310052172,0.4097946335256956,0.40282495282793584,0.41014455726982263
FILD or FILA ADJUDICATED,zebra,calibration_intercept,10,-4.601256626027196,0.038470778164993745,-4.591870631432444,-4.667591332102171,-4.550876932522943,-4.671771306601279,-4.546696619883186
FILD or FILA ADJUDICATED,zebra,calibration_slope,10,0.186506119199014,0.0059997834497768805,0.18633775713346704,0.17835696872452653,0.19605921648640215,0.17764173119822446,0.1966122285941052
FILD or FILA ADJUDICATED,zebra,expected_calibration_error,10,0.5706695149933589,0.0018079680990156942,0.5704982264869326,0.5684467365631007,0.5739698048277541,0.5683994508637005,0.5744128959363644
FILD or FILA ADJUDICATED,zebra,max_calibration_error,10,0.9311263052827708,0.004897028044676706,0.9290000247796905,0.9242430498803471,0.9382509362819295,0.923278561088524,0.9388013772285688
FILD or FILA ADJUDICATED,zebra,mean_predicted_risk,10,0.5917561902844327,0.0018079680990157093,0.5915849017780064,0.5895334118541746,0.595056480118828,0.5894861261547744,0.5954995712274382
FILD or FILA ADJUDICATED,zebra,observed_to_expected_ratio,10,0.03563435824756898,0.00010864854074699448,0.0356443780896271,0.035436494417805824,0.03576841504527048,0.03541005957000116,0.03577128342039599
FILD or FILA ADJUDICATED,genomic,zedstat_auc,10,0.5444266331288343,0.028934856460584638,0.5424303128834356,0.4995461279141104,0.592319138803681,0.49570016564417174,0.5994784110429449
FILD or FILA ADJUDICATED,genomic,sklearn_auc_check,10,0.5443604414064621,0.028935495172817932,0.5423756365425916,0.49948038828591373,0.5922571652339307,0.49563936401277425,0.599416582010522
FILD or FILA ADJUDICATED,genomic,auc_zedstat_minus_sklearn,10,6.619172237218307e-05,1.542685913296392e-05,6.555220277582041e-05,4.083731055747608e-05,9.087843390456762e-05,3.754090452501302e-05,9.323880005285279e-05
FILD or FILA ADJUDICATED,genomic,brier_score,10,0.04921168678100225,0.026515361891817926,0.038340949584787946,0.0235097898512865,0.09292011018150059,0.02246322876087191,0.09419365707338251
FILD or FILA ADJUDICATED,genomic,calibration_intercept,10,-3.4414897406046085,0.3305575460035726,-3.4673611866309306,-3.897469855382452,-2.85195404870093,-3.9495458383482376,-2.8079602900212524
FILD or FILA ADJUDICATED,genomic,calibration_slope,10,0.24043495930415887,0.2741410284534928,0.1696873591706055,-0.011312325181669766,0.8078119970952238,-0.019584719156475906,0.925745853944726
FILD or FILA ADJUDICATED,genomic,expected_calibration_error,10,0.11582094094193987,0.08378000508973348,0.10089081849768354,0.025423896928839222,0.23757329011816575,0.023362267670140845,0.24198855669022565
FILD or FILA ADJUDICATED,genomic,max_calibration_error,10,0.3039438230205574,0.13837675102724237,0.3018848830016974,0.10686403978271407,0.49437882942558037,0.08890080131233427,0.49610590552299055
FILD or FILA ADJUDICATED,genomic,mean_predicted_risk,10,0.12857013649125043,0.09291162995301894,0.12046497363598761,0.017231116710793647,0.2586599654092395,0.015504567883399748,0.2630752319812994
FILD or FILA ADJUDICATED,genomic,observed_to_expected_ratio,10,0.37401776586770363,0.4271185061953585,0.17519932203180905,0.08160823493325862,1.2587206021703572,0.08015454412893068,1.3600298602098144
FILD or FILA ADJUDICATED,combined,zedstat_auc,10,0.8180611030674847,0.02098805930397069,0.8185479662576687,0.7826465777607362,0.8419979240797546,0.7797220429447853,0.8425959202453988
FILD or FILA ADJUDICATED,combined,sklearn_auc_check,10,0.8180072335398861,0.020992833413334504,0.8184812809251667,0.782605168875834,0.8419634293562377,0.7796802551602413,0.8425590289122693
FILD or FILA ADJUDICATED,combined,auc_zedstat_minus_sklearn,10,5.3869527598460196e-05,2.198866821295531e-05,4.329004370773326e-05,2.863634446395036e-05,8.83815816942024e-05,2.623973485138542e-05,8.857836213249648e-05
FILD or FILA ADJUDICATED,combined,brier_score,10,0.040518046841449815,0.020041820085982223,0.03618203396613328,0.019732088153353502,0.07096444178783415,0.019212466058696018,0.0716994357972311
FILD or FILA ADJUDICATED,combined,calibration_intercept,10,-1.8549458823799534,0.718852010920857,-1.9033451337421066,-2.7927456380346176,-0.8187444150340546,-2.8228118140701293,-0.7344895945340194
FILD or FILA ADJUDICATED,combined,calibration_slope,10,1.0469678237869728,0.40058953573470907,0.9848449333354462,0.47872223507193956,1.8084869991712125,0.362758960980476,1.946365802527851
FILD or FILA ADJUDICATED,combined,expected_calibration_error,10,0.0914829585325179,0.06329031764732305,0.08904964474842253,0.009979655704730998,0.17472947169588549,0.00983990904339712,0.17787666198702956
FILD or FILA ADJUDICATED,combined,max_calibration_error,10,0.2853355161334922,0.17171973100397303,0.2872210588239724,0.030820441574056605,0.5179441386456265,0.020378452844112854,0.5298939858621524
FILD or FILA ADJUDICATED,combined,mean_predicted_risk,10,0.11051062279904655,0.06644945084020157,0.11013632003949625,0.015869711970085864,0.19581614698695923,0.01171959484266648,0.19896333727810334
FILD or FILA ADJUDICATED,combined,observed_to_expected_ratio,10,0.40111816297815067,0.5231137955281927,0.19672828370411843,0.10778591473681795,1.5517188890479658,0.10598271812057308,1.7992665765462612
NONFIBROTIC ILD ADJUDICATED,zebra,zedstat_auc,10,0.8510987523334611,0.020604988469319546,0.8509782591768238,0.8200636169518446,0.8885665703457509,0.8175573936899863,0.8962406157965195
NONFIBROTIC ILD ADJUDICATED,zebra,sklearn_auc_check,10,0.8510200553250347,0.0206320305627988,0.8508727380129092,0.8199173726371599,0.8885079889926233,0.81739857076994,0.8961827166897186
NONFIBROTIC ILD ADJUDICATED,zebra,auc_zedstat_minus_sklearn,10,7.86970084266203e-05,6.71261718514033e-05,5.9415209749225095e-05,-1.0185698114570374e-05,0.0001715465942471073,-2.1043463417247388e-05,0.00017478308518426022
NONFIBROTIC ILD ADJUDICATED,zebra,brier_score,10,0.4195519406730591,0.00315270174817404,0.42026954123668525,0.4144748346962364,0.4238189380518296,0.4142877997615194,0.42399131557327807
NONFIBROTIC ILD ADJUDICATED,zebra,calibration_intercept,10,-6.469459695299143,0.08317852456325055,-6.466988108246897,-6.591839610041592,-6.347657877235565,-6.603903405304918,-6.334829017644056
NONFIBROTIC ILD ADJUDICATED,zebra,calibration_slope,10,0.12388233130034754,0.010426957044463184,0.12286715906255928,0.11000632362789942,0.1386295298065518,0.1090042074788117,0.139315099173825
NONFIBROTIC ILD ADJUDICATED,zebra,expected_calibration_error,10,0.5892612126443411,0.0025811707894244965,0.5897979510175628,0.5852352909130748,0.5928788575364319,0.5851956486590275,0.5931419145647151
NONFIBROTIC ILD ADJUDICATED,zebra,max_calibration_error,10,0.9860349221987758,0.0019251154881189212,0.9860503613014022,0.9833286307165388,0.9892113227828983,0.9830424705201747,0.9894586902743068
NONFIBROTIC ILD ADJUDICATED,zebra,mean_predicted_risk,10,0.5915898025537848,0.0025811707894245316,0.5921265409270065,0.5875638808225185,0.5952074474458757,0.5875242385684712,0.595470504474159
NONFIBROTIC ILD ADJUDICATED,zebra,observed_to_expected_ratio,10,0.0039362237958134195,1.7196806640623192e-05,0.003932590165819178,0.003912235117005762,0.003963126430931285,0.003910504201211493,0.003963393774386974
NONFIBROTIC ILD ADJUDICATED,genomic,zedstat_auc,10,0.5075793777777777,0.05061718700901526,0.4958042222222222,0.45549086666666655,0.5919042,0.45455466666666655,0.593988
NONFIBROTIC ILD ADJUDICATED,genomic,sklearn_auc_check,10,0.507474642692485,0.050619177259305835,0.49569213923467037,0.4554131007952974,0.5917873299907792,0.4544649031811895,0.5938652604887045
NONFIBROTIC ILD ADJUDICATED,genomic,auc_zedstat_minus_sklearn,10,0.00010473508529271758,4.844314152684783e-05,0.00010969617335171433,2.601237897645603e-05,0.0001705573420931167,2.2984785615465242e-05,0.00017759935454125797
NONFIBROTIC ILD ADJUDICATED,genomic,brier_score,10,0.019192763680899404,0.009226535289049364,0.017008292654979214,0.009113871149492761,0.03426538491299432,0.008434956117576787,0.03442123878274652
NONFIBROTIC ILD ADJUDICATED,genomic,calibration_intercept,10,-6.4175573481776835,1.1413641108045438,-6.211755095205365,-8.844614378356368,-5.579188711295109,-9.502945293152985,-5.575378820349171
NONFIBROTIC ILD ADJUDICATED,genomic,calibration_slope,10,-0.007965365258486408,0.0505496561750076,-0.010025961756572246,-0.10361184331841325,0.058188693333082214,-0.12507873297179464,0.0628810862859712
NONFIBROTIC ILD ADJUDICATED,genomic,expected_calibration_error,10,0.02927563084311697,0.020167958496251623,0.021279246618183853,0.011016338292361514,0.0666876043840033,0.010861164192257366,0.0702867395507889
NONFIBROTIC ILD ADJUDICATED,genomic,max_calibration_error,10,0.23065768852127788,0.13443772264512857,0.19144705867860473,0.08788981534957953,0.456309445595253,0.0866319770480095,0.4738429758323821
NONFIBROTIC ILD ADJUDICATED,genomic,mean_predicted_risk,10,0.02776155976596124,0.020896600227360267,0.01933875502698082,0.008890358192102887,0.06666853763106856,0.00879400629466538,0.07031848581508494
NONFIBROTIC ILD ADJUDICATED,genomic,observed_to_expected_ratio,10,0.13247344184167548,0.08345238063446259,0.1262821735689118,0.03534920195325258,0.2620263436815579,0.033114904032023246,0.2647928408757559
NONFIBROTIC ILD ADJUDICATED,combined,zedstat_auc,10,0.6387826303030304,0.08326199230754741,0.6427809292929293,0.49845238888888893,0.7465029666666667,0.47658088888888894,0.7497346666666667
NONFIBROTIC ILD ADJUDICATED,combined,sklearn_auc_check,10,0.6387149175887507,0.08326744142411022,0.6426942859612724,0.4983899550484094,0.7464919389695712,0.47650847164591975,0.7497190525587829
NONFIBROTIC ILD ADJUDICATED,combined,auc_zedstat_minus_sklearn,10,6.771271427978287e-05,6.606933072161767e-05,4.908229598882263e-05,-1.8352927595999286e-07,0.0001962091862610177,-4.769940064264233e-06,0.00021562609497471907
NONFIBROTIC ILD ADJUDICATED,combined,brier_score,10,0.005769655281773367,0.002924084091450408,0.005554753708333544,0.002405325443325651,0.010711605728794872,0.0023880123222046533,0.010881240776581055
NONFIBROTIC ILD ADJUDICATED,combined,calibration_intercept,10,-4.613047600596429,0.5066134458239271,-4.729567354928966,-5.25075812840721,-3.6673267724089293,-5.316509349651962,-3.5606959004396765
NONFIBROTIC ILD ADJUDICATED,combined,calibration_slope,10,0.18664698726179801,0.08009687850137162,0.17333392683148963,0.06747016983076451,0.2875402068293385,0.06301582886703294,0.29265451652414115
NONFIBROTIC ILD ADJUDICATED,combined,expected_calibration_error,10,0.012509486571096576,0.01058763073798488,0.009447978951104196,0.002780223936717318,0.03243996774420382,0.002737948289851752,0.03548448788921418
NONFIBROTIC ILD ADJUDICATED,combined,max_calibration_error,10,0.09509566550873293,0.08281661547548505,0.07630858426106228,0.00949803975680599,0.23841219672342012,0.008834416742657484,0.2583939314089635
NONFIBROTIC ILD ADJUDICATED,combined,mean_predicted_risk,10,0.0126190718838559,0.011762522237874138,0.009474051980607419,0.0014356674416537878,0.034473357332939325,0.0013412971690788143,0.03775128286187661
NONFIBROTIC ILD ADJUDICATED,combined,observed_to_expected_ratio,10,0.5237753555966197,0.5719395452576527,0.2942350038296492,0.07040399937240066,1.6430238550850809,0.061682404753330075,1.7360730814357654
NON FIBROTIC ILA ADJUDICATED,zebra,zedstat_auc,10,0.8612247291819349,0.009998090343293891,0.8607040003623189,0.848009614297659,0.8801557398442523,0.8474134749163881,0.8836329233023938
NON FIBROTIC ILA ADJUDICATED,zebra,sklearn_auc_check,10,0.8611632302016613,0.00999567555601765,0.8607057578706743,0.8479041712875992,0.880049877781047,0.8473083538917683,0.883524206142634
NON FIBROTIC ILA ADJUDICATED,zebra,auc_zedstat_minus_sklearn,10,6.149898027362211e-05,4.844638100914883e-05,7.576184654251028e-05,-1.6390456241693883e-05,0.00010823001479323135,-2.293135934638979e-05,0.0001087171597597969
NON FIBROTIC ILA ADJUDICATED,zebra,brier_score,10,0.41763911932798947,0.0022998611250745894,0.41781994914687326,0.4140736628367295,0.4216451299399269,0.413522543903071,0.42254153870190003
NON FIBROTIC ILA ADJUDICATED,zebra,calibration_intercept,10,-5.594189478406431,0.04421378336123786,-5.592633813626832,-5.659316366434918,-5.52438380210696,-5.661831900991775,-5.514654580966104
NON FIBROTIC ILA ADJUDICATED,zebra,calibration_slope,10,0.13301227852280656,0.005578691772539112,0.13410047035916553,0.12433546569176693,0.1410472149346797,0.1240480303598143,0.14128007779530147
NON FIBROTIC ILA ADJUDICATED,zebra,expected_calibration_error,10,0.5863399162007813,0.0019471718182069316,0.5863828881886286,0.5834751021147262,0.5897919362156551,0.5831139259355155,0.5904880667025988
NON FIBROTIC ILA ADJUDICATED,zebra,max_calibration_error,10,0.9621336946931361,0.001802333157693725,0.9616834967773622,0.9598885999106763,0.9650375148860573,0.95962812129467,0.9651304930096523
NON FIBROTIC ILA ADJUDICATED,zebra,mean_predicted_risk,10,0.5922907570804707,0.001947171818206894,0.5923337290683182,0.5894259429944158,0.5957427770953445,0.5890647668152051,0.5964389075822882
NON FIBROTIC ILA ADJUDICATED,zebra,observed_to_expected_ratio,10,0.010047259056792346,3.297905203302209e-05,0.010046432603377176,0.009988990510843721,0.010096007200112112,0.00997728485522804,0.010102184369068458
NON FIBROTIC ILA ADJUDICATED,genomic,zedstat_auc,10,0.49027056264834634,0.04378202246595138,0.4898277244147158,0.429143,0.5588212217391304,0.4271289565217391,0.5681652173913043
NON FIBROTIC ILA ADJUDICATED,genomic,sklearn_auc_check,10,0.49020126519249485,0.04377864184853212,0.48976840640065183,0.42903110359187924,0.5587084540434103,0.42700812529705995,0.5680550211619854
NON FIBROTIC ILA ADJUDICATED,genomic,auc_zedstat_minus_sklearn,10,6.929745585143032e-05,4.427635705971466e-05,7.554828780301226e-05,-1.08678247712074e-06,0.00012144637643439344,-1.411809972151623e-06,0.0001216249688794635
NON FIBROTIC ILA ADJUDICATED,genomic,brier_score,10,0.04035763256638373,0.06554067615863303,0.01791913394326744,0.005977147623477049,0.18313075849605268,0.005962406857095987,0.22279147536957042
NON FIBROTIC ILA ADJUDICATED,genomic,calibration_intercept,10,-5.1882981591445105,0.3204025710899288,-5.127872025086763,-5.727846305642613,-4.755409700401246,-5.8169444571380335,-4.714125865617837
NON FIBROTIC ILA ADJUDICATED,genomic,calibration_slope,10,-0.010632293732753876,0.04457453772189616,0.0014260505829493501,-0.09236762926917592,0.032567004673941524,-0.09629174294514746,0.03439741208669538
NON FIBROTIC ILA ADJUDICATED,genomic,expected_calibration_error,10,0.06339026540038685,0.07193842153426523,0.02973630071930128,0.005983661355651957,0.20471307494022425,0.005630428908960478,0.22230928039571207
NON FIBROTIC ILA ADJUDICATED,genomic,max_calibration_error,10,0.2825374069232814,0.2905878050863963,0.23234102993712097,0.010647638844349723,0.8664078060398313,0.007761965956321269,0.9961190168175937
NON FIBROTIC ILA ADJUDICATED,genomic,mean_predicted_risk,10,0.06156334009721737,0.07422149538799193,0.02482945356641547,0.0009741978542100749,0.20335422118458613,0.00032041197072904396,0.2189457616376267
NON FIBROTIC ILA ADJUDICATED,genomic,observed_to_expected_ratio,10,2.228132171279339,5.7689745573312505,0.27599332802508747,0.030011265013005613,14.808692140740353,0.027179520787155746,18.572467396113122
NON FIBROTIC ILA ADJUDICATED,combined,zedstat_auc,10,0.6961536,0.09244457981679735,0.7170912608695652,0.5285912086956522,0.7871766978260869,0.5157328695652175,0.7888239130434782
NON FIBROTIC ILA ADJUDICATED,combined,sklearn_auc_check,10,0.6960754136206233,0.09244341150815197,0.7170291741167417,0.5285152094697055,0.7870942302469275,0.515659303351968,0.7887422764411651
NON FIBROTIC ILA ADJUDICATED,combined,auc_zedstat_minus_sklearn,10,7.818637937674344e-05,4.501637777216472e-05,8.300810266398395e-05,-7.028912703946344e-06,0.0001382653803500167,-2.0385804494926774e-05,0.00014455931014201173
NON FIBROTIC ILA ADJUDICATED,combined,brier_score,10,0.013085876804529157,0.008106484568694684,0.009321785073383097,0.006217577748128227,0.027471943834200905,0.006217405238430657,0.028407619509624393
NON FIBROTIC ILA ADJUDICATED,combined,calibration_intercept,10,-3.4797179006827577,0.8446567086990526,-3.5456241428810937,-4.865921710179303,-2.366505428659322,-5.002349913025072,-2.3384043067318343
NON FIBROTIC ILA ADJUDICATED,combined,calibration_slope,10,0.3978890134725798,0.28955607608276757,0.3755024563814784,0.020673561075440428,0.8243038253168332,0.011264158518565725,0.8355025573041073
NON FIBROTIC ILA ADJUDICATED,combined,expected_calibration_error,10,0.030279174595334156,0.027735281214083873,0.020349179032741107,0.004392526011835335,0.07255300961147881,0.0040257960788391495,0.0731300678918458
NON FIBROTIC ILA ADJUDICATED,combined,max_calibration_error,10,0.16452046376618173,0.15333490464881458,0.10084826188059516,0.01486829672762507,0.4101601865864918,0.014835409164821855,0.4229800153455617
NON FIBROTIC ILA ADJUDICATED,combined,mean_predicted_risk,10,0.03217709694452831,0.03084410758252464,0.02371548262516006,0.0035295618445644974,0.07850385049116833,0.003307942565107308,0.07908090877153531
NON FIBROTIC ILA ADJUDICATED,combined,observed_to_expected_ratio,10,0.6331580335481541,0.6393296243168851,0.3303840874263004,0.07581754078898881,1.706085328825006,0.0752500315453063,1.7989553211896467
