target_name,repeat,model,split_seed,inner_cv_auc,params_json
FILD or FILA ADJUDICATED,6,genomic,1546279869,0.573578714009446,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,6,combined,1546279869,0.815939260711691,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.75}"
FILD or FILA ADJUDICATED,7,genomic,1266991036,0.5516140593721318,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.9}"
FILD or FILA ADJUDICATED,7,combined,1266991036,0.810929222453579,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 10, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,8,genomic,22197721,0.4959739325431885,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,8,combined,22197721,0.7831789757772678,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 20, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,9,genomic,1624159513,0.5667143527481601,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": 5, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
FILD or FILA ADJUDICATED,9,combined,1624159513,0.832814512722624,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 40, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,10,genomic,2013314989,0.5919112936187026,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
FILD or FILA ADJUDICATED,10,combined,2013314989,0.8041541154055044,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,1,genomic,1548941013,0.6434309395990984,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.03, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,1,combined,1548941013,0.7392171210931212,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,2,genomic,458881722,0.7277031091093504,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,2,combined,458881722,0.7318036417239028,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,3,genomic,1748078737,0.6021302368258107,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,3,combined,1748078737,0.6291058685236539,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,4,genomic,1228479378,0.5948443651551059,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,4,combined,1228479378,0.6652404178993185,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,5,genomic,2035203530,0.5765674289750763,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.05, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,5,combined,2035203530,0.7847983298831571,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,6,genomic,954863965,0.5880049501342265,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,6,combined,954863965,0.6846373841057574,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,7,genomic,795042948,0.5499321317774276,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,7,combined,795042948,0.6677930259895103,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.03, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,8,genomic,1301523287,0.6090586877341982,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 40, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,8,combined,1301523287,0.6654506186589249,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,9,genomic,220165695,0.666149565986236,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 20, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,9,combined,220165695,0.8142943271566212,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 10, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,10,genomic,1872539558,0.5927319979482862,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,10,combined,1872539558,0.6776130571285134,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,1,genomic,1975117437,0.5313042552058369,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 40, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,1,combined,1975117437,0.6818235074825584,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,2,genomic,32894861,0.5394898013527188,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 20, ""min_split_gain"": 0.5, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,2,combined,32894861,0.7439633594290888,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 400, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,3,genomic,1653617492,0.5362003159894196,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,3,combined,1653617492,0.7880545348032166,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,4,genomic,1731601306,0.5065452415188795,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 20, ""min_split_gain"": 0.01, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,4,combined,1731601306,0.7249223340611741,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,5,genomic,868149077,0.5495819353464344,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,5,combined,868149077,0.6705526264401485,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": -1, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,6,genomic,639137492,0.594876710869681,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.12, ""max_bin"": 127, ""max_depth"": 10, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,6,combined,639137492,0.7510216399495837,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.03, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,7,genomic,890802042,0.5711313486357423,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 20, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,7,combined,890802042,0.7245335605616802,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,8,genomic,1912714604,0.5621700307113312,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.05, ""max_bin"": 255, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,8,combined,1912714604,0.7461948128028971,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": -1, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,9,genomic,1958769541,0.5299018302533242,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 20, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,9,combined,1958769541,0.6971844987662211,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,10,genomic,951908983,0.5770144325504606,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,10,combined,951908983,0.7386092915091158,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 40, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
