target_name,repeat,split_seed,model,tpr,ppv,acc,npv,LR+,LR-,threshold,expected_fp,expected_tn,expected_flags,fpr,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,expected_fp_upper,expected_tn_upper,expected_flags_upper,fpr_lower,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,expected_fp_lower,expected_tn_lower,expected_flags_lower,sensitivity,specificity,requested_fpr,fpr_distance
FILD or FILA ADJUDICATED,1,171039839,combined,0.10429447852760736,0.6922683333333334,0.9801336351875809,0.9810523301411224,,,0.907442368042645,7.567,7559.433,24.566999999999997,0.001,0.1606696198185577,0.8378661442669914,0.9818139415311449,0.9822324571651294,,,0.907442368042645,7.567,7559.433,24.566999999999997,0.001,0.06614126452741681,0.4945901132112194,0.9783418596991598,0.9802416187046104,,,0.907442368042645,7.567,7559.433,24.566999999999997,0.10429447852760736,0.999,0.001,0.0
FILD or FILA ADJUDICATED,1,171039839,combined,0.3067484662576687,0.5692594043887147,0.980487063389392,0.9852136141699964,61.35570495422772,0.6967352114844785,0.7810664690590765,37.835,7529.165,87.835,0.005,0.38131269380709815,0.6677612989792389,0.9833881122000644,0.9868007452020563,104.69405920103426,0.7641585717432718,0.7810664690590765,37.835,7529.165,87.835,0.005,0.24108331947814526,0.4649523221146448,0.977281931215798,0.9838059012670468,35.14738290158986,0.6209492020616412,0.7810664690590765,37.835,7529.165,87.835,0.3067484662576687,0.995,0.005,0.0
FILD or FILA ADJUDICATED,1,171039839,combined,0.3558282208588957,0.43375,0.9766274256144889,0.9861775356781103,35.58420232483048,0.6506785673524019,0.7056100174148834,75.67,7491.33,133.67,0.01,0.4318704291209475,0.5185592433869505,0.9801949725668645,0.9878137004961776,54.02946703988946,0.7226102461537994,0.7056100174148834,75.67,7491.33,133.67,0.01,0.2864250093616944,0.35265085943872443,0.972713104665783,0.984672900685084,22.908045890762345,0.5727075808873974,0.7056100174148834,75.67,7491.33,133.67,0.3558282208588957,0.99,0.01,0.0
FILD or FILA ADJUDICATED,1,171039839,combined,0.4049079754601227,0.30367310700545386,0.9678732212160414,0.987088461292581,20.245596710766883,0.6072367622125614,0.6324157680799075,151.34,7415.66,217.34,0.02,0.4816141771380332,0.3677803216520759,0.972348554679353,0.9887670696018153,28.19690801616634,0.6834157007369097,0.6324157680799075,151.34,7415.66,217.34,0.02,0.3325806865420072,0.24638544860575834,0.963013390147127,0.9854921850607982,14.209007591467632,0.5273940228440325,0.6324157680799075,151.34,7415.66,217.34,0.4049079754601227,0.98,0.02,0.0
FILD or FILA ADJUDICATED,1,171039839,combined,0.4723926380368098,0.16910087719298242,0.9399288486416559,0.9881781253572721,,,0.5260867615469415,378.35,7188.65,455.34999999999997,0.05,0.548784520187879,0.20626520582659583,0.9461271924456519,0.9899216832384519,,,0.5260867615469415,378.35,7188.65,455.34999999999997,0.05,0.39727205313858427,0.13747295823933556,0.9333102800977511,0.9864452321954624,,,0.5260867615469415,378.35,7188.65,455.34999999999997,0.4723926380368098,0.95,0.05,0.0
FILD or FILA ADJUDICATED,1,171039839,combined,0.558282208588957,0.10734932948697956,0.8927943078913324,0.9895383810180902,5.582824134481265,0.4907975482343704,0.4203478291294117,756.7,6810.3,847.7,0.1,0.63230434588321,0.12998745881211013,0.9007746678802483,0.9913387816882735,6.766796253977742,0.580518138587219,0.4203478291294117,756.7,6810.3,847.7,0.1,0.4815762215387007,0.08825383847504242,0.884359992503168,0.9876495569418433,4.502242032180936,0.40559539793941585,0.4203478291294117,756.7,6810.3,847.7,0.558282208588957,0.9,0.1,0.0
FILD or FILA ADJUDICATED,2,1761127537,zebra,0.057219432158653154,0.5520833333333334,0.9791409789704865,0.9800884012157864,,,0.9999999723310123,7.567,7559.433,16.893767441860465,0.001,0.08942902498744308,0.6476424069540183,0.9800718302086664,0.980762502403959,,,0.9999999723310123,7.567,7559.433,16.893767441860465,0.001,0.04539953539208829,0.45251638597747407,0.9781443696236394,0.9798259638435296,,,0.9999999723310123,7.567,7559.433,16.893767441860465,0.057219432158653154,0.999,0.001,0.0
FILD or FILA ADJUDICATED,2,1761127537,zebra,0.2860971607932658,0.5520833333333334,0.9800515960167273,0.9847887072432275,57.219432158653156,0.7172963562303771,0.9999999723310123,37.835,7529.165,84.46883720930234,0.005,0.3550467017312047,0.6476424069540183,0.9827638026626621,0.9862571915522177,94.83674566664298,0.778093116029479,0.9999999723310123,37.835,7529.165,84.46883720930234,0.005,0.22699767696044146,0.45251638597747407,0.977055358937061,0.9835184364117873,33.74539282479954,0.647190121647498,0.9999999723310123,37.835,7529.165,84.46883720930234,0.2860971607932658,0.995,0.005,0.0
FILD or FILA ADJUDICATED,2,1761127537,zebra,0.3312883435582822,0.4164472271914132,0.9761099611901681,0.9856585174042196,,,0.9999985676597197,75.67,7491.33,129.67000000000002,0.01,0.4066982237695531,0.5025054946407662,0.9796641744462594,0.9872806279279306,,,0.9999985676597197,75.67,7491.33,129.67000000000002,0.01,0.2636475021143895,0.3351967566632238,0.972232802766519,0.9841913898038921,,,0.9999985676597197,75.67,7491.33,129.67000000000002,0.3312883435582822,0.99,0.01,0.0
FILD or FILA ADJUDICATED,2,1761127537,zebra,0.4233128834355828,0.3110047846889953,0.9682613195342821,0.9874827887848386,21.165851106710832,0.5884562437936163,0.999945120724849,151.34,7415.66,220.33999999999997,0.02,0.5000709962863401,0.3764811035713177,0.9727377476316394,0.9891626771143981,29.277493382005087,0.665490672806221,0.999945120724849,151.34,7415.66,220.33999999999997,0.02,0.35008615184272474,0.25201726915384215,0.9633825222097423,0.9858673267846522,14.956902160861551,0.5086164720889026,0.999945120724849,151.34,7415.66,220.33999999999997,0.4233128834355828,0.98,0.02,0.0
FILD or FILA ADJUDICATED,2,1761127537,zebra,0.5214723926380368,0.18344683287405972,0.9409637774902976,0.9892660303804275,,,0.9979835453114067,378.35,7188.65,463.35,0.05,0.5967789231777818,0.22124130001582273,0.9471392348372889,0.9909840176699602,,,0.9979835453114067,378.35,7188.65,463.35,0.05,0.44517707534608,0.15085805372216712,0.9343204377458523,0.9875091128487259,,,0.9979835453114067,378.35,7188.65,463.35,0.5214723926380368,0.95,0.05,0.0
FILD or FILA ADJUDICATED,2,1761127537,zebra,0.6134969325153374,0.11672700901863706,0.8939586028460542,0.9908340971178285,,,0.9835566653054884,756.7,6810.3,856.6999999999999,0.1,0.6848187337796914,0.13995942094312086,0.9018820217259309,0.9925665839988128,,,0.9835566653054884,756.7,6810.3,856.6999999999999,0.1,0.5369486869892928,0.09691646058885738,0.8855276137021908,0.9889541276799036,,,0.9835566653054884,756.7,6810.3,856.6999999999999,0.6134969325153374,0.9,0.1,0.0
FILD or FILA ADJUDICATED,2,1761127537,genomic,0.0034785276073619614,0.10125142207053466,0.9780077619663647,0.9789645483243526,,,0.7147829490028803,7.567,7559.433,8.134,0.001,0.029206965861953774,0.4041500267952385,0.9790418312342591,0.9795066105391004,,,0.7147829490028803,7.567,7559.433,8.134,0.001,0.000614511700414528,0.04843622317682086,0.9769601183394183,0.9788844934470309,,,0.7147829490028803,7.567,7559.433,8.134,0.0034785276073619614,0.999,0.001,0.0
FILD or FILA ADJUDICATED,2,1761127537,genomic,0.018404907975460124,0.10125142207053466,0.9744068564036222,0.9791914986383027,,,0.6566238266775993,37.835,7529.165,40.835,0.005,0.05270813955403271,0.2127583317837572,0.976458934665362,0.9799308955017324,,,0.6566238266775993,37.835,7529.165,40.835,0.005,0.006278750696494414,0.04843622317682086,0.9723306835170387,0.9789012502578933,,,0.6566238266775993,37.835,7529.165,40.835,0.018404907975460124,0.995,0.005,0.0
FILD or FILA ADJUDICATED,2,1761127537,genomic,0.05521472392638037,0.10125142207053466,0.9702884864165587,0.9798569845144026,5.5216865676461095,0.9543285654501894,0.617700427403294,75.67,7491.33,84.66999999999999,0.01,0.10159409039323014,0.18983180252675796,0.9732305426557885,0.9808648798996672,12.71000325148758,0.9829733725301665,0.617700427403294,75.67,7491.33,84.66999999999999,0.01,0.029317368755345873,0.04843622317682086,0.9672915593334629,0.9792649150552448,2.3447799839146435,0.9056452990991563,0.617700427403294,75.67,7491.33,84.66999999999999,0.05521472392638037,0.99,0.01,0.0
FILD or FILA ADJUDICATED,2,1761127537,genomic,0.05521472392638037,0.056131211180124214,0.9604993531694695,0.9796556251399499,,,0.5811588542987635,151.34,7415.66,160.34,0.02,0.10159409039323014,0.10322491712838634,0.9643351945060796,0.9806913939253801,,,0.5811588542987635,151.34,7415.66,160.34,0.02,0.029317368755345873,0.02980862058963113,0.9566185750372659,0.9790382767592544,,,0.5811588542987635,151.34,7415.66,160.34,0.05521472392638037,0.98,0.02,0.0
FILD or FILA ADJUDICATED,2,1761127537,genomic,0.08588957055214724,0.03559214692843571,0.9317787839586028,0.9796937710807125,,,0.5019733369009133,378.35,7188.65,392.35,0.05,0.13899759027700656,0.05889497843075376,0.9374861485160954,0.9809431385245062,,,0.5019733369009133,378.35,7188.65,392.35,0.05,0.05185100961994354,0.022704651864928732,0.9260264987143697,0.978841411281401,,,0.5019733369009133,378.35,7188.65,392.35,0.08588957055214724,0.95,0.05,0.0
FILD or FILA ADJUDICATED,2,1761127537,genomic,0.1656441717791411,0.034451970443349744,0.8845148771021991,0.9804212313617509,,,0.44155480250568746,756.7,6810.3,783.7,0.1,0.23027595056326883,0.04966176773042161,0.8922972256503453,0.9820389321465337,,,0.44155480250568746,756.7,6810.3,783.7,0.1,0.1164092152794538,0.022704651864928732,0.8766598344151657,0.9791317014536349,,,0.44155480250568746,756.7,6810.3,783.7,0.1656441717791411,0.9,0.1,0.0
FILD or FILA ADJUDICATED,2,1761127537,combined,0.03680981595092025,0.4324375,0.9787106080206985,0.9796538114634915,,,0.6038979411612035,7.567,7559.433,13.567,0.001,0.07797165888604399,0.6890184097895693,0.980070116481727,0.980515956819503,,,0.6038979411612035,7.567,7559.433,13.567,0.001,0.016977515813507586,0.24130644905268858,0.9773051596939376,0.9792230348503841,,,0.6038979411612035,7.567,7559.433,13.567,0.03680981595092025,0.999,0.001,0.0
FILD or FILA ADJUDICATED,2,1761127537,combined,0.11042944785276074,0.328825857519789,0.9763473479948254,0.9811054361824137,,,0.46469337038258396,37.835,7529.165,55.835,0.005,0.16779618990695888,0.45465392584588066,0.9788857590130369,0.9823260309272273,,,0.46469337038258396,37.835,7529.165,55.835,0.005,0.07100212258869046,0.2413064490526885,0.9736954842438729,0.9802483178392497,,,0.46469337038258396,37.835,7529.165,55.835,0.11042944785276074,0.995,0.005,0.0
FILD or FILA ADJUDICATED,2,1761127537,combined,0.22085889570552147,0.326829268292683,0.9737813712807244,0.9833296798007192,,,0.3439783858388637,75.67,7491.33,111.67,0.01,0.2905583382608776,0.41547615643678754,0.9772151703921955,0.9848285625099975,,,0.3439783858388637,75.67,7491.33,111.67,0.01,0.16401368092891835,0.2413064490526885,0.9701318567311721,0.9820906788384869,,,0.3439783858388637,75.67,7491.33,111.67,0.22085889570552147,0.99,0.01,0.0
FILD or FILA ADJUDICATED,2,1761127537,combined,0.3374233128834356,0.2665517564842174,0.9664501940491591,0.9856452842860841,16.871330592305732,0.6760986630820272,0.21013673269700844,151.34,7415.66,206.33999999999997,0.02,0.4130108251856204,0.330746565491077,0.9709019380728532,0.9872993802195865,24.18040996351774,0.7481902045296277,0.21013673269700844,151.34,7415.66,206.33999999999997,0.02,0.269322328847997,0.21026683660416573,0.9616794816989866,0.9841389365295654,11.506389787518765,0.5971895229736764,0.21013673269700844,151.34,7415.66,206.33999999999997,0.3374233128834356,0.98,0.02,0.0
FILD or FILA ADJUDICATED,2,1761127537,combined,0.4723926380368098,0.16978956471605647,0.9399288486416559,0.9881781253572721,,,0.10554628194042967,378.35,7188.65,455.34999999999997,0.05,0.548784520187879,0.20670100569411026,0.9461271924456519,0.9899216832384519,,,0.10554628194042967,378.35,7188.65,455.34999999999997,0.05,0.39727205313858427,0.13834708106274402,0.9333102800977511,0.9864452321954624,,,0.10554628194042967,378.35,7188.65,455.34999999999997,0.4723926380368098,0.95,0.05,0.0
FILD or FILA ADJUDICATED,2,1761127537,combined,0.5828220858895705,0.11154165494336957,0.8933117723156533,0.9901138362238031,,,0.05902653103743157,756.7,6810.3,851.7,0.1,0.6557606519503193,0.13445213654715096,0.9012692833898135,0.9918868216515837,,,0.05902653103743157,756.7,6810.3,851.7,0.1,0.5060696280702907,0.09211960052317701,0.8848764770134718,0.988226194833347,,,0.05902653103743157,756.7,6810.3,851.7,0.5828220858895705,0.9,0.1,0.0
FILD or FILA ADJUDICATED,3,1911455491,zebra,0.05380883993307307,0.5368421052631579,0.9790690609196754,0.9800169697859248,,,1.0,7.567,7559.433,16.33784090909091,0.001,0.08573700174989149,0.6337235717935605,0.9799915092580763,0.9806850256380302,,,1.0,7.567,7559.433,16.33784090909091,0.001,0.042427429261567,0.43723195223475564,0.9780841662421472,0.979763785407324,,,1.0,7.567,7559.433,16.33784090909091,0.05380883993307307,0.999,0.001,0.0
FILD or FILA ADJUDICATED,3,1911455491,zebra,0.26904419966536536,0.5368421052631579,0.979692005762672,0.9844315500939188,53.80883993307307,0.7344114769549623,1.0,37.835,7529.165,81.68920454545456,0.005,0.33658658554344667,0.6337235717935605,0.9823621979097116,0.9858698077225736,89.43961368534332,0.7930237796637574,1.0,37.835,7529.165,81.68920454545456,0.005,0.212137146307835,0.43723195223475564,0.9767543420296,0.9832075442307596,31.643272208405143,0.6657055982749076,1.0,37.835,7529.165,81.68920454545456,0.26904419966536536,0.995,0.005,0.0
FILD or FILA ADJUDICATED,3,1911455491,zebra,0.3312883435582822,0.4164472271914132,0.9761099611901681,0.9856585174042196,,,0.9999981982660235,75.67,7491.33,129.67000000000002,0.01,0.4066982237695531,0.5025054946407662,0.9796641744462594,0.9872806279279306,,,0.9999981982660235,75.67,7491.33,129.67000000000002,0.01,0.2636475021143895,0.3351967566632238,0.972232802766519,0.9841913898038921,,,0.9999981982660235,75.67,7491.33,129.67000000000002,0.3312883435582822,0.99,0.01,0.0
FILD or FILA ADJUDICATED,3,1911455491,zebra,0.38650306748466257,0.2939269723973049,0.9674851228978008,0.9866944486050075,19.325342314822933,0.6260172806315066,0.9999343787253502,151.34,7415.66,214.34,0.02,0.46305131301070723,0.35811234635083244,0.9719571255910278,0.9883695081419321,27.110114069557103,0.7012321420531797,0.9999343787253502,151.34,7415.66,214.34,0.02,0.31518126622030873,0.23653830884084726,0.9626464942205504,0.9851195986799458,13.465643633660289,0.5462794613646466,0.9999343787253502,151.34,7415.66,214.34,0.38650306748466257,0.98,0.02,0.0
FILD or FILA ADJUDICATED,3,1911455491,zebra,0.4662576687116564,0.16727211114876311,0.9397994825355757,0.9880423054470849,,,0.9981218724975567,378.35,7188.65,454.34999999999997,0.05,0.5427349060224107,0.20434875108464529,0.9459996261961084,0.9897879393800446,,,0.9981218724975567,378.35,7188.65,454.34999999999997,0.05,0.39133423915437776,0.13577462875411597,0.9331850713423273,0.9863135241424678,,,0.9981218724975567,378.35,7188.65,454.34999999999997,0.4662576687116564,0.95,0.05,0.0
FILD or FILA ADJUDICATED,3,1911455491,zebra,0.588957055214724,0.11258359064115053,0.8934411384217334,0.9902578046184602,5.889572713298917,0.45671438516253904,0.9844996912877757,756.7,6810.3,852.6999999999999,0.1,0.6615958317805068,0.13556006036361978,0.9013923279321577,0.9920232506240773,7.080267952114512,0.5462018914375681,0.9844996912877757,756.7,6810.3,852.6999999999999,0.1,0.5122218763897781,0.09308212955815146,0.8850062074760949,0.9883711404295968,4.788747364469529,0.37328473082726843,0.9844996912877757,756.7,6810.3,852.6999999999999,0.588957055214724,0.9,0.1,0.0
FILD or FILA ADJUDICATED,3,1911455491,genomic,0.0,0.02090936977549994,0.9779344113842173,0.9788926623680605,,,0.4481374166990296,7.567,7559.433,7.567,0.001,0.023024605801502687,0.2775327998628892,0.978911465815132,0.9793787750048982,,,0.4481374166990296,7.567,7559.433,7.567,0.001,0.0,0.017130213093870698,0.9769471603307291,0.9788717830060787,,,0.4481374166990296,7.567,7559.433,7.567,0.0,0.999,0.001,0.0
FILD or FILA ADJUDICATED,3,1911455491,genomic,0.0,0.02090936977549994,0.9740187580853816,0.9788096068688711,,,0.28888827462016586,37.835,7529.165,37.835,0.005,0.023024605801502687,0.09218078123150102,0.9758330076276308,0.9793150351975113,,,0.28888827462016586,37.835,7529.165,37.835,0.005,0.0,0.017130213093870698,0.9721982855398681,0.9787707695289073,,,0.28888827462016586,37.835,7529.165,37.835,0.0,0.995,0.005,0.0
FILD or FILA ADJUDICATED,3,1911455491,genomic,0.0,0.02090936977549994,0.9691241914618369,0.9787048637026237,,,0.21207822696208892,75.67,7491.33,75.67,0.01,0.023024605801502687,0.048314970012967945,0.9715737734464157,0.9792261947457861,,,0.21207822696208892,75.67,7491.33,75.67,0.01,0.0,0.017130213093870698,0.9666733534981302,0.97865202602355,,,0.21207822696208892,75.67,7491.33,75.67,0.0,0.99,0.01,0.0
FILD or FILA ADJUDICATED,3,1911455491,genomic,0.006134969325153374,0.02090936977549994,0.9594644243208279,0.9786213685183659,,,0.14005768838313554,151.34,7415.66,152.34,0.02,0.03392823906508486,0.03088784889510506,0.9629083466708289,0.9792672656476608,,,0.14005768838313554,151.34,7415.66,152.34,0.02,0.0010837948860926427,0.017130213093870698,0.9560232228327784,0.9784417216870314,,,0.14005768838313554,151.34,7415.66,152.34,0.006134969325153374,0.98,0.02,0.0
FILD or FILA ADJUDICATED,3,1911455491,genomic,0.03067484662576687,0.02090936977549994,0.930614489003881,0.9784935990327558,,,0.06984497124950574,378.35,7188.65,383.35,0.05,0.06978955653343362,0.029941616905709845,0.9360267811810109,0.9794428229794234,,,0.06984497124950574,378.35,7188.65,383.35,0.05,0.013172190016443139,0.017130213093870698,0.9252108910047486,0.9779972586877757,,,0.06984497124950574,378.35,7188.65,383.35,0.03067484662576687,0.95,0.05,0.0
FILD or FILA ADJUDICATED,3,1911455491,genomic,0.06134969325153374,0.02090936977549994,0.8823156532988357,0.9780276592043131,,,0.037415606087191966,756.7,6810.3,766.7,0.1,0.10923697861083989,0.028957367536146826,0.8897449161512191,0.9792730979121939,,,0.037415606087191966,756.7,6810.3,766.7,0.1,0.03366190868741092,0.017130213093870698,0.8749149688298484,0.9772219232548425,,,0.037415606087191966,756.7,6810.3,766.7,0.06134969325153374,0.9,0.1,0.0
FILD or FILA ADJUDICATED,3,1911455491,combined,0.04028834355828221,0.45454545454545453,0.9787839586028461,0.9797258092682567,,,0.8362337436587896,7.567,7559.433,14.134,0.001,0.08251288851296348,0.7030440878116131,0.9801658759162921,0.9806100704004742,,,0.8362337436587896,7.567,7559.433,14.134,0.001,0.019233157947453713,0.2678453704597738,0.977352723687189,0.9792697264637646,,,0.8362337436587896,7.567,7559.433,14.134,0.04028834355828221,0.999,0.001,0.0
FILD or FILA ADJUDICATED,3,1911455491,combined,0.11042944785276074,0.3602062338879775,0.9763473479948254,0.9811054361824137,,,0.7276806789225152,37.835,7529.165,55.835,0.005,0.16779618990695888,0.46969838817813464,0.9788857590130369,0.9823260309272273,,,0.7276806789225152,37.835,7529.165,55.835,0.005,0.07100212258869046,0.2678453704597738,0.9736954842438729,0.9802483178392497,,,0.7276806789225152,37.835,7529.165,55.835,0.11042944785276074,0.995,0.005,0.0
FILD or FILA ADJUDICATED,3,1911455491,combined,0.26791411042944785,0.3602062338879775,0.9747736093143595,0.9843206839190903,26.790649531804974,0.7394805165602805,0.6422446187643289,75.67,7491.33,119.34,0.01,0.3406690315903573,0.45424023396578295,0.9782718383110449,0.985885063448363,42.61700462189667,0.8042087913956348,0.6422446187643289,75.67,7491.33,119.34,0.01,0.2058465615074445,0.2678453704597738,0.9710139731004217,0.982971610082632,16.46229660680413,0.6646437119511207,0.6422446187643289,75.67,7491.33,119.34,0.26791411042944785,0.99,0.01,0.0
FILD or FILA ADJUDICATED,3,1911455491,combined,0.3496932515337423,0.2735926573426573,0.9667089262613195,0.9859073661372018,,,0.5434564889701046,151.34,7415.66,208.34,0.02,0.42559676629761434,0.33781581868015154,0.9711673337263144,0.9875683154298445,,,0.5434564889701046,151.34,7415.66,208.34,0.02,0.28071124403535264,0.2175675119672665,0.96191963605546,0.984382298448584,,,0.5434564889701046,151.34,7415.66,208.34,0.3496932515337423,0.98,0.02,0.0
FILD or FILA ADJUDICATED,3,1911455491,combined,0.4601226993865031,0.16543527729964697,0.9396701164294955,0.9879065228672382,,,0.3968104444508157,378.35,7188.65,453.34999999999997,0.05,0.5366740573024333,0.20242209563110755,0.9458718230471619,0.989653983384872,,,0.3968104444508157,378.35,7188.65,453.34999999999997,0.05,0.38540765972468033,0.13407068694986649,0.9330600994863065,0.9861821003521047,,,0.3968104444508157,378.35,7188.65,453.34999999999997,0.4601226993865031,0.95,0.05,0.0
FILD or FILA ADJUDICATED,3,1911455491,combined,0.5828220858895705,0.11154165494336957,0.8933117723156533,0.9901138362238031,,,0.29496653066941964,756.7,6810.3,851.7,0.1,0.6557606519503193,0.13445213654715096,0.9012692833898135,0.9918868216515837,,,0.29496653066941964,756.7,6810.3,851.7,0.1,0.5060696280702907,0.09211960052317701,0.8848764770134718,0.988226194833347,,,0.29496653066941964,756.7,6810.3,851.7,0.5828220858895705,0.9,0.1,0.0
