target_name,model,n_repeats,mean,sd,median,min,max
FILD or FILA ADJUDICATED,combined,10,0.8180072335398861,0.02099283341333446,0.8184812809251667,0.7796802551602413,0.8425590289122693
FILD or FILA ADJUDICATED,genomic,10,0.5443604414064621,0.02893549517281792,0.5423756365425916,0.49563936401277425,0.599416582010522
FILD or FILA ADJUDICATED,zebra,10,0.8447053763475731,0.008128166345724852,0.8437889414887536,0.8340907119304763,0.8580281996171624
NON FIBROTIC ILA ADJUDICATED,combined,10,0.6960754136206233,0.09244341150815195,0.7170291741167417,0.515659303351968,0.7887422764411651
NON FIBROTIC ILA ADJUDICATED,genomic,10,0.49020126519249485,0.04377864184853212,0.48976840640065183,0.42700812529705995,0.5680550211619854
NON FIBROTIC ILA ADJUDICATED,zebra,10,0.8611632302016613,0.00999567555601766,0.8607057578706743,0.8473083538917683,0.883524206142634
NONFIBROTIC ILD ADJUDICATED,combined,10,0.6387149175887505,0.08326744142411022,0.6426942859612724,0.47650847164591975,0.7497190525587829
NONFIBROTIC ILD ADJUDICATED,genomic,10,0.507474642692485,0.05061917725930582,0.49569213923467037,0.4544649031811895,0.5938652604887045
NONFIBROTIC ILD ADJUDICATED,zebra,10,0.8510200553250347,0.0206320305627988,0.8508727380129092,0.81739857076994,0.8961827166897186
