fpr,tpr,threshold
0.0,0.0,inf
8.520790729379687e-05,0.0,0.5287384797635428
0.021557600545330607,0.0,0.21368030896275148
0.021557600545330607,0.01818181818181818,0.21348020009227667
0.023006134969325152,0.01818181818181818,0.21019282369464315
0.023006134969325152,0.03636363636363636,0.21018000434438977
0.027266530334014997,0.03636363636363636,0.20321944275215037
0.027266530334014997,0.05454545454545454,0.20297145447857876
0.03391274710293115,0.05454545454545454,0.1891719219541637
0.03391274710293115,0.07272727272727272,0.18888365914203226
0.03408316291751875,0.07272727272727272,0.1885714934794565
0.03408316291751875,0.09090909090909091,0.18832582927391422
0.049079754601226995,0.09090909090909091,0.16929344458139983
0.049079754601226995,0.10909090909090909,0.16924346051830447
0.06884798909338787,0.10909090909090909,0.15086233080396566
0.06884798909338787,0.12727272727272726,0.15083484460096025
0.09057600545330606,0.12727272727272726,0.13392184351699524
0.09057600545330606,0.14545454545454545,0.13381306700950885
0.11290047716428085,0.14545454545454545,0.1194876046828531
0.11307089297886844,0.14545454545454545,0.11946559234088729
0.11332651670074984,0.14545454545454545,0.1192569456153924
0.11349693251533742,0.14545454545454545,0.11921125802764443
0.12329584185412407,0.14545454545454545,0.11294090922541988
0.12346625766871165,0.14545454545454545,0.11290939067867922
0.12644853442399454,0.14545454545454545,0.11068536257914194
0.12644853442399454,0.16363636363636364,0.11063997641029033
0.13173142467620996,0.16363636363636364,0.10779330213903375
0.13173142467620996,0.18181818181818182,0.10778572370228603
0.13479890933878663,0.18181818181818182,0.10613781722708805
0.13496932515337423,0.18181818181818182,0.1061127248410529
0.13513974096796183,0.18181818181818182,0.10597543416330736
0.13513974096796183,0.2,0.10595298854921364
0.1768916155419223,0.2,0.06873635968786716
0.1768916155419223,0.21818181818181817,0.06866236203577772
0.17953306066803,0.21818181818181817,0.06672702020765824
0.17953306066803,0.23636363636363636,0.0667066727086367
0.18413428766189502,0.23636363636363636,0.06425329063775304
0.18413428766189502,0.2545454545454545,0.06424064062875941
0.19955691888207225,0.2545454545454545,0.056667556401568044
0.19955691888207225,0.2727272727272727,0.05665018230444682
0.21063394683026584,0.2727272727272727,0.05276133998779266
0.21063394683026584,0.2909090909090909,0.05275783824344742
0.22392638036809817,0.2909090909090909,0.04912241939390323
0.22392638036809817,0.3090909090909091,0.04909323692801749
0.22929447852760737,0.3090909090909091,0.047937946724258884
0.22929447852760737,0.32727272727272727,0.047885904680341214
0.23270279481935924,0.32727272727272727,0.047144679344174024
0.23270279481935924,0.34545454545454546,0.04714085580063823
