target_name,repeat,split_seed,model,n_test,n_pos_test,auc,partial_auc_fpr_0_05_raw,average_precision
NONFIBROTIC ILD ADJUDICATED,1,99542587,zebra_raw,7695,16,0.8540011720276077,0.010774514910795677,0.01614553807413006
NONFIBROTIC ILD ADJUDICATED,1,99542587,zebra_isotonic,7695,16,0.8201751530147154,0.010130212338057297,0.011873152482537078
NONFIBROTIC ILD ADJUDICATED,1,99542587,genomic_raw,7695,16,0.4763559708295351,0.0,0.002717348584853869
NONFIBROTIC ILD ADJUDICATED,1,99542587,genomic_isotonic,7695,16,0.5401541541867431,0.0009258053626543211,0.002303666511139203
NONFIBROTIC ILD ADJUDICATED,1,99542587,combined_raw,7695,16,0.5085053392368798,0.001609232497317597,0.0023133625592355826
NONFIBROTIC ILD ADJUDICATED,1,99542587,combined_isotonic,7695,16,0.5345666753483527,0.001609232497317597,0.002265508235841372
NONFIBROTIC ILD ADJUDICATED,2,1829596856,zebra_raw,7695,16,0.8267840864695923,0.012206179189998698,0.0160719717963328
NONFIBROTIC ILD ADJUDICATED,2,1829596856,zebra_isotonic,7695,16,0.805699798150801,0.011491838160742875,0.012921705088915198
NONFIBROTIC ILD ADJUDICATED,2,1829596856,genomic_raw,7695,16,0.6307950253939315,0.0,0.003334266834896811
NONFIBROTIC ILD ADJUDICATED,2,1829596856,genomic_isotonic,7695,16,0.5678229587185832,0.000778982234548847,0.0024240932252599396
NONFIBROTIC ILD ADJUDICATED,2,1829596856,combined_raw,7695,16,0.7678652819377523,0.007299127490558667,0.009863366182169816
NONFIBROTIC ILD ADJUDICATED,2,1829596856,combined_isotonic,7695,16,0.6737449537700221,0.0071639518733679595,0.005248506980869702
NONFIBROTIC ILD ADJUDICATED,3,1547199464,zebra_raw,7695,16,0.8476608282328428,0.008503711420757912,0.012423697523576208
NONFIBROTIC ILD ADJUDICATED,3,1547199464,zebra_isotonic,7695,16,0.7792599947909884,0.007523288128258575,0.007383919927620384
NONFIBROTIC ILD ADJUDICATED,3,1547199464,genomic_raw,7695,16,0.6583376741763249,0.00786113100664149,0.06973837483092975
NONFIBROTIC ILD ADJUDICATED,3,1547199464,genomic_isotonic,7695,16,0.622464676390155,0.003741716476091476,0.0033614743130722566
NONFIBROTIC ILD ADJUDICATED,3,1547199464,combined_raw,7695,16,0.6835525459044146,0.0,0.004549700282900406
NONFIBROTIC ILD ADJUDICATED,3,1547199464,combined_isotonic,7695,16,0.7104766245604897,0.0026395014003409733,0.004640335432708118
NONFIBROTIC ILD ADJUDICATED,4,1321510800,zebra_raw,7695,16,0.8183275817163692,0.009081586144029171,0.013057623393000541
NONFIBROTIC ILD ADJUDICATED,4,1321510800,zebra_isotonic,7695,16,0.8148155684333898,0.010674455152139765,0.011364859760749337
NONFIBROTIC ILD ADJUDICATED,4,1321510800,genomic_raw,7695,16,0.518036202630551,0.0011926876242544732,0.0021072615364901787
NONFIBROTIC ILD ADJUDICATED,4,1321510800,genomic_isotonic,7695,16,0.49693970569084517,0.0011926876242544732,0.0020673790958878674
NONFIBROTIC ILD ADJUDICATED,4,1321510800,combined_raw,7695,16,0.7537765334027868,0.003424925120458394,0.006317172951416256
NONFIBROTIC ILD ADJUDICATED,4,1321510800,combined_isotonic,7695,16,0.7572071558796719,0.0024335613269713292,0.005582748672097957
NONFIBROTIC ILD ADJUDICATED,5,2010571492,zebra_raw,7695,16,0.856772528975127,0.011478138429483007,0.018213871490945784
NONFIBROTIC ILD ADJUDICATED,5,2010571492,zebra_isotonic,7695,16,0.8027534509701784,0.010423905799581246,0.011385007595103443
NONFIBROTIC ILD ADJUDICATED,5,2010571492,genomic_raw,7695,16,0.44608673004297433,3.2149368407344975e-05,0.002423472664560312
NONFIBROTIC ILD ADJUDICATED,5,2010571492,genomic_isotonic,7695,16,0.45047369449147023,0.0006438650964986996,0.0020656816675816937
NONFIBROTIC ILD ADJUDICATED,5,2010571492,combined_raw,7695,16,0.5048671702044537,0.005248893085037115,0.0038193632228719944
NONFIBROTIC ILD ADJUDICATED,5,2010571492,combined_isotonic,7695,16,0.5527412423492643,0.005611977965793592,0.0037424401459489175
NONFIBROTIC ILD ADJUDICATED,6,1191195299,zebra_raw,7695,16,0.8257992577158484,0.00958580218778487,0.012841932072728393
NONFIBROTIC ILD ADJUDICATED,6,1191195299,zebra_isotonic,7695,16,0.8178677236619352,0.009360239827989107,0.009656544236267911
NONFIBROTIC ILD ADJUDICATED,6,1191195299,genomic_raw,7695,16,0.5755469462169553,0.0039059447844771457,0.0039007180911398934
