target_name,model,n_repeats,mean,sd,median,min,max
FILD or FILA ADJUDICATED,combined,10,0.8223901652396061,0.010157896202392788,0.8221471014357628,0.8079341927857561,0.8435586875851798
FILD or FILA ADJUDICATED,genomic,10,0.5388512113868663,0.024708478923838765,0.5332437180816607,0.5028477705503636,0.588660319550259
FILD or FILA ADJUDICATED,zebra,10,0.8376330141938559,0.011621003516893696,0.8355737821879148,0.8242457360463297,0.8577517327822373
NON FIBROTIC ILA ADJUDICATED,combined,10,0.7215849421723287,0.06078397789111584,0.7349928139782269,0.5739481248443972,0.7930708643595953
NON FIBROTIC ILA ADJUDICATED,genomic,10,0.47752373650499064,0.05849496601862127,0.4821459894076908,0.3871539958807686,0.5629371025054886
NON FIBROTIC ILA ADJUDICATED,zebra,10,0.8574678043591426,0.015470267797933191,0.8540452493040309,0.8382777312541023,0.8774443790598194
NONFIBROTIC ILD ADJUDICATED,combined,10,0.5617237926463808,0.1453151698401589,0.6080747176118027,0.25465364223144304,0.727553019824804
NONFIBROTIC ILD ADJUDICATED,genomic,10,0.4503709946980175,0.05020284050055832,0.4524622521899493,0.3422083909635777,0.5201705855232827
NONFIBROTIC ILD ADJUDICATED,zebra,10,0.8630460465652374,0.02119744953711935,0.8601548092438911,0.839096357768557,0.9075826994006455
