target_name,repeat,model,split_seed,inner_cv_auc,params_json
NONFIBROTIC ILD ADJUDICATED,2,combined,2087110707,0.7341535420332265,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 127, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,3,genomic,557611829,0.6278071990723239,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.12, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 10, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,3,combined,557611829,0.7679930544628295,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 7, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,4,genomic,833402056,0.6157077413596305,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,4,combined,833402056,0.5922748410977622,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 14, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,5,genomic,1459228717,0.6237271018543306,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,5,combined,1459228717,0.5626587291045232,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.08, ""max_bin"": 511, ""max_depth"": 7, ""min_child_samples"": 10, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NONFIBROTIC ILD ADJUDICATED,6,genomic,403110785,0.6040983074269269,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_bin"": 511, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 63, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,6,combined,403110785,0.6423673907381787,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 10, ""min_child_samples"": 40, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,7,genomic,1572964934,0.6985931137708915,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.03, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 7, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,7,combined,1572964934,0.6780229003595041,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 20, ""min_split_gain"": 0.01, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,8,genomic,891043506,0.6118543067484717,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NONFIBROTIC ILD ADJUDICATED,8,combined,891043506,0.7696808479236389,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.1, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5, ""subsample"": 1.0}"
NONFIBROTIC ILD ADJUDICATED,9,genomic,1206229167,0.5955372102459445,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_bin"": 127, ""max_depth"": 10, ""min_child_samples"": 150, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,9,combined,1206229167,0.7157748262253346,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 10, ""min_split_gain"": 0.1, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,10,genomic,2119110237,0.6325924168103388,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.08, ""max_bin"": 255, ""max_depth"": 14, ""min_child_samples"": 10, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.6}"
NONFIBROTIC ILD ADJUDICATED,10,combined,2119110237,0.6855515275118339,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 40, ""min_split_gain"": 0.01, ""n_estimators"": 700, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,1,genomic,2141662780,0.5496440680974951,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 63, ""max_depth"": 7, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 50, ""num_leaves"": 127, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,1,combined,2141662780,0.7845537980863112,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 31, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,2,genomic,518215416,0.5827022421047027,"{""colsample_bytree"": 0.6, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": -1, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 127, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,2,combined,518215416,0.7860112549040493,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_bin"": 63, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,3,genomic,1308196177,0.523294455983384,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": -1, ""min_child_samples"": 40, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,3,combined,1308196177,0.7849425715858054,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 3, ""min_child_samples"": 40, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,4,genomic,302333297,0.5481315794145319,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.12, ""max_bin"": 127, ""max_depth"": 5, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,4,combined,302333297,0.7822442349683123,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 400, ""num_leaves"": 63, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,5,genomic,12131907,0.5588574674690668,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_bin"": 127, ""max_depth"": 14, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,5,combined,12131907,0.7197901688235607,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": 7, ""min_child_samples"": 20, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 127, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,6,genomic,1221220825,0.5537492677211483,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.12, ""max_bin"": 511, ""max_depth"": 7, ""min_child_samples"": 40, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,6,combined,1221220825,0.7877509719337487,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 127, ""max_depth"": -1, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 200, ""num_leaves"": 63, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.75}"
NON FIBROTIC ILA ADJUDICATED,7,genomic,1360402001,0.6206742291100814,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 255, ""max_depth"": 5, ""min_child_samples"": 150, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,7,combined,1360402001,0.773966377305569,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.05, ""max_bin"": 63, ""max_depth"": 14, ""min_child_samples"": 80, ""min_split_gain"": 0.5, ""n_estimators"": 100, ""num_leaves"": 63, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
NON FIBROTIC ILA ADJUDICATED,8,genomic,1066917430,0.5303030303030303,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": 3, ""min_child_samples"": 80, ""min_split_gain"": 0.01, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,8,combined,1066917430,0.7087695940068524,"{""colsample_bytree"": 0.4, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 80, ""min_split_gain"": 0.0, ""n_estimators"": 400, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,9,genomic,393038078,0.6029486428431947,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 255, ""max_depth"": -1, ""min_child_samples"": 20, ""min_split_gain"": 0.1, ""n_estimators"": 400, ""num_leaves"": 127, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
NON FIBROTIC ILA ADJUDICATED,9,combined,393038078,0.7840443095276136,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": -1, ""min_child_samples"": 150, ""min_split_gain"": 0.1, ""n_estimators"": 700, ""num_leaves"": 7, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,10,genomic,1542086660,0.6073068115247376,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.12, ""max_bin"": 511, ""max_depth"": 3, ""min_child_samples"": 150, ""min_split_gain"": 0.5, ""n_estimators"": 700, ""num_leaves"": 63, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5, ""subsample"": 0.6}"
NON FIBROTIC ILA ADJUDICATED,10,combined,1542086660,0.7751593261259343,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.01, ""max_bin"": 511, ""max_depth"": 10, ""min_child_samples"": 20, ""min_split_gain"": 0.0, ""n_estimators"": 700, ""num_leaves"": 31, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.75}"
