target_name,repeat,split_seed,model,n_test,n_positive,n_negative,observed_prevalence,performance_prevalence,zedstat_auc,zedstat_auc_ci_low,zedstat_auc_ci_high,brier_score,calibration_intercept,calibration_slope,expected_calibration_error,max_calibration_error,mean_predicted_risk,observed_to_expected_ratio,sklearn_auc_check,auc_zedstat_minus_sklearn
NONFIBROTIC ILD ADJUDICATED,1,283399477,zebra,7695,16,7679,0.002079272254710851,0.002079272254710851,0.8129776504629629,0.6849803010298363,0.9409749998960895,0.41916620387599723,-6.610166526621409,0.12814973719334496,0.5895837722734084,0.9875392643666139,0.5916630445281192,0.0035142844798920544,0.8129354408126058,4.220965035706126e-05
NONFIBROTIC ILD ADJUDICATED,1,283399477,genomic,7695,16,7679,0.002079272254710851,0.002079272254710851,0.583714375,0.43694611924231874,0.7304826307576813,0.0046502683292776415,-4.954210181577338,0.2334691177222271,0.01727550593527027,0.1312086303722257,0.018441347686522353,0.11275055869319482,0.5836860268264097,2.8348173590320158e-05
NONFIBROTIC ILD ADJUDICATED,1,283399477,combined,7695,16,7679,0.002079272254710851,0.002079272254710851,0.6637806875000001,0.5174666813616662,0.810094693638334,0.0053513017375426035,-4.266675061354455,0.36086307725461614,0.01625068205080743,0.13394931478855476,0.017390358060789955,0.11956466033893728,0.6637257455397839,5.494196021615938e-05
NONFIBROTIC ILD ADJUDICATED,2,360641445,zebra,7695,16,7679,0.002079272254710851,0.002079272254710851,0.8701214399038462,0.7577284959114952,0.9825143838961972,0.4163653882229553,-6.648587559146386,0.13628810251619902,0.5868476938488278,0.9837397716969468,0.5889269661035389,0.0035306113905222256,0.8699700481833572,0.000151391720488947
NONFIBROTIC ILD ADJUDICATED,2,360641445,genomic,7695,16,7679,0.002079272254710851,0.002079272254710851,0.5679439375,0.4217258588464011,0.714162016153599,0.005724793254532439,-5.750779266485942,0.07027359495584116,0.014904487454016412,0.1346055133900163,0.015692816594862557,0.132498346752587,0.5678229587185831,0.00012097878141692497
NONFIBROTIC ILD ADJUDICATED,2,360641445,combined,7695,16,7679,0.002079272254710851,0.002079272254710851,0.6839098750000001,0.5386234619789764,0.8291962880210239,0.005246271072096206,-4.538713245784765,0.35984189995792293,0.02329301395338531,0.15811267537968335,0.02537228620809616,0.08195052813362032,0.6837967183226983,0.00011315667730182888
NONFIBROTIC ILD ADJUDICATED,3,1202872163,zebra,7695,16,7679,0.002079272254710851,0.002079272254710851,0.8222142080592105,0.6963222146903132,0.9481062014281079,0.418281106456479,-6.573381664156689,0.12693892444395805,0.588446560984544,0.9862076808415204,0.5905258332392549,0.0035210521499208012,0.8221692277640318,4.498029517874258e-05
NONFIBROTIC ILD ADJUDICATED,3,1202872163,genomic,7695,16,7679,0.002079272254710851,0.002079272254710851,0.484424625,0.34437521415746036,0.6244740358425396,0.00530894441951402,-6.6869426593308265,-0.023504233180042904,0.006642450959940983,0.04690378915947613,0.004823675009379844,0.43105562681308685,0.48443807787472326,-1.3452874723263175e-05
NONFIBROTIC ILD ADJUDICATED,3,1202872163,combined,7695,16,7679,0.002079272254710851,0.002079272254710851,0.7803449375,0.6459745187893138,0.9147153562106862,0.006952417537209284,-3.9152822721507796,0.5593428664311313,0.026941304439077433,0.18621024884120566,0.029020576693788283,0.07164820591438864,0.7801878499804663,0.00015708751953369404
NONFIBROTIC ILD ADJUDICATED,4,680185041,zebra,7695,16,7679,0.002079272254710851,0.002079272254710851,0.837019311746988,0.7148114981005282,0.9592271253934477,0.4149973609558772,-6.504123655955847,0.11293807137877945,0.5855412049426773,0.9862745713612079,0.5876204771973881,0.003538461192890664,0.837006771715067,1.2540031920971195e-05
NONFIBROTIC ILD ADJUDICATED,4,680185041,genomic,7695,16,7679,0.002079272254710851,0.002079272254710851,0.511907375,0.36923704447207367,0.6545777055279265,0.0059099480367739154,-6.174572190770655,-0.0009278298892399029,0.035853629190222565,0.15644956318866216,0.03793290144493342,0.05481447966033647,0.5118505013673655,5.687363263451317e-05
NONFIBROTIC ILD ADJUDICATED,4,680185041,combined,7695,16,7679,0.002079272254710851,0.002079272254710851,0.6063391875,0.45913846220287047,0.7535399127971296,0.00899482544368028,-5.380210602890797,0.09514240530075141,0.02213846299140965,0.17639869136702524,0.022427368698328082,0.09271137790078142,0.6063777835655685,-3.859606556844142e-05
